dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,z
,,"[  93  406  718 1015 1328 1640 1953 2265 2578 2875 3187 3500 3812 4125
,,"[  93  406  718 1015 1328 1640 1953 2265 2578 2875 3187 3500 3812 4125
 4421 4734 5046 5359 5671 5968 6281 6593 6906 7218 7531 7828 8140 8453
 8765 9078 9375 9687]",35,[ 0.054  0.054  0.054 -0.054 -0.054  0.054 -0.054 -0.054],32,4,"[-1.01933023e-02 -4.33677156e-03 -2.35343515e-03  6.40565995e-05
 -2.11799913e-03  4.91652521e-04  5.11021877e-04 -1.58481489e-04
  1.18717737e-03  9.26051944e-05 -9.44485539e-04  2.80813401e-05
 -1.06794003e-03 -6.86768384e-04 -5.36862062e-04  2.53735896e-04
 -1.75077686e-04 -5.04526484e-04  2.84760899e-05 -2.87669944e-04
  7.40380638e-05 -2.51121644e-04  5.82708686e-04 -1.18139549e-04
 -1.08200446e-04 -2.26766482e-04 -3.42720712e-04  2.59371882e-04
 -8.85964255e-07 -5.51116653e-04 -2.12631567e-04 -8.45189643e-05
 -1.56190665e-03 -2.65658862e-04 -1.04741543e-03 -1.69122475e-03
 -9.02788830e-04  9.48384113e-05 -1.48833351e-04  5.07936056e-04
 -8.38974607e-04 -5.11401333e-04 -2.99101026e-04 -5.47490374e-04
 -2.06010183e-04  1.40227377e-04 -1.38287331e-04 -2.38680819e-04
 -6.64291583e-05 -2.53233447e-04  8.04273237e-04  8.06190656e-06
  1.48591294e-04 -7.66412821e-04  4.47894592e-04  2.03312025e-04
  1.03920218e-04  2.03647214e-04  2.12519983e-04 -4.22873054e-05
  1.64332741e-04 -6.27101836e-05 -8.75548139e-05 -5.92695687e-05
 -4.23527621e-02 -1.58070661e-02  1.17934390e-03 -3.00748320e-03
 -8.22704751e-04  1.38699822e-03 -7.88550067e-04  1.25995942e-03
  1.17614982e-05  1.38954827e-04 -2.53305654e-04 -5.61720866e-04
 -3.20070714e-04 -2.93892052e-04  8.98047219e-05 -4.13867121e-04
 -4.77840396e-04 -1.51204542e-04  4.14923532e-04 -6.03466877e-04
  3.35838966e-04  3.08148185e-04 -6.48800458e-04 -3.27816873e-04
 -1.50949840e-04  9.55823780e-05  4.98760550e-04  4.11856512e-04
 -4.39553231e-04 -1.09064167e-04 -1.08008191e-03 -2.47253105e-04
 -1.27361417e-02 -5.22124954e-03 -4.00502642e-04 -1.80466229e-03
 -1.06115197e-03 -1.18431821e-03  2.28836638e-04  6.21530169e-04
 -3.03653651e-05 -5.71799406e-04  2.29524681e-04 -5.51447156e-05
  1.73818713e-04 -6.33486779e-04  4.55548798e-05 -1.36220900e-04
  3.48789035e-06  2.11193401e-06  3.46921501e-04 -3.29789094e-04
 -1.64669909e-04 -1.12099835e-04  2.34647130e-04 -2.86867231e-04
 -4.42432181e-04  2.61054694e-04 -2.57898762e-04  6.69746660e-05
  3.84567364e-04 -8.01106216e-06 -1.65761332e-04 -1.63916236e-04]","[-1.0546917e-02 -7.3528220e-04  1.6709419e-04 -3.3008615e-03
  7.6512748e-04 -5.0449104e-04 -1.0775165e-03 -2.2447921e-04
  5.2704569e-04  2.9326917e-04  5.2749366e-04  6.9400914e-05
  6.4742111e-05 -6.3057023e-04 -5.7848421e-04  7.4741765e-05
 -3.2152163e-04 -1.1389601e-04 -9.5092424e-04  1.7065008e-04
 -4.4709959e-04  2.3732646e-04 -4.0505547e-05 -3.9917152e-04
 -5.3618191e-04  1.6901114e-04 -2.8280189e-04  2.5487444e-04
 -1.7941161e-04  1.1533200e-04  2.2226752e-04 -3.4748624e-05
 -1.4803667e-03 -8.3128031e-04 -8.5253181e-05  2.3174586e-04
 -3.7292612e-04 -1.5629483e-04  3.8666039e-04  2.9480879e-04
  6.6735680e-05  3.9444951e-04  9.5969695e-04 -8.9440422e-05
 -2.9707904e-04  4.6039751e-04  8.4728049e-04 -4.5266221e-04
  2.7119348e-04 -3.3433062e-05 -8.9212251e-04 -3.5205751e-04
  2.2535126e-04  9.8610908e-06  1.9362508e-04 -1.5369264e-04
 -5.7889364e-04 -3.3469443e-04 -2.9749132e-04  3.1572912e-04
  3.7701844e-04 -4.6118163e-05  6.7005784e-04 -2.2397676e-04
 -1.0397317e-02 -3.2765996e-03 -1.5176102e-04 -5.2744960e-03
  5.6022295e-04  2.2027646e-03 -1.4544205e-03  3.9944754e-04
  1.8685590e-03 -2.2264298e-04  7.9580030e-05 -5.1178830e-04
  2.4484113e-04 -3.4503418e-04 -1.5197509e-04  2.4445576e-04
 -5.1795109e-04 -7.2589482e-04 -2.1289606e-04  3.4727197e-04
 -3.7791755e-04  1.2453678e-03 -1.0917659e-04 -3.5270103e-04
 -1.6860606e-04  1.6360058e-04 -3.6051384e-05 -2.0645760e-04
 -4.6675524e-04 -2.1389757e-04  8.3541570e-05  2.1779710e-04
 -5.5495151e-03 -1.4838581e-03  3.5913492e-04 -9.0535579e-04
  8.1626832e-04  1.5502876e-04  1.1845673e-03  5.9336168e-04
  2.0758447e-04  9.0883463e-04  8.9852337e-04  6.0603331e-04
 -6.8233151e-04  6.2378263e-04 -1.4008583e-06 -4.4240063e-05
 -3.0186679e-04  3.0251392e-04 -1.4763381e-04  4.1470671e-04
  5.5058987e-04  1.8358353e-04 -2.6378801e-04  5.5086549e-04
 -1.8262635e-04 -7.9343194e-04 -1.0807833e-04  6.9761707e-04
 -9.0634669e-05 -2.3156602e-04  6.9283014e-05  3.2656742e-04]",,73299,audio/signals_f,,
-21589.0,-21589.0,,36,,,,,,0.0,73300,geometry/pose_raw,-0.009810718707740307,312.0
-21589.0,-21589.0,,37,,,,,,0.0,73316,geometry/pose_raw,-0.008745094761252403,321.0
-1.0,-21589.0,,38,,,,,,0.0,73322,geometry/pose_raw,-0.007916848175227642,321.0
-21589.0,-21589.0,,39,,,,,,0.0,73331,geometry/pose_raw,-0.00686642387881875,321.0
-5.0,-21589.0,,40,,,,,,0.0,73340,geometry/pose_raw,-0.0064709302969276905,321.0
-21585.0,-21589.0,,41,,,,,,0.0,73358,geometry/pose_raw,-0.007014528848230839,321.0
-21589.0,-5.0,,42,,,,,,0.0,73366,geometry/pose_raw,-0.006944914814084768,306.0
-1.0,-21589.0,,43,,,,,,0.0,73377,geometry/pose_raw,-0.0076262084767222404,306.0
-21589.0,-21589.0,,44,,,,,,0.0,73398,geometry/pose_raw,-0.007623797282576561,306.0
-1.0,-21589.0,,45,,,,,,0.0,73405,geometry/pose_raw,-0.0080707473680377,306.0
5563.0,-10869.0,,46,,,,,,0.0,73411,geometry/pose_raw,-0.008780683390796185,305.0
-1.0,-1.0,,47,,,,,,0.0,73418,geometry/pose_raw,-0.00831347331404686,305.0
,,"[  93  406  718 1015 1328 1640 1953 2265 2578 2875 3187 3500 3812 4125
 4421 4734 5046 5359 5671 5968 6281 6593 6906 7218 7531 7828 8140 8453
 8765 9078 9375 9687]",48,[ 0.054  0.054  0.054 -0.054 -0.054  0.054 -0.054 -0.054],32,4,"[ 1.0327140e-02 -5.5214716e-04  9.0961475e-03  1.0545395e-03
 -8.6809654e-04 -4.9338210e-04 -2.6646624e-03  4.0898498e-04
 -2.3790376e-04  2.9521447e-04  4.7670119e-04  7.8838581e-05
 -3.0195655e-04  4.8495171e-04 -1.4403347e-04 -3.7042511e-05
  2.9831217e-04 -1.2367143e-04  2.1042567e-04  5.1612797e-04
 -1.3337113e-04  5.2073435e-04  1.7631771e-04  5.6258665e-04
 -3.5859173e-04 -1.5323254e-04 -5.3026961e-06  1.7542443e-05
  1.9252414e-04 -3.6634802e-04 -3.8961560e-04  5.3573691e-05
  4.3577808e-03 -6.9593097e-04  9.5226889e-04 -1.8465600e-04
  7.2513870e-04 -6.5272092e-05  4.6007568e-04 -1.8036635e-04
 -5.2917295e-04  4.7291593e-05 -6.9808209e-04  2.3819398e-04
 -5.9384760e-04  2.0492726e-04  9.0365334e-05  9.0859845e-05
  2.1603075e-04 -3.0238574e-04 -6.7962136e-04 -1.8130755e-04
 -1.2286280e-04  3.7324685e-04 -3.8223178e-04 -3.0962206e-04
 -5.3554960e-04 -8.4617554e-05  6.5195243e-05 -4.7163133e-04
 -6.1719050e-04  5.0906214e-04  6.2227453e-05  1.2390729e-04
  1.4997235e-02  3.0805450e-03  1.9570474e-02  1.6362760e-03
 -3.8650313e-03  1.3737392e-03 -3.4862077e-03  6.4874033e-04
 -4.0891583e-04  3.0981324e-04  1.1411040e-04 -4.2409505e-04
  3.7261427e-04  1.8935771e-04 -6.1625949e-05  3.4967094e-04
  1.2582047e-04 -1.4670662e-04 -3.5597157e-04 -3.8070488e-04
 -2.5978923e-04  3.0373770e-04  5.0380256e-04  2.9250796e-04
  9.1050577e-04  3.8779047e-04  1.6916584e-04 -3.2702592e-05
  5.7124742e-04 -9.4494659e-05 -4.8681648e-04  1.4860324e-04
  8.5740397e-03  1.5581076e-03  1.0053495e-02  5.7626044e-04
 -2.2411190e-03 -7.3487533e-04 -8.9377529e-05 -4.9106515e-04
  4.6828936e-06  6.3086802e-05 -1.2955979e-04 -2.3542708e-04
  8.5986976e-04 -6.1536703e-04  3.0393939e-04  7.1419304e-04
 -4.4790510e-04 -6.3029543e-04  4.1333985e-04 -1.2722283e-04
 -3.6271487e-04  3.9972045e-05 -6.3537405e-04 -1.1561937e-04
  2.9255543e-04 -2.5381814e-04  1.5613218e-04 -1.0152545e-04
  1.7523191e-05  4.5340735e-04  3.5088541e-04  3.8385970e-05]","[-1.68259349e-03 -2.93197669e-03  8.54450837e-03  7.81807539e-05
 -2.14073155e-03 -7.11315661e-05 -4.08011692e-04  3.11571726e-04
  6.29856833e-04 -2.01664545e-04  5.15319698e-05  3.40949919e-04
 -1.32124362e-04  4.05409548e-04 -1.73733843e-05 -1.33259877e-04
  5.15896420e-04  2.88609852e-04 -8.92940952e-05  2.15833046e-04
 -2.82657566e-04  2.63226684e-04  5.20597154e-04 -2.77065730e-04
 -1.89956365e-04 -1.65596706e-04 -2.72327714e-04  1.18741104e-04
  1.33424241e-04 -2.86620489e-04 -4.00661927e-04 -5.81945118e-04
  3.07854870e-03  1.31039554e-03  2.98307190e-04  3.47318673e-05
 -1.12458438e-04 -2.61347799e-04 -4.44979989e-04  1.88902573e-04
  3.59539088e-04  3.14148172e-04 -6.33320014e-04  2.50984274e-04
 -2.93150777e-04 -9.45322972e-05  5.71846147e-04  4.00255958e-04
  5.60756598e-05  2.84588139e-04 -1.14214577e-04  3.46671848e-04
  5.93756085e-05  1.71503169e-04  5.16367902e-04  3.36214085e-04
  3.22830223e-04 -2.38155350e-04  5.90028358e-04  1.02285121e-04
  1.81041047e-04  2.92343975e-05  2.15808192e-04 -3.98954289e-05
  8.63878801e-03 -6.96249027e-03  2.32141577e-02 -1.64148817e-03
 -5.98460156e-03 -4.90077306e-04 -1.16036565e-04 -8.96349899e-04
 -6.07060734e-04 -8.83334200e-04 -7.70446728e-04 -3.35302757e-04
 -1.43684301e-04  1.72996442e-04 -4.46623162e-05 -1.64067693e-04
 -4.52232198e-04 -8.53788806e-04 -6.69944973e-04  4.18227428e-04
 -7.58884533e-04  1.20712575e-04 -1.07752101e-04  2.20695110e-05
  6.26701512e-04 -4.28183703e-04 -7.20558572e-04  1.79482042e-04
  2.73734069e-04 -2.27694531e-04 -1.16674509e-03 -2.73757731e-04
 -4.58275387e-03 -2.46401387e-03  7.69592589e-03 -8.57878942e-04
 -9.07489215e-04 -1.22829317e-03  6.62612030e-04 -5.12022176e-04
 -1.33139212e-04 -1.79259136e-04 -7.69649560e-05  1.81866344e-04
 -7.18392141e-04  2.62095273e-04 -9.61511047e-04 -2.28093559e-05
 -5.97831822e-05 -1.74370783e-04 -2.61087494e-04 -1.64619792e-04
 -2.64163071e-04  1.60829572e-04 -2.86732044e-04  5.63512614e-04
 -2.86875875e-04  4.60936208e-05  5.75225204e-05  4.35211317e-04
 -3.97406839e-04 -8.80452644e-05  7.30329193e-05 -3.19381448e-04]",,73421,audio/signals_f,,
-21589.0,-21589.0,,49,,,,,,0.0,73424,geometry/pose_raw,-0.00810039322823286,305.0
-1.0,-21589.0,,50,,,,,,0.0,73433,geometry/pose_raw,-0.008938384242355824,305.0
-21589.0,-21589.0,,51,,,,,,0.0,73441,geometry/pose_raw,-0.008545436896383762,311.0
5562.0,-10869.0,,52,,,,,,0.0,73450,geometry/pose_raw,-0.008658148348331451,311.0
-21589.0,-21589.0,,53,,,,,,0.0,73464,geometry/pose_raw,-0.0076739732176065445,311.0
-21589.0,-1.0,,54,,,,,,0.0,73482,geometry/pose_raw,-0.0073454719968140125,311.0
-21589.0,-21589.0,,55,,,,,,0.0,73488,geometry/pose_raw,-0.005821614991873503,311.0
-21589.0,-21589.0,,56,,,,,,0.0,73496,geometry/pose_raw,-0.0066369702108204365,310.0
-1.0,-21589.0,,57,,,,,,0.0,73502,geometry/pose_raw,-0.005204643122851849,310.0
-1.0,-1.0,,58,,,,,,0.0,73515,geometry/pose_raw,-0.003797544166445732,310.0
-21589.0,-21589.0,,59,,,,,,0.0,73522,geometry/pose_raw,-0.0041485801339149475,310.0
-21589.0,-21589.0,,60,,,,,,0.0,73532,geometry/pose_raw,-0.004930741153657436,306.0
-21589.0,-21589.0,,61,,,,,,0.0,73541,geometry/pose_raw,-0.0034522064961493015,306.0
-21589.0,-21589.0,,62,,,,,,0.0,73551,geometry/pose_raw,-0.002129380591213703,306.0
-21589.0,-21589.0,,63,,,,,,0.0,73562,geometry/pose_raw,-0.0014695855788886547,306.0
-1.0,-21589.0,,64,,,,,,0.0,73572,geometry/pose_raw,0.00047275613178499043,306.0
-21589.0,-21589.0,,65,,,,,,0.0,73581,geometry/pose_raw,-0.0003510329406708479,311.0
-21589.0,-21589.0,,66,,,,,,0.0,73591,geometry/pose_raw,-0.0017627279739826918,311.0
-1.0,-1.0,,67,,,,,,0.0,73600,geometry/pose_raw,-0.0035368266981095076,311.0
-1.0,-1.0,,68,,,,,,0.0,73614,geometry/pose_raw,-0.0044884514063596725,311.0
-1.0,-21589.0,,69,,,,,,0.0,73624,geometry/pose_raw,-0.0033094275277107954,312.0
-21589.0,-1.0,,70,,,,,,0.0,73631,geometry/pose_raw,-0.0034625527914613485,312.0
-5.0,-21589.0,,71,,,,,,0.0,73643,geometry/pose_raw,-0.0019586216658353806,312.0
-21585.0,-21589.0,,72,,,,,,0.0,73650,geometry/pose_raw,-0.0007982507813721895,312.0
-1.0,-21585.0,,73,,,,,,0.0,73660,geometry/pose_raw,-0.00046841666335240006,309.0
-21589.0,-5.0,,74,,,,,,0.0,73674,geometry/pose_raw,-0.0011367991100996733,309.0
-1.0,-21589.0,,75,,,,,,0.0,73680,geometry/pose_raw,-0.0007704467861913145,309.0
-1.0,-21589.0,,76,,,,,,0.0,73690,geometry/pose_raw,-0.0013139679795131087,309.0
-21589.0,-1.0,,77,,,,,,0.0,73702,geometry/pose_raw,0.00014185717736836523,309.0
-21589.0,-21589.0,,78,,,,,,0.0,73710,geometry/pose_raw,0.00040599729982204735,304.0
-1.0,-21589.0,,79,,,,,,0.0,73722,geometry/pose_raw,0.0005033963825553656,304.0
-1.0,-1.0,,80,,,,,,0.0,73741,geometry/pose_raw,-0.001277834759093821,304.0
-21589.0,-21589.0,,81,,,,,,0.0,73747,geometry/pose_raw,-0.0034085630904883146,304.0
-21589.0,-21589.0,,82,,,,,,0.0,73754,geometry/pose_raw,-0.004663683939725161,314.0
-21589.0,-21589.0,,83,,,,,,0.0,73760,geometry/pose_raw,-0.0046651000156998634,314.0
