audio_timestamp,dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,90.0,434608,geometry/pose_raw,10.504733085632324,-0.16451969742774963,0.0
,0.0,0.0,,1,,,,,,90.0,434622,geometry/pose_raw,10.504815101623535,-0.018294543027877808,0.0
,0.0,0.0,,2,,,,,,90.0,434631,geometry/pose_raw,10.504349708557129,-0.2606925368309021,0.0
,0.0,0.0,,3,,,,,,90.0,434638,geometry/pose_raw,10.503777503967285,-0.021761218085885048,0.0
,0.0,0.0,,4,,,,,,90.0,434646,geometry/pose_raw,10.50454330444336,-0.06472213566303253,0.0
,0.0,0.0,,5,,,,,,90.0,434653,geometry/pose_raw,10.5049409866333,0.11615168303251266,0.0
,0.0,0.0,,6,,,,,,90.0,434665,geometry/pose_raw,10.50650405883789,0.09193788468837738,0.0
616658664,,,"[ 890  906  921  937  953  968  984 1000 1015 1031 1046 1062 1078    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0]",7,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],32,4,"[-1.51811051e-03  2.68260506e-03 -2.62605934e-03  2.20021233e-03
 -1.62908807e-03 -2.81598209e-03 -1.22643309e-03 -1.13705348e-03
  3.22339195e-03 -2.98013969e-04  7.07391417e-04  2.13114137e-04
 -6.78589335e-04 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05
 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05
 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05
 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05
 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05 -8.58306885e-05
  1.29728147e-03  1.05806021e-03 -4.00565332e-04  1.51939690e-03
 -7.90726801e-04 -5.17552835e-04 -6.98007992e-04 -7.18904368e-04
  8.56888480e-04  1.28871441e-04  1.82631577e-03  2.91240372e-04
 -3.96842050e-04 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05
 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05
 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05
 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05
 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05 -2.67028809e-05
  9.97970055e-05 -1.86115387e-04  2.03626856e-04 -1.41634577e-04
  1.05384178e-03  2.51443416e-04 -1.28709199e-03 -5.24175586e-04
 -3.96440329e-04  9.98948744e-05  4.66067344e-04  6.73836563e-04
 -4.27578052e-05 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04
 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04
 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04
 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04
 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04 -2.55584717e-04
 -4.49163490e-04  3.03164474e-04  6.97102107e-04  1.15245476e-03
 -1.00759498e-03  2.84075039e-04 -1.70898624e-04 -3.05222638e-04
 -2.07108649e-04 -9.17796162e-04 -1.15200914e-04  1.80356100e-03
  1.60666555e-03 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04
 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04
 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04
 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04
 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04 -1.02996826e-04]","[ 4.0774243e-03  4.1293405e-04 -2.1849480e-04  1.3832237e-03
 -6.9764041e-04 -1.9398739e-04  7.8509445e-04 -1.1494699e-03
 -1.4736096e-03 -1.3634303e-03  2.2508288e-03  8.5129356e-04
 -5.1824311e-05 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01
 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01
 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01
 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01
 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01 -4.4631027e+01
  2.1655243e-03  1.3292357e-03  1.1489677e-04 -1.0890628e-03
 -1.1030983e-03 -1.3579942e-03  7.9977448e-04 -8.7807747e-04
 -2.2547403e-03  9.4148924e-04  1.9780612e-03  5.5631169e-04
  3.9386537e-04 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01
 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01
 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01
 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01
 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01 -4.7462658e+01
  2.1033899e-03 -6.3034822e-05  8.9460961e-04 -1.0934219e-03
 -4.5039612e-04 -1.2854876e-03 -8.9363375e-04 -3.7328884e-04
  6.0061371e-04 -4.7095810e-04  7.3826592e-04  1.1580111e-03
  9.1127795e-04 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01
 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01
 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01
 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01
 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01 -4.8759731e+01
  1.8028906e-03  1.4074722e-03  5.0720607e-04 -1.5811578e-04
 -2.2023511e-03 -9.6376287e-04 -4.8031063e-05 -1.6987987e-03
  3.0774996e-04  1.3667473e-03 -4.1851448e-04  3.3556772e-04
  4.5827130e-04 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01
 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01
 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01
 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01
 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01 -4.7931011e+01]",,434673,audio/signals_f,,,
,0.0,0.0,,8,,,,,,90.0,434685,geometry/pose_raw,10.50813102722168,0.00535768736153841,0.0
,0.0,0.0,,9,,,,,,90.0,434692,geometry/pose_raw,10.508820533752441,0.17983241379261017,0.0
