audio_timestamp,dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,90.0,4853414,geometry/pose_raw,91.31816864013672,0.3726535141468048,0.0
,0.0,0.0,,1,,,,,,90.0,4853427,geometry/pose_raw,91.32173919677734,0.4039051830768585,0.0
,0.0,0.0,,2,,,,,,90.0,4853434,geometry/pose_raw,91.32477569580078,0.1411825716495514,0.0
,0.0,0.0,,3,,,,,,90.0,4853443,geometry/pose_raw,91.32251739501953,-0.019992031157016754,0.0
,0.0,0.0,,4,,,,,,90.0,4853455,geometry/pose_raw,91.3226547241211,-0.20447131991386414,0.0
,0.0,0.0,,5,,,,,,90.0,4853465,geometry/pose_raw,91.32019805908203,-0.16108781099319458,0.0
,0.0,0.0,,6,,,,,,90.0,4853474,geometry/pose_raw,91.31500244140625,-0.5396190285682678,0.0
,0.0,0.0,,7,,,,,,90.0,4853494,geometry/pose_raw,91.31320190429688,0.24304363131523132,0.0
702132042,,,"[3390 3406 3421 3437 3453 3468 3484 3500 3515 3531 3546 3562 3578    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0]",8,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],32,4,"[-7.2224510e-01 -1.4321230e-02 -7.6907504e-01  1.7032056e+00
 -3.8442156e+00  3.8389475e+00  7.3453099e-01 -7.8515095e-01
  2.8830767e-02  5.2952766e-01 -1.0848813e-01 -8.0214548e-01
 -1.2228711e-01 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04
 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04
 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04
 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04
 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04 -3.1471252e-04
  1.4848219e-01 -2.5361976e-01 -3.9047480e-01 -1.4888468e+00
  2.0024953e+00  9.2310256e-01  4.2408086e-02  2.1290183e-03
 -1.7553811e-01  8.9225709e-02  1.0624413e-01 -4.1113901e-01
 -2.5690708e-01 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04
 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04
 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04
 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04
 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04 -1.5830994e-04
 -4.1019681e-01 -5.7732689e-01  7.3707658e-01 -2.3500325e-01
  3.6291856e-01 -6.1558211e-01 -5.3005397e-01  2.0154586e-01
 -8.6612128e-02 -9.5621534e-02  8.5659273e-02  1.4223149e-01
  1.7388929e-01 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04
 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04
 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04
 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04
 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04 -3.4332275e-04
  1.6379617e-01  1.5735903e-01  1.3123538e-01  3.8772767e+00
 -3.4517813e+00 -2.0484394e-01 -4.5932549e-01  2.6343577e-02
  6.5281853e-02 -1.7859420e-01  1.2991855e-01  5.1435089e-01
  8.2358770e-02  4.1961670e-04  4.1961670e-04  4.1961670e-04
  4.1961670e-04  4.1961670e-04  4.1961670e-04  4.1961670e-04
  4.1961670e-04  4.1961670e-04  4.1961670e-04  4.1961670e-04
  4.1961670e-04  4.1961670e-04  4.1961670e-04  4.1961670e-04
  4.1961670e-04  4.1961670e-04  4.1961670e-04  4.1961670e-04]","[ 1.41143930e+00  3.61672044e-01  1.33588389e-01  4.70412779e+00
 -4.34798241e+00 -2.14970613e+00  3.95016700e-01 -4.87263113e-01
  7.11173177e-01  3.33347946e-01 -2.21617699e-01 -1.67447552e-01
 -2.09156051e-01 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01
 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01
 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01
 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01
 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01 -4.50163574e+01
  3.78226116e-03  2.16354668e-01 -4.09963131e-01 -9.46116567e-01
 -5.21827817e-01  1.12254584e+00  3.04224372e-01 -3.24845642e-01
  3.09580982e-01  2.80341506e-01 -8.42990577e-02 -4.72026914e-01
 -2.24096328e-01 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01
 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01
 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01
 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01
 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01 -4.72798615e+01
 -1.24631308e-01 -1.88326702e-01  7.44467378e-02  4.60153818e-01
 -2.60427117e-01  7.12328732e-01 -3.92369628e-01  6.70551881e-02
 -1.22404359e-02 -1.10210106e-01  5.21683469e-02  9.40354317e-02
 -2.27727592e-01 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01
 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01
 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01
 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01
 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01 -4.75509338e+01
  6.89495444e-01  2.19949380e-01 -1.84447989e-01 -2.48088479e+00
  2.57016420e+00 -7.83653975e-01  8.86577070e-01  4.29764569e-01
 -1.28935888e-01  2.55160779e-03  1.29130259e-01 -1.03412546e-01
 -2.17524886e-01 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01
 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01
 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01
 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01
 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01 -4.70271606e+01]",,4853496,audio/signals_f,,,
,0.0,0.0,,9,,,,,,90.0,4853501,geometry/pose_raw,91.31369018554688,-0.17935512959957123,0.0
,0.0,0.0,,10,,,,,,90.0,4853507,geometry/pose_raw,91.31307983398438,0.40118899941444397,0.0
,0.0,0.0,,11,,,,,,90.0,4853517,geometry/pose_raw,91.3162612915039,0.15908731520175934,0.0
,0.0,0.0,,12,,,,,,90.0,4853523,geometry/pose_raw,91.3144760131836,-0.2153436541557312,0.0
,0.0,0.0,,13,,,,,,90.0,4853535,geometry/pose_raw,91.31434631347656,0.5673039555549622,0.0
,0.0,0.0,,14,,,,,,90.0,4853546,geometry/pose_raw,91.31526947021484,-0.7251600623130798,0.0
,0.0,0.0,,15,,,,,,90.0,4853557,geometry/pose_raw,91.31575012207031,0.9353964328765869,0.0
,0.0,0.0,,16,,,,,,90.0,4853572,geometry/pose_raw,91.31446838378906,0.004656355362385511,0.0
,0.0,0.0,,17,,,,,,90.0,4853584,geometry/pose_raw,91.3150863647461,0.8136680126190186,0.0
,0.0,0.0,,18,,,,,,90.0,4853591,geometry/pose_raw,91.31562805175781,-0.8142184615135193,0.0
