index,frequencies,signals_real_vect,signals_imag_vect,topic,timestamp,n_mics,n_frequencies
0,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]","[ 6.82653561e-02  1.54568225e-01  2.09778547e-03  1.26436085e-01
  2.96960235e-01 -6.79527879e-01 -1.72564536e-01 -5.68499863e-02
 -3.28874201e-01 -1.11346155e-01 -5.10453992e-02  1.10499680e+00
 -3.56134139e-02  8.08100104e-02 -2.61060372e-02 -1.99083844e-03
  1.80798955e-03 -2.73526497e-02 -1.80252735e-02 -2.97393966e-02
 -6.56922953e-03 -6.12469390e-04 -1.50205847e-02 -1.37669910e-02
 -2.42466144e-02 -1.40734494e-03 -2.79719494e-02  1.09711820e-02
 -2.48725861e-02 -1.36547741e-02 -4.29013819e-02 -9.44319880e-04
 -1.48350120e-01 -2.85699695e-01  1.01135993e+00  1.78308412e-01
 -1.51372291e-02  1.88533202e-01  5.65775894e-02  2.06058677e-02
  2.94413060e-01  3.69034149e-02  3.39299329e-02  5.49818873e-02
 -1.17205344e-02 -4.07834463e-02  2.23996211e-03 -9.29745566e-03
  9.98965930e-04 -2.06077192e-02 -2.11063586e-02 -9.17346217e-03
 -6.42952695e-03  3.63595132e-03 -8.70736036e-03 -2.01669335e-02
 -2.96751689e-02 -6.49764389e-03 -6.40262570e-03  1.34392316e-02
 -1.03301918e-02 -6.42144866e-03  2.50798557e-03 -1.53069682e-02
  4.46593016e-03  2.17060149e-02  1.61788806e-01  1.89898252e-01
  3.58355880e-01 -5.81566274e-01 -2.33306617e-01 -2.60257542e-01
  3.58624995e-01  6.93484396e-02  7.57345855e-02 -4.76011425e-01
 -1.73589904e-02  1.17967892e-02 -1.60831101e-02 -2.10804045e-02
 -3.74939740e-02  6.69853995e-03 -1.81938186e-02  6.37666276e-03
  1.52606573e-02  7.60678388e-03 -1.09783132e-02 -4.22008662e-03
  2.02625059e-04 -8.24617781e-03 -1.55695761e-02 -2.07822509e-02
 -2.87898583e-03 -3.69705772e-03 -2.99914535e-02  2.03053746e-03
  3.56304526e-01  4.77016568e-01 -1.75169933e+00 -2.49653548e-01
 -6.62668198e-02 -3.80515426e-01 -1.24419868e-01 -1.06269315e-01
  5.90077579e-01  7.72443553e-03 -1.57498382e-02 -1.18349805e-01
  6.79846946e-03  1.66094437e-01 -3.11656818e-02  8.31017420e-02
  1.79209933e-03  3.91106978e-02 -4.17290535e-03  1.54092722e-02
  9.17974580e-03 -1.06928386e-02 -3.07718664e-03  7.12239137e-03
  7.65180588e-02  2.32736021e-03 -2.16950849e-03 -1.69969872e-01
  7.26039847e-03 -1.64143089e-03  2.00735852e-02  1.34379119e-02]","[-4.6845768e-02 -3.5071425e-02  1.4164215e-01  1.8594634e-02
 -5.9171341e-02  2.8396291e-01  1.0054218e-01  7.2128691e-02
  3.5732947e-02  1.9199414e-02  3.7046667e-02  7.0242536e-01
  3.1811096e-02  3.9764166e-02  4.5616552e-02 -4.4568535e-03
 -9.9250227e-03  2.2977624e-02  1.6181428e-02  2.7898850e-02
  3.0768483e-03  2.2837281e-02  6.6989418e-03  2.7575355e-02
  5.8842874e-03  1.9665431e-02  7.0959558e-03 -1.9574072e-04
  5.0184275e-03  1.4938112e-02  1.7268345e-02  1.6589714e-02
  6.6402014e-03 -2.2600406e-01  1.3859270e+00  2.8452790e-01
  1.2893671e-01  1.4779377e-01  7.7622950e-02  1.2648888e-01
 -6.2357813e-02  4.2071909e-02  5.0674662e-02  6.5894812e-02
  3.6244750e-02  9.3631968e-02  3.5580229e-02  6.1847284e-02
  4.3328274e-02  3.0293981e-02  1.9656107e-02  1.3756515e-02
  1.0525089e-02  8.3189242e-02  1.9468939e-02  2.2511400e-02
 -2.3134869e-02  3.3396341e-02  6.9844946e-03  2.3676127e-02
  1.6235320e-02  2.7196003e-02  1.3212594e-02  2.3097292e-02
 -2.4103183e-02 -1.2952685e-02  8.8116482e-02 -3.5869084e-02
 -1.9661556e-01  4.1988629e-01  2.0421351e-01  3.0033550e-01
 -3.4414208e-01 -9.6067764e-02 -8.9039236e-02  5.7410501e-02
  2.9031299e-03 -1.7051959e-02 -5.6220423e-03  9.5358090e-03
  1.7171318e-02  1.5671149e-02  1.0703297e-02  2.3472372e-03
  2.0490209e-02  1.3413162e-02  1.0616200e-02  2.6653782e-02
  2.0884739e-03 -1.3180399e-02  1.5068019e-02  3.9140727e-02
  6.9852835e-03  1.9572198e-02 -1.6957890e-02  1.7618036e-02
  1.0488623e-01  4.4501275e-01 -2.4844360e+00 -5.7515264e-01
 -3.8681129e-01 -1.6752085e-01 -2.4962296e-01 -2.3874711e-01
  1.5960951e+00  4.3414958e-02 -3.4956194e-02 -6.2006712e-01
  5.4965727e-02  7.9605632e-02  1.4321081e-02 -4.9164664e-02
 -1.1869144e-02 -1.0139930e-02 -2.3489406e-02 -8.1649758e-03
 -3.1757290e-03 -2.0387702e-02 -1.2326386e-02 -2.4551788e-02
 -3.4570184e-02 -3.0719008e-02 -2.2064738e-02 -1.3179524e-01
 -1.7193694e-02  3.2356242e-04 -5.9968151e-02 -3.7055694e-02]",audio/signals_f,29240,4,32
1,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]","[ 1.08210415e-01  1.23084970e-01 -5.62875330e-01 -7.33704865e-02
  2.87305005e-02 -2.24440083e-01 -1.07659176e-01 -8.07071477e-02
  5.14886975e-02 -2.99819913e-02 -3.23255695e-02 -1.23998094e+00
  4.12566774e-03 -1.67246312e-01 -3.72066833e-02 -6.74333721e-02
 -4.59780395e-02 -8.14464316e-03 -1.50679871e-02 -4.48970869e-03
 -3.04038730e-03 -2.03048484e-03  3.72171216e-03 -1.33850910e-02
  2.08977349e-02 -1.57207623e-02 -1.53616657e-02 -3.00175119e-02
  7.87809677e-03 -1.53710917e-02  2.46545114e-02 -3.35982651e-04
 -2.91179985e-01 -4.02685881e-01  1.63918436e+00  2.31963396e-01
  1.48258135e-01 -9.00305584e-02 -2.41816193e-02 -1.21268127e-02
  4.28804159e-01 -1.06433779e-03  4.06159386e-02 -8.94671977e-02
  2.67736353e-02  1.21683314e-01  4.89192083e-03  9.81805939e-03
  6.42579887e-03 -3.56916897e-03 -2.27446798e-02 -5.18764462e-03
 -5.16439229e-03 -1.48603404e-02  1.03555378e-02 -4.75456053e-03
 -2.26246696e-02 -8.96700099e-03  1.26391044e-03 -2.25901487e-03
  4.37837793e-03 -1.82555057e-02  1.69592574e-02 -7.24416226e-03
 -1.43516257e-01 -7.60062635e-02  2.51057714e-01  6.11429438e-02
  5.17158434e-02 -3.31887752e-02  2.00070590e-02 -5.58426678e-02
  5.29104844e-02  2.51556076e-02  5.35075292e-02 -1.67973697e-01
 -1.63512602e-02 -3.67581025e-02  7.20226765e-02 -2.74652466e-02
 -2.47135945e-02  4.16681729e-03 -3.96151766e-02 -1.07464921e-02
 -1.78475901e-02 -1.15088560e-03  4.57429029e-02  1.26409438e-02
 -4.72093076e-02 -3.61867901e-03 -1.58690121e-02  1.68558918e-02
 -1.94418970e-02 -1.83298644e-02 -4.26041521e-03 -1.53162610e-02
 -6.44533873e-01 -1.03246069e+00  4.36408901e+00  7.15556502e-01
  2.74811625e-01  2.63256073e-01  1.33759409e-01  7.58879855e-02
  6.35732889e-01  9.13292468e-02  4.39799391e-02  6.41003251e-02
  2.67798733e-02 -1.05296701e-01 -1.91205516e-02 -5.66418134e-02
  3.25533561e-02  1.54418349e-02 -8.08929279e-02 -4.17270847e-02
  2.61120056e-03 -1.30005956e-01  7.91236386e-03 -1.36605026e-02
 -1.08251601e-01  1.50654214e-02 -2.25951662e-03 -2.67303865e-02
 -2.89786533e-02  1.37510281e-02  1.27924606e-04 -4.98630898e-03]","[-7.04468563e-02  7.28246272e-02 -7.33771250e-02 -5.80393560e-02
 -1.33906975e-01  4.56199259e-01  1.10910006e-01  5.43308035e-02
  1.38929904e-01  3.69155742e-02  8.23596567e-02 -2.80074537e-01
  1.75164454e-02 -1.43841840e-03  3.01579945e-02 -3.93690281e-02
  2.21183617e-03  1.97910741e-02  1.79623254e-02  2.33907029e-02
  1.79063752e-02  3.31611112e-02  3.82535555e-03  1.55145992e-02
 -5.60327433e-04  9.73464362e-03  4.09462899e-02  2.64781471e-02
  2.65108105e-02  1.67966299e-02 -1.87362004e-02  1.89276859e-02
 -7.07718879e-02 -1.95724562e-01  1.24620557e+00  2.50458419e-01
  8.61127749e-02  2.51285434e-01  9.64088216e-02  1.10288955e-01
 -8.74940872e-01  7.86728188e-02  7.01355711e-02  1.11391023e-01
 -2.25246884e-03 -1.51663646e-03  3.64501737e-02  1.87591799e-02
  3.06470655e-02  2.01805979e-02  3.69436070e-02  2.12016888e-02
  2.85260715e-02  1.86872557e-02  1.05934218e-02  1.83352344e-02
  1.90808158e-02  1.37244472e-02  6.67194370e-03  2.03990331e-03
  1.10869240e-02  7.49220280e-03  5.46319364e-03  2.57153641e-02
 -4.32558209e-02 -2.81228051e-02  4.47165906e-01  2.29554936e-01
  7.12168962e-03  1.26619756e-01  1.16763934e-01  4.34866026e-02
  2.60854848e-02 -7.25210458e-03  2.61513218e-02  1.38510525e-01
  2.51026973e-02 -1.64128635e-02 -1.99094554e-03 -1.46357138e-02
 -1.14040617e-02 -3.87579165e-02  3.85002047e-02  2.46424824e-02
  3.31935734e-02  2.25405544e-02  5.92418164e-02  5.82583854e-03
  2.84763295e-02 -3.53880343e-03  4.41981480e-04  6.58901222e-03
 -1.90178957e-03  2.25325804e-02 -1.87785760e-03 -1.04482984e-03
 -1.14585876e-01 -1.97312206e-01  1.37939072e+00  2.98486978e-01
  1.19731292e-01  6.18783385e-02  1.94623470e-02  1.82767101e-02
  2.18625665e+00  1.71946049e-01  1.44122213e-01  1.98680133e-01
  4.04484347e-02 -8.33866149e-02  8.02380815e-02  3.84351090e-02
  5.28831370e-02  5.38785867e-02 -5.94971515e-03  2.02505458e-02
  4.00080904e-02 -1.47604838e-01  2.15641167e-02  3.18984278e-02
  2.82626022e-02  2.03470197e-02  3.55377197e-02  3.93578187e-02
  3.80682573e-03  1.05143730e-02  3.20982412e-02  3.33243944e-02]",audio/signals_f,30428,4,32
2,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]","[ 1.08210415e-01  1.23084970e-01 -5.62875330e-01 -7.33704865e-02
  2.87305005e-02 -2.24440083e-01 -1.07659176e-01 -8.07071477e-02
  5.14886975e-02 -2.99819913e-02 -3.23255695e-02 -1.23998094e+00
  4.12566774e-03 -1.67246312e-01 -3.72066833e-02 -6.74333721e-02
 -4.59780395e-02 -8.14464316e-03 -1.50679871e-02 -4.48970869e-03
 -3.04038730e-03 -2.03048484e-03  3.72171216e-03 -1.33850910e-02
  2.08977349e-02 -1.57207623e-02 -1.53616657e-02 -3.00175119e-02
  7.87809677e-03 -1.53710917e-02  2.46545114e-02 -3.35982651e-04
 -2.91179985e-01 -4.02685881e-01  1.63918436e+00  2.31963396e-01
  1.48258135e-01 -9.00305584e-02 -2.41816193e-02 -1.21268127e-02
  4.28804159e-01 -1.06433779e-03  4.06159386e-02 -8.94671977e-02
  2.67736353e-02  1.21683314e-01  4.89192083e-03  9.81805939e-03
  6.42579887e-03 -3.56916897e-03 -2.27446798e-02 -5.18764462e-03
 -5.16439229e-03 -1.48603404e-02  1.03555378e-02 -4.75456053e-03
 -2.26246696e-02 -8.96700099e-03  1.26391044e-03 -2.25901487e-03
  4.37837793e-03 -1.82555057e-02  1.69592574e-02 -7.24416226e-03
 -1.43516257e-01 -7.60062635e-02  2.51057714e-01  6.11429438e-02
  5.17158434e-02 -3.31887752e-02  2.00070590e-02 -5.58426678e-02
  5.29104844e-02  2.51556076e-02  5.35075292e-02 -1.67973697e-01
 -1.63512602e-02 -3.67581025e-02  7.20226765e-02 -2.74652466e-02
 -2.47135945e-02  4.16681729e-03 -3.96151766e-02 -1.07464921e-02
 -1.78475901e-02 -1.15088560e-03  4.57429029e-02  1.26409438e-02
 -4.72093076e-02 -3.61867901e-03 -1.58690121e-02  1.68558918e-02
 -1.94418970e-02 -1.83298644e-02 -4.26041521e-03 -1.53162610e-02
 -6.44533873e-01 -1.03246069e+00  4.36408901e+00  7.15556502e-01
  2.74811625e-01  2.63256073e-01  1.33759409e-01  7.58879855e-02
  6.35732889e-01  9.13292468e-02  4.39799391e-02  6.41003251e-02
  2.67798733e-02 -1.05296701e-01 -1.91205516e-02 -5.66418134e-02
  3.25533561e-02  1.54418349e-02 -8.08929279e-02 -4.17270847e-02
  2.61120056e-03 -1.30005956e-01  7.91236386e-03 -1.36605026e-02
 -1.08251601e-01  1.50654214e-02 -2.25951662e-03 -2.67303865e-02
 -2.89786533e-02  1.37510281e-02  1.27924606e-04 -4.98630898e-03]","[-7.04468563e-02  7.28246272e-02 -7.33771250e-02 -5.80393560e-02
 -1.33906975e-01  4.56199259e-01  1.10910006e-01  5.43308035e-02
  1.38929904e-01  3.69155742e-02  8.23596567e-02 -2.80074537e-01
  1.75164454e-02 -1.43841840e-03  3.01579945e-02 -3.93690281e-02
  2.21183617e-03  1.97910741e-02  1.79623254e-02  2.33907029e-02
  1.79063752e-02  3.31611112e-02  3.82535555e-03  1.55145992e-02
 -5.60327433e-04  9.73464362e-03  4.09462899e-02  2.64781471e-02
  2.65108105e-02  1.67966299e-02 -1.87362004e-02  1.89276859e-02
 -7.07718879e-02 -1.95724562e-01  1.24620557e+00  2.50458419e-01
  8.61127749e-02  2.51285434e-01  9.64088216e-02  1.10288955e-01
 -8.74940872e-01  7.86728188e-02  7.01355711e-02  1.11391023e-01
 -2.25246884e-03 -1.51663646e-03  3.64501737e-02  1.87591799e-02
  3.06470655e-02  2.01805979e-02  3.69436070e-02  2.12016888e-02
  2.85260715e-02  1.86872557e-02  1.05934218e-02  1.83352344e-02
  1.90808158e-02  1.37244472e-02  6.67194370e-03  2.03990331e-03
  1.10869240e-02  7.49220280e-03  5.46319364e-03  2.57153641e-02
 -4.32558209e-02 -2.81228051e-02  4.47165906e-01  2.29554936e-01
  7.12168962e-03  1.26619756e-01  1.16763934e-01  4.34866026e-02
  2.60854848e-02 -7.25210458e-03  2.61513218e-02  1.38510525e-01
  2.51026973e-02 -1.64128635e-02 -1.99094554e-03 -1.46357138e-02
 -1.14040617e-02 -3.87579165e-02  3.85002047e-02  2.46424824e-02
  3.31935734e-02  2.25405544e-02  5.92418164e-02  5.82583854e-03
  2.84763295e-02 -3.53880343e-03  4.41981480e-04  6.58901222e-03
 -1.90178957e-03  2.25325804e-02 -1.87785760e-03 -1.04482984e-03
 -1.14585876e-01 -1.97312206e-01  1.37939072e+00  2.98486978e-01
  1.19731292e-01  6.18783385e-02  1.94623470e-02  1.82767101e-02
  2.18625665e+00  1.71946049e-01  1.44122213e-01  1.98680133e-01
  4.04484347e-02 -8.33866149e-02  8.02380815e-02  3.84351090e-02
  5.28831370e-02  5.38785867e-02 -5.94971515e-03  2.02505458e-02
  4.00080904e-02 -1.47604838e-01  2.15641167e-02  3.18984278e-02
  2.82626022e-02  2.03470197e-02  3.55377197e-02  3.93578187e-02
  3.80682573e-03  1.05143730e-02  3.20982412e-02  3.33243944e-02]",audio/signals_f,30496,4,32
3,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]","[ 1.08210415e-01  1.23084970e-01 -5.62875330e-01 -7.33704865e-02
  2.87305005e-02 -2.24440083e-01 -1.07659176e-01 -8.07071477e-02
  5.14886975e-02 -2.99819913e-02 -3.23255695e-02 -1.23998094e+00
  4.12566774e-03 -1.67246312e-01 -3.72066833e-02 -6.74333721e-02
 -4.59780395e-02 -8.14464316e-03 -1.50679871e-02 -4.48970869e-03
 -3.04038730e-03 -2.03048484e-03  3.72171216e-03 -1.33850910e-02
  2.08977349e-02 -1.57207623e-02 -1.53616657e-02 -3.00175119e-02
  7.87809677e-03 -1.53710917e-02  2.46545114e-02 -3.35982651e-04
 -2.91179985e-01 -4.02685881e-01  1.63918436e+00  2.31963396e-01
  1.48258135e-01 -9.00305584e-02 -2.41816193e-02 -1.21268127e-02
  4.28804159e-01 -1.06433779e-03  4.06159386e-02 -8.94671977e-02
  2.67736353e-02  1.21683314e-01  4.89192083e-03  9.81805939e-03
  6.42579887e-03 -3.56916897e-03 -2.27446798e-02 -5.18764462e-03
 -5.16439229e-03 -1.48603404e-02  1.03555378e-02 -4.75456053e-03
 -2.26246696e-02 -8.96700099e-03  1.26391044e-03 -2.25901487e-03
  4.37837793e-03 -1.82555057e-02  1.69592574e-02 -7.24416226e-03
 -1.43516257e-01 -7.60062635e-02  2.51057714e-01  6.11429438e-02
  5.17158434e-02 -3.31887752e-02  2.00070590e-02 -5.58426678e-02
  5.29104844e-02  2.51556076e-02  5.35075292e-02 -1.67973697e-01
 -1.63512602e-02 -3.67581025e-02  7.20226765e-02 -2.74652466e-02
 -2.47135945e-02  4.16681729e-03 -3.96151766e-02 -1.07464921e-02
 -1.78475901e-02 -1.15088560e-03  4.57429029e-02  1.26409438e-02
 -4.72093076e-02 -3.61867901e-03 -1.58690121e-02  1.68558918e-02
 -1.94418970e-02 -1.83298644e-02 -4.26041521e-03 -1.53162610e-02
 -6.44533873e-01 -1.03246069e+00  4.36408901e+00  7.15556502e-01
  2.74811625e-01  2.63256073e-01  1.33759409e-01  7.58879855e-02
  6.35732889e-01  9.13292468e-02  4.39799391e-02  6.41003251e-02
  2.67798733e-02 -1.05296701e-01 -1.91205516e-02 -5.66418134e-02
  3.25533561e-02  1.54418349e-02 -8.08929279e-02 -4.17270847e-02
  2.61120056e-03 -1.30005956e-01  7.91236386e-03 -1.36605026e-02
 -1.08251601e-01  1.50654214e-02 -2.25951662e-03 -2.67303865e-02
 -2.89786533e-02  1.37510281e-02  1.27924606e-04 -4.98630898e-03]","[-7.04468563e-02  7.28246272e-02 -7.33771250e-02 -5.80393560e-02
 -1.33906975e-01  4.56199259e-01  1.10910006e-01  5.43308035e-02
  1.38929904e-01  3.69155742e-02  8.23596567e-02 -2.80074537e-01
  1.75164454e-02 -1.43841840e-03  3.01579945e-02 -3.93690281e-02
  2.21183617e-03  1.97910741e-02  1.79623254e-02  2.33907029e-02
  1.79063752e-02  3.31611112e-02  3.82535555e-03  1.55145992e-02
 -5.60327433e-04  9.73464362e-03  4.09462899e-02  2.64781471e-02
  2.65108105e-02  1.67966299e-02 -1.87362004e-02  1.89276859e-02
 -7.07718879e-02 -1.95724562e-01  1.24620557e+00  2.50458419e-01
  8.61127749e-02  2.51285434e-01  9.64088216e-02  1.10288955e-01
 -8.74940872e-01  7.86728188e-02  7.01355711e-02  1.11391023e-01
 -2.25246884e-03 -1.51663646e-03  3.64501737e-02  1.87591799e-02
  3.06470655e-02  2.01805979e-02  3.69436070e-02  2.12016888e-02
  2.85260715e-02  1.86872557e-02  1.05934218e-02  1.83352344e-02
  1.90808158e-02  1.37244472e-02  6.67194370e-03  2.03990331e-03
  1.10869240e-02  7.49220280e-03  5.46319364e-03  2.57153641e-02
 -4.32558209e-02 -2.81228051e-02  4.47165906e-01  2.29554936e-01
  7.12168962e-03  1.26619756e-01  1.16763934e-01  4.34866026e-02
  2.60854848e-02 -7.25210458e-03  2.61513218e-02  1.38510525e-01
  2.51026973e-02 -1.64128635e-02 -1.99094554e-03 -1.46357138e-02
 -1.14040617e-02 -3.87579165e-02  3.85002047e-02  2.46424824e-02
  3.31935734e-02  2.25405544e-02  5.92418164e-02  5.82583854e-03
  2.84763295e-02 -3.53880343e-03  4.41981480e-04  6.58901222e-03
 -1.90178957e-03  2.25325804e-02 -1.87785760e-03 -1.04482984e-03
 -1.14585876e-01 -1.97312206e-01  1.37939072e+00  2.98486978e-01
  1.19731292e-01  6.18783385e-02  1.94623470e-02  1.82767101e-02
  2.18625665e+00  1.71946049e-01  1.44122213e-01  1.98680133e-01
  4.04484347e-02 -8.33866149e-02  8.02380815e-02  3.84351090e-02
  5.28831370e-02  5.38785867e-02 -5.94971515e-03  2.02505458e-02
  4.00080904e-02 -1.47604838e-01  2.15641167e-02  3.18984278e-02
  2.82626022e-02  2.03470197e-02  3.55377197e-02  3.93578187e-02
  3.80682573e-03  1.05143730e-02  3.20982412e-02  3.33243944e-02]",audio/signals_f,30568,4,32
4,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]","[-2.88015269e-02 -2.09499002e-01  4.08101857e-01  6.13988712e-02
 -5.34130186e-02  2.67540187e-01  4.35383618e-02  2.79146247e-02
  1.18323721e-01  4.54318523e-02  6.00718409e-02  1.49219841e-01
  2.03589369e-02  1.25480415e-02 -4.46164049e-04  5.20024672e-02
 -1.15917176e-02  4.42211926e-02  3.54980454e-02  1.01870941e-02
  2.53026243e-02  2.94657834e-02  2.85323914e-02  1.76285692e-02
  1.03266984e-02  1.31871477e-02  1.11772707e-02  2.34892480e-02
 -5.98746818e-03  2.48269066e-02  5.54384813e-02  3.04714963e-03
 -2.28021339e-01 -2.30110437e-01  1.18523824e+00  2.25753725e-01
  1.39818281e-01 -2.01394916e-01 -4.50366363e-02  1.28908083e-02
  4.89114076e-01  3.29448059e-02  1.14269583e-02  6.16031811e-02
 -4.40965369e-02 -1.92429852e-02 -5.44412062e-03 -3.28138582e-02
 -1.46755073e-02 -1.62992328e-02 -8.84588715e-03 -1.57269705e-02
 -1.00130579e-02  2.03803573e-02 -1.69683713e-02 -1.88076496e-03
 -1.73451435e-02 -8.05634540e-03 -1.77368019e-02  1.64335426e-02
  6.34044223e-03 -4.90806298e-03 -7.32767023e-03 -1.69872362e-02
  1.06690481e-01  1.32398680e-01 -3.23915720e-01 -1.51638776e-01
 -6.83838874e-03 -6.92494437e-02 -1.09143734e-01  3.76544520e-02
 -9.87219810e-03 -1.36560909e-02  1.47736110e-02 -6.40713722e-02
  5.23236617e-02  7.94034228e-02  4.65840399e-02  8.28734040e-03
  2.23654024e-02  1.76521726e-02  1.26877474e-02  1.54026505e-02
  2.91972794e-02 -8.20809510e-03 -4.26155329e-03  8.83713458e-03
  2.64344700e-02 -8.25198740e-02 -5.62722236e-03  1.16662085e-02
 -2.81748082e-02  4.12752433e-03 -6.59509841e-03  5.89662325e-03
  5.86794019e-01  9.04646218e-01 -3.56096935e+00 -5.52792549e-01
 -2.48613253e-01 -2.36530423e-01 -1.68760240e-01 -1.62813604e-01
  1.84011483e+00  1.82772465e-02  4.92956638e-02 -3.91821638e-02
  4.09224443e-02  6.79119453e-02  1.31741688e-02 -2.52469033e-02
 -1.71883777e-02  1.23347761e-02  5.52339032e-02  2.42363587e-02
  3.36073898e-02  1.19151920e-01  4.00699638e-02  6.91364706e-03
  1.31573036e-01  3.24693136e-02  1.62364375e-02  1.27432123e-02
  9.39058140e-04  2.75343079e-02  4.32045050e-02  3.89915798e-03]","[ 5.93579933e-02  1.61734641e-01 -7.48507142e-01 -6.13660812e-02
  2.08669126e-01 -8.05562377e-01 -2.51140356e-01 -1.64835453e-01
 -2.32188433e-01 -1.07897609e-01 -1.33145556e-01  6.09482676e-02
 -8.93434808e-02 -1.23970278e-01 -8.59443098e-02 -6.20044917e-02
 -5.72701134e-02 -5.10519184e-02 -3.47252712e-02 -2.98702084e-02
 -4.46193516e-02 -3.92864272e-02 -6.92764074e-02 -2.41993181e-02
 -5.56914732e-02 -3.73987518e-02 -5.27749546e-02 -2.84980312e-02
 -3.72993238e-02 -3.62592638e-02 -3.52631062e-02 -3.22404504e-03
 -4.42056358e-02 -1.68992221e-01  1.36438346e+00  3.07401955e-01
  1.09943293e-01  1.04775995e-01  5.54191582e-02  7.17736334e-02
 -1.20275056e+00  2.84377988e-02  3.23803909e-02  3.55282687e-02
  5.64967319e-02  3.98924947e-02  1.82444938e-02  4.25877385e-02
  2.83625517e-02  2.50582993e-02  3.15952823e-02  3.19923386e-02
  2.95370053e-02  4.42518480e-02  3.43164094e-02  1.86781026e-02
  2.22566389e-02 -5.31249586e-03 -9.41080786e-03  1.49131892e-02
  2.92799082e-02  7.77346548e-04  1.53709799e-02  1.58830956e-02
  1.36581436e-02  2.31161192e-02 -2.88998544e-01 -3.02527845e-02
 -6.42510802e-02 -8.95403847e-02 -1.08874299e-01  1.63963214e-02
 -1.47396222e-01 -9.27255675e-02 -6.87518194e-02  6.41861930e-04
 -2.04483010e-02 -4.13340516e-02 -2.86949053e-02 -1.20539386e-02
 -3.94639783e-02 -1.60874873e-02 -2.89529078e-02 -2.16827914e-02
 -8.82629398e-03  1.33690834e-02  4.15363237e-02  3.29356408e-05
 -1.41012771e-02 -2.16872059e-03 -3.19546722e-02 -1.73221156e-02
 -3.22111063e-02  5.25128888e-03  6.07307907e-03 -5.72956074e-03
  8.57153460e-02  5.15704334e-01 -3.56409907e+00 -7.86735058e-01
 -4.52158421e-01 -1.22136176e-01 -1.83024973e-01 -2.08903283e-01
  3.99503112e-01 -6.25907108e-02 -7.90596008e-02  2.61615515e-02
 -1.42023727e-01 -8.19621310e-02 -8.67276192e-02 -1.03267193e-01
 -7.68178105e-02 -8.57872516e-02 -2.47802846e-02 -4.63002957e-02
 -5.32208569e-02 -6.34167492e-02 -1.64719950e-02 -5.56160212e-02
  4.78343964e-02 -5.90457693e-02 -6.28667176e-02 -6.95730820e-02
 -2.97314357e-02 -1.41057447e-02 -2.23035589e-02 -5.58725856e-02]",audio/signals_f,30638,4,32
