n_frequencies,topic,timestamp,signals_imag_vect,frequencies,signals_real_vect,index,n_mics
32,audio/signals_f,206839,"[ 0.12018635  0.11546838 -0.14065439  0.0607857  -0.07599978 -0.11600184
  0.05482796 -0.05916739 -0.0453835   0.0542507   0.14173348 -0.02461011
 -0.06279506  0.04232411 -0.0152824  -0.00646843  0.02893538 -0.00780693
  0.00178356  0.03954796 -0.0486991   0.09452226  0.01577648  0.01615365
  0.00977523 -0.00637527 -0.05342595  0.0949083  -0.04575155  0.07643403
  0.09487568  0.06842874 -0.18392962  0.69808024 -0.42081243  0.4517612
 -0.28421187  0.06782325  0.35136592 -0.20638189  0.01748593  0.25490308
  0.07469093 -0.18211554  0.05880985  0.22114229 -0.13053232 -0.10149585
  0.18050003 -0.05382606 -0.09692     0.17113936  0.05856903  0.0869225
  0.08825354  0.02441072  0.14745134  0.03288615  0.03289481  0.12201425
  0.06478889  0.10040797  0.12357248  0.09839665 -0.02958245  1.2629123
 -1.7039068   0.9051962  -1.0125707   0.05175015  0.7210378  -0.67238975
 -0.02159607  0.6159164   0.5028466  -0.56094825  0.0648921   0.4736324
 -0.39808625 -0.3529513   0.43510142 -0.28939703 -0.3161822   0.44132677
  0.07529697  0.38397765  0.0290204   0.3905902   0.3968082   0.04135059
  0.28318757  0.31385738  0.0812353   0.31121084  0.28068316  0.27939716
  1.6948103  -1.1407762   0.6497433  -0.745709    0.42928678  0.92064226
 -0.6081405   0.3227362  -0.26728463 -0.4736298  -0.65724707  0.21714097
  0.4851043  -0.46045774  0.18087426  0.14040366 -0.37293273 -0.00290062
  0.07898718 -0.3586636   0.355624   -0.5176758   0.05172823  0.00686891
 -0.3239286  -0.6641331   0.01043658 -0.30874202  0.22337699 -0.44462454
 -0.34070918 -0.38407186]","[2000  718  593  750  562 1375  781  531 2656  812 1250  500 1406  843
  468  437  875  375  406  906 1437 1218 2687 2562  937 3343 1906 1031
 1468 1187 1062 1156]","[-2.10755780e-01 -9.39060450e-02  7.74975494e-02 -5.27348071e-02
 -3.50734219e-04  1.71793312e-01 -3.85755859e-02  1.33201573e-03
  1.02155298e-01 -3.81257311e-02 -1.33512616e-01  1.58473104e-02
  8.83525908e-02 -5.34182452e-02 -2.54571363e-02  7.64283538e-03
 -5.53605035e-02 -5.44786453e-04 -1.23365596e-03 -3.18428352e-02
  7.34226257e-02 -8.61927867e-02  5.94111271e-02 -3.74624878e-02
 -3.65339071e-02 -5.14731742e-02  1.08558826e-01 -4.29803580e-02
  2.19009109e-02 -6.65067285e-02 -7.77010806e-03 -3.23536396e-02
 -1.97880432e-01  8.89098287e-01 -6.96626186e-01  5.31404138e-01
 -5.15399218e-01  2.31502742e-01  3.67924720e-01 -3.92924607e-01
  8.53237361e-02  2.54076064e-01 -3.79709825e-02 -3.42202961e-01
  1.13880418e-01  2.05050498e-01 -2.65800178e-01 -2.51280069e-01
  1.82120740e-01 -2.22208172e-01 -2.21443683e-01  1.75716773e-01
  7.53087997e-02 -2.52497718e-02 -1.73243880e-01  2.52864137e-02
  1.43762261e-01 -1.51920527e-01  2.91355886e-04  6.85418919e-02
  6.05655760e-02 -4.27506864e-04  3.42516899e-02  1.72679350e-02
 -5.60696423e-02 -4.07001257e-01  7.26195514e-01 -3.02336544e-01
  4.34779793e-01 -1.67866200e-01 -2.17712358e-01  2.82698989e-01
 -5.46097979e-02 -1.79745898e-01  2.19967797e-01  2.43088663e-01
 -1.24935977e-01 -1.22986123e-01  2.24429429e-01  1.65616959e-01
 -7.56040141e-02  1.43914253e-01  2.11781010e-01 -7.14672506e-02
 -9.79826227e-02  1.02046773e-01 -4.45624962e-02  2.05321908e-01
 -5.46672530e-02 -5.92837334e-02 -5.74510992e-02 -3.39232162e-02
 -6.90551400e-02  7.18839020e-02 -2.83530653e-02  1.53115802e-02
  1.10045624e+01  3.45680714e-02 -2.79327273e-01 -3.46417427e-02
 -1.81419730e-01  1.03402293e+00 -8.96119773e-02 -1.28573537e-01
 -3.41511548e-01 -5.74187636e-02 -5.49191296e-01 -1.54754221e-01
  5.58969259e-01 -1.11156106e-01 -1.17598861e-01 -1.12761825e-01
 -1.24891773e-01 -1.02922708e-01 -1.28726602e-01 -1.20650873e-01
  3.64934981e-01 -4.07882452e-01  1.68706924e-01  2.18454078e-02
 -1.23533860e-01 -4.42090571e-01 -6.76737279e-02 -1.22283950e-01
  3.07057768e-01 -3.33179593e-01 -1.83521628e-01 -2.49418527e-01]",0,4
32,audio/signals_f,207067,"[-0.05758869 -0.01553555 -0.00261345 -0.04383969 -0.0260854   0.05135009
 -0.0888612  -0.00350781 -0.06560548 -0.03851559 -0.01295147 -0.06112454
 -0.04613283 -0.00334374 -0.10211377  0.05265956 -0.03250042 -0.03763392
 -0.08838953 -0.10118982  0.065458    0.0222036  -0.0138439   0.00477186
  0.06122001 -0.01597106 -0.07588835  0.00979203  0.02552066 -0.06488284
  0.04441459  0.10347459  0.21272534 -0.0545117   0.07984656 -0.02538884
  0.05948344 -0.13322596 -0.0111919  -0.18800712  0.07167776  0.05042061
 -0.02032942  0.00278834  0.05273525  0.05251091 -0.02231377 -0.09004129
 -0.0291045   0.03847487 -0.00221583 -0.01070057  0.01240642  0.03833586
  0.03814523  0.05351855 -0.02837064 -0.09616792  0.03311612  0.03375308
 -0.00572354 -0.05894811 -0.01138138  0.08905238  0.24226177  1.3949867
 -1.0243641   0.8546453  -0.75038517 -0.24089234  0.56009185 -0.03386632
 -0.04671705 -0.5677633   0.4518131   0.36278653 -0.42074072 -0.12152307
  0.29420877 -0.23649783  0.21660644 -0.41024446  0.26784995  0.21392544
 -1.1522123  -0.16071476 -0.34283066 -0.17964655 -0.24071358  0.13623574
 -0.29582    -0.22890759  0.00395035 -0.01414927  0.0606743  -0.28317282
  1.86606    -1.105212    1.6852782  -0.69759196  1.111254   -0.37521034
 -0.48181337  0.37257105  0.5206809   0.8860847  -0.3500788  -0.2449522
  0.74537206  0.40322456 -0.22975993 -0.1501596   0.06822564  0.61883205
 -0.0515051   0.03257113  0.00821826  0.36959413  0.58994234  0.33776236
 -0.06575578  0.21636213  0.4659274   0.33839324 -0.2209535  -0.9834335
 -0.25768667  0.33298293]","[2000  593  718  562  750 1375  531 2656 1250  781  500  468  812 1218
  437 1406 2562  843  406  375 1906 1187  875 1156 1437 2031  906 1125
  250 3343  281 1031]","[ 0.02241137 -0.01936721  0.01126241 -0.04665507 -0.04360498  0.04989259
 -0.01093154 -0.04958369 -0.07681276 -0.00562008 -0.02890373 -0.04065986
 -0.03817382 -0.04218628 -0.06816255  0.00519964  0.01875368 -0.05579625
 -0.09266718 -0.13884257  0.00383424 -0.03977859  0.00488069 -0.03191576
  0.03283287  0.01139836 -0.01008313 -0.03712776  0.10710283 -0.01672728
  0.13905172 -0.01572479  1.1471559  -0.10090925  0.23203531 -0.06496838
  0.13237362 -0.07851363 -0.07311481 -0.13066626  0.0511403   0.12106932
 -0.03424796 -0.04695696  0.11573138  0.04207815 -0.01732284 -0.03925341
 -0.03000538  0.08971512 -0.03315198  0.00566845  0.04574015  0.05676913
  0.05978123  0.04686155 -0.03402423 -0.18465085  0.04005329  0.03487352
 -0.083289    0.36773062 -0.09149027  0.0238292   0.21304539  0.9374713
 -0.6030816   0.5887306  -0.46345568  0.06513556  0.39307836  0.04677234
 -0.3694025  -0.35898075  0.35727066  0.2938105  -0.30279243 -0.2534945
  0.23790322  0.0180828  -0.41401193 -0.22720578  0.17748582  0.12568626
 -0.62669706 -0.19145414 -0.26008928 -0.1605832   0.00831455  0.13177338
 -0.21280764 -0.17552887  0.16799842  0.02326071  0.17047545 -0.17964199
 -2.0640132  -1.6117597   1.8788292  -1.1437823   1.1554662   0.15681887
 -0.9182825  -0.4232396   0.09674418  0.82634336 -0.7569261  -0.72534394
  0.64191496  0.10467342 -0.62778103  0.12187052  0.00471979  0.5230506
 -0.56019294 -0.58487856  0.13868622  0.17679912  0.43200964  0.1764908
  0.12918302 -0.33119333  0.33958486  0.17188601 -0.32330072 -0.07983634
 -0.2723661   0.2380343 ]",1,4
32,audio/signals_f,207154,"[ 4.65889871e-02 -3.00749503e-02 -5.72299622e-02 -7.11538345e-02
 -2.19667591e-02 -4.11422998e-02  3.09080668e-02 -5.24888225e-02
 -1.19322622e-02 -3.51933315e-02 -1.79643501e-02 -8.40971898e-03
  1.63327120e-02 -4.27755192e-02  6.85298219e-02 -4.41988409e-02
 -4.17119171e-03 -4.35614325e-02 -6.86455965e-02 -3.40450890e-02
  2.28704419e-04 -1.77585185e-02 -3.83245684e-02  1.16884699e-02
 -1.06150210e-02  2.07358450e-02  6.75212964e-03  1.34633696e-02
  2.86995824e-02  1.80424508e-02 -3.08631044e-02  8.50579366e-02
 -1.70066404e+00  6.30311728e-01 -3.54719579e-01  3.54330003e-01
 -2.49345064e-01  3.01348388e-01  1.29971117e-01 -1.95203096e-01
  1.90706939e-01  2.74788141e-02 -1.87951684e-01  1.77502170e-01
  1.92398448e-02  1.66690335e-01  9.81021598e-02  1.37607828e-01
 -1.16480120e-01  2.50854045e-02  1.29949287e-01  5.44852614e-02
 -4.50649764e-03 -1.39916465e-01  4.97560427e-02  6.87881634e-02
  6.60807639e-02  6.97979033e-02  1.21451087e-01  7.61095732e-02
  7.80160725e-02  2.42021158e-02 -7.09159225e-02 -9.24319848e-02
  1.46697432e-01  8.31425428e-01 -1.23290944e+00  6.17722392e-01
 -7.35041857e-01  4.87696171e-01 -1.97730809e-01 -2.74060816e-02
  4.04192924e-01  7.75780082e-01 -5.13802648e-01  3.30723345e-01
 -4.10810500e-01  3.35030317e-01 -1.15628459e-01  3.20826054e-01
 -3.72442305e-01  4.62923706e-01  2.66334891e-01  3.38196576e-01
 -3.43411148e-01 -2.85946548e-01  3.03124666e-01  2.37635240e-01
  2.67437905e-01  2.66725838e-01  1.01695284e-01  2.69507647e-01
 -6.47759736e-02  7.81322271e-02 -2.64545500e-01 -4.25822437e-02
  2.36294842e+00  9.99933720e-01 -6.57670200e-01  6.45483196e-01
 -4.83891010e-01  4.73634660e-01  6.53958738e-01  7.00778365e-02
  3.94213855e-01 -1.96110964e-01 -3.04006696e-01  3.04719716e-01
  1.05107248e-01  2.07457811e-01  4.46713418e-01  2.01534063e-01
 -2.26242304e-01 -1.15753859e-01  1.57646924e-01 -4.88609076e-03
  3.67936082e-02 -2.10155576e-01 -6.82622194e-03  1.07471466e-01
  4.90602255e-02  1.13683879e-01  1.47582784e-01  4.07029390e-02
  3.77165198e-01 -6.50186837e-01 -1.13738731e-01 -1.89172149e-01]","[2000  593  718  562  750 1375  531 2656 1250  781  500  468  812 1218
  437 1406 2562  843  406  375 1906 1187  875 1156 1437 2031  906 1125
  250 3343  281 1031]","[ 6.77432045e-02 -6.50312155e-02  9.01392698e-02 -7.18342513e-02
  6.66105673e-02 -6.17869273e-02 -9.01539903e-03 -2.07438990e-02
 -1.95935927e-02 -3.34349610e-02  6.14712946e-02 -1.67945642e-02
 -1.95005406e-02 -2.50466540e-02 -5.09429760e-02 -2.63595860e-02
  3.32998149e-02 -1.42003391e-02  1.98376067e-02 -1.79801993e-02
  5.60331717e-03  4.86419611e-02 -3.43004614e-02 -5.83707616e-02
 -1.41883148e-02 -6.60724789e-02  2.16352604e-02 -5.10058254e-02
 -6.90924823e-02 -8.66699293e-02 -1.80797698e-03  9.05023217e-02
  9.20334101e-01  7.13567674e-01 -4.77883250e-01  4.42981899e-01
 -3.28409314e-01  3.08881640e-01 -3.71737510e-01 -2.31394812e-01
  2.75754154e-01  2.19373822e-01 -2.56782800e-01  2.10601360e-01
 -5.82587346e-03  1.93052351e-01 -1.96029693e-01  1.79312065e-01
 -2.20622241e-01  1.58648446e-01  1.75401509e-01  1.55063927e-01
 -2.85858996e-02 -1.62622809e-01  1.44325376e-01  9.48197022e-02
  1.39959604e-01  1.21418059e-01 -1.07690856e-01  9.92754623e-02
 -1.25774086e-01 -2.73271352e-02 -1.50422230e-01 -1.42493904e-01
 -1.97392359e-01  1.33140850e+00 -2.29130101e+00  9.47187841e-01
 -1.42950189e+00  6.90056980e-01  1.37853846e-01 -2.54800618e-02
  5.20074248e-01  1.06451333e-01 -1.04285526e+00  4.30985600e-01
  1.04342949e+00  3.48855615e-01  1.27000868e-01  3.26186419e-01
 -8.42621565e-01  1.55409515e-01  2.27367312e-01  1.34977311e-01
 -3.42318326e-01 -7.45469689e-01  1.59683183e-01  2.59822041e-01
  1.83419123e-01  2.22123861e-01 -1.61945879e-01  2.14683607e-01
  1.36242270e-01  2.32818164e-03 -6.63093448e-01 -3.33366692e-01
 -1.18576670e+00 -1.81021178e+00  1.51469588e+00 -1.12799811e+00
  1.09658408e+00 -7.64298737e-01 -8.16619635e-01 -6.46751404e-01
 -5.86747527e-01  2.62588382e-01  8.82581711e-01 -4.88673955e-01
 -1.22675464e-01 -3.43484938e-01 -5.09364724e-01 -3.28542888e-01
  6.76770568e-01  1.45244002e-01 -2.68410057e-01  9.92982686e-02
 -3.49764712e-02  6.05560839e-01  1.27909333e-02 -1.03301227e-01
 -1.93512514e-02 -8.34978074e-02 -8.75038803e-02 -7.79452994e-02
 -4.09669966e-01  2.67350614e-01  5.22896230e-01  6.37022078e-01]",2,4
32,audio/signals_f,207223,"[ 4.65889871e-02 -3.00749503e-02 -5.72299622e-02 -7.11538345e-02
 -2.19667591e-02 -4.11422998e-02  3.09080668e-02 -5.24888225e-02
 -1.19322622e-02 -3.51933315e-02 -1.79643501e-02 -8.40971898e-03
  1.63327120e-02 -4.27755192e-02  6.85298219e-02 -4.41988409e-02
 -4.17119171e-03 -4.35614325e-02 -6.86455965e-02 -3.40450890e-02
  2.28704419e-04 -1.77585185e-02 -3.83245684e-02  1.16884699e-02
 -1.06150210e-02  2.07358450e-02  6.75212964e-03  1.34633696e-02
  2.86995824e-02  1.80424508e-02 -3.08631044e-02  8.50579366e-02
 -1.70066404e+00  6.30311728e-01 -3.54719579e-01  3.54330003e-01
 -2.49345064e-01  3.01348388e-01  1.29971117e-01 -1.95203096e-01
  1.90706939e-01  2.74788141e-02 -1.87951684e-01  1.77502170e-01
  1.92398448e-02  1.66690335e-01  9.81021598e-02  1.37607828e-01
 -1.16480120e-01  2.50854045e-02  1.29949287e-01  5.44852614e-02
 -4.50649764e-03 -1.39916465e-01  4.97560427e-02  6.87881634e-02
  6.60807639e-02  6.97979033e-02  1.21451087e-01  7.61095732e-02
  7.80160725e-02  2.42021158e-02 -7.09159225e-02 -9.24319848e-02
  1.46697432e-01  8.31425428e-01 -1.23290944e+00  6.17722392e-01
 -7.35041857e-01  4.87696171e-01 -1.97730809e-01 -2.74060816e-02
  4.04192924e-01  7.75780082e-01 -5.13802648e-01  3.30723345e-01
 -4.10810500e-01  3.35030317e-01 -1.15628459e-01  3.20826054e-01
 -3.72442305e-01  4.62923706e-01  2.66334891e-01  3.38196576e-01
 -3.43411148e-01 -2.85946548e-01  3.03124666e-01  2.37635240e-01
  2.67437905e-01  2.66725838e-01  1.01695284e-01  2.69507647e-01
 -6.47759736e-02  7.81322271e-02 -2.64545500e-01 -4.25822437e-02
  2.36294842e+00  9.99933720e-01 -6.57670200e-01  6.45483196e-01
 -4.83891010e-01  4.73634660e-01  6.53958738e-01  7.00778365e-02
  3.94213855e-01 -1.96110964e-01 -3.04006696e-01  3.04719716e-01
  1.05107248e-01  2.07457811e-01  4.46713418e-01  2.01534063e-01
 -2.26242304e-01 -1.15753859e-01  1.57646924e-01 -4.88609076e-03
  3.67936082e-02 -2.10155576e-01 -6.82622194e-03  1.07471466e-01
  4.90602255e-02  1.13683879e-01  1.47582784e-01  4.07029390e-02
  3.77165198e-01 -6.50186837e-01 -1.13738731e-01 -1.89172149e-01]","[2000  718  593  750  562  781 1375 2656  812 1250  531  843 1906  875
 1406  906  500 1218  937 1187 2562  468 1156 1031 1125 1062 2031 1093
 1437 3312  437  281]","[ 6.77432045e-02 -6.50312155e-02  9.01392698e-02 -7.18342513e-02
  6.66105673e-02 -6.17869273e-02 -9.01539903e-03 -2.07438990e-02
 -1.95935927e-02 -3.34349610e-02  6.14712946e-02 -1.67945642e-02
 -1.95005406e-02 -2.50466540e-02 -5.09429760e-02 -2.63595860e-02
  3.32998149e-02 -1.42003391e-02  1.98376067e-02 -1.79801993e-02
  5.60331717e-03  4.86419611e-02 -3.43004614e-02 -5.83707616e-02
 -1.41883148e-02 -6.60724789e-02  2.16352604e-02 -5.10058254e-02
 -6.90924823e-02 -8.66699293e-02 -1.80797698e-03  9.05023217e-02
  9.20334101e-01  7.13567674e-01 -4.77883250e-01  4.42981899e-01
 -3.28409314e-01  3.08881640e-01 -3.71737510e-01 -2.31394812e-01
  2.75754154e-01  2.19373822e-01 -2.56782800e-01  2.10601360e-01
 -5.82587346e-03  1.93052351e-01 -1.96029693e-01  1.79312065e-01
 -2.20622241e-01  1.58648446e-01  1.75401509e-01  1.55063927e-01
 -2.85858996e-02 -1.62622809e-01  1.44325376e-01  9.48197022e-02
  1.39959604e-01  1.21418059e-01 -1.07690856e-01  9.92754623e-02
 -1.25774086e-01 -2.73271352e-02 -1.50422230e-01 -1.42493904e-01
 -1.97392359e-01  1.33140850e+00 -2.29130101e+00  9.47187841e-01
 -1.42950189e+00  6.90056980e-01  1.37853846e-01 -2.54800618e-02
  5.20074248e-01  1.06451333e-01 -1.04285526e+00  4.30985600e-01
  1.04342949e+00  3.48855615e-01  1.27000868e-01  3.26186419e-01
 -8.42621565e-01  1.55409515e-01  2.27367312e-01  1.34977311e-01
 -3.42318326e-01 -7.45469689e-01  1.59683183e-01  2.59822041e-01
  1.83419123e-01  2.22123861e-01 -1.61945879e-01  2.14683607e-01
  1.36242270e-01  2.32818164e-03 -6.63093448e-01 -3.33366692e-01
 -1.18576670e+00 -1.81021178e+00  1.51469588e+00 -1.12799811e+00
  1.09658408e+00 -7.64298737e-01 -8.16619635e-01 -6.46751404e-01
 -5.86747527e-01  2.62588382e-01  8.82581711e-01 -4.88673955e-01
 -1.22675464e-01 -3.43484938e-01 -5.09364724e-01 -3.28542888e-01
  6.76770568e-01  1.45244002e-01 -2.68410057e-01  9.92982686e-02
 -3.49764712e-02  6.05560839e-01  1.27909333e-02 -1.03301227e-01
 -1.93512514e-02 -8.34978074e-02 -8.75038803e-02 -7.79452994e-02
 -4.09669966e-01  2.67350614e-01  5.22896230e-01  6.37022078e-01]",3,4
32,audio/signals_f,207301,"[ 4.65889871e-02 -3.00749503e-02 -5.72299622e-02 -7.11538345e-02
 -2.19667591e-02 -4.11422998e-02  3.09080668e-02 -5.24888225e-02
 -1.19322622e-02 -3.51933315e-02 -1.79643501e-02 -8.40971898e-03
  1.63327120e-02 -4.27755192e-02  6.85298219e-02 -4.41988409e-02
 -4.17119171e-03 -4.35614325e-02 -6.86455965e-02 -3.40450890e-02
  2.28704419e-04 -1.77585185e-02 -3.83245684e-02  1.16884699e-02
 -1.06150210e-02  2.07358450e-02  6.75212964e-03  1.34633696e-02
  2.86995824e-02  1.80424508e-02 -3.08631044e-02  8.50579366e-02
 -1.70066404e+00  6.30311728e-01 -3.54719579e-01  3.54330003e-01
 -2.49345064e-01  3.01348388e-01  1.29971117e-01 -1.95203096e-01
  1.90706939e-01  2.74788141e-02 -1.87951684e-01  1.77502170e-01
  1.92398448e-02  1.66690335e-01  9.81021598e-02  1.37607828e-01
 -1.16480120e-01  2.50854045e-02  1.29949287e-01  5.44852614e-02
 -4.50649764e-03 -1.39916465e-01  4.97560427e-02  6.87881634e-02
  6.60807639e-02  6.97979033e-02  1.21451087e-01  7.61095732e-02
  7.80160725e-02  2.42021158e-02 -7.09159225e-02 -9.24319848e-02
  1.46697432e-01  8.31425428e-01 -1.23290944e+00  6.17722392e-01
 -7.35041857e-01  4.87696171e-01 -1.97730809e-01 -2.74060816e-02
  4.04192924e-01  7.75780082e-01 -5.13802648e-01  3.30723345e-01
 -4.10810500e-01  3.35030317e-01 -1.15628459e-01  3.20826054e-01
 -3.72442305e-01  4.62923706e-01  2.66334891e-01  3.38196576e-01
 -3.43411148e-01 -2.85946548e-01  3.03124666e-01  2.37635240e-01
  2.67437905e-01  2.66725838e-01  1.01695284e-01  2.69507647e-01
 -6.47759736e-02  7.81322271e-02 -2.64545500e-01 -4.25822437e-02
  2.36294842e+00  9.99933720e-01 -6.57670200e-01  6.45483196e-01
 -4.83891010e-01  4.73634660e-01  6.53958738e-01  7.00778365e-02
  3.94213855e-01 -1.96110964e-01 -3.04006696e-01  3.04719716e-01
  1.05107248e-01  2.07457811e-01  4.46713418e-01  2.01534063e-01
 -2.26242304e-01 -1.15753859e-01  1.57646924e-01 -4.88609076e-03
  3.67936082e-02 -2.10155576e-01 -6.82622194e-03  1.07471466e-01
  4.90602255e-02  1.13683879e-01  1.47582784e-01  4.07029390e-02
  3.77165198e-01 -6.50186837e-01 -1.13738731e-01 -1.89172149e-01]","[2000  718  593  750  562  781 1375 2656  812 1250  531  843 1906  875
 1406  906  500 1218  937 1187 2562  468 1156 1031 1125 1062 2031 1093
 1437 3312  437  281]","[ 6.77432045e-02 -6.50312155e-02  9.01392698e-02 -7.18342513e-02
  6.66105673e-02 -6.17869273e-02 -9.01539903e-03 -2.07438990e-02
 -1.95935927e-02 -3.34349610e-02  6.14712946e-02 -1.67945642e-02
 -1.95005406e-02 -2.50466540e-02 -5.09429760e-02 -2.63595860e-02
  3.32998149e-02 -1.42003391e-02  1.98376067e-02 -1.79801993e-02
  5.60331717e-03  4.86419611e-02 -3.43004614e-02 -5.83707616e-02
 -1.41883148e-02 -6.60724789e-02  2.16352604e-02 -5.10058254e-02
 -6.90924823e-02 -8.66699293e-02 -1.80797698e-03  9.05023217e-02
  9.20334101e-01  7.13567674e-01 -4.77883250e-01  4.42981899e-01
 -3.28409314e-01  3.08881640e-01 -3.71737510e-01 -2.31394812e-01
  2.75754154e-01  2.19373822e-01 -2.56782800e-01  2.10601360e-01
 -5.82587346e-03  1.93052351e-01 -1.96029693e-01  1.79312065e-01
 -2.20622241e-01  1.58648446e-01  1.75401509e-01  1.55063927e-01
 -2.85858996e-02 -1.62622809e-01  1.44325376e-01  9.48197022e-02
  1.39959604e-01  1.21418059e-01 -1.07690856e-01  9.92754623e-02
 -1.25774086e-01 -2.73271352e-02 -1.50422230e-01 -1.42493904e-01
 -1.97392359e-01  1.33140850e+00 -2.29130101e+00  9.47187841e-01
 -1.42950189e+00  6.90056980e-01  1.37853846e-01 -2.54800618e-02
  5.20074248e-01  1.06451333e-01 -1.04285526e+00  4.30985600e-01
  1.04342949e+00  3.48855615e-01  1.27000868e-01  3.26186419e-01
 -8.42621565e-01  1.55409515e-01  2.27367312e-01  1.34977311e-01
 -3.42318326e-01 -7.45469689e-01  1.59683183e-01  2.59822041e-01
  1.83419123e-01  2.22123861e-01 -1.61945879e-01  2.14683607e-01
  1.36242270e-01  2.32818164e-03 -6.63093448e-01 -3.33366692e-01
 -1.18576670e+00 -1.81021178e+00  1.51469588e+00 -1.12799811e+00
  1.09658408e+00 -7.64298737e-01 -8.16619635e-01 -6.46751404e-01
 -5.86747527e-01  2.62588382e-01  8.82581711e-01 -4.88673955e-01
 -1.22675464e-01 -3.43484938e-01 -5.09364724e-01 -3.28542888e-01
  6.76770568e-01  1.45244002e-01 -2.68410057e-01  9.92982686e-02
 -3.49764712e-02  6.05560839e-01  1.27909333e-02 -1.03301227e-01
 -1.93512514e-02 -8.34978074e-02 -8.75038803e-02 -7.79452994e-02
 -4.09669966e-01  2.67350614e-01  5.22896230e-01  6.37022078e-01]",4,4
