n_mics,index,n_frequencies,timestamp,topic,frequencies,signals_imag_vect,signals_real_vect
4,0,32,336913,audio/signals_f,"[ 656  687  187  250  218  468  750  437  593 1343  375  500  531  343
 1406 1312  718 1250  406 2000  625 2250 2281  937  562  281 1531 1000
 1656 2062 1375  968]","[ 5.7909591e-04 -2.0646416e-03 -1.0795847e-03  9.5896196e-04
  2.6498485e-05  4.3519738e-04 -8.8681915e-04  6.3758693e-04
 -1.5145477e-03 -2.6729755e-04  9.6432443e-05 -3.7869904e-04
  4.5226951e-04  7.5841264e-05 -6.7563681e-04  6.5117830e-04
 -3.2468469e-04  9.0796722e-04  7.8691123e-04  1.2531798e-04
  1.4844049e-03 -2.7370534e-04 -5.5680481e-05  8.3670160e-04
  2.2464304e-04  5.9206528e-04  7.1587172e-05 -2.7585935e-05
 -1.7711178e-04  3.1090842e-04 -2.3282190e-04  2.1291504e-05
  5.0576415e-04 -2.2651588e-04 -3.7115678e-04 -1.4890303e-04
  2.2135544e-04  2.2885809e-04  2.7285708e-04 -8.2081249e-05
 -7.8346056e-07  2.7985655e-04 -1.9462468e-04 -2.1375735e-04
 -3.4905429e-04 -2.4061388e-05 -1.0294418e-04 -6.1654573e-06
 -1.0322727e-04  2.1036211e-04  2.2991646e-04  4.8713817e-05
  1.7387811e-04  1.4613137e-04 -1.7669715e-04  1.7134848e-04
 -2.8046503e-05  5.2697535e-05 -1.9457139e-04 -3.9134882e-04
 -4.5773230e-04  8.4414358e-05  3.2885102e-04 -3.8956641e-05
  9.6692191e-04 -4.2115063e-03 -2.3016555e-03  1.2410542e-03
  1.6370120e-03  2.2572279e-04 -2.4310215e-03  1.0843055e-03
 -3.3253368e-03 -4.2620272e-04  3.5378907e-04 -6.6762185e-04
 -1.4412727e-03  1.9432959e-04 -9.9697500e-04  2.1098745e-03
 -7.4027403e-04  1.3250427e-03  8.3824660e-04  1.5962520e-05
  2.6831406e-03 -3.3364200e-04 -2.3590474e-04  4.3104333e-04
  5.7365868e-04  6.3193118e-05  2.7208577e-04  4.7778426e-04
 -3.2875393e-04 -3.0480186e-04 -4.7994580e-04 -4.2874928e-04
  1.2890376e-03 -2.3422977e-03 -1.1681729e-03 -6.4865506e-04
 -4.0048780e-04  1.0183023e-04 -9.1504678e-04  1.2006375e-03
 -2.2194257e-03  1.3491488e-04 -4.2713011e-04  8.2880899e-05
 -6.1382062e-04  3.4490484e-05 -3.5617975e-04  1.3538951e-03
  1.3469791e-04  2.9334694e-04  7.6150394e-04 -3.8315554e-04
  5.8986945e-04  4.2504747e-04 -4.2787223e-04 -3.0253199e-04
  3.7201529e-04  6.2724925e-04 -1.8831810e-04  4.3531993e-04
 -4.9863721e-04 -7.4668817e-05  3.4138808e-05 -5.9515104e-04]","[ 9.60766687e-04  3.43166408e-04  1.44963816e-03 -1.18095393e-03
 -1.25390023e-03  1.13780814e-04 -1.01497280e-04  1.34582492e-03
 -1.76196540e-04 -3.06425965e-04  6.12916541e-04  1.22303318e-03
  6.07410213e-04  1.74460962e-04 -3.42645915e-04  5.10962098e-04
  1.07960124e-03 -3.48736794e-04 -2.35023181e-05 -2.24825300e-04
 -1.53194380e-03  3.70604219e-04 -3.38286918e-04  5.99235762e-04
 -8.02771392e-05 -5.88634226e-04 -1.20071811e-04  4.98539244e-04
 -2.06167169e-05 -1.72455635e-04  9.97924799e-05 -1.38109492e-04
 -2.87147879e-04  2.19377267e-04  4.18290379e-04  5.96423284e-04
 -4.04815946e-04 -2.94384256e-04 -1.63207704e-04  7.35044363e-04
  3.41182400e-04  3.33485514e-05  4.92377207e-04  5.51034755e-04
  3.12620570e-04  1.76694171e-04  1.12575850e-04 -4.55605390e-04
 -9.02698957e-05 -5.14069834e-05 -3.69180780e-05 -2.44273833e-04
 -3.66502005e-04 -4.24963655e-05  2.45662814e-04  5.56287123e-04
 -4.14921014e-05 -2.13079271e-04  1.18139375e-04 -4.74764558e-04
 -2.52966827e-04  4.65663441e-04  1.49547704e-04  1.98984766e-04
  1.70730392e-03 -4.17913427e-04  3.81733035e-03 -2.38887104e-03
 -7.47199752e-04  1.54643873e-04 -6.82164333e-04  2.40604859e-03
 -9.16137360e-05 -4.97749075e-04  1.78326375e-03  2.16348539e-03
  1.92402920e-03  1.94996188e-04 -1.57771772e-03  1.92157400e-04
  1.71286508e-03 -6.45547523e-04  6.20121660e-04 -3.17926402e-04
 -2.14055739e-03  3.69738555e-04 -1.85218669e-04  7.78258836e-04
 -3.47893219e-05 -1.50015054e-03 -6.05521782e-04  2.37402404e-04
 -1.71765641e-04 -2.11607636e-04  6.33316871e-04  3.19361687e-04
  4.61332238e-04 -2.38947337e-04  2.16572545e-03 -9.15659475e-04
 -1.93913083e-03 -1.02107297e-04 -2.40573354e-04  1.48396043e-03
  3.50952119e-04 -7.40468386e-04  5.74268750e-04  1.24762789e-03
  8.18755012e-04  2.87092204e-04 -5.76843391e-04 -3.86826403e-04
  8.25292431e-04 -5.56211453e-04  2.80559965e-04  7.32300614e-05
 -2.08310480e-03 -4.98837384e-04  1.42235222e-05  3.77791410e-04
 -3.73619812e-04 -1.14427778e-04 -3.53237410e-05  3.68189125e-04
  3.45234352e-04  2.10617771e-04  2.23561277e-04  4.45495971e-04]"
4,1,32,336987,audio/signals_f,"[ 656  687  187  250  218  468  750  437  593 1343  375  500  531  343
 1406 1312  718 1250  406 2000  625 2250 2281  937  562  281 1531 1000
 1656 2062 1375  968]","[ 5.7909591e-04 -2.0646416e-03 -1.0795847e-03  9.5896196e-04
  2.6498485e-05  4.3519738e-04 -8.8681915e-04  6.3758693e-04
 -1.5145477e-03 -2.6729755e-04  9.6432443e-05 -3.7869904e-04
  4.5226951e-04  7.5841264e-05 -6.7563681e-04  6.5117830e-04
 -3.2468469e-04  9.0796722e-04  7.8691123e-04  1.2531798e-04
  1.4844049e-03 -2.7370534e-04 -5.5680481e-05  8.3670160e-04
  2.2464304e-04  5.9206528e-04  7.1587172e-05 -2.7585935e-05
 -1.7711178e-04  3.1090842e-04 -2.3282190e-04  2.1291504e-05
  5.0576415e-04 -2.2651588e-04 -3.7115678e-04 -1.4890303e-04
  2.2135544e-04  2.2885809e-04  2.7285708e-04 -8.2081249e-05
 -7.8346056e-07  2.7985655e-04 -1.9462468e-04 -2.1375735e-04
 -3.4905429e-04 -2.4061388e-05 -1.0294418e-04 -6.1654573e-06
 -1.0322727e-04  2.1036211e-04  2.2991646e-04  4.8713817e-05
  1.7387811e-04  1.4613137e-04 -1.7669715e-04  1.7134848e-04
 -2.8046503e-05  5.2697535e-05 -1.9457139e-04 -3.9134882e-04
 -4.5773230e-04  8.4414358e-05  3.2885102e-04 -3.8956641e-05
  9.6692191e-04 -4.2115063e-03 -2.3016555e-03  1.2410542e-03
  1.6370120e-03  2.2572279e-04 -2.4310215e-03  1.0843055e-03
 -3.3253368e-03 -4.2620272e-04  3.5378907e-04 -6.6762185e-04
 -1.4412727e-03  1.9432959e-04 -9.9697500e-04  2.1098745e-03
 -7.4027403e-04  1.3250427e-03  8.3824660e-04  1.5962520e-05
  2.6831406e-03 -3.3364200e-04 -2.3590474e-04  4.3104333e-04
  5.7365868e-04  6.3193118e-05  2.7208577e-04  4.7778426e-04
 -3.2875393e-04 -3.0480186e-04 -4.7994580e-04 -4.2874928e-04
  1.2890376e-03 -2.3422977e-03 -1.1681729e-03 -6.4865506e-04
 -4.0048780e-04  1.0183023e-04 -9.1504678e-04  1.2006375e-03
 -2.2194257e-03  1.3491488e-04 -4.2713011e-04  8.2880899e-05
 -6.1382062e-04  3.4490484e-05 -3.5617975e-04  1.3538951e-03
  1.3469791e-04  2.9334694e-04  7.6150394e-04 -3.8315554e-04
  5.8986945e-04  4.2504747e-04 -4.2787223e-04 -3.0253199e-04
  3.7201529e-04  6.2724925e-04 -1.8831810e-04  4.3531993e-04
 -4.9863721e-04 -7.4668817e-05  3.4138808e-05 -5.9515104e-04]","[ 9.60766687e-04  3.43166408e-04  1.44963816e-03 -1.18095393e-03
 -1.25390023e-03  1.13780814e-04 -1.01497280e-04  1.34582492e-03
 -1.76196540e-04 -3.06425965e-04  6.12916541e-04  1.22303318e-03
  6.07410213e-04  1.74460962e-04 -3.42645915e-04  5.10962098e-04
  1.07960124e-03 -3.48736794e-04 -2.35023181e-05 -2.24825300e-04
 -1.53194380e-03  3.70604219e-04 -3.38286918e-04  5.99235762e-04
 -8.02771392e-05 -5.88634226e-04 -1.20071811e-04  4.98539244e-04
 -2.06167169e-05 -1.72455635e-04  9.97924799e-05 -1.38109492e-04
 -2.87147879e-04  2.19377267e-04  4.18290379e-04  5.96423284e-04
 -4.04815946e-04 -2.94384256e-04 -1.63207704e-04  7.35044363e-04
  3.41182400e-04  3.33485514e-05  4.92377207e-04  5.51034755e-04
  3.12620570e-04  1.76694171e-04  1.12575850e-04 -4.55605390e-04
 -9.02698957e-05 -5.14069834e-05 -3.69180780e-05 -2.44273833e-04
 -3.66502005e-04 -4.24963655e-05  2.45662814e-04  5.56287123e-04
 -4.14921014e-05 -2.13079271e-04  1.18139375e-04 -4.74764558e-04
 -2.52966827e-04  4.65663441e-04  1.49547704e-04  1.98984766e-04
  1.70730392e-03 -4.17913427e-04  3.81733035e-03 -2.38887104e-03
 -7.47199752e-04  1.54643873e-04 -6.82164333e-04  2.40604859e-03
 -9.16137360e-05 -4.97749075e-04  1.78326375e-03  2.16348539e-03
  1.92402920e-03  1.94996188e-04 -1.57771772e-03  1.92157400e-04
  1.71286508e-03 -6.45547523e-04  6.20121660e-04 -3.17926402e-04
 -2.14055739e-03  3.69738555e-04 -1.85218669e-04  7.78258836e-04
 -3.47893219e-05 -1.50015054e-03 -6.05521782e-04  2.37402404e-04
 -1.71765641e-04 -2.11607636e-04  6.33316871e-04  3.19361687e-04
  4.61332238e-04 -2.38947337e-04  2.16572545e-03 -9.15659475e-04
 -1.93913083e-03 -1.02107297e-04 -2.40573354e-04  1.48396043e-03
  3.50952119e-04 -7.40468386e-04  5.74268750e-04  1.24762789e-03
  8.18755012e-04  2.87092204e-04 -5.76843391e-04 -3.86826403e-04
  8.25292431e-04 -5.56211453e-04  2.80559965e-04  7.32300614e-05
 -2.08310480e-03 -4.98837384e-04  1.42235222e-05  3.77791410e-04
 -3.73619812e-04 -1.14427778e-04 -3.53237410e-05  3.68189125e-04
  3.45234352e-04  2.10617771e-04  2.23561277e-04  4.45495971e-04]"
4,2,32,337071,audio/signals_f,"[ 656  687  187  250  218  468  750  437  593 1343  375  500  531  343
 1406 1312  718 1250  406 2000  625 2250 2281  937  562  281 1531 1000
 1656 2062 1375  968]","[-3.96765536e-04  2.62272637e-03 -7.48743070e-04  2.41456219e-04
 -1.45257905e-03 -3.94700444e-04  5.65694354e-04 -1.26994564e-04
 -3.51628551e-04 -1.21081597e-03 -9.05796827e-04  5.84451598e-04
 -9.64285340e-04 -1.35477306e-03 -3.58424179e-04 -2.77274055e-04
 -3.57764773e-04  4.43888654e-04 -7.85998418e-04 -2.50125740e-05
 -3.67775850e-04  2.59843509e-05  5.56741579e-05  2.12644096e-04
 -3.61632265e-04  1.05321617e-03  5.29315148e-04 -3.29225033e-04
 -6.00857602e-04 -5.30622783e-05  3.92275630e-04 -1.30051747e-04
 -5.23947354e-04  3.77175864e-04  2.78812862e-04 -3.75535863e-04
 -7.83585274e-05 -3.39727150e-04  1.72317697e-04  1.50843844e-05
  9.19655722e-05  3.07180453e-04  4.09252796e-04 -1.10605288e-04
  3.66486405e-04 -3.45907611e-04  2.39721790e-04  2.43040733e-04
  2.98332423e-04  1.62368626e-04 -1.69263585e-04 -3.77067161e-04
  7.34735746e-04  3.90067900e-04  3.97813041e-04 -3.26570516e-05
  4.06749969e-05 -9.26556299e-04 -1.37414696e-04 -3.22222535e-04
  1.99833506e-04 -1.06555672e-05  1.49725165e-05  3.16975056e-04
 -3.12111864e-04  5.67702856e-03  1.43295410e-03  2.14310028e-04
 -7.05354032e-04  6.76662195e-04  2.11815350e-03 -5.19107562e-05
  2.54291983e-04 -1.31268625e-03 -3.33909877e-04  2.43020710e-03
 -3.00639600e-04 -1.94184808e-03 -1.44750136e-03  7.29427673e-04
  1.07465865e-04  1.01385685e-03 -7.94310821e-04  1.20203127e-04
  1.79650815e-04  1.68725406e-03  4.27189050e-04  4.52098902e-06
 -1.32103771e-04  9.51045426e-04  2.31766072e-03 -5.30433259e-04
 -4.60399140e-04  8.74849095e-04  1.14431093e-03 -1.53466186e-04
  9.57572251e-04  3.39972856e-03  1.51611120e-03  1.89400173e-03
  1.04882638e-04  7.40785676e-04  9.50451475e-04  8.21333902e-04
 -2.67032126e-04  2.23805982e-04 -2.93600082e-04  1.23517006e-03
  2.69676500e-04 -8.95566307e-04 -9.60249221e-04  5.30773890e-04
  2.63587688e-04  6.20960025e-04 -4.37772047e-04 -3.54754011e-05
  2.72286154e-04  1.25065341e-03  6.75310497e-04 -2.08106998e-04
  7.69546023e-05 -7.15828501e-04  1.06585829e-03  9.01359745e-05
  7.80928589e-04  6.86461339e-04  4.28168249e-04 -2.20710033e-04]","[ 2.59522488e-03 -8.97903810e-05  1.28632854e-03  2.07598088e-03
  6.34627650e-04  5.25613897e-04 -2.58685293e-04  7.00431061e-04
 -1.20071229e-03 -6.83375634e-04  4.58055700e-04 -5.10961690e-04
  5.05460775e-04 -4.26492130e-04 -4.10259701e-04 -5.96432947e-04
  1.52587396e-04  3.11292941e-04  6.10361894e-06 -5.69383119e-05
 -4.19282645e-04 -6.36686862e-04  7.95566157e-05  3.53822281e-04
 -4.28785752e-05 -2.93697405e-04  4.04948165e-04  1.35207636e-04
  1.07580749e-03  8.77714192e-05 -2.31283208e-04  7.95803790e-05
  3.88428889e-04 -9.69214161e-05 -3.65059212e-04  1.21532008e-04
  1.70534244e-04 -6.12508593e-05  3.83544044e-04  6.14560558e-05
 -3.02533212e-04  3.01286491e-04  6.04326196e-05  1.10207140e-04
  9.86860978e-05  4.51239117e-04  3.09585812e-06  1.03422804e-04
 -8.65071561e-05  2.82674853e-04 -2.56713742e-04  3.59660298e-05
  4.21295234e-04  8.30670469e-05  1.52095832e-04  1.73339911e-04
 -8.45102550e-05 -4.05199062e-05 -1.81122756e-04  3.59220052e-04
  3.86320840e-04  6.44733664e-05  1.18272132e-04 -4.98077861e-05
  5.89798996e-03 -2.31871498e-04  4.33532475e-03  5.02053276e-03
  5.82473818e-04  8.27068812e-04 -7.80772127e-04  1.68536580e-03
 -2.29889667e-03  2.54388433e-05  1.20786158e-03 -5.37020678e-04
 -4.97785513e-05 -3.13364522e-04 -1.13191386e-03 -8.07060569e-04
  1.42323400e-03  6.54925941e-04  7.58910843e-04 -9.85433871e-05
  1.83827942e-05 -2.94085185e-04 -1.95806977e-04  2.26964825e-04
 -6.20840234e-04 -6.33126590e-04  2.29426500e-04  2.61561276e-04
  3.26582394e-03 -4.49198706e-05 -6.85685198e-04  2.94852798e-04
  3.47316451e-03 -7.95186963e-04  7.92116043e-06  2.67049810e-03
 -1.30665617e-03 -2.50846613e-04 -1.34743843e-03  2.23255309e-04
 -1.33566419e-03 -4.27379244e-04  5.30300429e-04 -5.89221774e-04
 -3.78454977e-04  6.50301343e-04 -1.13815724e-04 -8.96761194e-04
  5.45539078e-04  1.01438735e-03  5.39264875e-06  2.44735682e-04
  2.46222684e-04 -2.63290334e-04 -5.75001468e-04 -1.55966904e-04
 -1.42328849e-04 -9.94940710e-05 -5.58465603e-04  5.32045306e-05
  1.00532942e-03 -3.48346439e-05 -9.30663737e-05 -1.54490437e-04]"
4,3,32,338087,audio/signals_f,"[ 656  687  250  218  718  187  281  625 1343  468  562  593  406  437
  781  375  812  531 2250 1250 1093 2062 2031  750  312  937 1031 1062
 1312 1156  500 1375]","[-1.02867477e-03 -7.91793573e-05 -1.00587902e-03  1.13984896e-03
 -3.96263378e-04 -1.17517519e-03  9.94387519e-05  1.89104496e-04
 -1.62831112e-03  5.38139080e-04  1.82276266e-03  1.40751770e-04
  1.14293490e-03  5.95936435e-04 -1.57252362e-04  6.57153956e-04
  7.00377510e-04  2.60804751e-04 -2.55503255e-05 -3.98943434e-04
 -1.84721022e-04  4.20678669e-04  6.68885041e-05 -5.22891001e-04
 -2.44600000e-04 -2.32232458e-04 -7.30302883e-04  1.72708373e-04
  8.24703660e-04 -7.90146441e-05  7.73454318e-04 -3.82320068e-05
 -2.70967168e-04 -5.96628583e-04 -5.21057111e-04 -6.91888272e-06
 -1.52436813e-04  2.70429795e-04  9.76750962e-05  2.24133095e-04
  2.04672862e-04  8.60151340e-05  1.65386475e-04  5.41608460e-05
  4.02296952e-04  7.74192042e-04 -8.63750465e-05  1.89001003e-05
  1.21676319e-04 -2.90773460e-05  1.49714571e-04  4.05791594e-04
 -5.25320764e-04 -3.86863649e-05  1.97927511e-04 -5.25720767e-04
  3.04943009e-04  2.36905296e-04 -2.94884201e-04  1.39351032e-04
 -3.10917327e-04  8.31287107e-05  3.50045273e-04 -6.27165136e-05
 -3.49564780e-03 -1.02873333e-03 -3.07176961e-03  1.52499950e-03
 -2.39658682e-03 -3.56230466e-03  4.21882549e-04 -2.88094161e-05
 -2.60899495e-03  1.31275199e-04  1.66110438e-03 -1.55352778e-03
  1.75057771e-03  1.55782676e-04 -7.40593765e-04  4.88929625e-04
 -1.60898920e-03 -2.93928751e-04 -2.31079757e-04  1.31866487e-04
 -1.37392723e-03  1.27610064e-03  1.88441438e-04 -1.26837753e-03
 -2.22630828e-04 -2.71363999e-04 -1.73763826e-03 -7.90533959e-05
 -8.22133734e-04 -1.23279868e-04  1.33170397e-03 -3.86254280e-04
 -1.94520340e-03 -1.19614066e-04 -1.90773956e-03  6.29180111e-04
 -1.04029209e-03 -1.28853926e-03 -4.50206804e-04  4.19016229e-04
 -1.84099632e-03 -1.19600492e-03  3.94761766e-04 -1.00266561e-03
  3.85633437e-04  5.06406650e-04 -2.06921686e-04  1.99403061e-04
 -7.10974564e-04 -6.31623261e-04 -1.50479027e-05 -4.78787144e-04
 -6.62013364e-04  8.57292180e-05  6.18369959e-04 -1.93966599e-03
 -3.04834975e-04  2.31455429e-04 -1.07449130e-03 -1.46939856e-04
 -6.29419577e-04 -1.72826127e-04  9.61115002e-04 -6.69401343e-05]","[ 6.4156303e-04 -1.1941337e-03 -5.7641970e-04 -1.5691309e-03
  1.2961568e-04  5.6201546e-04 -1.2603269e-03  1.0426965e-03
  6.0782838e-04 -9.2459458e-04  9.3042915e-04  2.2074895e-04
  8.6315937e-04  7.6020835e-04 -1.5313942e-04 -7.0374669e-04
  6.1077299e-06  8.0496320e-05 -3.7278929e-05  4.1839300e-04
  2.6078481e-04 -1.6646113e-04  5.0132343e-04 -7.5053540e-04
 -1.0385356e-03 -1.0601892e-03  1.2743840e-06  1.2161230e-05
 -1.5885654e-04  2.7433300e-05 -5.9968035e-04 -1.5277197e-04
 -7.3205447e-06 -4.3945431e-04 -2.2541087e-04 -2.1633075e-04
  2.6966538e-04  2.1496070e-04 -4.3270201e-04  3.0089002e-05
 -6.5270549e-05 -2.3644933e-04  1.0324478e-03 -3.8148905e-04
 -3.6329593e-04 -2.5213958e-06 -1.1108084e-04 -1.7419748e-04
  2.7906767e-04  5.9644655e-05 -4.1431587e-05 -5.4472865e-04
  4.2772390e-05 -4.0012081e-05  8.6185741e-05 -7.3833318e-05
 -7.1213020e-05  5.4756389e-04 -3.3457132e-04  3.1307165e-05
  1.8893123e-04  2.5941365e-05 -8.2706014e-05  1.4237779e-04
 -1.4863443e-05 -1.8125896e-03 -3.5198557e-04 -8.6422800e-04
  3.0260012e-04  1.1408251e-03 -1.7436764e-03  2.8348085e-03
  4.9785216e-05 -2.6897662e-03  1.3828492e-03  9.3534123e-05
  1.4176047e-03  1.6137827e-03 -4.1681682e-04 -2.1783435e-03
  3.3985445e-05  8.0828188e-04 -1.3280801e-04  6.0556940e-04
 -8.2752167e-04 -2.1826632e-03  1.0454357e-03 -2.1481265e-03
 -1.8676610e-03 -1.8563616e-05 -3.1003810e-04  1.3283681e-04
 -3.0263053e-04 -5.3725526e-04  4.9345341e-05 -3.4773894e-04
 -7.1057759e-05 -1.2170576e-03  7.5173710e-04 -2.4823431e-04
  8.6578104e-04  9.3924563e-04 -7.6606590e-04  1.7790347e-03
  9.8014926e-04 -1.3450674e-03  1.0266192e-03 -4.0503620e-04
 -1.9610504e-04  1.5981827e-04  5.1184825e-04 -1.6284452e-03
  2.9716507e-04  6.4798637e-04 -3.6485470e-04 -6.7346985e-04
 -1.1017220e-04 -1.0034514e-03  4.0791242e-04 -1.5355216e-03
 -7.5808860e-04  4.9935217e-04 -5.1393989e-04  3.6105607e-04
 -1.1520749e-03 -4.4197019e-04 -7.4507017e-04  4.4621748e-04]"
4,4,32,338321,audio/signals_f,"[ 625  218  656  312  593  468  562  718  687  250  187  500 1343  375
 1312  781  406  812  750 2218  937  437 1281  343 1375 2281  843 1156
  281 1968  531 2000]","[-2.78524379e-03  7.38196832e-04 -2.92525103e-04 -4.39725118e-04
  1.39255193e-04 -1.03293941e-03 -3.86689469e-04 -1.29823433e-03
 -1.86053978e-04  1.10494584e-04 -3.32166266e-04  8.72917008e-06
 -9.52350209e-04 -7.19795760e-04 -1.07755454e-03 -2.17660074e-03
 -3.74575204e-04  4.84326942e-04 -1.82642689e-04  4.10477980e-04
 -4.05429979e-04 -6.54986128e-04  2.86140712e-05  3.52415838e-04
  3.56293138e-04 -2.93022371e-04 -7.58373280e-05 -1.76206348e-04
  2.88576121e-04 -2.25504686e-04  5.61185880e-05 -1.07627493e-04
 -2.68387841e-04  3.91703943e-05  2.20260437e-04 -1.91027648e-05
  9.59241297e-05 -2.83087953e-04 -1.25501581e-04  3.99644254e-04
  4.41237207e-04  1.66962418e-05 -7.84480595e-04  6.61670696e-04
 -4.75863810e-04  1.80090268e-04 -1.67491002e-04  3.87180276e-04
  2.38940309e-04  6.31392701e-04 -2.36962529e-04  4.94304368e-05
 -7.46402511e-05 -1.74500412e-04 -8.07846518e-05  2.06565252e-04
 -1.37844545e-04 -4.64517856e-04  1.98211434e-04  7.00655626e-04
 -7.51017942e-05 -1.04256578e-05 -3.27360729e-04 -5.77070896e-05
 -6.34228578e-03  1.93984737e-03  2.29941215e-05  2.89515476e-04
  2.88359268e-04 -1.95713155e-03 -8.65631737e-05 -2.85104010e-03
  4.67822421e-04  3.90172965e-04  3.54497548e-04  1.19424716e-03
 -5.97747276e-04 -1.05715636e-03 -2.03862903e-03 -5.39492955e-03
  1.94808887e-03 -2.93459394e-04 -1.04803999e-04  1.17347459e-03
  6.81286911e-05  2.80322274e-05  7.29294203e-04  6.29371149e-04
 -1.11333968e-04 -7.93700630e-04 -3.73390503e-06  9.87282256e-05
  1.37018610e-03 -5.54576749e-04  7.03677186e-04  7.00609002e-04
 -2.52804067e-03  8.32175720e-04 -1.50247710e-04  3.56359524e-04
  3.40968254e-04 -1.25302782e-03 -5.04203665e-04 -1.67401345e-03
  1.18273892e-03 -3.87555134e-04 -5.00750320e-04  7.86178221e-04
 -9.51349328e-04 -9.53179318e-04 -1.36610668e-03 -2.97646364e-03
  1.23348471e-03  1.17394644e-04 -4.46644553e-05  6.82652229e-04
  4.04665596e-04  6.93665206e-05  8.43986985e-04  4.61603544e-04
 -8.45895265e-05 -3.40981147e-04 -1.56033057e-04  2.96756392e-04
  7.46064587e-04 -4.94728854e-04 -9.35411663e-07  3.11307405e-04]","[ 3.46388621e-03  5.50825149e-04 -2.61836540e-05 -2.97613384e-04
  7.62469601e-04 -6.56319724e-04 -3.52640782e-04 -8.51308869e-05
 -2.16158223e-04 -2.98877072e-04 -6.29135640e-04 -2.84870504e-04
 -1.14253792e-03 -1.15128537e-03  4.03918908e-04  1.31537672e-03
  5.08467667e-04  3.51107999e-04 -3.49320762e-05 -3.27157322e-04
  8.17668333e-05 -1.14970515e-03  8.63773632e-04 -1.50478940e-04
  2.31645623e-04 -6.28696347e-04  3.10357747e-04 -2.28230085e-04
  1.95004002e-04 -3.02032335e-04 -3.54212185e-04 -5.23879775e-04
  1.03636849e-04  1.16748946e-04  2.88232724e-04 -2.82066729e-04
 -1.32687754e-04  3.00041458e-04 -3.79699195e-04  6.57158016e-05
  2.60895176e-04 -5.19937428e-04 -2.69861048e-04 -7.66822195e-05
 -3.76548560e-04  2.46732961e-05  4.88726510e-05  1.91271916e-04
  2.60713190e-04  9.22515988e-04  1.15860195e-04 -2.60858040e-04
 -3.35452787e-04 -3.33439762e-04  2.50842393e-04 -1.94493536e-04
 -1.82180956e-04 -3.80219717e-05  1.79957860e-05  2.73283746e-04
 -8.14209925e-05  2.79398839e-04  6.43381936e-05 -3.70623777e-04
  6.12544641e-03  9.46627581e-04  2.24361138e-04 -1.32739777e-04
  2.04238668e-03 -4.51376021e-04 -1.22810737e-03 -9.45242296e-04
 -2.55049323e-04 -1.39561552e-03 -8.79411818e-04 -9.78553668e-04
 -2.98266788e-03 -1.90796307e-03 -3.89208988e-04  1.15558272e-03
  8.81201762e-04  1.89262209e-04  2.74465594e-04 -6.19762344e-04
 -1.81622017e-05 -1.81603932e-03  2.08607828e-03 -1.12674257e-04
  1.03144045e-03 -8.72424804e-04  1.10304262e-03 -2.14807689e-04
  2.23994910e-04 -1.35511131e-04 -3.25703702e-04 -2.97982886e-04
  4.67999931e-03  4.46496706e-05  2.79146654e-04 -9.13877098e-04
  8.53105274e-04  4.35050955e-04 -6.54521282e-04  1.14394054e-04
  6.30672555e-04 -7.74497865e-04 -9.51009220e-04 -4.46954800e-05
 -7.41903204e-04 -6.29620918e-04 -4.94519423e-04  2.16838415e-03
  1.09001249e-03 -1.36346018e-04  2.60269881e-04 -3.55598109e-04
  2.56759376e-05 -9.08747257e-04  1.28687045e-03 -1.57986666e-04
  7.60154333e-04 -1.12195528e-04  7.75416964e-04  1.08141430e-04
 -2.66345975e-04 -1.82135816e-04  6.46954868e-05 -7.42606644e-04]"
