frequencies,n_frequencies,topic,n_mics,signals_real_vect,signals_imag_vect,timestamp,index
"[2000  718  593 1375  750  562  781  531 2656 1250 1406  500  812  468
 2687 1437  843  437 1218 3343 1468  375  406  875 1906 2031  906 1625
 1500  937 1187 1531]",32,audio/signals_f,4,"[ 1.65838405e-01  1.24463677e-01 -2.89905727e-01  2.41501614e-01
  2.87972987e-02 -2.00861931e-01  4.89072800e-02 -1.34615451e-01
 -1.29231885e-02 -3.01626474e-01  1.57000005e-01 -1.31210595e-01
  9.21945646e-03 -1.68956071e-01  4.19646166e-02  1.19556554e-01
 -1.76771916e-02 -1.05794683e-01 -1.98563784e-01  2.39582770e-02
  1.04295932e-01 -1.84635743e-01 -1.24109194e-01 -4.49640825e-02
 -4.21975031e-02  5.91237918e-02 -2.85632350e-02 -1.06947966e-01
  6.89314902e-02 -7.07086027e-02 -1.16956398e-01  4.09272499e-02
 -1.12231672e+00  1.76052928e-01 -1.52354360e-01  1.05001286e-01
  1.22619063e-01 -1.25458986e-01  8.64292979e-02 -8.69771093e-02
 -1.85738787e-01 -7.79432952e-02  5.71904778e-02 -9.18176472e-02
  2.13643759e-02 -7.61123151e-02  6.59364104e-01  2.94807889e-02
  4.04621363e-02 -1.09326810e-01 -6.40550554e-02  3.26062351e-01
  1.46130323e-02 -6.47016168e-02 -4.63703200e-02  1.67532265e-02
 -1.09748542e-01  3.36654246e-01 -2.38849521e-02 -2.31047664e-02
 -8.08954239e-03  2.81149894e-03 -4.76932451e-02  1.84086002e-02
 -1.45539358e-01 -9.89158392e-01  1.25655770e+00  4.21230108e-01
 -7.05671787e-01  8.17306340e-01 -5.33659101e-01  6.23065233e-01
  5.09436056e-03 -8.70722055e-01  2.84706116e-01  4.57834005e-01
 -3.81263018e-01  3.99368584e-01  1.91592090e-02  2.19026610e-01
 -3.84030402e-01  3.86260182e-01 -5.77292204e-01  2.79703215e-02
  1.91857472e-01  3.35523754e-01  3.20778489e-01 -3.35018784e-01
  1.83506683e-01 -5.57747036e-02 -2.81148762e-01  2.84085929e-01
  1.42732233e-01 -2.08922625e-01 -4.28590775e-01  1.26460582e-01
 -5.97895432e+00 -6.39682055e-01  4.17219639e-01  7.72315204e-01
 -4.65553164e-01  2.51137912e-01 -3.24422657e-01  2.15391278e-01
 -5.73405027e-01 -4.82532024e-01  3.78419876e-01  2.08277926e-01
 -3.15263659e-01  1.74965739e-01  3.02784294e-01  2.64093608e-01
 -2.60992706e-01  1.63096398e-01 -3.12682152e-01  2.02176422e-01
  1.69327274e-01  1.79682747e-01  1.18591711e-01 -2.24186465e-01
 -1.04050543e-02  2.42483154e-01 -2.02790231e-01  2.89748274e-02
  1.56464741e-01 -2.01583743e-01 -2.89374411e-01  1.05779424e-01]","[-5.98322749e-02  3.49247336e-01 -2.96932101e-01  1.71097368e-01
  1.65725723e-01 -1.98450312e-01  1.41416207e-01 -8.02734047e-02
  9.62300301e-02 -2.23778263e-02  1.46024227e-01 -8.64074007e-02
  1.24849342e-01 -1.06913395e-01  5.13990745e-02  1.24483868e-01
  8.26606527e-02 -2.94855461e-02  5.05172834e-03  9.73505825e-02
  6.99010938e-02  1.28710419e-02  6.19830936e-03  7.76150003e-02
  1.28191471e-01 -9.04074311e-03  4.24444303e-02  5.50996065e-02
  7.80592933e-02  3.05653103e-02  5.87006211e-02  8.19687173e-02
  1.64335132e-01  1.09515977e+00 -6.63477898e-01 -1.47172334e-02
  6.56480849e-01 -4.30814385e-01  4.85786021e-01 -3.50403637e-01
  2.28770569e-01  1.67718425e-01  3.48859243e-02 -2.60501146e-01
  3.84560704e-01 -2.54202485e-01 -9.99006033e-02  4.33363914e-02
  3.40126634e-01 -1.94614857e-01  1.31768480e-01  2.99541712e-01
  3.01525816e-02 -1.93511754e-01 -1.81718469e-01  2.76286304e-01
  8.64253491e-02 -3.87816057e-02  2.56927997e-01  9.64573622e-02
  7.63724595e-02  2.44035453e-01  1.48435310e-01  5.04056141e-02
 -2.63858348e-01 -2.46808097e-01  3.42559397e-01 -1.51838988e-01
 -1.71848476e-01  2.15375990e-01 -1.40825078e-01  1.60786033e-01
 -1.48701310e-01  2.05795646e-01 -1.14050582e-01  9.22364295e-02
 -1.08652234e-01  1.20299734e-01 -7.06616119e-02 -8.09603184e-02
 -8.39687660e-02  8.34527984e-02  1.11641228e-01 -3.23884860e-02
 -9.34937596e-03  8.25596973e-03  8.59270096e-02 -7.53145292e-02
  1.64402142e-01 -1.15799367e-01 -6.84999675e-02  4.67381001e-01
 -3.83379236e-02 -4.26217541e-03  2.32667774e-02 -4.52491716e-02
 -6.17389631e+00 -6.50686979e-01  5.13716102e-01 -5.17188609e-01
 -3.72620702e-01  3.45294267e-01 -2.73473442e-01  2.75303692e-01
  9.54440832e-02  1.58923015e-01 -3.57211739e-01  2.36370549e-01
 -2.51968533e-01  1.76038966e-01 -3.93036008e-03 -2.21980631e-01
 -2.06845969e-01  1.72477111e-01  3.08383480e-02  5.82394779e-01
 -2.02693373e-01  1.53396875e-01  1.85098872e-01 -1.24415137e-01
 -1.56461149e-01  1.52073279e-01 -1.22957140e-01 -1.75423667e-01
 -1.72143921e-01 -7.88580403e-02  1.66799687e-02 -1.74391896e-01]",165187,0
"[2000  718  593 1375  750  562  781  531 2656 1250 1406  500  812  468
 2687 1437  843  437 1218 3343 1468  375  406  875 1906 2031  906 1625
 1500  937 1187 1531]",32,audio/signals_f,4,"[ 1.65838405e-01  1.24463677e-01 -2.89905727e-01  2.41501614e-01
  2.87972987e-02 -2.00861931e-01  4.89072800e-02 -1.34615451e-01
 -1.29231885e-02 -3.01626474e-01  1.57000005e-01 -1.31210595e-01
  9.21945646e-03 -1.68956071e-01  4.19646166e-02  1.19556554e-01
 -1.76771916e-02 -1.05794683e-01 -1.98563784e-01  2.39582770e-02
  1.04295932e-01 -1.84635743e-01 -1.24109194e-01 -4.49640825e-02
 -4.21975031e-02  5.91237918e-02 -2.85632350e-02 -1.06947966e-01
  6.89314902e-02 -7.07086027e-02 -1.16956398e-01  4.09272499e-02
 -1.12231672e+00  1.76052928e-01 -1.52354360e-01  1.05001286e-01
  1.22619063e-01 -1.25458986e-01  8.64292979e-02 -8.69771093e-02
 -1.85738787e-01 -7.79432952e-02  5.71904778e-02 -9.18176472e-02
  2.13643759e-02 -7.61123151e-02  6.59364104e-01  2.94807889e-02
  4.04621363e-02 -1.09326810e-01 -6.40550554e-02  3.26062351e-01
  1.46130323e-02 -6.47016168e-02 -4.63703200e-02  1.67532265e-02
 -1.09748542e-01  3.36654246e-01 -2.38849521e-02 -2.31047664e-02
 -8.08954239e-03  2.81149894e-03 -4.76932451e-02  1.84086002e-02
 -1.45539358e-01 -9.89158392e-01  1.25655770e+00  4.21230108e-01
 -7.05671787e-01  8.17306340e-01 -5.33659101e-01  6.23065233e-01
  5.09436056e-03 -8.70722055e-01  2.84706116e-01  4.57834005e-01
 -3.81263018e-01  3.99368584e-01  1.91592090e-02  2.19026610e-01
 -3.84030402e-01  3.86260182e-01 -5.77292204e-01  2.79703215e-02
  1.91857472e-01  3.35523754e-01  3.20778489e-01 -3.35018784e-01
  1.83506683e-01 -5.57747036e-02 -2.81148762e-01  2.84085929e-01
  1.42732233e-01 -2.08922625e-01 -4.28590775e-01  1.26460582e-01
 -5.97895432e+00 -6.39682055e-01  4.17219639e-01  7.72315204e-01
 -4.65553164e-01  2.51137912e-01 -3.24422657e-01  2.15391278e-01
 -5.73405027e-01 -4.82532024e-01  3.78419876e-01  2.08277926e-01
 -3.15263659e-01  1.74965739e-01  3.02784294e-01  2.64093608e-01
 -2.60992706e-01  1.63096398e-01 -3.12682152e-01  2.02176422e-01
  1.69327274e-01  1.79682747e-01  1.18591711e-01 -2.24186465e-01
 -1.04050543e-02  2.42483154e-01 -2.02790231e-01  2.89748274e-02
  1.56464741e-01 -2.01583743e-01 -2.89374411e-01  1.05779424e-01]","[-5.98322749e-02  3.49247336e-01 -2.96932101e-01  1.71097368e-01
  1.65725723e-01 -1.98450312e-01  1.41416207e-01 -8.02734047e-02
  9.62300301e-02 -2.23778263e-02  1.46024227e-01 -8.64074007e-02
  1.24849342e-01 -1.06913395e-01  5.13990745e-02  1.24483868e-01
  8.26606527e-02 -2.94855461e-02  5.05172834e-03  9.73505825e-02
  6.99010938e-02  1.28710419e-02  6.19830936e-03  7.76150003e-02
  1.28191471e-01 -9.04074311e-03  4.24444303e-02  5.50996065e-02
  7.80592933e-02  3.05653103e-02  5.87006211e-02  8.19687173e-02
  1.64335132e-01  1.09515977e+00 -6.63477898e-01 -1.47172334e-02
  6.56480849e-01 -4.30814385e-01  4.85786021e-01 -3.50403637e-01
  2.28770569e-01  1.67718425e-01  3.48859243e-02 -2.60501146e-01
  3.84560704e-01 -2.54202485e-01 -9.99006033e-02  4.33363914e-02
  3.40126634e-01 -1.94614857e-01  1.31768480e-01  2.99541712e-01
  3.01525816e-02 -1.93511754e-01 -1.81718469e-01  2.76286304e-01
  8.64253491e-02 -3.87816057e-02  2.56927997e-01  9.64573622e-02
  7.63724595e-02  2.44035453e-01  1.48435310e-01  5.04056141e-02
 -2.63858348e-01 -2.46808097e-01  3.42559397e-01 -1.51838988e-01
 -1.71848476e-01  2.15375990e-01 -1.40825078e-01  1.60786033e-01
 -1.48701310e-01  2.05795646e-01 -1.14050582e-01  9.22364295e-02
 -1.08652234e-01  1.20299734e-01 -7.06616119e-02 -8.09603184e-02
 -8.39687660e-02  8.34527984e-02  1.11641228e-01 -3.23884860e-02
 -9.34937596e-03  8.25596973e-03  8.59270096e-02 -7.53145292e-02
  1.64402142e-01 -1.15799367e-01 -6.84999675e-02  4.67381001e-01
 -3.83379236e-02 -4.26217541e-03  2.32667774e-02 -4.52491716e-02
 -6.17389631e+00 -6.50686979e-01  5.13716102e-01 -5.17188609e-01
 -3.72620702e-01  3.45294267e-01 -2.73473442e-01  2.75303692e-01
  9.54440832e-02  1.58923015e-01 -3.57211739e-01  2.36370549e-01
 -2.51968533e-01  1.76038966e-01 -3.93036008e-03 -2.21980631e-01
 -2.06845969e-01  1.72477111e-01  3.08383480e-02  5.82394779e-01
 -2.02693373e-01  1.53396875e-01  1.85098872e-01 -1.24415137e-01
 -1.56461149e-01  1.52073279e-01 -1.22957140e-01 -1.75423667e-01
 -1.72143921e-01 -7.88580403e-02  1.66799687e-02 -1.74391896e-01]",165269,1
"[2000  718  593 1375  750  562  781  531 2656 1250 1406  500  812  468
 2687 1437  843  437 1218 3343 1468  375  406  875 1906 2031  906 1625
 1500  937 1187 1531]",32,audio/signals_f,4,"[ 2.2068929e-02  4.4799671e-01 -3.8029319e-01  3.2907689e-01
 -2.0477518e-01 -2.8293434e-01  2.7902624e-01  1.9221242e-01
  2.2392292e-01 -1.4287470e-01  1.0020945e-01  2.0298804e-01
  1.6652894e-01 -1.0729216e-01  1.7036520e-01 -1.5636040e-01
  1.5548941e-01  3.8563721e-02  1.8550545e-01  3.9008901e-02
  1.9773792e-01  3.5007603e-02 -8.3194613e-02 -8.0452248e-02
  1.2319462e-01  1.2158623e-01 -8.6190142e-02 -5.2617796e-02
  6.4919673e-02  1.1338233e-01 -1.3894860e-01 -7.3562667e-02
  8.1536478e-01  1.5359679e-01 -5.9324071e-02  8.5846707e-02
 -3.2007985e-02 -1.7913482e-01  9.3230575e-02  7.8423664e-02
  9.1288283e-02 -3.0828014e-02  1.1367351e-01  6.6181026e-02
  3.2744601e-02 -1.9599214e-02  7.1954042e-02 -1.0095640e-01
  6.4580418e-02 -1.8284509e-01  4.9899556e-02 -3.6671817e-01
  7.2515145e-02  2.5886551e-02  7.8354800e-01  8.0757663e-03
  3.8232408e-02  5.5368010e-02 -2.9892508e-02 -5.4004490e-03
  4.6574961e-02  4.6157192e-02  2.6205873e-02  2.3361985e-02
 -3.1713319e-01  6.6479576e-01 -7.0775658e-01  4.3735221e-01
 -4.4165799e-01 -3.8052797e-02  2.8574163e-01  3.1076139e-01
  3.1214878e-01 -3.0042079e-01 -7.3402524e-03  2.1406235e-01
  2.1975055e-01 -2.1955413e-01  2.2371452e-01  4.4831485e-03
  1.7431571e-01 -2.9923312e-02  1.9247711e-01 -1.8065238e-01
  1.8658267e-01  1.8839744e-01 -1.9389311e-02 -2.1709681e-01
  1.7852338e-01  1.8392311e-01 -1.7596731e-01 -6.4835161e-02
  1.7339984e-01  1.6760145e-01 -5.9403974e-01 -1.3672614e-01
  5.8176751e+00 -1.0456289e+00  7.9134744e-01 -6.2505782e-01
  6.1197883e-01 -4.2690927e-01  1.1407310e-01 -4.4356912e-01
 -3.5207522e-01  4.5686224e-01 -1.0797795e+00  5.8732018e-02
 -2.4298422e-01  3.9166325e-01 -2.6262712e-01 -2.7669904e-01
  3.6317706e-02  6.4196593e-01 -1.4534828e-01 -3.4150404e-01
 -1.3900837e-01 -6.1239831e-02  1.4405088e-01  3.8035512e-01
 -1.9078761e-02 -2.4653703e-02  2.9543814e-01  2.4077299e-01
 -8.2181148e-02 -4.9508333e-02 -1.7888165e-01  3.0097830e-01]","[ 3.86770129e-01 -3.89527231e-02  9.77054685e-02 -1.70435794e-02
  7.11414963e-02 -2.28330344e-01  1.85837939e-01  1.05882715e-03
  1.91602726e-02  5.56406491e-02 -1.26388177e-01  8.57166871e-02
 -2.52166204e-02  5.63288666e-02  2.85602324e-02 -1.78237259e-01
  6.46424219e-02 -1.11256115e-01  2.60758530e-02  1.86644509e-01
  8.08154941e-02 -4.65045348e-02  1.25524491e-01  3.68128456e-02
  5.59856333e-02  4.11273502e-02  4.51220386e-02  9.86509472e-02
 -8.05465505e-03  1.52924545e-02 -2.03867018e-01  6.53604716e-02
  3.33711594e-01  1.36416101e+00 -8.05842400e-01  8.57352734e-01
 -5.33659220e-01  3.02414864e-01  6.57332316e-02  6.16415024e-01
  5.06051362e-01 -4.08609748e-01  3.24874103e-01  9.84946415e-02
  4.14750874e-01 -3.08274180e-01  3.63323897e-01  2.37987891e-01
  1.29962668e-01 -4.61426497e-01  3.11815619e-01  8.67507011e-02
  3.08699906e-01  1.75655663e-01  5.60718298e-01 -2.36484185e-01
  1.06060430e-01  1.33709118e-01 -1.92260176e-01 -1.24930158e-01
  1.78716555e-01  1.50050834e-01  4.06328887e-02 -1.37289375e-01
  1.10734999e-02 -9.50502604e-02  1.77518025e-01 -3.95583212e-02
  5.31070530e-02 -6.40885890e-01  9.25868988e-01 -4.25128192e-02
 -3.45351845e-02  7.17115700e-02 -1.35401845e-01  5.41109741e-01
  1.81967169e-02  5.25382981e-02  3.28537375e-02 -4.54656303e-01
  3.79629493e-01 -5.96010983e-02  5.59801608e-02 -9.59147885e-02
 -1.07932948e-02  1.17149904e-01 -6.31077290e-02  1.47378817e-02
  2.95829415e-01  2.45702505e-01  3.53198722e-02 -1.19620711e-01
  1.46660075e-01  2.06249297e-01 -8.29471946e-01 -1.09510645e-02
 -5.58869314e+00  8.52014184e-01 -5.36999106e-01  5.19478202e-01
 -4.39321965e-01  1.51585847e-01  4.09721136e-02  3.22647899e-01
  2.91030318e-01 -3.10020775e-01  2.84934282e-01  6.56605363e-02
  2.64955819e-01 -2.77815163e-01  2.09592000e-01  1.41539529e-01
  7.77335912e-02 -1.12660483e-01  2.16890290e-01  2.94059455e-01
  1.64076254e-01  9.11867172e-02  2.23756090e-01 -1.93496689e-01
  7.73088634e-02  9.27040577e-02 -1.63183272e-01 -1.99404538e-01
  9.13417637e-02  8.72771591e-02  1.87087208e-02 -1.17654003e-01]",165353,2
"[2000  718  593  750  562 1375 1250  781  812  531 2656 1218  843  500
  875 1406 1187 2687  906 2031  937 1031 3343  468 1156 1125  437  375
 1062 1093 1625  406]",32,audio/signals_f,4,"[ 2.2068929e-02  4.4799671e-01 -3.8029319e-01  3.2907689e-01
 -2.0477518e-01 -2.8293434e-01  2.7902624e-01  1.9221242e-01
  2.2392292e-01 -1.4287470e-01  1.0020945e-01  2.0298804e-01
  1.6652894e-01 -1.0729216e-01  1.7036520e-01 -1.5636040e-01
  1.5548941e-01  3.8563721e-02  1.8550545e-01  3.9008901e-02
  1.9773792e-01  3.5007603e-02 -8.3194613e-02 -8.0452248e-02
  1.2319462e-01  1.2158623e-01 -8.6190142e-02 -5.2617796e-02
  6.4919673e-02  1.1338233e-01 -1.3894860e-01 -7.3562667e-02
  8.1536478e-01  1.5359679e-01 -5.9324071e-02  8.5846707e-02
 -3.2007985e-02 -1.7913482e-01  9.3230575e-02  7.8423664e-02
  9.1288283e-02 -3.0828014e-02  1.1367351e-01  6.6181026e-02
  3.2744601e-02 -1.9599214e-02  7.1954042e-02 -1.0095640e-01
  6.4580418e-02 -1.8284509e-01  4.9899556e-02 -3.6671817e-01
  7.2515145e-02  2.5886551e-02  7.8354800e-01  8.0757663e-03
  3.8232408e-02  5.5368010e-02 -2.9892508e-02 -5.4004490e-03
  4.6574961e-02  4.6157192e-02  2.6205873e-02  2.3361985e-02
 -3.1713319e-01  6.6479576e-01 -7.0775658e-01  4.3735221e-01
 -4.4165799e-01 -3.8052797e-02  2.8574163e-01  3.1076139e-01
  3.1214878e-01 -3.0042079e-01 -7.3402524e-03  2.1406235e-01
  2.1975055e-01 -2.1955413e-01  2.2371452e-01  4.4831485e-03
  1.7431571e-01 -2.9923312e-02  1.9247711e-01 -1.8065238e-01
  1.8658267e-01  1.8839744e-01 -1.9389311e-02 -2.1709681e-01
  1.7852338e-01  1.8392311e-01 -1.7596731e-01 -6.4835161e-02
  1.7339984e-01  1.6760145e-01 -5.9403974e-01 -1.3672614e-01
  5.8176751e+00 -1.0456289e+00  7.9134744e-01 -6.2505782e-01
  6.1197883e-01 -4.2690927e-01  1.1407310e-01 -4.4356912e-01
 -3.5207522e-01  4.5686224e-01 -1.0797795e+00  5.8732018e-02
 -2.4298422e-01  3.9166325e-01 -2.6262712e-01 -2.7669904e-01
  3.6317706e-02  6.4196593e-01 -1.4534828e-01 -3.4150404e-01
 -1.3900837e-01 -6.1239831e-02  1.4405088e-01  3.8035512e-01
 -1.9078761e-02 -2.4653703e-02  2.9543814e-01  2.4077299e-01
 -8.2181148e-02 -4.9508333e-02 -1.7888165e-01  3.0097830e-01]","[ 3.86770129e-01 -3.89527231e-02  9.77054685e-02 -1.70435794e-02
  7.11414963e-02 -2.28330344e-01  1.85837939e-01  1.05882715e-03
  1.91602726e-02  5.56406491e-02 -1.26388177e-01  8.57166871e-02
 -2.52166204e-02  5.63288666e-02  2.85602324e-02 -1.78237259e-01
  6.46424219e-02 -1.11256115e-01  2.60758530e-02  1.86644509e-01
  8.08154941e-02 -4.65045348e-02  1.25524491e-01  3.68128456e-02
  5.59856333e-02  4.11273502e-02  4.51220386e-02  9.86509472e-02
 -8.05465505e-03  1.52924545e-02 -2.03867018e-01  6.53604716e-02
  3.33711594e-01  1.36416101e+00 -8.05842400e-01  8.57352734e-01
 -5.33659220e-01  3.02414864e-01  6.57332316e-02  6.16415024e-01
  5.06051362e-01 -4.08609748e-01  3.24874103e-01  9.84946415e-02
  4.14750874e-01 -3.08274180e-01  3.63323897e-01  2.37987891e-01
  1.29962668e-01 -4.61426497e-01  3.11815619e-01  8.67507011e-02
  3.08699906e-01  1.75655663e-01  5.60718298e-01 -2.36484185e-01
  1.06060430e-01  1.33709118e-01 -1.92260176e-01 -1.24930158e-01
  1.78716555e-01  1.50050834e-01  4.06328887e-02 -1.37289375e-01
  1.10734999e-02 -9.50502604e-02  1.77518025e-01 -3.95583212e-02
  5.31070530e-02 -6.40885890e-01  9.25868988e-01 -4.25128192e-02
 -3.45351845e-02  7.17115700e-02 -1.35401845e-01  5.41109741e-01
  1.81967169e-02  5.25382981e-02  3.28537375e-02 -4.54656303e-01
  3.79629493e-01 -5.96010983e-02  5.59801608e-02 -9.59147885e-02
 -1.07932948e-02  1.17149904e-01 -6.31077290e-02  1.47378817e-02
  2.95829415e-01  2.45702505e-01  3.53198722e-02 -1.19620711e-01
  1.46660075e-01  2.06249297e-01 -8.29471946e-01 -1.09510645e-02
 -5.58869314e+00  8.52014184e-01 -5.36999106e-01  5.19478202e-01
 -4.39321965e-01  1.51585847e-01  4.09721136e-02  3.22647899e-01
  2.91030318e-01 -3.10020775e-01  2.84934282e-01  6.56605363e-02
  2.64955819e-01 -2.77815163e-01  2.09592000e-01  1.41539529e-01
  7.77335912e-02 -1.12660483e-01  2.16890290e-01  2.94059455e-01
  1.64076254e-01  9.11867172e-02  2.23756090e-01 -1.93496689e-01
  7.73088634e-02  9.27040577e-02 -1.63183272e-01 -1.99404538e-01
  9.13417637e-02  8.72771591e-02  1.87087208e-02 -1.17654003e-01]",165420,3
"[2000  718  593  750  562 1375 1250  781  812  531 2656 1218  843  500
  875 1406 1187 2687  906 2031  937 1031 3343  468 1156 1125  437  375
 1062 1093 1625  406]",32,audio/signals_f,4,"[ 2.2068929e-02  4.4799671e-01 -3.8029319e-01  3.2907689e-01
 -2.0477518e-01 -2.8293434e-01  2.7902624e-01  1.9221242e-01
  2.2392292e-01 -1.4287470e-01  1.0020945e-01  2.0298804e-01
  1.6652894e-01 -1.0729216e-01  1.7036520e-01 -1.5636040e-01
  1.5548941e-01  3.8563721e-02  1.8550545e-01  3.9008901e-02
  1.9773792e-01  3.5007603e-02 -8.3194613e-02 -8.0452248e-02
  1.2319462e-01  1.2158623e-01 -8.6190142e-02 -5.2617796e-02
  6.4919673e-02  1.1338233e-01 -1.3894860e-01 -7.3562667e-02
  8.1536478e-01  1.5359679e-01 -5.9324071e-02  8.5846707e-02
 -3.2007985e-02 -1.7913482e-01  9.3230575e-02  7.8423664e-02
  9.1288283e-02 -3.0828014e-02  1.1367351e-01  6.6181026e-02
  3.2744601e-02 -1.9599214e-02  7.1954042e-02 -1.0095640e-01
  6.4580418e-02 -1.8284509e-01  4.9899556e-02 -3.6671817e-01
  7.2515145e-02  2.5886551e-02  7.8354800e-01  8.0757663e-03
  3.8232408e-02  5.5368010e-02 -2.9892508e-02 -5.4004490e-03
  4.6574961e-02  4.6157192e-02  2.6205873e-02  2.3361985e-02
 -3.1713319e-01  6.6479576e-01 -7.0775658e-01  4.3735221e-01
 -4.4165799e-01 -3.8052797e-02  2.8574163e-01  3.1076139e-01
  3.1214878e-01 -3.0042079e-01 -7.3402524e-03  2.1406235e-01
  2.1975055e-01 -2.1955413e-01  2.2371452e-01  4.4831485e-03
  1.7431571e-01 -2.9923312e-02  1.9247711e-01 -1.8065238e-01
  1.8658267e-01  1.8839744e-01 -1.9389311e-02 -2.1709681e-01
  1.7852338e-01  1.8392311e-01 -1.7596731e-01 -6.4835161e-02
  1.7339984e-01  1.6760145e-01 -5.9403974e-01 -1.3672614e-01
  5.8176751e+00 -1.0456289e+00  7.9134744e-01 -6.2505782e-01
  6.1197883e-01 -4.2690927e-01  1.1407310e-01 -4.4356912e-01
 -3.5207522e-01  4.5686224e-01 -1.0797795e+00  5.8732018e-02
 -2.4298422e-01  3.9166325e-01 -2.6262712e-01 -2.7669904e-01
  3.6317706e-02  6.4196593e-01 -1.4534828e-01 -3.4150404e-01
 -1.3900837e-01 -6.1239831e-02  1.4405088e-01  3.8035512e-01
 -1.9078761e-02 -2.4653703e-02  2.9543814e-01  2.4077299e-01
 -8.2181148e-02 -4.9508333e-02 -1.7888165e-01  3.0097830e-01]","[ 3.86770129e-01 -3.89527231e-02  9.77054685e-02 -1.70435794e-02
  7.11414963e-02 -2.28330344e-01  1.85837939e-01  1.05882715e-03
  1.91602726e-02  5.56406491e-02 -1.26388177e-01  8.57166871e-02
 -2.52166204e-02  5.63288666e-02  2.85602324e-02 -1.78237259e-01
  6.46424219e-02 -1.11256115e-01  2.60758530e-02  1.86644509e-01
  8.08154941e-02 -4.65045348e-02  1.25524491e-01  3.68128456e-02
  5.59856333e-02  4.11273502e-02  4.51220386e-02  9.86509472e-02
 -8.05465505e-03  1.52924545e-02 -2.03867018e-01  6.53604716e-02
  3.33711594e-01  1.36416101e+00 -8.05842400e-01  8.57352734e-01
 -5.33659220e-01  3.02414864e-01  6.57332316e-02  6.16415024e-01
  5.06051362e-01 -4.08609748e-01  3.24874103e-01  9.84946415e-02
  4.14750874e-01 -3.08274180e-01  3.63323897e-01  2.37987891e-01
  1.29962668e-01 -4.61426497e-01  3.11815619e-01  8.67507011e-02
  3.08699906e-01  1.75655663e-01  5.60718298e-01 -2.36484185e-01
  1.06060430e-01  1.33709118e-01 -1.92260176e-01 -1.24930158e-01
  1.78716555e-01  1.50050834e-01  4.06328887e-02 -1.37289375e-01
  1.10734999e-02 -9.50502604e-02  1.77518025e-01 -3.95583212e-02
  5.31070530e-02 -6.40885890e-01  9.25868988e-01 -4.25128192e-02
 -3.45351845e-02  7.17115700e-02 -1.35401845e-01  5.41109741e-01
  1.81967169e-02  5.25382981e-02  3.28537375e-02 -4.54656303e-01
  3.79629493e-01 -5.96010983e-02  5.59801608e-02 -9.59147885e-02
 -1.07932948e-02  1.17149904e-01 -6.31077290e-02  1.47378817e-02
  2.95829415e-01  2.45702505e-01  3.53198722e-02 -1.19620711e-01
  1.46660075e-01  2.06249297e-01 -8.29471946e-01 -1.09510645e-02
 -5.58869314e+00  8.52014184e-01 -5.36999106e-01  5.19478202e-01
 -4.39321965e-01  1.51585847e-01  4.09721136e-02  3.22647899e-01
  2.91030318e-01 -3.10020775e-01  2.84934282e-01  6.56605363e-02
  2.64955819e-01 -2.77815163e-01  2.09592000e-01  1.41539529e-01
  7.77335912e-02 -1.12660483e-01  2.16890290e-01  2.94059455e-01
  1.64076254e-01  9.11867172e-02  2.23756090e-01 -1.93496689e-01
  7.73088634e-02  9.27040577e-02 -1.63183272e-01 -1.99404538e-01
  9.13417637e-02  8.72771591e-02  1.87087208e-02 -1.17654003e-01]",165506,4
