signals_imag_vect,n_frequencies,n_mics,topic,timestamp,frequencies,signals_real_vect,index
"[-1.72688328e-02  1.57519117e-01  6.57251537e-01 -1.71396613e-01
 -1.28483564e-01 -4.34028655e-02 -4.35491949e-02 -3.14091891e-02
 -1.10009015e-01  6.97753280e-02 -4.44880687e-02  2.63348892e-02
 -2.05025487e-02 -6.62806928e-02 -1.51504660e-02  6.97917677e-03
  1.63954799e-03  3.32942884e-03 -3.96510288e-02  5.78115229e-03
 -5.86100761e-03 -5.82655370e-02 -1.51704326e-02 -3.80489067e-03
  7.96676241e-03  7.08976714e-03 -4.15771455e-03 -2.55433144e-03
 -1.78026743e-02 -7.68353464e-03  3.87775339e-03  8.70881788e-03
  3.45059857e-02  1.69355124e-01  1.04126668e+00 -4.26143944e-01
 -1.11233681e-01 -2.29037739e-02 -1.63491979e-01 -2.94726267e-02
 -1.04464635e-01 -5.23945615e-02 -3.87018770e-02 -4.10907529e-02
 -7.77472481e-02 -2.87961345e-02 -4.36585844e-02 -1.35590881e-01
 -4.13575172e-02 -3.58217508e-02 -1.53359380e-02 -4.38908041e-02
 -2.98651829e-02 -3.35293971e-02 -3.75766233e-02 -2.84248665e-02
 -1.17409658e-02 -2.12966390e-02 -1.35007873e-02 -1.11027518e-02
 -6.40320079e-03 -9.31956992e-03 -1.48154348e-02 -1.66616887e-02
 -2.19617430e-02  4.16916572e-02  2.90148020e-01 -1.96010619e-02
  5.91415912e-02  2.45864332e-01 -6.90259114e-02 -7.99254514e-03
  3.52098078e-01 -1.70589224e-01 -1.77365541e-01  8.50381702e-02
 -7.85507783e-02 -4.31039147e-02 -3.15424539e-02 -4.58744578e-02
 -2.21163314e-02 -2.75300071e-02 -1.47528686e-02 -1.43760238e-02
 -1.99901201e-02 -4.02308404e-02 -1.77428499e-02 -8.98766238e-03
 -5.73775731e-02 -2.22778581e-02 -3.91827570e-03 -8.81494954e-04
 -1.62859671e-02 -4.94568422e-02  1.78078888e-04 -1.52821345e-02
  2.62988538e-01  3.17325354e-01  1.97987366e+00 -7.88234591e-01
 -3.14132869e-01 -1.92804281e-02 -3.92091006e-01 -2.62660116e-01
 -3.94454181e-01  2.46531323e-01 -3.92964249e-03 -8.08751360e-02
  4.20955233e-02 -2.70340461e-02 -4.46335003e-02 -1.73147887e-01
 -4.07784060e-02 -8.23140219e-02 -3.57583165e-01 -3.55995521e-02
 -1.39362793e-02 -8.14446360e-02 -1.44166229e-02 -1.71028022e-02
 -6.32892549e-02 -2.70231161e-02 -1.16617065e-02 -3.82621028e-02
 -2.57998891e-02 -2.16432326e-02 -2.15174705e-02  4.04215977e-03]",32,4,audio/signals_f,46198,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]","[-1.53015479e-02 -1.13751695e-01 -1.48232222e-01 -8.98770541e-02
 -1.16697699e-01 -3.98715198e-01  1.67079568e-01  5.08999825e-02
  2.03930214e-02  4.83107641e-02  7.22795576e-02  4.59491927e-03
  4.05737050e-02  9.06219706e-03  2.01265700e-02  2.44829785e-02
  2.81266756e-02  1.17096286e-02  2.42749564e-02 -5.78410178e-03
  1.21406810e-02 -1.47448666e-02 -1.17532304e-03  1.75713133e-02
  1.01162106e-01  2.28627073e-03 -9.61718522e-03  1.90083496e-03
 -5.76464366e-03 -4.14959015e-03  3.81179489e-02  4.14758809e-02
  2.11276934e-02  7.69486800e-02  1.75225735e-03  7.77915418e-02
  2.82113999e-02  8.25440288e-02 -3.33803706e-03  2.89272498e-02
  3.68852466e-02 -3.27174962e-02 -2.21839212e-02  4.85310331e-03
 -1.36180595e-03  5.26265753e-03  1.97550189e-02  1.33869961e-01
  1.10915266e-02  4.49677464e-03 -1.80232730e-02  1.61040947e-02
  4.80509922e-03  9.66081489e-03  4.48787212e-03  4.22337279e-03
  2.40855012e-02  6.72048330e-03  1.73448231e-02  4.09623049e-03
  1.10767474e-02  1.55752115e-02  2.19316706e-02  4.63324226e-02
 -1.11932814e-01 -9.91148353e-02 -8.01294923e-01  1.48963809e-01
 -5.34330159e-02 -1.38708293e-01  5.44082075e-02 -1.43399924e-01
 -2.50856578e-02  2.88011804e-02  1.39229335e-02 -7.28590116e-02
  5.84482960e-02  5.10474294e-02 -1.32642593e-03  1.08147450e-02
  2.60887221e-02  3.42949294e-02  3.07679735e-02  2.41236016e-02
  2.73088124e-02 -1.40847294e-02  2.79990071e-03  9.56966169e-03
 -3.42100747e-02  1.24897826e-02  4.06679930e-03  2.02041864e-02
  1.33491922e-02  1.50241973e-02  1.47679867e-02  2.41055116e-02
 -1.28386706e-01 -2.66286820e-01 -1.31355989e+00  5.54512143e-01
  3.94021988e-01  5.36334753e-01 -1.18841365e-01  6.12227246e-02
  2.50402808e-01 -3.97111416e-01 -4.10433412e-02 -1.86391883e-02
 -1.07815459e-01 -2.60215998e-02 -2.08830666e-02  2.10756317e-01
 -5.16367927e-02 -4.46720049e-04 -1.67663202e-01  1.06655024e-02
  8.61465931e-03  2.38372684e-02 -6.41446561e-04  2.64906492e-02
  2.56447997e-02  8.11553653e-03  1.07658971e-02  2.69521810e-02
  1.47145428e-02 -2.01004557e-02  1.74371758e-03  1.27426507e-02]",0
"[-1.72688328e-02  1.57519117e-01  6.57251537e-01 -1.71396613e-01
 -1.28483564e-01 -4.34028655e-02 -4.35491949e-02 -3.14091891e-02
 -1.10009015e-01  6.97753280e-02 -4.44880687e-02  2.63348892e-02
 -2.05025487e-02 -6.62806928e-02 -1.51504660e-02  6.97917677e-03
  1.63954799e-03  3.32942884e-03 -3.96510288e-02  5.78115229e-03
 -5.86100761e-03 -5.82655370e-02 -1.51704326e-02 -3.80489067e-03
  7.96676241e-03  7.08976714e-03 -4.15771455e-03 -2.55433144e-03
 -1.78026743e-02 -7.68353464e-03  3.87775339e-03  8.70881788e-03
  3.45059857e-02  1.69355124e-01  1.04126668e+00 -4.26143944e-01
 -1.11233681e-01 -2.29037739e-02 -1.63491979e-01 -2.94726267e-02
 -1.04464635e-01 -5.23945615e-02 -3.87018770e-02 -4.10907529e-02
 -7.77472481e-02 -2.87961345e-02 -4.36585844e-02 -1.35590881e-01
 -4.13575172e-02 -3.58217508e-02 -1.53359380e-02 -4.38908041e-02
 -2.98651829e-02 -3.35293971e-02 -3.75766233e-02 -2.84248665e-02
 -1.17409658e-02 -2.12966390e-02 -1.35007873e-02 -1.11027518e-02
 -6.40320079e-03 -9.31956992e-03 -1.48154348e-02 -1.66616887e-02
 -2.19617430e-02  4.16916572e-02  2.90148020e-01 -1.96010619e-02
  5.91415912e-02  2.45864332e-01 -6.90259114e-02 -7.99254514e-03
  3.52098078e-01 -1.70589224e-01 -1.77365541e-01  8.50381702e-02
 -7.85507783e-02 -4.31039147e-02 -3.15424539e-02 -4.58744578e-02
 -2.21163314e-02 -2.75300071e-02 -1.47528686e-02 -1.43760238e-02
 -1.99901201e-02 -4.02308404e-02 -1.77428499e-02 -8.98766238e-03
 -5.73775731e-02 -2.22778581e-02 -3.91827570e-03 -8.81494954e-04
 -1.62859671e-02 -4.94568422e-02  1.78078888e-04 -1.52821345e-02
  2.62988538e-01  3.17325354e-01  1.97987366e+00 -7.88234591e-01
 -3.14132869e-01 -1.92804281e-02 -3.92091006e-01 -2.62660116e-01
 -3.94454181e-01  2.46531323e-01 -3.92964249e-03 -8.08751360e-02
  4.20955233e-02 -2.70340461e-02 -4.46335003e-02 -1.73147887e-01
 -4.07784060e-02 -8.23140219e-02 -3.57583165e-01 -3.55995521e-02
 -1.39362793e-02 -8.14446360e-02 -1.44166229e-02 -1.71028022e-02
 -6.32892549e-02 -2.70231161e-02 -1.16617065e-02 -3.82621028e-02
 -2.57998891e-02 -2.16432326e-02 -2.15174705e-02  4.04215977e-03]",32,4,audio/signals_f,46267,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]","[-1.53015479e-02 -1.13751695e-01 -1.48232222e-01 -8.98770541e-02
 -1.16697699e-01 -3.98715198e-01  1.67079568e-01  5.08999825e-02
  2.03930214e-02  4.83107641e-02  7.22795576e-02  4.59491927e-03
  4.05737050e-02  9.06219706e-03  2.01265700e-02  2.44829785e-02
  2.81266756e-02  1.17096286e-02  2.42749564e-02 -5.78410178e-03
  1.21406810e-02 -1.47448666e-02 -1.17532304e-03  1.75713133e-02
  1.01162106e-01  2.28627073e-03 -9.61718522e-03  1.90083496e-03
 -5.76464366e-03 -4.14959015e-03  3.81179489e-02  4.14758809e-02
  2.11276934e-02  7.69486800e-02  1.75225735e-03  7.77915418e-02
  2.82113999e-02  8.25440288e-02 -3.33803706e-03  2.89272498e-02
  3.68852466e-02 -3.27174962e-02 -2.21839212e-02  4.85310331e-03
 -1.36180595e-03  5.26265753e-03  1.97550189e-02  1.33869961e-01
  1.10915266e-02  4.49677464e-03 -1.80232730e-02  1.61040947e-02
  4.80509922e-03  9.66081489e-03  4.48787212e-03  4.22337279e-03
  2.40855012e-02  6.72048330e-03  1.73448231e-02  4.09623049e-03
  1.10767474e-02  1.55752115e-02  2.19316706e-02  4.63324226e-02
 -1.11932814e-01 -9.91148353e-02 -8.01294923e-01  1.48963809e-01
 -5.34330159e-02 -1.38708293e-01  5.44082075e-02 -1.43399924e-01
 -2.50856578e-02  2.88011804e-02  1.39229335e-02 -7.28590116e-02
  5.84482960e-02  5.10474294e-02 -1.32642593e-03  1.08147450e-02
  2.60887221e-02  3.42949294e-02  3.07679735e-02  2.41236016e-02
  2.73088124e-02 -1.40847294e-02  2.79990071e-03  9.56966169e-03
 -3.42100747e-02  1.24897826e-02  4.06679930e-03  2.02041864e-02
  1.33491922e-02  1.50241973e-02  1.47679867e-02  2.41055116e-02
 -1.28386706e-01 -2.66286820e-01 -1.31355989e+00  5.54512143e-01
  3.94021988e-01  5.36334753e-01 -1.18841365e-01  6.12227246e-02
  2.50402808e-01 -3.97111416e-01 -4.10433412e-02 -1.86391883e-02
 -1.07815459e-01 -2.60215998e-02 -2.08830666e-02  2.10756317e-01
 -5.16367927e-02 -4.46720049e-04 -1.67663202e-01  1.06655024e-02
  8.61465931e-03  2.38372684e-02 -6.41446561e-04  2.64906492e-02
  2.56447997e-02  8.11553653e-03  1.07658971e-02  2.69521810e-02
  1.47145428e-02 -2.01004557e-02  1.74371758e-03  1.27426507e-02]",1
"[-1.72688328e-02  1.57519117e-01  6.57251537e-01 -1.71396613e-01
 -1.28483564e-01 -4.34028655e-02 -4.35491949e-02 -3.14091891e-02
 -1.10009015e-01  6.97753280e-02 -4.44880687e-02  2.63348892e-02
 -2.05025487e-02 -6.62806928e-02 -1.51504660e-02  6.97917677e-03
  1.63954799e-03  3.32942884e-03 -3.96510288e-02  5.78115229e-03
 -5.86100761e-03 -5.82655370e-02 -1.51704326e-02 -3.80489067e-03
  7.96676241e-03  7.08976714e-03 -4.15771455e-03 -2.55433144e-03
 -1.78026743e-02 -7.68353464e-03  3.87775339e-03  8.70881788e-03
  3.45059857e-02  1.69355124e-01  1.04126668e+00 -4.26143944e-01
 -1.11233681e-01 -2.29037739e-02 -1.63491979e-01 -2.94726267e-02
 -1.04464635e-01 -5.23945615e-02 -3.87018770e-02 -4.10907529e-02
 -7.77472481e-02 -2.87961345e-02 -4.36585844e-02 -1.35590881e-01
 -4.13575172e-02 -3.58217508e-02 -1.53359380e-02 -4.38908041e-02
 -2.98651829e-02 -3.35293971e-02 -3.75766233e-02 -2.84248665e-02
 -1.17409658e-02 -2.12966390e-02 -1.35007873e-02 -1.11027518e-02
 -6.40320079e-03 -9.31956992e-03 -1.48154348e-02 -1.66616887e-02
 -2.19617430e-02  4.16916572e-02  2.90148020e-01 -1.96010619e-02
  5.91415912e-02  2.45864332e-01 -6.90259114e-02 -7.99254514e-03
  3.52098078e-01 -1.70589224e-01 -1.77365541e-01  8.50381702e-02
 -7.85507783e-02 -4.31039147e-02 -3.15424539e-02 -4.58744578e-02
 -2.21163314e-02 -2.75300071e-02 -1.47528686e-02 -1.43760238e-02
 -1.99901201e-02 -4.02308404e-02 -1.77428499e-02 -8.98766238e-03
 -5.73775731e-02 -2.22778581e-02 -3.91827570e-03 -8.81494954e-04
 -1.62859671e-02 -4.94568422e-02  1.78078888e-04 -1.52821345e-02
  2.62988538e-01  3.17325354e-01  1.97987366e+00 -7.88234591e-01
 -3.14132869e-01 -1.92804281e-02 -3.92091006e-01 -2.62660116e-01
 -3.94454181e-01  2.46531323e-01 -3.92964249e-03 -8.08751360e-02
  4.20955233e-02 -2.70340461e-02 -4.46335003e-02 -1.73147887e-01
 -4.07784060e-02 -8.23140219e-02 -3.57583165e-01 -3.55995521e-02
 -1.39362793e-02 -8.14446360e-02 -1.44166229e-02 -1.71028022e-02
 -6.32892549e-02 -2.70231161e-02 -1.16617065e-02 -3.82621028e-02
 -2.57998891e-02 -2.16432326e-02 -2.15174705e-02  4.04215977e-03]",32,4,audio/signals_f,46331,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]","[-1.53015479e-02 -1.13751695e-01 -1.48232222e-01 -8.98770541e-02
 -1.16697699e-01 -3.98715198e-01  1.67079568e-01  5.08999825e-02
  2.03930214e-02  4.83107641e-02  7.22795576e-02  4.59491927e-03
  4.05737050e-02  9.06219706e-03  2.01265700e-02  2.44829785e-02
  2.81266756e-02  1.17096286e-02  2.42749564e-02 -5.78410178e-03
  1.21406810e-02 -1.47448666e-02 -1.17532304e-03  1.75713133e-02
  1.01162106e-01  2.28627073e-03 -9.61718522e-03  1.90083496e-03
 -5.76464366e-03 -4.14959015e-03  3.81179489e-02  4.14758809e-02
  2.11276934e-02  7.69486800e-02  1.75225735e-03  7.77915418e-02
  2.82113999e-02  8.25440288e-02 -3.33803706e-03  2.89272498e-02
  3.68852466e-02 -3.27174962e-02 -2.21839212e-02  4.85310331e-03
 -1.36180595e-03  5.26265753e-03  1.97550189e-02  1.33869961e-01
  1.10915266e-02  4.49677464e-03 -1.80232730e-02  1.61040947e-02
  4.80509922e-03  9.66081489e-03  4.48787212e-03  4.22337279e-03
  2.40855012e-02  6.72048330e-03  1.73448231e-02  4.09623049e-03
  1.10767474e-02  1.55752115e-02  2.19316706e-02  4.63324226e-02
 -1.11932814e-01 -9.91148353e-02 -8.01294923e-01  1.48963809e-01
 -5.34330159e-02 -1.38708293e-01  5.44082075e-02 -1.43399924e-01
 -2.50856578e-02  2.88011804e-02  1.39229335e-02 -7.28590116e-02
  5.84482960e-02  5.10474294e-02 -1.32642593e-03  1.08147450e-02
  2.60887221e-02  3.42949294e-02  3.07679735e-02  2.41236016e-02
  2.73088124e-02 -1.40847294e-02  2.79990071e-03  9.56966169e-03
 -3.42100747e-02  1.24897826e-02  4.06679930e-03  2.02041864e-02
  1.33491922e-02  1.50241973e-02  1.47679867e-02  2.41055116e-02
 -1.28386706e-01 -2.66286820e-01 -1.31355989e+00  5.54512143e-01
  3.94021988e-01  5.36334753e-01 -1.18841365e-01  6.12227246e-02
  2.50402808e-01 -3.97111416e-01 -4.10433412e-02 -1.86391883e-02
 -1.07815459e-01 -2.60215998e-02 -2.08830666e-02  2.10756317e-01
 -5.16367927e-02 -4.46720049e-04 -1.67663202e-01  1.06655024e-02
  8.61465931e-03  2.38372684e-02 -6.41446561e-04  2.64906492e-02
  2.56447997e-02  8.11553653e-03  1.07658971e-02  2.69521810e-02
  1.47145428e-02 -2.01004557e-02  1.74371758e-03  1.27426507e-02]",2
"[ 6.09519333e-03  6.20890781e-03 -1.15357250e-01  2.61139721e-02
  1.44392177e-02 -1.38390929e-01  1.36572987e-01  2.81837285e-02
 -1.55343898e-02  1.97842568e-02  2.29135565e-02  1.31892376e-02
  6.69987500e-02  3.68273556e-02  2.50534080e-02  4.04329896e-02
  2.83291303e-02  2.68351696e-02 -5.09762950e-02  1.67331249e-02
  3.04726027e-02  4.86319214e-02 -8.44378956e-04  8.07459559e-03
  8.66540819e-02  7.13984529e-03  2.63344608e-02 -1.41236242e-02
 -1.43436308e-03  4.03703656e-04  1.64103974e-02  4.01518233e-02
  5.39058633e-02  5.46551943e-02  4.89457726e-01 -2.34949663e-01
  3.76738608e-03 -1.35341972e-01  4.38821465e-02  1.11226067e-01
  2.62098666e-02 -6.36918396e-02 -5.96518293e-02 -4.08745967e-02
  7.00449422e-02  2.84936242e-02 -4.33985982e-03 -8.13569222e-03
 -5.74932992e-03 -1.83483120e-03  2.31004972e-03 -3.06491647e-03
  4.36869264e-03 -3.28536890e-02  2.98206275e-03  3.81838344e-03
  1.30634326e-02 -1.05160959e-02  5.57349063e-04 -2.74148118e-02
 -1.24095045e-02 -2.50678360e-02  4.42583114e-05  8.90216418e-03
 -6.80123344e-02 -1.13825537e-01 -1.11003375e+00  8.41072351e-02
 -1.40295148e-01 -7.91862130e-01  3.59330416e-01 -1.72705919e-01
 -3.16841125e-01  2.07413599e-01  1.29963517e-01  7.95552358e-02
  8.72387365e-02  6.30686283e-02  4.63369153e-02  5.85663915e-02
  7.43275881e-02  2.94235647e-02  8.67446586e-02  5.76466285e-02
  5.06476499e-02  6.50016684e-03  4.28736210e-02  4.54740636e-02
  1.76539496e-02  2.45099757e-02  2.20162459e-02  2.74054427e-02
  2.24611294e-02  1.15440339e-02  2.65886821e-02  1.36813195e-02
 -1.40808374e-02 -7.46273771e-02 -9.13570046e-01  3.59942436e-01
  1.89760387e-01  1.67822972e-01  5.29141575e-02  3.92626047e-01
  6.44870847e-02  3.45986821e-02  4.23571169e-02  2.18008198e-02
  3.05021182e-02 -1.96263101e-02  2.56521702e-02  4.82058883e-01
  2.86373347e-02  2.32090093e-02  8.89306664e-02  2.60802582e-02
  2.47085635e-02  2.92239301e-02  1.14626633e-02  3.08862925e-02
  3.23590413e-02  3.28947306e-02  2.24044379e-02  3.73587906e-02
  2.41458416e-02  2.80390885e-02  5.14226221e-03  3.90800312e-02]",32,4,audio/signals_f,46689,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]","[ 7.25160763e-02  2.37036526e-01  7.31264830e-01 -1.10712975e-01
  1.29386969e-03  1.82129800e-01 -1.84071615e-01 -9.70784575e-02
 -1.23663329e-01  5.61867803e-02 -4.07339633e-02  4.26416751e-03
  1.18565243e-02 -8.66205990e-03  4.91726678e-04  6.85235262e-02
 -3.70225422e-02 -1.16062677e-03  1.70305315e-02 -7.27009960e-04
  8.26555490e-03  4.29474376e-02 -2.10564099e-02 -1.92142297e-02
  3.24737541e-02 -5.71732596e-03 -1.62709579e-02 -2.31990106e-02
 -1.60938222e-02  2.15303004e-02 -3.95644046e-02 -7.86884502e-03
  1.52182758e-01  2.01846063e-01  1.08159673e+00 -3.84666085e-01
 -7.08059520e-02 -1.22558258e-01  1.20251328e-02  2.19829112e-01
  7.06077367e-03 -6.00454584e-03  1.92142557e-02 -9.37443972e-03
  1.11513361e-02  1.52249727e-03  2.16236711e-03  4.82909679e-01
 -3.72379739e-03  3.47391097e-03  5.88726997e-03 -1.32635878e-02
 -2.84509198e-03  1.19362557e-02 -1.12494705e-02  2.17357557e-03
 -2.86424137e-03  3.42565868e-03  8.51472095e-03  7.93571025e-03
 -1.09295258e-02  1.08645558e-02 -6.95707137e-03 -6.74713356e-03
 -9.55572575e-02 -3.95440012e-02 -6.13678694e-01  1.14204280e-01
  6.77465200e-02  1.96762502e-01  3.57264280e-03 -5.33365831e-03
  2.80333310e-01 -9.09548476e-02 -1.42458960e-01 -2.19392125e-02
 -5.41955642e-02 -3.33482474e-02 -3.47235017e-02 -8.34319741e-03
 -2.12000534e-02 -3.58027928e-02 -3.25235613e-02 -2.20998637e-02
 -1.40377786e-02 -1.97302662e-02 -3.16459909e-02 -1.05526540e-02
 -2.14450750e-02  1.00959726e-02 -2.19308324e-02 -4.63156123e-03
 -2.80195177e-02 -1.25452494e-02 -1.28199570e-02 -1.70574561e-02
  3.88057202e-01  5.48784494e-01  2.59985924e+00 -9.15049076e-01
 -4.19514596e-01 -4.13784742e-01  3.68838310e-02  3.15124989e-02
 -9.56539661e-02  3.03363800e-03 -1.03463009e-02 -5.03554158e-02
  1.03465259e-01 -2.40952298e-02 -1.53225064e-02  2.91899979e-01
  1.88221429e-02  2.66622882e-02  3.97126406e-01 -2.65876614e-02
 -3.12580280e-02 -2.70576272e-02 -2.89151818e-02 -1.19022112e-02
  2.49745268e-02 -2.74728984e-02 -1.42754465e-02 -1.02340654e-02
 -1.54239088e-02 -3.27238403e-02 -1.76560506e-02 -5.45611791e-03]",3
"[-4.40180302e-02  3.45750302e-02 -2.48016894e-01  1.36821643e-01
  1.08333237e-01  4.53167945e-01 -2.59228647e-01 -6.40806109e-02
 -8.06236174e-03 -7.13852942e-02 -4.14463803e-02 -2.85825748e-02
 -4.48885560e-02 -6.01760820e-02  4.95802611e-04  5.52433208e-02
 -5.85655607e-02 -2.46068370e-02 -3.56592461e-02 -2.21657231e-02
  1.40124373e-03 -7.55556002e-02 -1.67720746e-02  1.06876157e-03
  8.33419412e-02 -6.03661034e-03  9.41750966e-03  5.88361360e-03
 -3.09637114e-02 -2.05093715e-03  2.70973239e-02 -5.13693411e-03
 -1.24241784e-02  2.85499021e-02  5.99343300e-01 -2.93611079e-01
 -6.77207857e-02 -2.63181388e-01  9.74399373e-02  1.67812750e-01
 -3.32401581e-02  3.56239490e-02  5.35348989e-03 -1.66998729e-02
  7.38915801e-02  5.66209946e-03  4.86530084e-03  4.38261926e-02
  1.52358012e-02  1.31073212e-02  1.63297616e-02 -3.35475896e-03
  2.24820431e-03 -1.46424770e-02 -4.66210023e-03 -6.38230331e-03
 -1.60504133e-04 -2.12154016e-02  1.99007727e-02 -1.98960099e-02
  1.68070197e-02  1.03473132e-02 -9.82458889e-03  2.81159170e-02
 -1.29929548e-02 -1.40730739e-01 -1.53488755e+00  3.97549391e-01
  2.30470449e-01  6.72726154e-01 -2.13494077e-02  1.43239290e-01
  6.45497918e-01 -1.96063131e-01  6.30247667e-02 -6.10228255e-02
 -3.34914103e-02 -5.44877350e-02  7.77446851e-03  1.13523472e-02
 -3.01771257e-02 -2.94758435e-02  4.98481281e-03 -1.95739511e-02
 -2.36563496e-02 -1.49905905e-02 -1.70479044e-02 -1.22725461e-02
 -2.61125248e-02  2.36695656e-03 -1.83930807e-02 -3.31014884e-03
 -1.97181366e-02  1.67748902e-03 -8.29091575e-03  7.87777547e-03
  2.37268209e-03  8.77747163e-02 -2.89078832e-01  2.50831574e-01
  3.53141636e-01  5.64370871e-01 -3.58104497e-01 -2.90181339e-01
  7.74047971e-02 -2.68179297e-01  2.15239823e-04  1.00837536e-02
 -3.19794863e-01 -1.42011210e-01 -6.11003190e-02  1.51090968e+00
 -3.32406089e-02 -6.60032555e-02 -1.57758132e-01 -2.17427947e-02
 -2.35030632e-02  6.36473298e-03 -5.26907817e-02 -2.74294615e-02
  5.87474555e-03 -2.81066801e-02 -2.39156075e-02 -3.36157233e-02
 -1.76127218e-02 -3.51895690e-02 -1.56106874e-02 -8.48122500e-03]",32,4,audio/signals_f,46772,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]","[-1.96141198e-01 -2.00726196e-01 -5.98580599e-01  1.00766867e-02
 -8.98298621e-02 -5.23422241e-01  2.83939868e-01  1.46363169e-01
  1.04858898e-01 -9.11825150e-03  3.81005183e-02  4.64941114e-02
  1.07064284e-02 -3.12345289e-03  1.44918095e-02  9.96913612e-02
  4.93654190e-03 -2.93961726e-04 -3.21175493e-02  2.25315392e-02
 -9.17671993e-03  7.66982362e-02  7.36233313e-03 -7.20129465e-05
 -3.13710049e-02 -1.75539544e-03  4.03571501e-03  9.99934506e-04
 -1.03533445e-02  9.87383630e-03 -3.79540846e-02  1.55800190e-02
  7.78481960e-02  5.44845499e-02  2.32557505e-01 -6.25132471e-02
 -6.61476478e-02  7.22805709e-02 -3.71058807e-02  3.21450919e-01
  4.94124442e-02 -1.03132293e-01 -4.85397801e-02 -2.87743919e-02
  7.69401900e-03 -4.48993966e-03 -3.99107207e-03  4.75405157e-01
 -1.30771585e-02 -7.09922379e-03 -1.30432937e-03  5.64874336e-03
  1.06584365e-02  2.11337097e-02  7.81167345e-03  6.99390657e-04
  1.35296804e-03 -1.10617373e-02 -9.21683013e-03 -5.61627839e-03
  1.46735739e-03  7.96562061e-03 -7.02702068e-03  1.38535956e-02
 -1.51915550e-01 -1.10163696e-01 -1.62665951e+00  3.17626655e-01
  1.78102583e-01  2.98721880e-01  9.80912149e-03  1.87719733e-01
  4.74959850e-01 -1.18184134e-01 -2.65418775e-02 -7.02632824e-03
 -3.77690084e-02 -6.41705655e-03  3.67538910e-03 -2.41781995e-02
 -2.32058279e-02 -2.88283359e-03 -2.80827563e-03 -4.24615666e-03
  6.44961372e-03 -2.28898805e-02  5.69188781e-03  4.99489950e-03
  1.17950011e-02 -9.95827280e-03 -9.25725035e-04 -5.45802247e-03
  4.84063942e-03  2.23459094e-04  7.25203473e-03 -6.90348726e-03
  1.90083027e-01  5.07618308e-01  1.72348452e+00 -5.65366089e-01
 -2.17336953e-01 -2.50074953e-01  1.25248373e-01  3.35082710e-01
  1.59807518e-01 -2.78645754e-01 -6.95296526e-02 -7.18581676e-02
  1.16888389e-01  1.51573448e-03  1.11270910e-02 -2.36091304e+00
 -1.17059145e-02  1.49413422e-02  1.01800069e-01 -8.03950056e-03
  6.27356675e-03  5.36460429e-03  2.09011398e-02  1.31489318e-02
 -3.05091944e-02  2.28475127e-02  2.45730579e-02  1.11202989e-02
  1.41579546e-02  1.90003179e-02 -3.41007300e-03  2.39743795e-02]",4
