frequencies,index,signals_real_vect,n_frequencies,topic,signals_imag_vect,n_mics,timestamp
"[ 187  312  375  687  562  656  593  625  281 1343  343  437  468  218
 1000  406  968  718  781  250  531 1625 1656  500 1562 2000 1312 1156
 1281 1437 1937 1687]",0,"[-3.9526861e-04  1.0062061e-03 -1.3394279e-03  3.2410189e-03
 -6.1215024e-04  2.0326045e-03  1.7485040e-03 -1.9262785e-03
 -2.5196947e-05 -1.5129969e-03 -1.7422113e-03  9.0991310e-04
 -1.7661536e-03 -1.4680515e-03  6.4368936e-04 -4.7783850e-04
  2.0584515e-03  1.5582783e-03 -2.0887823e-04 -5.7112938e-04
  2.4928173e-04  4.8145535e-03 -6.1720391e-03  2.8000755e-04
 -1.0159761e-02  2.3482405e-03 -1.3247769e-03  4.1935156e-04
 -1.3410666e-03  1.5792120e-03 -7.3184760e-04 -7.2693937e-03
  8.8783592e-05  2.2660426e-04  1.5025680e-04  5.4754788e-04
  2.5655332e-05 -1.2634456e-03  2.3498983e-04 -4.0035605e-04
 -1.1719567e-04 -2.8306065e-05 -1.2359882e-03  1.3030051e-03
 -1.1633706e-03 -4.7041546e-04 -1.0557731e-03 -3.6021741e-04
  1.7233894e-03  3.4478185e-04 -2.3560497e-04  1.6095875e-04
  4.0793428e-04  3.9666528e-03 -7.0091141e-03 -1.4041450e-04
 -9.3164528e-03  5.2056374e-04 -2.3403289e-04  2.2695228e-03
 -1.2692336e-03  2.3503750e-04  2.4816676e-05 -5.2357009e-03
 -3.0480260e-03  2.7313686e-03 -3.0345791e-03  9.3950201e-03
 -1.2925093e-03  9.5997155e-03  5.2976343e-03 -3.5869470e-03
  2.4489890e-04 -1.4454421e-03 -2.7974043e-03 -2.3959926e-04
 -1.8698919e-03 -1.8820926e-03  4.6383319e-03 -4.1283097e-04
 -1.2650911e-03  3.9869267e-03 -8.5999887e-04 -3.1924730e-03
 -3.1724974e-04 -6.4924713e-03  1.9987617e-03 -7.3034165e-04
  1.0232563e-02 -4.6673662e-04 -1.7904190e-03 -4.9955409e-04
  2.5765218e-03  3.4963160e-03 -2.3744132e-04  8.6716069e-03
 -1.1171795e-03  9.5291570e-04 -1.8740646e-03  3.6602761e-03
 -1.5999777e-03  3.0979519e-03  2.8240769e-03 -1.7703227e-03
 -2.4575274e-06 -3.3886172e-05 -1.2237513e-03  7.0217409e-04
 -1.5242014e-03 -1.2102001e-03  3.4514065e-03 -1.3050960e-03
 -1.6189250e-03  2.2215236e-03 -7.5958064e-04 -1.4342839e-03
 -2.0219351e-04 -7.8250701e-03  4.3210387e-03 -2.0408898e-04
  1.4473029e-02 -8.2564907e-04 -1.3369981e-03  6.5804529e-04
  1.2736737e-03 -5.6581746e-04 -9.8326046e-04  8.3127171e-03]",32,audio/signals_f,"[ 3.53249838e-03  2.16901395e-03  2.15011975e-03  9.57469223e-04
  1.56367896e-03  9.81370220e-04  7.60873372e-04  1.10784895e-03
  5.02915645e-04 -2.89150339e-04 -8.96620622e-04  4.10978711e-04
 -1.62302342e-04  1.85533415e-03 -7.58045702e-04  3.05400300e-03
  1.27336697e-03  1.15487404e-04  6.56249700e-04  2.01342930e-03
 -4.36953123e-05 -4.69055085e-04 -1.00613357e-02  1.58204779e-03
 -2.69274134e-03  1.43161812e-03  1.79719471e-03 -1.87236222e-03
 -1.07043586e-03 -3.43172601e-03 -3.08934832e-04  1.03958126e-03
 -4.21469798e-04  1.09278757e-04  5.95764141e-06  5.66910196e-04
  5.90447569e-04  3.55423574e-04 -5.37298387e-04  6.58698380e-04
 -2.02413299e-04 -1.39370095e-04 -6.39657897e-04 -2.54604005e-04
 -1.09824410e-03  1.74187910e-04 -1.50308153e-03  2.59133917e-03
 -6.02768851e-04 -1.21643930e-03  1.99642134e-04  8.70655203e-05
 -2.89962627e-04  1.03518614e-04 -8.94443877e-03  2.93667428e-04
 -8.64056405e-03  4.97846399e-04  5.41801390e-04 -1.30565034e-03
 -1.85795870e-04 -6.19130675e-03 -1.74467603e-03 -1.20656251e-03
  1.17985867e-02  5.91432024e-03  5.67129999e-03  6.05605892e-04
  3.79429897e-03 -1.43514434e-03  4.85740695e-03  4.22036741e-03
  1.42364239e-03 -3.80813656e-03 -3.27963440e-04  3.34015861e-03
  1.65029778e-04  5.67394961e-03  1.64700206e-03  4.91357688e-03
  4.13223263e-03  3.85919446e-03  3.48294678e-04  4.91234008e-03
  4.07012732e-04  3.08036874e-03  1.33328158e-02  2.77347583e-03
  1.03328759e-02 -1.41168875e-03  4.55009844e-03  3.13159847e-03
 -2.06762852e-04  9.09669418e-03  3.23034823e-03 -3.93476523e-03
  4.62713512e-03  2.26812810e-03  1.87865261e-03  2.14833370e-03
  2.01909058e-03  2.05827411e-04  2.00646627e-03  2.66617397e-03
  1.73298595e-03 -1.97747000e-03 -9.68133041e-04  1.93609891e-03
 -1.43542700e-03  2.48960266e-03  8.15267675e-04  3.36815882e-03
  2.86196196e-03  2.24182545e-03  1.80498464e-05  3.17053264e-03
  2.43899412e-05 -2.45490461e-03  1.49855847e-02  1.12584373e-03
  5.97733213e-03 -1.67023193e-03  1.26153859e-03  3.34313186e-03
 -3.71959119e-04  1.35718966e-02  1.81524106e-03  1.23341428e-03]",4,132322
"[ 187  312  375  687  562  656  593  625  281 1343  343  437  468  218
 1000  406  968  718  781  250  531 1625 1656  500 1562 2000 1312 1156
 1281 1437 1937 1687]",1,"[ 2.75282678e-03  2.23632972e-03 -1.07270759e-03  4.18169977e-04
  1.10568176e-03 -7.00253353e-04  9.50079644e-04  7.59655493e-04
  1.23602920e-03  2.79885950e-04 -4.72304469e-04  1.49109226e-04
  9.93913389e-04  4.15305956e-04 -3.73820512e-04  1.47145154e-04
 -3.48244212e-04  1.33873511e-03  3.75817617e-04 -5.80458436e-04
 -2.34297622e-04  8.21866852e-05 -1.63333345e-04 -1.31912733e-04
 -1.61368938e-04 -9.60575126e-05  1.10602778e-05 -3.30263603e-04
 -7.78652757e-05  3.01052118e-04  3.49868438e-04  9.58220480e-05
  8.58276544e-05 -1.67345017e-04 -4.69743449e-04  1.00425787e-04
  8.57109844e-05 -6.21330473e-05  1.71521664e-04  1.41742639e-04
 -6.74300099e-06  1.54500085e-04 -4.64304539e-05  4.12033551e-04
  3.58989870e-04  4.69243969e-04 -4.66213096e-04  2.30235328e-05
  5.22009679e-04 -1.30879780e-05 -1.25541890e-04  1.17223681e-05
 -1.99186470e-04  2.27233795e-05  1.01309524e-05 -3.52699368e-04
 -1.63918958e-04 -1.65986436e-04  7.79825787e-05 -1.88772799e-04
  8.66018745e-05 -5.01672330e-05 -8.44801107e-05  1.90034858e-04
  8.35002027e-03  5.99310221e-03 -3.02055548e-03  2.20601866e-03
  3.09074810e-03 -9.04230750e-04  1.60228065e-03  8.35672836e-04
  4.39357292e-03  1.38307875e-03 -2.13469076e-03  1.19687826e-03
  2.50932458e-03 -4.62719181e-04 -1.48668652e-03  4.27863968e-04
 -9.72893613e-05  4.33902722e-03  1.41868484e-04 -1.16495707e-03
 -7.83156196e-04  7.01467739e-04  1.29217355e-04 -1.32421241e-03
 -1.85143086e-03  1.29623339e-04  3.48526373e-04 -1.82838659e-04
 -2.32250561e-04  7.87919329e-04  2.38876266e-04  3.97829572e-05
  4.18970734e-03  2.75309873e-03 -1.33510621e-03  2.37857865e-04
  1.11503969e-03 -5.03078860e-04  4.68297920e-04  3.66467837e-04
  2.19179224e-03  1.56156719e-04 -9.58974473e-04  5.79690794e-04
  1.23279192e-03 -1.08428620e-04 -4.06163919e-04 -3.10876698e-04
  5.60595246e-04  2.03859713e-03  1.27751686e-04 -5.06849959e-04
 -3.90220928e-04  4.28389030e-04 -1.57888877e-04 -7.14222959e-04
 -3.89614608e-04 -2.18648551e-04 -2.19777736e-04 -6.96027419e-04
 -1.27968116e-04  3.12927878e-04  1.04164574e-04 -1.64854981e-04]",32,audio/signals_f,"[-9.50787449e-04 -1.19065098e-03 -6.79799938e-04  2.13910080e-03
 -4.73501859e-06 -5.80526190e-04 -1.57089485e-03 -1.12055568e-03
 -8.28242511e-04  9.05596884e-04 -4.54668567e-04 -1.64212100e-03
 -1.11069262e-03  1.77536713e-04 -1.11989514e-03  3.88809887e-04
 -1.95497810e-03 -5.82019333e-04 -6.69132394e-04 -2.58715125e-04
 -2.34616702e-04  1.93694359e-05 -5.70934033e-04 -2.78563064e-04
 -3.28493246e-04  2.14716842e-04  9.68179258e-04 -1.26925763e-04
  3.57164681e-05 -6.58117817e-04 -2.40654248e-04  1.46309219e-04
  3.59601108e-06  7.83214491e-05  1.47557934e-04  3.86324100e-05
  9.04120243e-05 -3.72719049e-04  3.53615142e-05  9.99972399e-05
 -1.09686800e-04  5.41116693e-04  1.90871779e-05  5.51201054e-04
 -9.62228514e-05  2.65431358e-04 -5.04446391e-04 -5.79628286e-05
  6.07825314e-05 -1.54379537e-04 -1.61480421e-04 -3.55344819e-04
 -8.33484955e-05 -1.24473270e-04 -1.05150975e-04  6.78368815e-05
 -1.14295490e-05 -2.31803599e-04  2.32868289e-04  3.04874731e-04
 -5.25789801e-07 -1.36517046e-04  3.03876761e-04 -3.06666916e-05
 -4.21951199e-03 -4.12701163e-03 -2.93678348e-03  6.21253345e-03
 -3.37752281e-05 -1.42189721e-03 -4.83543053e-03 -3.26059782e-03
 -2.79884576e-03  1.60826941e-03 -4.06708336e-04 -5.15794475e-03
 -1.84890057e-03  1.20985555e-04 -2.43748003e-03  1.06131181e-03
 -5.05118445e-03 -4.14307648e-03 -1.81484991e-03 -3.31989431e-04
 -1.62113749e-04 -2.83649249e-04 -1.58044300e-03 -2.55799911e-04
 -2.81157554e-04  8.50821089e-05  2.76807765e-03 -8.67275929e-04
  6.66021253e-04 -4.96391847e-04 -1.54412165e-03  9.72283247e-04
 -7.80409377e-04 -1.20321522e-03 -1.86509313e-03  3.02830874e-03
  5.07059041e-04 -1.08192780e-03 -1.00772944e-03 -9.90437111e-04
  2.14012398e-04  1.49437715e-03 -5.96966187e-04 -1.91272236e-03
 -1.21400552e-03  1.66131998e-04 -1.15435105e-03  4.93597123e-04
 -1.88152411e-03 -1.58470776e-03 -5.63317211e-04 -3.88100627e-04
  2.95392238e-06 -1.22694997e-04  3.74234514e-05 -1.02576472e-04
  7.67855090e-05  2.29876605e-06  1.19824498e-03 -4.40596719e-04
 -1.46990496e-04 -1.27409003e-05 -4.94111096e-04  5.61022680e-05]",4,132410
"[ 625  656  281  718  562 1281  312  406  250  531  750  187  437  812
  500 1187  468  218 1343  937 1250 1406  375  843 2000 1375 1312  343
 1656 1843  968 1968]",2,"[ 4.55881283e-03  4.27870778e-03  4.12894459e-03  4.49789083e-03
  4.64034313e-03  3.49291321e-03  4.08537732e-03  2.23591551e-03
  1.91144005e-03  3.66453105e-03  2.55004782e-03  7.75736058e-04
  2.05919426e-03 -2.44060648e-05  1.02615228e-03 -1.51762841e-04
  4.05258033e-04  1.15861898e-04 -6.40732818e-04 -1.07227324e-03
 -6.94713672e-04 -1.55459275e-03 -7.54554640e-04 -2.38119916e-04
  1.05029379e-04  1.02959387e-03 -1.51562970e-03 -1.42545463e-03
  2.41225120e-04  7.48739112e-04  9.83497361e-04  1.24326674e-04
  3.93508002e-03  3.35547118e-03  3.71871912e-03  4.04712651e-03
  3.81726772e-03  2.72092992e-03  2.92515941e-03  2.16023927e-03
  1.51281641e-03  2.77386163e-03  2.21665506e-03  9.10932664e-04
  1.35563361e-03  4.16678522e-05  1.07926258e-03 -4.37736075e-04
  4.49645508e-04 -1.28508778e-04 -8.41045636e-04 -1.19123142e-03
 -8.15665058e-04 -1.52334711e-03 -8.27524695e-04 -4.07461950e-04
 -4.13764676e-04 -4.00827208e-04 -1.14470790e-03 -6.30898052e-04
 -1.21636695e-04  4.05712170e-04  5.46368770e-04  1.72521424e-04
 -5.84814418e-03 -4.92635649e-03 -6.94952765e-03 -6.12764526e-03
 -4.89627570e-03 -5.22292871e-03 -4.32181126e-03 -4.69518313e-03
 -3.24757071e-03 -2.81516579e-03 -1.71828060e-03 -1.46039762e-03
 -4.82812000e-04 -7.50975218e-04 -2.86768482e-04  2.11974839e-03
  6.71479153e-04  9.33667412e-04  1.48682285e-03  2.63788411e-03
  9.05236404e-04  1.11880549e-03  6.83511666e-04  4.19758580e-04
  1.86001440e-03  5.04065398e-03  1.08544901e-03 -2.49759411e-03
  1.78969733e-03  4.40227945e-04  1.04618247e-03 -3.81394988e-04
 -7.34905293e-03 -6.22968888e-03 -7.71422265e-03 -6.79758377e-03
 -6.42592274e-03 -5.37701463e-03 -4.99245990e-03 -4.42244858e-03
 -2.98864488e-03 -3.43523943e-03 -2.91613117e-03 -1.70905935e-03
 -8.87351693e-04 -8.41044472e-04 -2.84480571e-04  1.96626782e-03
  6.05988142e-04  1.53482426e-03  1.55823538e-03  2.05023540e-03
  1.13338395e-03  1.46802107e-03  1.29700953e-03  2.31414335e-04
  1.36430259e-03  8.93899647e-04  1.30805315e-03 -6.94194343e-04
  1.12596061e-03  6.10567804e-05  4.92566731e-04 -2.11825565e-04]",32,audio/signals_f,"[-3.2659332e-04 -2.7918019e-03 -1.6616446e-03  5.8140879e-04
  1.1742918e-03 -2.7784195e-03  2.3372588e-03 -3.6210392e-03
 -3.7762909e-03  2.7400339e-03  3.2761192e-03 -3.0002699e-03
  3.1970465e-03 -2.9823282e-03  3.3411288e-03 -3.9411969e-03
  3.0783254e-03  2.4826517e-03 -2.5833400e-03 -1.9932138e-03
  2.3138940e-03 -1.6446891e-03  1.9472034e-03 -1.0668981e-03
 -2.3036990e-03  3.8636290e-03 -1.0192608e-03  5.3417432e-05
 -5.0650083e-04  4.8969121e-04  8.5525727e-04  9.0555538e-04
 -3.4591716e-04 -1.8108926e-03 -1.1592166e-03  7.0782227e-04
  9.9178520e-04 -2.4641668e-03  1.6678426e-03 -2.9961586e-03
 -3.0447582e-03  2.3133799e-03  2.3132870e-03 -3.1595426e-03
  2.8566031e-03 -2.9172064e-03  2.4661622e-03 -2.5296898e-03
  2.5204408e-03  2.4007144e-03 -2.2624340e-03 -1.5743397e-03
  2.3953151e-03 -1.0548639e-03  1.2733736e-03  6.1306491e-05
 -5.4244086e-04  2.8563029e-04 -6.2897458e-04 -8.1136764e-05
 -8.6571276e-04  6.2185572e-04  7.4453256e-04  5.4505869e-04
 -1.0903408e-03  9.3725650e-04  7.2400004e-04 -1.4326735e-03
 -2.8969711e-03  2.9839631e-03 -3.5418349e-03  3.2227370e-03
  3.8792782e-03 -4.8487918e-03 -3.7838034e-03  5.9140190e-03
 -3.9112465e-03  5.1258439e-03 -3.6269068e-03 -4.2594760e-04
 -3.2554599e-03 -2.8745993e-03  1.0627490e-03  1.7371301e-03
 -1.2277749e-03  1.1138062e-03 -1.1565906e-03 -3.1219134e-03
 -5.8001131e-03  1.0782499e-02 -9.7236794e-04 -5.4918556e-04
  1.2040682e-03 -1.7646854e-03 -6.5005157e-04 -9.3001616e-04
 -4.0862930e-04  2.4929564e-03  9.9435286e-04 -1.9592124e-03
 -3.6576109e-03  4.0142885e-03 -3.9666742e-03  4.2697890e-03
  5.0945808e-03 -4.8021213e-03 -5.0853090e-03  5.8185318e-03
 -4.8455168e-03  4.9162032e-03 -4.4093020e-03  3.0292519e-03
 -3.5156757e-03 -3.2237158e-03  2.2890631e-03  2.1117281e-03
 -1.9240846e-03  9.6949522e-04 -1.1666879e-03 -1.1710362e-03
 -2.7917884e-03  5.3081317e-03  3.5996782e-06 -3.8526120e-04
  1.3633152e-03 -1.4873908e-03 -1.3710036e-03 -1.5150480e-03]",4,132631
"[1593 1531 1562 1625 1656 1500 1687 1468 1437 1718 1750 1406 1781 1375
 1812 1343 1843 1875 1312 1281 1906 1250 1937  687  718  625 1218  656
  875 2218 2281 2250]",3,"[ 4.55881283e-03  4.27870778e-03  4.12894459e-03  4.49789083e-03
  4.64034313e-03  3.49291321e-03  4.08537732e-03  2.23591551e-03
  1.91144005e-03  3.66453105e-03  2.55004782e-03  7.75736058e-04
  2.05919426e-03 -2.44060648e-05  1.02615228e-03 -1.51762841e-04
  4.05258033e-04  1.15861898e-04 -6.40732818e-04 -1.07227324e-03
 -6.94713672e-04 -1.55459275e-03 -7.54554640e-04 -2.38119916e-04
  1.05029379e-04  1.02959387e-03 -1.51562970e-03 -1.42545463e-03
  2.41225120e-04  7.48739112e-04  9.83497361e-04  1.24326674e-04
  3.93508002e-03  3.35547118e-03  3.71871912e-03  4.04712651e-03
  3.81726772e-03  2.72092992e-03  2.92515941e-03  2.16023927e-03
  1.51281641e-03  2.77386163e-03  2.21665506e-03  9.10932664e-04
  1.35563361e-03  4.16678522e-05  1.07926258e-03 -4.37736075e-04
  4.49645508e-04 -1.28508778e-04 -8.41045636e-04 -1.19123142e-03
 -8.15665058e-04 -1.52334711e-03 -8.27524695e-04 -4.07461950e-04
 -4.13764676e-04 -4.00827208e-04 -1.14470790e-03 -6.30898052e-04
 -1.21636695e-04  4.05712170e-04  5.46368770e-04  1.72521424e-04
 -5.84814418e-03 -4.92635649e-03 -6.94952765e-03 -6.12764526e-03
 -4.89627570e-03 -5.22292871e-03 -4.32181126e-03 -4.69518313e-03
 -3.24757071e-03 -2.81516579e-03 -1.71828060e-03 -1.46039762e-03
 -4.82812000e-04 -7.50975218e-04 -2.86768482e-04  2.11974839e-03
  6.71479153e-04  9.33667412e-04  1.48682285e-03  2.63788411e-03
  9.05236404e-04  1.11880549e-03  6.83511666e-04  4.19758580e-04
  1.86001440e-03  5.04065398e-03  1.08544901e-03 -2.49759411e-03
  1.78969733e-03  4.40227945e-04  1.04618247e-03 -3.81394988e-04
 -7.34905293e-03 -6.22968888e-03 -7.71422265e-03 -6.79758377e-03
 -6.42592274e-03 -5.37701463e-03 -4.99245990e-03 -4.42244858e-03
 -2.98864488e-03 -3.43523943e-03 -2.91613117e-03 -1.70905935e-03
 -8.87351693e-04 -8.41044472e-04 -2.84480571e-04  1.96626782e-03
  6.05988142e-04  1.53482426e-03  1.55823538e-03  2.05023540e-03
  1.13338395e-03  1.46802107e-03  1.29700953e-03  2.31414335e-04
  1.36430259e-03  8.93899647e-04  1.30805315e-03 -6.94194343e-04
  1.12596061e-03  6.10567804e-05  4.92566731e-04 -2.11825565e-04]",32,audio/signals_f,"[-3.2659332e-04 -2.7918019e-03 -1.6616446e-03  5.8140879e-04
  1.1742918e-03 -2.7784195e-03  2.3372588e-03 -3.6210392e-03
 -3.7762909e-03  2.7400339e-03  3.2761192e-03 -3.0002699e-03
  3.1970465e-03 -2.9823282e-03  3.3411288e-03 -3.9411969e-03
  3.0783254e-03  2.4826517e-03 -2.5833400e-03 -1.9932138e-03
  2.3138940e-03 -1.6446891e-03  1.9472034e-03 -1.0668981e-03
 -2.3036990e-03  3.8636290e-03 -1.0192608e-03  5.3417432e-05
 -5.0650083e-04  4.8969121e-04  8.5525727e-04  9.0555538e-04
 -3.4591716e-04 -1.8108926e-03 -1.1592166e-03  7.0782227e-04
  9.9178520e-04 -2.4641668e-03  1.6678426e-03 -2.9961586e-03
 -3.0447582e-03  2.3133799e-03  2.3132870e-03 -3.1595426e-03
  2.8566031e-03 -2.9172064e-03  2.4661622e-03 -2.5296898e-03
  2.5204408e-03  2.4007144e-03 -2.2624340e-03 -1.5743397e-03
  2.3953151e-03 -1.0548639e-03  1.2733736e-03  6.1306491e-05
 -5.4244086e-04  2.8563029e-04 -6.2897458e-04 -8.1136764e-05
 -8.6571276e-04  6.2185572e-04  7.4453256e-04  5.4505869e-04
 -1.0903408e-03  9.3725650e-04  7.2400004e-04 -1.4326735e-03
 -2.8969711e-03  2.9839631e-03 -3.5418349e-03  3.2227370e-03
  3.8792782e-03 -4.8487918e-03 -3.7838034e-03  5.9140190e-03
 -3.9112465e-03  5.1258439e-03 -3.6269068e-03 -4.2594760e-04
 -3.2554599e-03 -2.8745993e-03  1.0627490e-03  1.7371301e-03
 -1.2277749e-03  1.1138062e-03 -1.1565906e-03 -3.1219134e-03
 -5.8001131e-03  1.0782499e-02 -9.7236794e-04 -5.4918556e-04
  1.2040682e-03 -1.7646854e-03 -6.5005157e-04 -9.3001616e-04
 -4.0862930e-04  2.4929564e-03  9.9435286e-04 -1.9592124e-03
 -3.6576109e-03  4.0142885e-03 -3.9666742e-03  4.2697890e-03
  5.0945808e-03 -4.8021213e-03 -5.0853090e-03  5.8185318e-03
 -4.8455168e-03  4.9162032e-03 -4.4093020e-03  3.0292519e-03
 -3.5156757e-03 -3.2237158e-03  2.2890631e-03  2.1117281e-03
 -1.9240846e-03  9.6949522e-04 -1.1666879e-03 -1.1710362e-03
 -2.7917884e-03  5.3081317e-03  3.5996782e-06 -3.8526120e-04
  1.3633152e-03 -1.4873908e-03 -1.3710036e-03 -1.5150480e-03]",4,132711
"[1593 1531 1562 1625 1656 1500 1687 1468 1437 1718 1750 1406 1781 1375
 1812 1343 1843 1875 1312 1281 1906 1250 1937  687  718  625 1218  656
  875 2218 2281 2250]",4,"[ 4.55881283e-03  4.27870778e-03  4.12894459e-03  4.49789083e-03
  4.64034313e-03  3.49291321e-03  4.08537732e-03  2.23591551e-03
  1.91144005e-03  3.66453105e-03  2.55004782e-03  7.75736058e-04
  2.05919426e-03 -2.44060648e-05  1.02615228e-03 -1.51762841e-04
  4.05258033e-04  1.15861898e-04 -6.40732818e-04 -1.07227324e-03
 -6.94713672e-04 -1.55459275e-03 -7.54554640e-04 -2.38119916e-04
  1.05029379e-04  1.02959387e-03 -1.51562970e-03 -1.42545463e-03
  2.41225120e-04  7.48739112e-04  9.83497361e-04  1.24326674e-04
  3.93508002e-03  3.35547118e-03  3.71871912e-03  4.04712651e-03
  3.81726772e-03  2.72092992e-03  2.92515941e-03  2.16023927e-03
  1.51281641e-03  2.77386163e-03  2.21665506e-03  9.10932664e-04
  1.35563361e-03  4.16678522e-05  1.07926258e-03 -4.37736075e-04
  4.49645508e-04 -1.28508778e-04 -8.41045636e-04 -1.19123142e-03
 -8.15665058e-04 -1.52334711e-03 -8.27524695e-04 -4.07461950e-04
 -4.13764676e-04 -4.00827208e-04 -1.14470790e-03 -6.30898052e-04
 -1.21636695e-04  4.05712170e-04  5.46368770e-04  1.72521424e-04
 -5.84814418e-03 -4.92635649e-03 -6.94952765e-03 -6.12764526e-03
 -4.89627570e-03 -5.22292871e-03 -4.32181126e-03 -4.69518313e-03
 -3.24757071e-03 -2.81516579e-03 -1.71828060e-03 -1.46039762e-03
 -4.82812000e-04 -7.50975218e-04 -2.86768482e-04  2.11974839e-03
  6.71479153e-04  9.33667412e-04  1.48682285e-03  2.63788411e-03
  9.05236404e-04  1.11880549e-03  6.83511666e-04  4.19758580e-04
  1.86001440e-03  5.04065398e-03  1.08544901e-03 -2.49759411e-03
  1.78969733e-03  4.40227945e-04  1.04618247e-03 -3.81394988e-04
 -7.34905293e-03 -6.22968888e-03 -7.71422265e-03 -6.79758377e-03
 -6.42592274e-03 -5.37701463e-03 -4.99245990e-03 -4.42244858e-03
 -2.98864488e-03 -3.43523943e-03 -2.91613117e-03 -1.70905935e-03
 -8.87351693e-04 -8.41044472e-04 -2.84480571e-04  1.96626782e-03
  6.05988142e-04  1.53482426e-03  1.55823538e-03  2.05023540e-03
  1.13338395e-03  1.46802107e-03  1.29700953e-03  2.31414335e-04
  1.36430259e-03  8.93899647e-04  1.30805315e-03 -6.94194343e-04
  1.12596061e-03  6.10567804e-05  4.92566731e-04 -2.11825565e-04]",32,audio/signals_f,"[-3.2659332e-04 -2.7918019e-03 -1.6616446e-03  5.8140879e-04
  1.1742918e-03 -2.7784195e-03  2.3372588e-03 -3.6210392e-03
 -3.7762909e-03  2.7400339e-03  3.2761192e-03 -3.0002699e-03
  3.1970465e-03 -2.9823282e-03  3.3411288e-03 -3.9411969e-03
  3.0783254e-03  2.4826517e-03 -2.5833400e-03 -1.9932138e-03
  2.3138940e-03 -1.6446891e-03  1.9472034e-03 -1.0668981e-03
 -2.3036990e-03  3.8636290e-03 -1.0192608e-03  5.3417432e-05
 -5.0650083e-04  4.8969121e-04  8.5525727e-04  9.0555538e-04
 -3.4591716e-04 -1.8108926e-03 -1.1592166e-03  7.0782227e-04
  9.9178520e-04 -2.4641668e-03  1.6678426e-03 -2.9961586e-03
 -3.0447582e-03  2.3133799e-03  2.3132870e-03 -3.1595426e-03
  2.8566031e-03 -2.9172064e-03  2.4661622e-03 -2.5296898e-03
  2.5204408e-03  2.4007144e-03 -2.2624340e-03 -1.5743397e-03
  2.3953151e-03 -1.0548639e-03  1.2733736e-03  6.1306491e-05
 -5.4244086e-04  2.8563029e-04 -6.2897458e-04 -8.1136764e-05
 -8.6571276e-04  6.2185572e-04  7.4453256e-04  5.4505869e-04
 -1.0903408e-03  9.3725650e-04  7.2400004e-04 -1.4326735e-03
 -2.8969711e-03  2.9839631e-03 -3.5418349e-03  3.2227370e-03
  3.8792782e-03 -4.8487918e-03 -3.7838034e-03  5.9140190e-03
 -3.9112465e-03  5.1258439e-03 -3.6269068e-03 -4.2594760e-04
 -3.2554599e-03 -2.8745993e-03  1.0627490e-03  1.7371301e-03
 -1.2277749e-03  1.1138062e-03 -1.1565906e-03 -3.1219134e-03
 -5.8001131e-03  1.0782499e-02 -9.7236794e-04 -5.4918556e-04
  1.2040682e-03 -1.7646854e-03 -6.5005157e-04 -9.3001616e-04
 -4.0862930e-04  2.4929564e-03  9.9435286e-04 -1.9592124e-03
 -3.6576109e-03  4.0142885e-03 -3.9666742e-03  4.2697890e-03
  5.0945808e-03 -4.8021213e-03 -5.0853090e-03  5.8185318e-03
 -4.8455168e-03  4.9162032e-03 -4.4093020e-03  3.0292519e-03
 -3.5156757e-03 -3.2237158e-03  2.2890631e-03  2.1117281e-03
 -1.9240846e-03  9.6949522e-04 -1.1666879e-03 -1.1710362e-03
 -2.7917884e-03  5.3081317e-03  3.5996782e-06 -3.8526120e-04
  1.3633152e-03 -1.4873908e-03 -1.3710036e-03 -1.5150480e-03]",4,132798
