topic,timestamp,n_mics,frequencies,n_frequencies,index,signals_real_vect,signals_imag_vect
audio/signals_f,57847,4,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]",32,0,"[ 5.79615415e-04 -5.80851629e-05 -3.03830369e-04  1.86923775e-04
  6.66996115e-04 -1.59581832e-04  2.41116395e-05 -1.48015970e-04
 -2.28622433e-04  2.09912905e-04 -9.35608550e-05  5.62782589e-05
  1.95191242e-04  4.62076605e-05 -4.16610892e-05 -4.28616841e-06
  1.67233578e-04  5.89992087e-05  2.35548490e-04 -1.40895805e-04
  1.05244828e-04 -1.64549856e-05  1.72890868e-04 -1.29175693e-04
 -9.26737994e-06  7.98527399e-05  9.15109777e-05 -1.67403530e-04
 -1.80283496e-05  1.41685334e-04 -9.70585825e-05 -1.91526469e-05
  9.00770188e-04 -1.63580000e-04  2.72926758e-04 -6.16516045e-05
 -1.17633448e-04  2.03104253e-04  4.13551097e-05  3.70747817e-04
  3.13333003e-05  6.01484317e-05 -1.62839569e-04 -5.90351010e-06
 -6.74618714e-05 -2.30633028e-04 -1.62547803e-04  1.61485921e-04
  1.11743182e-04 -5.88397961e-05  1.89484010e-04  2.58365617e-07
  9.36135330e-05  5.51814555e-05 -8.92678363e-05 -1.21164805e-04
 -3.12054908e-07 -4.14357455e-05 -1.51907778e-04 -1.26934858e-04
 -6.61816739e-05  9.35987046e-05 -6.68750727e-05 -2.19300782e-05
  3.38511798e-03 -2.92012352e-04 -1.39518466e-03  4.97390633e-04
  8.17986729e-04  7.47559825e-05  4.29093314e-04 -1.57616145e-04
 -8.67396360e-04  1.40429620e-05 -7.81328272e-05 -7.82497518e-05
  5.24476811e-04  1.30365413e-04  2.52715457e-04  6.89243971e-05
  7.24526762e-05  3.99206416e-04  1.60628202e-04  3.78204131e-05
  1.38095464e-04  3.80168000e-04  2.50271143e-04  2.28884906e-04
 -6.22995431e-05 -6.31636576e-05  3.87026375e-04  4.94506094e-05
  1.45002399e-04  2.52662343e-04  6.63323881e-05  9.36090728e-05
  9.03054606e-04  1.62247743e-04  4.78037691e-05  1.79989816e-04
  8.76370876e-04  2.49525765e-04  5.20862959e-05  3.09010094e-04
 -3.27743270e-04 -1.91161962e-05 -2.94635072e-04  7.07404979e-07
  1.67987382e-04  4.19871358e-05  1.08001746e-04  2.92141689e-04
 -2.60134897e-04  7.86866876e-05 -3.12055461e-04  2.05235730e-04
 -1.78026676e-04  2.49554258e-04 -7.40093674e-06 -3.44625623e-05
 -1.20425073e-04  4.87704419e-05  1.43625686e-04 -1.15513722e-04
 -4.15750947e-06  2.90861735e-05  1.69265899e-04  1.41571916e-04]","[-3.15608433e-03 -1.23137818e-03 -2.89673102e-03 -3.15169746e-05
 -5.52110840e-04 -1.50586508e-04 -1.90968072e-04 -6.97201700e-04
 -1.26335057e-04 -1.22542580e-04 -3.58352438e-04 -2.13367108e-04
 -3.08488234e-05 -2.50587822e-04 -8.87372698e-06 -1.32528425e-04
 -8.69702126e-05 -1.72733358e-04 -1.17605217e-04 -3.40547413e-05
 -2.02309355e-04 -5.31344034e-04 -1.95102708e-04 -5.16498549e-05
 -2.71291850e-04  8.66165356e-05 -2.51105630e-05  1.92344494e-04
 -8.90246156e-05  1.07113174e-05 -6.61557642e-05 -3.52374009e-05
 -8.65809154e-04  2.63707247e-04  3.85288513e-05  9.75870280e-05
 -1.36917894e-04  8.86076668e-05  2.55515100e-04  5.33302482e-05
 -1.76780304e-06  4.03278573e-05 -7.01701065e-05  9.35973294e-05
  6.85937703e-05  6.02973887e-06  8.78462015e-05 -8.63888636e-05
 -1.91932675e-04 -7.74804357e-05  1.14088965e-04 -1.80702176e-04
  1.48243203e-06 -1.10070941e-04  1.25927356e-04  7.54777138e-05
  1.43524958e-05  2.06227287e-05  7.23289195e-05  8.32278311e-05
  4.67310565e-05 -6.47057313e-05 -1.08061213e-04  1.93194603e-04
 -5.33266971e-03 -1.43194571e-03 -7.39145651e-03  2.41332484e-04
 -1.20345430e-04 -7.74150831e-05 -4.21556091e-04 -6.98792166e-04
 -7.94797961e-05  2.56503525e-04 -2.00961891e-04 -8.78434948e-05
 -1.22236714e-04  6.73309114e-05  1.30514614e-04 -6.34914031e-04
 -3.91977665e-05 -1.94002918e-04 -4.81617935e-05 -1.72026354e-04
 -2.00193317e-04 -1.31623761e-04 -5.79997286e-05  1.18942451e-04
 -8.11979771e-05  5.98402985e-05 -1.57708680e-04 -1.87228186e-04
  1.38561983e-04 -1.55883405e-04 -1.59540796e-04  4.19109710e-07
 -2.38212361e-03 -3.71510017e-04 -3.67456977e-03  2.24432937e-04
  2.51014426e-04 -3.11727694e-04 -1.38867297e-04 -2.22215429e-04
  2.46159441e-04  2.08954007e-05 -5.33112907e-05 -1.44796359e-05
 -8.57583145e-05 -9.20944149e-05  5.99812993e-05 -1.69672596e-04
 -2.04823387e-04 -2.16272689e-04  8.06167300e-05 -7.51928455e-05
 -1.33952170e-04 -1.93097338e-04 -5.17002263e-05  5.24191055e-05
  3.66689892e-05  2.76097126e-06  7.12883775e-05 -1.17888223e-04
 -4.41807642e-05 -6.59423822e-05 -1.88803839e-04 -1.22985275e-05]"
audio/signals_f,57929,4,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]",32,1,"[-2.54417071e-04 -1.40954566e-04 -4.25341248e-04  4.82427015e-04
  4.29724256e-04  6.11072348e-04 -1.01378013e-04  2.83604953e-04
 -3.65033397e-04 -1.65078382e-05  2.95529375e-04  3.13477387e-04
 -1.18404125e-04 -1.15575582e-04 -1.66114420e-04 -1.24617698e-04
  2.59066466e-04  5.14044987e-05 -7.91439452e-05 -7.34477217e-05
  1.55316447e-04  1.14369803e-04  1.66374884e-04  3.83162187e-05
 -2.03821473e-05  1.69405859e-04 -8.12251164e-05 -2.71966623e-04
 -1.39448268e-04 -1.14254857e-04  1.19088661e-04  1.80632938e-04
 -5.38390159e-05  7.97031826e-05  4.10619250e-04 -3.67586654e-06
  1.33709895e-04  3.96441115e-04 -1.10168895e-03  5.78307809e-05
  3.27685993e-04  8.10497004e-05 -1.42166726e-04  1.70261090e-04
 -8.32083097e-05 -1.39822965e-04 -2.29395024e-04 -1.12984475e-04
  6.34485332e-06 -9.69562388e-05 -8.57103660e-05 -6.78028009e-05
 -1.34350092e-04 -7.59164395e-05  5.52360252e-05  1.92411360e-04
 -1.31509674e-04  4.78926740e-05 -2.08769939e-04 -7.07662693e-05
 -1.42183271e-04  6.74888861e-06 -7.15138303e-05  9.06521600e-05
 -2.88188225e-04  4.90676379e-04 -2.17922218e-03  1.13342446e-03
  7.43658515e-04  1.58293743e-03 -1.72066479e-03 -5.84452180e-04
 -2.55919353e-04  3.45495588e-04  5.77506289e-05  6.27115602e-04
 -2.11768245e-04 -6.98165095e-05 -1.88431601e-04  9.22893742e-05
 -4.00212666e-05 -2.93447083e-04 -3.50541814e-06  7.24215279e-05
  1.89513630e-05  2.18747991e-05  2.25209646e-04 -1.20009026e-04
  1.86155143e-04  3.28261231e-05 -1.71776686e-04  3.06152033e-05
  4.48842693e-05  2.71492027e-05  1.73800465e-04  9.47176013e-05
  3.63739673e-06 -1.86846359e-04 -1.49007479e-03  1.97413843e-04
  5.65989409e-04  1.10547720e-04 -2.04750034e-03 -1.31628360e-04
 -6.36200828e-04 -3.29859031e-04 -1.07992215e-04  2.22529852e-04
 -1.68596292e-04 -1.67658523e-04 -1.37123498e-04 -1.11075926e-04
  9.85896404e-05  1.23951715e-04  2.74776656e-04 -2.75135462e-05
  3.75552845e-05 -2.54720129e-04 -1.54100708e-05  1.01246427e-04
  3.97113145e-05 -1.29340784e-04 -8.28675111e-05 -1.62693279e-04
 -8.61161170e-05 -2.41368456e-04 -1.93847751e-04  6.73274044e-05]","[-5.22628520e-03 -1.40129600e-03 -1.56028196e-04 -4.10452136e-04
  4.49054874e-04  5.35160536e-04 -6.58391393e-04 -3.49576352e-03
 -5.97143517e-05 -1.46551916e-04 -2.88168463e-04 -4.71008476e-04
 -1.37170995e-04 -1.73677327e-04 -3.18558596e-04  3.89632951e-05
 -2.10808153e-04 -6.05135501e-05 -6.82559257e-05 -1.05354047e-04
 -4.42582881e-04 -2.58783111e-04 -1.25580686e-04  1.61986347e-04
 -5.04886208e-04 -2.87365838e-04 -4.10279608e-05  6.55002441e-05
 -5.97751459e-05 -3.43570719e-04  3.24454231e-05 -1.24125945e-04
 -6.43030973e-04 -6.19923288e-04 -1.69148698e-04 -1.10176086e-04
  5.22939299e-05  2.66465562e-04 -6.48380839e-04  7.24684040e-04
 -2.91981414e-04  6.51991941e-05  2.49556615e-04 -8.01203496e-05
 -1.81252966e-04  1.02404352e-04  1.03953520e-04 -1.44002595e-04
 -1.95114990e-04 -3.79249177e-05  1.73374428e-06 -1.25311111e-04
  1.93800966e-04 -1.50201580e-04  1.01625672e-04  7.93261643e-05
 -7.85709999e-05  1.79031107e-04  4.72758584e-05  2.52063983e-05
 -1.86795369e-05 -1.09615445e-04  9.18761634e-06 -5.35747713e-05
 -1.38106924e-02 -5.76058403e-04  8.40581488e-04 -9.43813007e-04
  5.90476557e-04  7.60233379e-04 -6.25661924e-04  1.45394576e-03
  8.20513000e-04  3.02989152e-04 -3.27185990e-04  4.51379747e-04
  1.24008235e-04  3.20457650e-04  2.65371287e-04 -6.02509099e-05
 -2.09771155e-04 -1.32872228e-04 -2.42860813e-04 -7.78255344e-06
  5.99575578e-05  1.89546205e-04 -8.80348234e-05 -5.72784302e-05
 -3.40393599e-04 -3.30088340e-04 -1.23989244e-04  1.09441593e-04
  1.35826485e-06 -3.02541157e-04 -2.53484643e-04 -5.55250153e-06
 -5.11781126e-03 -1.40236353e-03 -5.48979151e-04 -3.73879535e-04
 -1.12315640e-04  6.30752242e-04  1.00755948e-03 -7.37293449e-04
  1.86544217e-04 -1.24981307e-04  3.02375047e-05  3.21623811e-04
  2.22997609e-04  1.25214807e-04  2.44883740e-05 -1.83985409e-04
 -2.49977340e-04  8.54317332e-05  7.16664581e-05 -1.29299398e-04
 -4.41053271e-05 -5.30285433e-05 -6.09955168e-05 -1.40747434e-05
  1.63811113e-04 -9.38808953e-05 -1.10810550e-04  9.68286622e-05
 -1.28224652e-04 -1.47726660e-05 -9.05095658e-05 -9.78453900e-05]"
audio/signals_f,58001,4,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]",32,2,"[-2.54417071e-04 -1.40954566e-04 -4.25341248e-04  4.82427015e-04
  4.29724256e-04  6.11072348e-04 -1.01378013e-04  2.83604953e-04
 -3.65033397e-04 -1.65078382e-05  2.95529375e-04  3.13477387e-04
 -1.18404125e-04 -1.15575582e-04 -1.66114420e-04 -1.24617698e-04
  2.59066466e-04  5.14044987e-05 -7.91439452e-05 -7.34477217e-05
  1.55316447e-04  1.14369803e-04  1.66374884e-04  3.83162187e-05
 -2.03821473e-05  1.69405859e-04 -8.12251164e-05 -2.71966623e-04
 -1.39448268e-04 -1.14254857e-04  1.19088661e-04  1.80632938e-04
 -5.38390159e-05  7.97031826e-05  4.10619250e-04 -3.67586654e-06
  1.33709895e-04  3.96441115e-04 -1.10168895e-03  5.78307809e-05
  3.27685993e-04  8.10497004e-05 -1.42166726e-04  1.70261090e-04
 -8.32083097e-05 -1.39822965e-04 -2.29395024e-04 -1.12984475e-04
  6.34485332e-06 -9.69562388e-05 -8.57103660e-05 -6.78028009e-05
 -1.34350092e-04 -7.59164395e-05  5.52360252e-05  1.92411360e-04
 -1.31509674e-04  4.78926740e-05 -2.08769939e-04 -7.07662693e-05
 -1.42183271e-04  6.74888861e-06 -7.15138303e-05  9.06521600e-05
 -2.88188225e-04  4.90676379e-04 -2.17922218e-03  1.13342446e-03
  7.43658515e-04  1.58293743e-03 -1.72066479e-03 -5.84452180e-04
 -2.55919353e-04  3.45495588e-04  5.77506289e-05  6.27115602e-04
 -2.11768245e-04 -6.98165095e-05 -1.88431601e-04  9.22893742e-05
 -4.00212666e-05 -2.93447083e-04 -3.50541814e-06  7.24215279e-05
  1.89513630e-05  2.18747991e-05  2.25209646e-04 -1.20009026e-04
  1.86155143e-04  3.28261231e-05 -1.71776686e-04  3.06152033e-05
  4.48842693e-05  2.71492027e-05  1.73800465e-04  9.47176013e-05
  3.63739673e-06 -1.86846359e-04 -1.49007479e-03  1.97413843e-04
  5.65989409e-04  1.10547720e-04 -2.04750034e-03 -1.31628360e-04
 -6.36200828e-04 -3.29859031e-04 -1.07992215e-04  2.22529852e-04
 -1.68596292e-04 -1.67658523e-04 -1.37123498e-04 -1.11075926e-04
  9.85896404e-05  1.23951715e-04  2.74776656e-04 -2.75135462e-05
  3.75552845e-05 -2.54720129e-04 -1.54100708e-05  1.01246427e-04
  3.97113145e-05 -1.29340784e-04 -8.28675111e-05 -1.62693279e-04
 -8.61161170e-05 -2.41368456e-04 -1.93847751e-04  6.73274044e-05]","[-5.22628520e-03 -1.40129600e-03 -1.56028196e-04 -4.10452136e-04
  4.49054874e-04  5.35160536e-04 -6.58391393e-04 -3.49576352e-03
 -5.97143517e-05 -1.46551916e-04 -2.88168463e-04 -4.71008476e-04
 -1.37170995e-04 -1.73677327e-04 -3.18558596e-04  3.89632951e-05
 -2.10808153e-04 -6.05135501e-05 -6.82559257e-05 -1.05354047e-04
 -4.42582881e-04 -2.58783111e-04 -1.25580686e-04  1.61986347e-04
 -5.04886208e-04 -2.87365838e-04 -4.10279608e-05  6.55002441e-05
 -5.97751459e-05 -3.43570719e-04  3.24454231e-05 -1.24125945e-04
 -6.43030973e-04 -6.19923288e-04 -1.69148698e-04 -1.10176086e-04
  5.22939299e-05  2.66465562e-04 -6.48380839e-04  7.24684040e-04
 -2.91981414e-04  6.51991941e-05  2.49556615e-04 -8.01203496e-05
 -1.81252966e-04  1.02404352e-04  1.03953520e-04 -1.44002595e-04
 -1.95114990e-04 -3.79249177e-05  1.73374428e-06 -1.25311111e-04
  1.93800966e-04 -1.50201580e-04  1.01625672e-04  7.93261643e-05
 -7.85709999e-05  1.79031107e-04  4.72758584e-05  2.52063983e-05
 -1.86795369e-05 -1.09615445e-04  9.18761634e-06 -5.35747713e-05
 -1.38106924e-02 -5.76058403e-04  8.40581488e-04 -9.43813007e-04
  5.90476557e-04  7.60233379e-04 -6.25661924e-04  1.45394576e-03
  8.20513000e-04  3.02989152e-04 -3.27185990e-04  4.51379747e-04
  1.24008235e-04  3.20457650e-04  2.65371287e-04 -6.02509099e-05
 -2.09771155e-04 -1.32872228e-04 -2.42860813e-04 -7.78255344e-06
  5.99575578e-05  1.89546205e-04 -8.80348234e-05 -5.72784302e-05
 -3.40393599e-04 -3.30088340e-04 -1.23989244e-04  1.09441593e-04
  1.35826485e-06 -3.02541157e-04 -2.53484643e-04 -5.55250153e-06
 -5.11781126e-03 -1.40236353e-03 -5.48979151e-04 -3.73879535e-04
 -1.12315640e-04  6.30752242e-04  1.00755948e-03 -7.37293449e-04
  1.86544217e-04 -1.24981307e-04  3.02375047e-05  3.21623811e-04
  2.22997609e-04  1.25214807e-04  2.44883740e-05 -1.83985409e-04
 -2.49977340e-04  8.54317332e-05  7.16664581e-05 -1.29299398e-04
 -4.41053271e-05 -5.30285433e-05 -6.09955168e-05 -1.40747434e-05
  1.63811113e-04 -9.38808953e-05 -1.10810550e-04  9.68286622e-05
 -1.28224652e-04 -1.47726660e-05 -9.05095658e-05 -9.78453900e-05]"
audio/signals_f,58388,4,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]",32,3,"[ 6.52821327e-05 -5.30548918e-04  2.76317238e-03  5.19984576e-04
 -2.93893623e-04 -1.48563285e-03  6.00990420e-03 -2.31994037e-03
  8.47001211e-04  3.11133044e-04  9.18296282e-05 -6.55995740e-04
  1.25275576e-04  2.57674081e-04 -1.76722766e-04 -8.95981211e-05
  8.40637513e-05  1.90308550e-04  2.15478067e-04  1.93769505e-04
 -1.74835113e-05  2.56199506e-04 -2.72005818e-05 -2.35527827e-04
  1.93900749e-04 -2.05729317e-04 -2.70816527e-05  3.56384844e-04
  1.32667701e-05  2.60445348e-04  1.26021187e-04 -1.74294764e-04
  1.52299152e-04 -1.48229836e-03 -1.21575722e-04 -2.08544632e-04
 -4.38855583e-04 -2.53892597e-03 -2.19039212e-04 -5.64527791e-03
  1.17694121e-03 -1.45440194e-04  5.44389419e-04 -5.95404475e-04
  5.73352663e-05  9.05734123e-05  1.73543289e-04 -4.82216419e-04
 -1.41987002e-05 -2.64716073e-05  7.22884870e-05 -8.71479206e-05
 -2.58122163e-04  1.12306916e-05  8.50570505e-05 -1.32230161e-05
 -1.34805203e-04  3.09511088e-05 -4.45866935e-05  8.28976335e-05
  1.16196708e-04 -1.40562930e-04 -1.03002239e-05  4.69818224e-06
 -3.02996603e-03  2.71979463e-03  7.15951389e-03  1.55350892e-03
 -1.09382614e-04  1.13572506e-03 -4.97274660e-03  6.64365478e-03
 -1.49435038e-03 -3.31376359e-05 -1.43788476e-03 -3.18831357e-04
  1.76512331e-04 -1.99758477e-04 -1.38741452e-05  1.44981153e-04
 -1.94543740e-04  5.60777080e-05 -4.40739896e-05  5.11648395e-05
  1.89587940e-04  2.67244992e-04 -2.12787898e-04  2.30079459e-05
  1.09941779e-04 -8.35880273e-05 -1.28182117e-04  6.59531215e-05
 -2.98805273e-04  1.49590924e-04  6.63472019e-06 -5.55200095e-05
  5.84695663e-05 -1.07220165e-03  3.85556463e-03  8.30527395e-04
 -4.66058409e-05  6.70308829e-04 -8.10514949e-03  6.44215662e-03
 -2.27773725e-03  5.14817191e-04 -8.47340561e-04 -5.63037465e-04
  8.45005212e-04 -1.57228751e-05 -2.13945474e-04  1.42365898e-04
 -4.65133518e-04 -1.95591900e-04 -5.44791692e-05  9.38511512e-05
  1.54968089e-04 -1.95214991e-04 -1.69558160e-04  6.86499334e-05
 -2.59016291e-04 -8.67995623e-05  1.47514016e-04  3.18060629e-04
 -5.28389573e-05 -1.07232925e-04 -9.31357717e-05  3.16190017e-05]","[ 6.31607312e-04  1.29460671e-03 -1.63927069e-03 -5.30041179e-05
 -1.59160164e-03 -9.20390594e-04  9.18274838e-03  4.15415317e-03
 -1.89947415e-04  3.69125861e-04 -7.02832360e-04  1.34806862e-04
  4.81617055e-04 -7.77990790e-04  1.34702539e-04 -3.78115074e-04
  4.64460085e-04 -1.69637031e-04  1.66190715e-04 -9.45403735e-05
 -6.15092868e-05  3.42753483e-04  1.59225252e-04 -1.53308647e-05
  1.51547196e-04 -3.91099675e-05 -1.93468586e-05  1.26761108e-04
  5.07107688e-06  1.06591149e-04  1.07667001e-04 -4.53658249e-05
  2.21023860e-04  6.52106828e-04 -1.50032749e-04 -9.74799841e-05
 -5.49940451e-04  1.28203304e-03  9.45608038e-03  4.23732214e-03
 -4.54283261e-04  4.32972069e-04 -6.89533190e-04 -8.57840132e-05
  4.12064604e-04 -5.16370405e-04  1.52655339e-05 -1.56365917e-04
  3.19852144e-04 -2.78252992e-04  8.38593769e-05 -5.79051011e-05
 -1.92292617e-04  6.41629013e-05 -6.58209174e-05 -1.57162940e-04
 -3.26927802e-05 -8.47488554e-05  1.76340982e-05 -8.78143182e-05
 -1.01197977e-04 -4.07736734e-05  5.70592638e-05  4.08393826e-05
  2.30657612e-03  1.36362098e-03 -4.80724685e-03  6.24742941e-04
 -4.74837580e-04 -3.86969559e-03 -7.18820654e-03 -5.95476199e-03
 -1.49287446e-03 -1.77268550e-04 -8.91023956e-04  1.08426006e-03
 -1.96348003e-04 -5.08116325e-04  3.20291554e-04 -5.17200853e-04
  1.53542584e-04  1.26115512e-04  3.25488054e-06 -1.98815891e-04
 -1.27515741e-04 -5.35008403e-05  2.37634493e-04  2.29111407e-04
 -1.19309349e-04 -9.02318279e-05  1.21808975e-04 -1.55035726e-04
 -2.69022334e-04 -2.23635598e-05 -2.69454540e-05  1.30101762e-06
  2.25253589e-03  1.63613469e-03 -1.59121479e-03  2.74634251e-04
  5.07432502e-04 -3.91421886e-03 -7.68571580e-03 -6.66872039e-03
 -4.68704995e-04 -3.01179243e-04 -1.11540197e-03  9.31047369e-04
 -2.00778100e-04 -1.52527529e-04  4.07826796e-04 -4.42380086e-04
 -2.32150254e-04  2.30062709e-04  1.04299979e-04 -8.46457770e-05
  1.28950996e-04 -1.56060851e-04  4.54651490e-05  6.86923158e-06
 -2.37933637e-06  1.30721950e-04  7.79289840e-05 -8.98431790e-06
 -2.65620940e-04  1.47322397e-04  4.02923615e-06 -1.52015753e-04]"
audio/signals_f,58469,4,"[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]",32,4,"[ 6.52821327e-05 -5.30548918e-04  2.76317238e-03  5.19984576e-04
 -2.93893623e-04 -1.48563285e-03  6.00990420e-03 -2.31994037e-03
  8.47001211e-04  3.11133044e-04  9.18296282e-05 -6.55995740e-04
  1.25275576e-04  2.57674081e-04 -1.76722766e-04 -8.95981211e-05
  8.40637513e-05  1.90308550e-04  2.15478067e-04  1.93769505e-04
 -1.74835113e-05  2.56199506e-04 -2.72005818e-05 -2.35527827e-04
  1.93900749e-04 -2.05729317e-04 -2.70816527e-05  3.56384844e-04
  1.32667701e-05  2.60445348e-04  1.26021187e-04 -1.74294764e-04
  1.52299152e-04 -1.48229836e-03 -1.21575722e-04 -2.08544632e-04
 -4.38855583e-04 -2.53892597e-03 -2.19039212e-04 -5.64527791e-03
  1.17694121e-03 -1.45440194e-04  5.44389419e-04 -5.95404475e-04
  5.73352663e-05  9.05734123e-05  1.73543289e-04 -4.82216419e-04
 -1.41987002e-05 -2.64716073e-05  7.22884870e-05 -8.71479206e-05
 -2.58122163e-04  1.12306916e-05  8.50570505e-05 -1.32230161e-05
 -1.34805203e-04  3.09511088e-05 -4.45866935e-05  8.28976335e-05
  1.16196708e-04 -1.40562930e-04 -1.03002239e-05  4.69818224e-06
 -3.02996603e-03  2.71979463e-03  7.15951389e-03  1.55350892e-03
 -1.09382614e-04  1.13572506e-03 -4.97274660e-03  6.64365478e-03
 -1.49435038e-03 -3.31376359e-05 -1.43788476e-03 -3.18831357e-04
  1.76512331e-04 -1.99758477e-04 -1.38741452e-05  1.44981153e-04
 -1.94543740e-04  5.60777080e-05 -4.40739896e-05  5.11648395e-05
  1.89587940e-04  2.67244992e-04 -2.12787898e-04  2.30079459e-05
  1.09941779e-04 -8.35880273e-05 -1.28182117e-04  6.59531215e-05
 -2.98805273e-04  1.49590924e-04  6.63472019e-06 -5.55200095e-05
  5.84695663e-05 -1.07220165e-03  3.85556463e-03  8.30527395e-04
 -4.66058409e-05  6.70308829e-04 -8.10514949e-03  6.44215662e-03
 -2.27773725e-03  5.14817191e-04 -8.47340561e-04 -5.63037465e-04
  8.45005212e-04 -1.57228751e-05 -2.13945474e-04  1.42365898e-04
 -4.65133518e-04 -1.95591900e-04 -5.44791692e-05  9.38511512e-05
  1.54968089e-04 -1.95214991e-04 -1.69558160e-04  6.86499334e-05
 -2.59016291e-04 -8.67995623e-05  1.47514016e-04  3.18060629e-04
 -5.28389573e-05 -1.07232925e-04 -9.31357717e-05  3.16190017e-05]","[ 6.31607312e-04  1.29460671e-03 -1.63927069e-03 -5.30041179e-05
 -1.59160164e-03 -9.20390594e-04  9.18274838e-03  4.15415317e-03
 -1.89947415e-04  3.69125861e-04 -7.02832360e-04  1.34806862e-04
  4.81617055e-04 -7.77990790e-04  1.34702539e-04 -3.78115074e-04
  4.64460085e-04 -1.69637031e-04  1.66190715e-04 -9.45403735e-05
 -6.15092868e-05  3.42753483e-04  1.59225252e-04 -1.53308647e-05
  1.51547196e-04 -3.91099675e-05 -1.93468586e-05  1.26761108e-04
  5.07107688e-06  1.06591149e-04  1.07667001e-04 -4.53658249e-05
  2.21023860e-04  6.52106828e-04 -1.50032749e-04 -9.74799841e-05
 -5.49940451e-04  1.28203304e-03  9.45608038e-03  4.23732214e-03
 -4.54283261e-04  4.32972069e-04 -6.89533190e-04 -8.57840132e-05
  4.12064604e-04 -5.16370405e-04  1.52655339e-05 -1.56365917e-04
  3.19852144e-04 -2.78252992e-04  8.38593769e-05 -5.79051011e-05
 -1.92292617e-04  6.41629013e-05 -6.58209174e-05 -1.57162940e-04
 -3.26927802e-05 -8.47488554e-05  1.76340982e-05 -8.78143182e-05
 -1.01197977e-04 -4.07736734e-05  5.70592638e-05  4.08393826e-05
  2.30657612e-03  1.36362098e-03 -4.80724685e-03  6.24742941e-04
 -4.74837580e-04 -3.86969559e-03 -7.18820654e-03 -5.95476199e-03
 -1.49287446e-03 -1.77268550e-04 -8.91023956e-04  1.08426006e-03
 -1.96348003e-04 -5.08116325e-04  3.20291554e-04 -5.17200853e-04
  1.53542584e-04  1.26115512e-04  3.25488054e-06 -1.98815891e-04
 -1.27515741e-04 -5.35008403e-05  2.37634493e-04  2.29111407e-04
 -1.19309349e-04 -9.02318279e-05  1.21808975e-04 -1.55035726e-04
 -2.69022334e-04 -2.23635598e-05 -2.69454540e-05  1.30101762e-06
  2.25253589e-03  1.63613469e-03 -1.59121479e-03  2.74634251e-04
  5.07432502e-04 -3.91421886e-03 -7.68571580e-03 -6.66872039e-03
 -4.68704995e-04 -3.01179243e-04 -1.11540197e-03  9.31047369e-04
 -2.00778100e-04 -1.52527529e-04  4.07826796e-04 -4.42380086e-04
 -2.32150254e-04  2.30062709e-04  1.04299979e-04 -8.46457770e-05
  1.28950996e-04 -1.56060851e-04  4.54651490e-05  6.86923158e-06
 -2.37933637e-06  1.30721950e-04  7.79289840e-05 -8.98431790e-06
 -2.65620940e-04  1.47322397e-04  4.02923615e-06 -1.52015753e-04]"
