frequencies,topic,index,n_mics,n_frequencies,timestamp,signals_real_vect,signals_imag_vect
"[ 656  687 1343 1312  625  718 2000 1968 2031  750  593  781 2687 1000
 1281  562  812 1937 1375  531  843  343 2656 1250  875  500 1656  906
  968 2062 2625 1906]",audio/signals_f,0,4,32,670488,"[-2.93549538e-01  6.59539580e-01  3.59434247e-01 -1.24132633e-03
 -3.21715772e-01  2.42984086e-01  4.41001117e-01  1.06015608e-01
 -1.76468790e-01 -1.98067725e-01  1.10691369e-01 -1.28928959e-01
  1.00853741e-02 -1.99653000e-01 -7.44224191e-02 -1.82418317e-01
  6.52573407e-02 -7.32915401e-02  6.56700581e-02 -7.20590129e-02
  6.80506527e-02 -1.19796485e-01 -2.38133341e-01 -1.12614274e-01
 -9.47645754e-02  5.24349213e-02 -6.60867393e-02 -1.19386956e-01
  1.45457208e-01  1.03905797e-02  4.47717942e-02  8.62121880e-02
  4.78374910e+00 -5.50237465e+00  5.90934134e+00  3.25291485e-01
  1.75340402e+00 -1.65214682e+00  8.98034573e-02 -2.59849131e-01
 -1.33511573e-02  1.11369371e+00 -9.14982796e-01  7.99436271e-01
 -3.17832708e-01  4.32212174e-01  1.26999736e-01  6.82139158e-01
 -6.29034877e-01  5.48804522e-01 -4.60711777e-01 -4.31889445e-02
 -5.52142918e-01  4.89729017e-01 -8.03188384e-02  4.38158125e-01
  4.05132532e-01 -1.18262365e-01  4.54535671e-02  3.93232137e-01
  1.09889358e-02 -3.54044199e-01 -2.62030542e-01 -4.08675857e-02
  3.54247856e+00 -3.38503629e-01  1.40872300e-01 -1.51993692e-01
 -4.94522452e-02 -4.64298427e-02 -2.05144688e-01 -9.70259681e-02
 -5.59453070e-01 -1.72637403e-02 -7.05693737e-02  6.98564798e-02
  7.67155141e-02  3.12631130e-01  4.65581417e-02  1.31803900e-02
 -2.98705027e-02  6.45067841e-02 -5.51734678e-02  2.01586545e-01
  6.01527914e-02  2.94257179e-02  2.10255712e-01  7.37520531e-02
  1.07726909e-01 -7.71892667e-02  2.54296847e-02  3.59472930e-02
  1.44032151e-01 -2.24520266e-02 -7.49715120e-02 -2.32653111e-01
 -7.10528135e+00  6.88413858e+00  9.52491570e+00  2.94325829e-01
 -2.19528294e+00  2.16525316e+00  1.03488517e+00 -1.34954321e+00
  5.33824027e-01 -1.34041762e+00  1.30620360e+00 -9.69854116e-01
 -1.25763297e+00 -4.16479468e-01  2.29942679e-01 -8.18716824e-01
  9.62227881e-01 -7.08389342e-01  7.34713793e-01  3.36824775e-01
  6.65311515e-02 -5.83048999e-01 -1.32440016e-01 -4.95449364e-01
 -4.55527604e-01 -4.03957665e-01  2.26892799e-01 -4.41417217e-01
 -3.20956230e-01  5.81199527e-01  4.96298492e-01  3.15865248e-01]","[-2.4117088e-01  4.0356785e-01  1.3414875e+00 -1.4896818e+00
 -1.9411251e-01  1.4858711e-01  1.0860254e+00  3.7356651e-01
 -7.7816594e-01 -1.4465281e-01  7.5175300e-02 -1.4100009e-01
  1.1794680e-01 -1.5682143e-01 -4.3487409e-01 -1.2703800e-01
  3.1530872e-02 -5.7511881e-02  4.0683970e-03 -2.4106495e-01
  3.7551835e-01 -2.9954225e-02  2.4301153e-01 -6.5065838e-02
 -1.0696270e-01  2.2779667e-01 -2.7550620e-01 -6.9562271e-02
 -8.5532099e-02  9.3600452e-03 -1.7089695e-02 -1.5638880e-02
 -2.8497813e+00  3.0589175e+00  6.4022446e-01  1.3988020e-01
 -8.9042777e-01  1.0090686e+00  1.5721361e-01 -9.2234090e-02
  1.0899407e-01 -5.5690104e-01  6.1014616e-01 -3.4650910e-01
 -8.1233770e-02 -2.2977702e-01  1.9081110e-01 -2.9228139e-01
  4.2287943e-01 -1.9768490e-01  3.3087048e-01  7.9892151e-02
 -4.8153102e-04 -1.7192671e-01  2.1000750e-02 -1.6341816e-01
 -1.0968694e-01 -2.3264445e-02  1.5332729e-01 -1.2556352e-01
 -1.6687711e-01  3.1955689e-01  2.2968052e-01 -1.5666157e-02
 -1.4747650e+01 -1.0392625e+00  2.7960753e-01  3.9596248e-01
  1.2302135e+00 -5.9295160e-01 -2.7249157e-03 -7.2677478e-02
 -4.0332317e-01  6.0623485e-01 -3.9131337e-01  4.2201346e-01
 -9.4545394e-02  3.4571621e-01 -1.9195637e-01  2.8433415e-01
 -2.7116951e-01  2.4066383e-01 -2.9806632e-01  7.6148376e-02
  7.6363087e-03  1.9321521e-01 -1.4060777e-01  1.7286493e-01
  1.9576156e-01 -4.3838773e-02 -1.1641616e-01  1.6450006e-01
  5.4637820e-01 -2.2546208e-01 -1.6993266e-01 -1.7370847e-01
  1.0691195e+01 -1.1236373e+01 -1.5844176e+01 -5.9283704e-01
  3.3930340e+00 -3.7891169e+00 -2.8902860e+00  3.2951536e+00
 -1.1584368e+00  2.0218930e+00 -2.3134329e+00  1.3765279e+00
  3.8505712e+00  7.9325366e-01 -3.3947659e-01  1.1049904e+00
 -1.6222042e+00  8.6177516e-01 -1.3352091e+00 -8.0516708e-01
 -2.2934099e-01  6.9093835e-01 -5.3438824e-02  5.8608878e-01
  4.8207122e-01  9.3542409e-01 -3.8416329e-01  5.1504093e-01
 -8.4274161e-01 -1.1411982e+00 -9.7967619e-01 -8.6368370e-01]"
"[ 656  687 1343 1312  625  718 2000 2031 1968  593  750  562 2687  343
 1281  531  781  500  812 1937 1375  468 2656  437  375 2062 1250  406
 1000  843  875  968]",audio/signals_f,1,4,32,670570,"[-2.93549538e-01  6.59539580e-01  3.59434247e-01 -1.24132633e-03
 -3.21715772e-01  2.42984086e-01  4.41001117e-01  1.06015608e-01
 -1.76468790e-01 -1.98067725e-01  1.10691369e-01 -1.28928959e-01
  1.00853741e-02 -1.99653000e-01 -7.44224191e-02 -1.82418317e-01
  6.52573407e-02 -7.32915401e-02  6.56700581e-02 -7.20590129e-02
  6.80506527e-02 -1.19796485e-01 -2.38133341e-01 -1.12614274e-01
 -9.47645754e-02  5.24349213e-02 -6.60867393e-02 -1.19386956e-01
  1.45457208e-01  1.03905797e-02  4.47717942e-02  8.62121880e-02
  4.78374910e+00 -5.50237465e+00  5.90934134e+00  3.25291485e-01
  1.75340402e+00 -1.65214682e+00  8.98034573e-02 -2.59849131e-01
 -1.33511573e-02  1.11369371e+00 -9.14982796e-01  7.99436271e-01
 -3.17832708e-01  4.32212174e-01  1.26999736e-01  6.82139158e-01
 -6.29034877e-01  5.48804522e-01 -4.60711777e-01 -4.31889445e-02
 -5.52142918e-01  4.89729017e-01 -8.03188384e-02  4.38158125e-01
  4.05132532e-01 -1.18262365e-01  4.54535671e-02  3.93232137e-01
  1.09889358e-02 -3.54044199e-01 -2.62030542e-01 -4.08675857e-02
  3.54247856e+00 -3.38503629e-01  1.40872300e-01 -1.51993692e-01
 -4.94522452e-02 -4.64298427e-02 -2.05144688e-01 -9.70259681e-02
 -5.59453070e-01 -1.72637403e-02 -7.05693737e-02  6.98564798e-02
  7.67155141e-02  3.12631130e-01  4.65581417e-02  1.31803900e-02
 -2.98705027e-02  6.45067841e-02 -5.51734678e-02  2.01586545e-01
  6.01527914e-02  2.94257179e-02  2.10255712e-01  7.37520531e-02
  1.07726909e-01 -7.71892667e-02  2.54296847e-02  3.59472930e-02
  1.44032151e-01 -2.24520266e-02 -7.49715120e-02 -2.32653111e-01
 -7.10528135e+00  6.88413858e+00  9.52491570e+00  2.94325829e-01
 -2.19528294e+00  2.16525316e+00  1.03488517e+00 -1.34954321e+00
  5.33824027e-01 -1.34041762e+00  1.30620360e+00 -9.69854116e-01
 -1.25763297e+00 -4.16479468e-01  2.29942679e-01 -8.18716824e-01
  9.62227881e-01 -7.08389342e-01  7.34713793e-01  3.36824775e-01
  6.65311515e-02 -5.83048999e-01 -1.32440016e-01 -4.95449364e-01
 -4.55527604e-01 -4.03957665e-01  2.26892799e-01 -4.41417217e-01
 -3.20956230e-01  5.81199527e-01  4.96298492e-01  3.15865248e-01]","[-2.4117088e-01  4.0356785e-01  1.3414875e+00 -1.4896818e+00
 -1.9411251e-01  1.4858711e-01  1.0860254e+00  3.7356651e-01
 -7.7816594e-01 -1.4465281e-01  7.5175300e-02 -1.4100009e-01
  1.1794680e-01 -1.5682143e-01 -4.3487409e-01 -1.2703800e-01
  3.1530872e-02 -5.7511881e-02  4.0683970e-03 -2.4106495e-01
  3.7551835e-01 -2.9954225e-02  2.4301153e-01 -6.5065838e-02
 -1.0696270e-01  2.2779667e-01 -2.7550620e-01 -6.9562271e-02
 -8.5532099e-02  9.3600452e-03 -1.7089695e-02 -1.5638880e-02
 -2.8497813e+00  3.0589175e+00  6.4022446e-01  1.3988020e-01
 -8.9042777e-01  1.0090686e+00  1.5721361e-01 -9.2234090e-02
  1.0899407e-01 -5.5690104e-01  6.1014616e-01 -3.4650910e-01
 -8.1233770e-02 -2.2977702e-01  1.9081110e-01 -2.9228139e-01
  4.2287943e-01 -1.9768490e-01  3.3087048e-01  7.9892151e-02
 -4.8153102e-04 -1.7192671e-01  2.1000750e-02 -1.6341816e-01
 -1.0968694e-01 -2.3264445e-02  1.5332729e-01 -1.2556352e-01
 -1.6687711e-01  3.1955689e-01  2.2968052e-01 -1.5666157e-02
 -1.4747650e+01 -1.0392625e+00  2.7960753e-01  3.9596248e-01
  1.2302135e+00 -5.9295160e-01 -2.7249157e-03 -7.2677478e-02
 -4.0332317e-01  6.0623485e-01 -3.9131337e-01  4.2201346e-01
 -9.4545394e-02  3.4571621e-01 -1.9195637e-01  2.8433415e-01
 -2.7116951e-01  2.4066383e-01 -2.9806632e-01  7.6148376e-02
  7.6363087e-03  1.9321521e-01 -1.4060777e-01  1.7286493e-01
  1.9576156e-01 -4.3838773e-02 -1.1641616e-01  1.6450006e-01
  5.4637820e-01 -2.2546208e-01 -1.6993266e-01 -1.7370847e-01
  1.0691195e+01 -1.1236373e+01 -1.5844176e+01 -5.9283704e-01
  3.3930340e+00 -3.7891169e+00 -2.8902860e+00  3.2951536e+00
 -1.1584368e+00  2.0218930e+00 -2.3134329e+00  1.3765279e+00
  3.8505712e+00  7.9325366e-01 -3.3947659e-01  1.1049904e+00
 -1.6222042e+00  8.6177516e-01 -1.3352091e+00 -8.0516708e-01
 -2.2934099e-01  6.9093835e-01 -5.3438824e-02  5.8608878e-01
  4.8207122e-01  9.3542409e-01 -3.8416329e-01  5.1504093e-01
 -8.4274161e-01 -1.1411982e+00 -9.7967619e-01 -8.6368370e-01]"
"[ 656  687 1343 1312  625 2000  718 1968 2031  593  750 1281  562 1937
 2687  781  531  343  812 1375  500 1250  843  968 2062 2656  875  468
 1906 1406  937  312]",audio/signals_f,2,4,32,671036,"[ 8.47044373e+00 -1.89707386e+00 -1.29667675e+00  2.23567891e+00
  1.42646933e+00  1.21363103e+00 -8.16108346e-01 -8.94533634e-01
  2.75419891e-01  8.45057130e-01 -4.79638517e-01  5.72941005e-01
  6.24653161e-01 -3.62639278e-01  3.81191075e-02 -3.27103168e-01
  4.69342142e-01  5.01140952e-01 -2.45134443e-01 -6.16445720e-01
  4.15881097e-01  2.87073284e-01 -1.66874394e-01 -1.67345583e-01
  1.45402044e-01  7.59397924e-01 -1.60717472e-01  3.38667095e-01
 -2.71866947e-01 -3.75037611e-01 -1.25515282e-01  3.25439125e-02
  1.76370955e+00 -1.87734830e+00  7.63850307e+00  2.06093326e-01
  6.31932139e-01 -6.27912402e-01 -5.75974464e-01 -2.35606849e-01
  6.00647271e-01  4.14224505e-01 -3.54837060e-01  6.63613155e-02
  2.83606499e-01 -1.48307577e-01 -1.43071508e+00 -2.63695002e-01
  2.52636909e-01  2.48923019e-01 -1.99537322e-01 -2.82092810e-01
  1.91495121e-01  2.29048543e-02 -1.61284789e-01 -1.50129572e-01
  1.76259950e-01 -8.99573565e-02 -1.29343897e-01  1.77924424e-01
 -1.22332901e-01 -1.57628447e-01 -9.99021754e-02  8.61572474e-02
 -5.48511505e+00 -4.41047847e-01  4.48634028e-01  3.32406592e+00
  7.09504902e-01 -3.16763490e-01 -2.38723010e-01 -1.55552351e+00
 -1.66146338e-01  3.07188779e-01 -2.19403788e-01 -8.90713215e-01
  2.06693351e-01  7.15173304e-01 -6.31988198e-02 -1.61714777e-01
  1.13560982e-01  2.30819985e-01 -1.53132081e-01  2.99598634e-01
  8.25040266e-02 -4.07686949e-01 -1.54062748e-01 -2.13344708e-01
 -1.24937214e-01 -2.16476828e-01 -1.25483811e-01  1.24310717e-01
  2.74159253e-01  2.37665802e-01 -1.25783786e-01 -2.26566955e-01
  4.30500174e+00 -3.35777450e+00  1.73506031e+01 -3.24243784e-01
  1.16555429e+00 -1.52452326e+00 -1.17957246e+00 -4.63608205e-01
  1.01102173e+00  6.64591372e-01 -7.17072189e-01 -1.84253544e-01
  4.88281041e-01 -2.35469937e-01 -3.54491901e+00 -5.22559643e-01
  4.13747221e-01 -5.49454033e-01 -4.11185980e-01  2.59696543e-02
  3.05298835e-01 -1.69225723e-01 -3.55845153e-01 -2.41138503e-01
  3.42463493e-01  1.30758639e-02 -2.90124118e-01  2.15639204e-01
 -1.87096730e-01 -2.22241357e-02 -2.60015965e-01  4.12801772e-01]","[ 3.93112993e+00 -9.93158937e-01 -4.44170415e-01  7.14920759e-01
  6.87271535e-01  7.68840313e-02 -4.41782475e-01 -2.00722277e-01
  4.06649709e-03  3.65356624e-01 -3.18230003e-01  1.71921968e-01
  2.77022600e-01 -8.33456069e-02  1.24254078e-02 -1.87460080e-01
  1.18060976e-01  1.90620869e-01 -1.68853939e-01 -2.54175216e-01
  1.11876048e-01  6.30626231e-02 -1.35729313e-01 -7.69411400e-02
 -2.43295729e-03 -2.54269898e-01 -1.05242200e-01  1.19395338e-01
 -7.36300051e-02 -1.55661166e-01 -1.34184539e-01 -3.81052792e-02
 -1.74314427e+00  1.46829689e+00 -5.39554834e+00  6.57364726e-02
 -5.16072929e-01  2.08561420e-02  5.56526005e-01  6.90063387e-02
  1.07275143e-01 -2.76515096e-01  3.32953662e-01 -1.22103691e-02
 -1.71667129e-01  5.29601462e-02  5.16307116e-01  2.18835846e-01
 -1.10082820e-01  3.26304853e-01  1.70895800e-01  1.54279858e-01
 -1.05945557e-01 -1.55363977e-03  1.73885822e-01  1.53937027e-01
  2.11072639e-02  8.66073072e-02  1.36500120e-01 -8.00916106e-02
  5.98783828e-02  1.17522053e-01  1.40995741e-01 -1.64204463e-01
  1.24045849e+00  4.02364880e-01  8.69868934e-01  4.58250380e+00
 -5.22295833e-01  1.54656231e-01  1.51535511e-01 -2.36450195e-01
  8.67071003e-02 -3.01871687e-01  9.61075872e-02 -1.32823658e+00
 -2.03042239e-01  1.55750036e-01 -9.30645540e-02  6.50881752e-02
 -1.44599319e-01 -2.40289763e-01 -1.11266226e-02  5.11648715e-01
 -1.24177136e-01 -5.71889281e-01  1.11818612e-02 -4.92450148e-02
  6.72596768e-02 -9.87706035e-02  3.07538807e-02 -7.96308145e-02
  1.15294069e-01  3.55688572e-01 -1.29915699e-02  2.36198515e-01
 -2.13330030e+00  2.01019454e+00 -3.59246778e+00  1.89004272e-01
 -7.28449345e-01  7.04037845e-02  6.95473850e-01 -3.01534832e-02
  1.22602955e-01 -4.46988761e-01  4.89688665e-01  1.00706510e-01
 -3.02941084e-01  7.65229762e-03 -1.50847578e+00  3.25184286e-01
 -2.12467164e-01 -2.64837205e-01  2.53418595e-01  2.18617544e-02
 -1.38091490e-01  8.97059143e-02  2.19552442e-01  1.23107620e-01
  6.50640801e-02  4.19529900e-02  1.90667987e-01 -1.43793315e-01
  1.51885822e-02  1.93575509e-02  1.19763523e-01  1.03358090e-01]"
"[ 656  687 1343 1312  625 2000  718 1968 2031  593  750 1281  562 1937
 2687  781  531  343  812 1375  500 1250  843  968 2062 2656  875  468
 1906 1406  937  312]",audio/signals_f,3,4,32,671112,"[ 1.71332359e-01 -5.38117051e-01  8.34677100e-01 -1.77303410e+00
  1.51738882e-01  1.20124912e+00 -2.19835296e-01 -1.30145431e+00
  5.03967404e-02  5.05178690e-01 -1.61070585e-01 -4.59906906e-01
 -4.39831197e-01  5.09320498e-02  1.04086779e-01 -1.12361640e-01
 -1.31122172e-02  7.59037435e-02  2.64094472e-01 -8.62475112e-02
 -2.76123762e-01  1.28552318e-03 -9.74037126e-02  1.16068423e-02
  2.92462111e-01 -1.09864026e-02 -2.56469965e-01 -5.01100868e-02
 -9.08769742e-02  1.45167366e-01  9.28526521e-01 -1.24081977e-01
 -5.77755737e+00  5.47939777e+00  9.35346222e+00 -5.65956905e-03
 -1.87801290e+00  1.96684265e+00  1.81847978e+00  6.83725417e-01
 -1.15156746e+00 -1.61196566e+00  1.08524716e+00  1.00239255e-01
  4.25812185e-01 -8.27192426e-01 -1.81899822e+00  7.72909880e-01
 -1.45766377e-01 -6.48129940e-01  1.82603180e-01  5.82950830e-01
  1.54289007e-01 -5.56113362e-01  4.76504475e-01  6.76813245e-01
 -5.25343776e-01 -4.24293548e-01  3.28404963e-01  3.44531953e-01
  3.99296373e-01  1.91689312e-01  5.39019629e-02  3.79515678e-01
  9.70602036e-03 -4.89805996e-01  6.91583157e-01  3.17807150e+00
  2.73222178e-01 -2.24669904e-01 -2.41448909e-01 -4.34637070e-01
  1.52420536e-01 -5.18598408e-02 -1.39821902e-01 -1.26735234e+00
  2.28516757e-01  7.00008795e-02  1.64343521e-01 -1.60365760e-01
  1.77742735e-01  5.40311635e-02  3.77094656e-01 -9.92074907e-02
 -5.31255364e-01 -1.62025541e-03 -1.44490048e-01 -4.53956723e-01
 -2.08829194e-02  2.39129923e-02  1.53847814e-01 -2.05538034e-01
 -1.17829114e-01  2.23317489e-01  2.64655590e-01 -1.45904228e-01
 -7.26471043e+00  7.08025408e+00  1.20659094e+01 -2.47868836e-01
 -2.52064562e+00  1.95252562e+00  2.38510156e+00  7.18667746e-01
 -1.47501993e+00 -1.64089465e+00  1.40767479e+00  5.83966933e-02
  4.53071803e-01 -1.11410689e+00 -2.29158044e+00  9.44537997e-01
 -5.98349929e-01 -8.76605153e-01  4.16576892e-01  7.52610445e-01
  8.49010944e-02 -6.98314309e-01  5.93253851e-01 -2.80695111e-02
 -5.17363787e-01 -6.68993831e-01  3.66665870e-01  2.88774878e-01
  5.22852480e-01  3.28963012e-01  2.75032043e-01  3.94107819e-01]","[ 1.89546418e+00 -4.84401762e-01 -6.20927930e-01  1.21058714e+00
  2.67225266e-01 -8.54663551e-01 -1.46851853e-01  4.41718906e-01
  1.51716083e-01 -2.32400432e-01 -1.20546371e-01  3.87107611e-01
  1.58329964e-01  9.29127336e-02 -3.81075144e-02 -8.80411863e-02
  7.77739286e-03  5.15191108e-02 -3.43069851e-01 -7.13702589e-02
  2.25465626e-01  4.37758937e-02 -4.63793576e-02  2.43924081e-01
 -1.55094296e-01  6.23950958e-02  6.15512803e-02 -2.29493752e-02
 -4.47538942e-02 -1.91705510e-01 -1.32049084e-01  2.21636891e-03
  3.99417353e+00 -3.90870380e+00 -3.24131131e+00 -1.69260889e-01
  1.32041669e+00  1.78432778e-01 -1.38879883e+00 -8.95624794e-03
  7.56799102e-01 -3.01191390e-01 -8.64469767e-01 -1.20659694e-01
 -2.46956460e-02  5.08015752e-01 -5.20553827e-01 -6.15670443e-01
  9.53899026e-02  3.88185740e-01 -1.45516351e-01 -5.18063068e-01
 -1.25333905e-01  3.02196264e-01 -4.35555577e-01 -9.48812664e-02
 -1.44846544e-01  2.60023355e-01 -5.00275269e-02 -4.46253181e-01
 -3.52777064e-01 -1.16735354e-01 -3.79367173e-02 -3.14674586e-01
 -2.44538212e+00 -4.65830445e-01 -3.86392653e-01 -1.95156693e+00
  5.52894652e-01 -3.51386964e-01 -1.92403913e-01 -7.60033131e-01
  2.59021938e-01 -2.28786290e-01 -1.10272229e-01  6.70883536e-01
  6.54075265e-01  1.78213358e-01 -9.99696851e-02 -8.78338814e-02
  9.78297442e-02  1.47194922e-01 -2.33615533e-01  8.42662156e-03
  2.61975735e-01  9.98519361e-02 -6.59064129e-02  2.88298965e-01
 -1.67036265e-01  5.74166253e-02  1.79344609e-01  1.83764473e-01
 -2.53978819e-02 -1.51357248e-01 -7.50463530e-02 -1.80817321e-02
  9.58594799e+00 -9.21945190e+00 -1.30203724e+01  4.49102223e-02
  2.95653486e+00 -2.75776768e+00 -3.18920851e+00 -9.55655575e-01
  1.69245493e+00  2.00214410e+00 -1.92383146e+00 -1.77909821e-01
 -6.48857474e-01  1.20748770e+00  2.38403749e+00 -1.36890340e+00
  6.07877076e-01  9.10573125e-01 -7.15228438e-01 -1.14569056e+00
 -2.24645376e-01  7.25241184e-01 -9.56780076e-01 -1.20115113e+00
  5.91634154e-01  6.38526618e-01 -5.23723662e-01 -6.46417081e-01
 -8.24436903e-01 -5.24157524e-01 -2.62963474e-01 -7.23917127e-01]"
"[ 656  687 1343 1312  625 2000  718 1968  593 2031  750 1281 1937  562
 2687  781  343  531 1375  812 1250  500  843 1000 2062  468 1906  968
  875 1406 2656  906]",audio/signals_f,4,4,32,671194,"[ 1.71332359e-01 -5.38117051e-01  8.34677100e-01 -1.77303410e+00
  1.51738882e-01  1.20124912e+00 -2.19835296e-01 -1.30145431e+00
  5.03967404e-02  5.05178690e-01 -1.61070585e-01 -4.59906906e-01
 -4.39831197e-01  5.09320498e-02  1.04086779e-01 -1.12361640e-01
 -1.31122172e-02  7.59037435e-02  2.64094472e-01 -8.62475112e-02
 -2.76123762e-01  1.28552318e-03 -9.74037126e-02  1.16068423e-02
  2.92462111e-01 -1.09864026e-02 -2.56469965e-01 -5.01100868e-02
 -9.08769742e-02  1.45167366e-01  9.28526521e-01 -1.24081977e-01
 -5.77755737e+00  5.47939777e+00  9.35346222e+00 -5.65956905e-03
 -1.87801290e+00  1.96684265e+00  1.81847978e+00  6.83725417e-01
 -1.15156746e+00 -1.61196566e+00  1.08524716e+00  1.00239255e-01
  4.25812185e-01 -8.27192426e-01 -1.81899822e+00  7.72909880e-01
 -1.45766377e-01 -6.48129940e-01  1.82603180e-01  5.82950830e-01
  1.54289007e-01 -5.56113362e-01  4.76504475e-01  6.76813245e-01
 -5.25343776e-01 -4.24293548e-01  3.28404963e-01  3.44531953e-01
  3.99296373e-01  1.91689312e-01  5.39019629e-02  3.79515678e-01
  9.70602036e-03 -4.89805996e-01  6.91583157e-01  3.17807150e+00
  2.73222178e-01 -2.24669904e-01 -2.41448909e-01 -4.34637070e-01
  1.52420536e-01 -5.18598408e-02 -1.39821902e-01 -1.26735234e+00
  2.28516757e-01  7.00008795e-02  1.64343521e-01 -1.60365760e-01
  1.77742735e-01  5.40311635e-02  3.77094656e-01 -9.92074907e-02
 -5.31255364e-01 -1.62025541e-03 -1.44490048e-01 -4.53956723e-01
 -2.08829194e-02  2.39129923e-02  1.53847814e-01 -2.05538034e-01
 -1.17829114e-01  2.23317489e-01  2.64655590e-01 -1.45904228e-01
 -7.26471043e+00  7.08025408e+00  1.20659094e+01 -2.47868836e-01
 -2.52064562e+00  1.95252562e+00  2.38510156e+00  7.18667746e-01
 -1.47501993e+00 -1.64089465e+00  1.40767479e+00  5.83966933e-02
  4.53071803e-01 -1.11410689e+00 -2.29158044e+00  9.44537997e-01
 -5.98349929e-01 -8.76605153e-01  4.16576892e-01  7.52610445e-01
  8.49010944e-02 -6.98314309e-01  5.93253851e-01 -2.80695111e-02
 -5.17363787e-01 -6.68993831e-01  3.66665870e-01  2.88774878e-01
  5.22852480e-01  3.28963012e-01  2.75032043e-01  3.94107819e-01]","[ 1.89546418e+00 -4.84401762e-01 -6.20927930e-01  1.21058714e+00
  2.67225266e-01 -8.54663551e-01 -1.46851853e-01  4.41718906e-01
  1.51716083e-01 -2.32400432e-01 -1.20546371e-01  3.87107611e-01
  1.58329964e-01  9.29127336e-02 -3.81075144e-02 -8.80411863e-02
  7.77739286e-03  5.15191108e-02 -3.43069851e-01 -7.13702589e-02
  2.25465626e-01  4.37758937e-02 -4.63793576e-02  2.43924081e-01
 -1.55094296e-01  6.23950958e-02  6.15512803e-02 -2.29493752e-02
 -4.47538942e-02 -1.91705510e-01 -1.32049084e-01  2.21636891e-03
  3.99417353e+00 -3.90870380e+00 -3.24131131e+00 -1.69260889e-01
  1.32041669e+00  1.78432778e-01 -1.38879883e+00 -8.95624794e-03
  7.56799102e-01 -3.01191390e-01 -8.64469767e-01 -1.20659694e-01
 -2.46956460e-02  5.08015752e-01 -5.20553827e-01 -6.15670443e-01
  9.53899026e-02  3.88185740e-01 -1.45516351e-01 -5.18063068e-01
 -1.25333905e-01  3.02196264e-01 -4.35555577e-01 -9.48812664e-02
 -1.44846544e-01  2.60023355e-01 -5.00275269e-02 -4.46253181e-01
 -3.52777064e-01 -1.16735354e-01 -3.79367173e-02 -3.14674586e-01
 -2.44538212e+00 -4.65830445e-01 -3.86392653e-01 -1.95156693e+00
  5.52894652e-01 -3.51386964e-01 -1.92403913e-01 -7.60033131e-01
  2.59021938e-01 -2.28786290e-01 -1.10272229e-01  6.70883536e-01
  6.54075265e-01  1.78213358e-01 -9.99696851e-02 -8.78338814e-02
  9.78297442e-02  1.47194922e-01 -2.33615533e-01  8.42662156e-03
  2.61975735e-01  9.98519361e-02 -6.59064129e-02  2.88298965e-01
 -1.67036265e-01  5.74166253e-02  1.79344609e-01  1.83764473e-01
 -2.53978819e-02 -1.51357248e-01 -7.50463530e-02 -1.80817321e-02
  9.58594799e+00 -9.21945190e+00 -1.30203724e+01  4.49102223e-02
  2.95653486e+00 -2.75776768e+00 -3.18920851e+00 -9.55655575e-01
  1.69245493e+00  2.00214410e+00 -1.92383146e+00 -1.77909821e-01
 -6.48857474e-01  1.20748770e+00  2.38403749e+00 -1.36890340e+00
  6.07877076e-01  9.10573125e-01 -7.15228438e-01 -1.14569056e+00
 -2.24645376e-01  7.25241184e-01 -9.56780076e-01 -1.20115113e+00
  5.91634154e-01  6.38526618e-01 -5.23723662e-01 -6.46417081e-01
 -8.24436903e-01 -5.24157524e-01 -2.62963474e-01 -7.23917127e-01]"
