n_frequencies,timestamp,index,signals_imag_vect,n_mics,topic,signals_real_vect,frequencies
32,48732,0,"[ 6.63366765e-02 -1.37832239e-02  2.31011838e-01 -3.69046330e-02
  3.60891931e-02  2.48714611e-01 -1.70686692e-01 -1.21759437e-01
 -1.41626924e-01  5.25714532e-02 -9.61184651e-02 -4.50602658e-02
  2.68183611e-02 -2.47693434e-03 -1.77648291e-02 -3.33881378e-02
  1.54656414e-02 -2.54809540e-02 -6.76423907e-02  7.65708508e-04
  1.62819810e-02 -3.33958790e-02 -2.49070637e-02  4.80416836e-03
 -6.15053177e-02 -2.43807510e-02 -2.82805413e-05 -2.51265075e-02
 -6.86037494e-03 -1.07334154e-02  3.94942127e-02 -7.03701284e-03
 -3.01982611e-02  1.29468620e-01  1.09697878e+00 -4.94409770e-01
 -1.87924251e-01 -2.08420247e-01 -6.28497601e-02 -1.09719336e-02
 -1.49263158e-01  1.07296400e-01 -3.04210931e-03 -3.57311144e-02
  3.54447514e-02 -1.82918273e-03 -1.61265470e-02 -2.32336670e-02
 -1.50064509e-02 -1.62340943e-02 -3.22754979e-02 -1.03461668e-02
 -1.67727601e-02 -1.20167891e-02 -2.60303058e-02 -2.32293047e-02
  4.54733288e-03 -7.42556993e-03 -1.16642863e-02  3.49090248e-03
  1.70682650e-03 -2.18390282e-02 -1.18095241e-03 -5.31668449e-03
 -1.08557425e-01 -2.02445582e-01 -1.67691135e+00  2.32273072e-01
  6.16343915e-02 -1.50975645e-01  1.70672402e-01  5.30184619e-02
  5.99346757e-02  3.90537307e-02  1.51210427e-02  5.76371327e-02
  3.72582823e-02 -1.39936060e-03 -4.13923711e-03  6.53578639e-02
  3.59465331e-02  5.25421277e-02  1.05891060e-02  2.70965267e-02
  1.81265324e-02  6.53522089e-04  5.97136468e-03  8.94408859e-03
 -8.10659304e-03  4.90088016e-03  1.04498882e-02  2.89067440e-03
 -8.02208669e-04  2.40005851e-02 -1.06818974e-04  2.15448346e-03
 -1.34042740e-01 -4.58048701e-01 -3.57872939e+00  1.24392962e+00
  5.38580775e-01  2.64771730e-01  3.11872661e-01  1.81812495e-01
  1.25748768e-01  2.71652281e-01  2.06250086e-01  9.29720178e-02
  2.69196451e-01  1.37530774e-01  1.62451237e-01  4.94207963e-02
  1.17730558e-01  1.09458014e-01  2.76373684e-01  1.02779835e-01
  1.04421414e-01  7.70441443e-02  8.98311511e-02  6.19661696e-02
  3.01030260e-02  3.55818979e-02  6.99554160e-02  2.22457405e-02
  9.07499269e-02  8.09724778e-02  5.46820909e-02  6.40852004e-02]",4,audio/signals_f,"[-1.07412182e-01  2.22294517e-02 -3.04990530e-01  8.01890343e-02
  1.21180415e-02  3.30681652e-02  2.05700621e-02  3.62804830e-02
 -2.23466009e-03 -1.00839213e-02 -4.26780060e-03 -5.93735278e-03
  2.44038571e-02  3.83358896e-02 -2.24709790e-03 -1.58484150e-02
  1.69611629e-03  1.11033805e-02  1.20705180e-02  1.27591752e-03
  8.40896927e-03  1.45450234e-04  7.90844113e-03 -3.60000459e-03
  7.58568347e-02  1.14739593e-02  1.63070336e-02 -3.23673449e-02
  9.57975443e-03  1.15070222e-02 -2.88843848e-02  3.37526482e-03
  2.51185149e-01  2.73557961e-01  1.42154074e+00 -4.22247678e-01
 -1.38586819e-01 -5.01265638e-02 -1.21719785e-01 -2.27274261e-02
 -5.96409328e-02  1.64126530e-02 -1.57343801e-02 -5.65767102e-03
  3.28943692e-03 -1.85372457e-02 -2.54718773e-03  2.05207109e-01
 -1.03048002e-03 -3.24126100e-03  9.67753585e-05 -2.74831057e-03
  1.26301926e-02  8.52116011e-03  1.76985003e-03  3.43960524e-03
  8.66625644e-03  1.07801873e-02  4.51469980e-03  1.10593168e-02
  1.27964905e-02  4.40546963e-03  1.15574943e-02 -2.34109275e-02
 -3.54811847e-02 -1.15601420e-01  1.66772604e-02 -1.18531913e-01
 -1.62016466e-01 -6.84448779e-01  1.06858149e-01  5.17342053e-02
 -1.86906844e-01  4.97943424e-02 -2.61857156e-02 -3.86841409e-03
  3.88645148e-03 -3.05433832e-02 -6.91348314e-03  1.33819133e-03
  7.63416756e-03 -2.83142757e-02  9.39945783e-03  2.63882661e-03
 -1.05539858e-02  7.23565277e-03  1.88614149e-02  1.37168821e-03
 -7.48637831e-03  7.15332618e-03 -1.27154440e-02 -2.02913024e-02
 -1.75899975e-02 -1.33904954e-02 -3.88894323e-03 -9.62268934e-03
  6.25553429e-01  8.85108352e-01  4.93875790e+00 -1.54170012e+00
 -6.21751368e-01 -6.43196285e-01 -1.07866123e-01  1.71398520e-01
 -2.80477941e-01  1.42695785e-01 -6.55559897e-02 -7.76971877e-02
  1.48954540e-02  7.32218381e-04 -6.46563694e-02  3.67424823e-02
 -4.77485955e-02 -3.13635580e-02 -9.89124551e-02 -4.89628874e-02
 -4.95606512e-02 -4.02982496e-02 -5.17840646e-02 -2.62492299e-02
 -2.73963921e-02 -1.90459751e-02 -5.37739918e-02 -2.82482021e-02
 -3.31902541e-02 -2.34767888e-02 -3.74939814e-02 -3.70797068e-02]","[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]"
32,48800,1,"[ 6.54023699e-03  3.99770066e-02 -2.17240140e-01  7.75766745e-02
  2.83412989e-02  1.16431370e-01 -8.16567242e-03  2.59185731e-02
  1.23253502e-01 -6.99882358e-02  4.34278846e-02  2.08097510e-03
 -2.45095305e-02  1.92732252e-02 -2.13391744e-02  5.55508509e-02
 -2.42545661e-02 -1.53834652e-02 -4.73914202e-03  2.04127729e-02
  1.61643606e-03 -1.93192456e-02  3.09172901e-03 -6.55757543e-03
 -1.32807735e-02  6.47597015e-04  3.29759251e-03  6.78246841e-02
 -8.04908760e-03 -1.39095820e-03  6.86306804e-02 -3.10255494e-03
 -1.38547234e-02 -4.18373570e-03  2.69183010e-01 -8.70930925e-02
 -3.68918851e-03  5.61612025e-02 -6.50303736e-02  1.03629448e-01
  4.96940017e-02 -1.43374711e-01  2.49366928e-03 -3.00492756e-02
 -6.60556853e-02 -6.78459033e-02 -2.11674068e-02 -1.18006244e-01
 -2.06414387e-02 -2.77257822e-02  6.43356331e-03 -3.00265364e-02
 -2.57537588e-02 -1.64623633e-02 -1.40928207e-02 -2.21065618e-02
 -1.00858519e-02 -5.15498500e-03 -1.89569555e-02 -1.32236164e-02
  1.43988114e-02  1.02748163e-04 -1.21168280e-02 -1.57391913e-02
  3.12539227e-02 -3.00390143e-02  3.20307851e-01 -1.09386161e-01
 -7.95143321e-02 -2.94704854e-01  4.64946702e-02 -6.95339963e-02
 -2.44466573e-01  6.33963197e-02  1.08752092e-02 -7.98335969e-02
  2.37968229e-02  3.78146470e-02  1.08050024e-02  2.76325047e-02
 -6.87886402e-03 -1.08273458e-02  3.10961697e-02 -1.38548827e-02
  1.42502151e-02  6.22415915e-03  1.08956229e-02  2.99812108e-02
  4.46620584e-03  1.79473404e-02  1.70889869e-03  1.09921042e-02
 -1.96440499e-02  6.77214656e-03 -6.73864409e-03  1.32119022e-02
  7.72883371e-03  1.60753369e-01  1.38100255e+00 -4.18601334e-01
 -2.25724161e-01 -9.77609754e-02 -1.79356515e-01 -9.68543962e-02
 -1.74676582e-01  1.58908181e-02 -1.02917716e-01 -7.99419060e-02
  3.01449150e-02  3.75421681e-02 -2.33131163e-02 -9.31713879e-02
 -1.89597346e-02 -2.39823610e-02 -1.24409199e-01 -2.37241760e-02
 -3.67207453e-02 -4.37801741e-02 -1.19358897e-02 -1.47925662e-02
  1.33868065e-02  7.37430435e-03 -6.45089895e-04 -3.78153007e-03
 -5.21568861e-03 -8.79715476e-03 -9.10550915e-03 -8.64858367e-03]",4,audio/signals_f,"[ 2.21129954e-01  5.66463619e-02  5.30099213e-01 -8.99451971e-02
 -5.06965667e-02  7.26365894e-02 -5.96723780e-02 -6.65837824e-02
 -2.82993689e-02  3.51079088e-03  7.01381862e-02 -3.45204026e-02
  1.84539817e-02 -6.46317676e-02  1.11309206e-02 -5.01082614e-02
  4.93194489e-03 -2.79838666e-02  6.66664094e-02  6.27922220e-03
  6.46432047e-04 -2.78495438e-03  1.40538635e-02 -1.47068482e-02
  1.90871973e-02  4.74954769e-03 -1.00553287e-02 -3.82364634e-03
  3.51381637e-02 -2.62093190e-02 -1.24939056e-02  2.31869891e-02
  3.72710899e-02  1.74487278e-01  6.93696320e-01 -1.78400636e-01
 -6.17303587e-02 -7.28189945e-03 -1.86705608e-02  6.10658992e-03
  5.51488549e-02 -8.84923860e-02 -3.09656616e-02 -3.55793815e-03
 -2.25365050e-02 -4.51564929e-03  9.56477132e-03 -7.21882954e-02
 -1.06787831e-02 -4.86641098e-03  2.27664988e-02  8.56765173e-03
 -2.51224078e-03  8.04462587e-04  4.49467078e-03  3.05125769e-03
  1.21612838e-02  3.54019646e-03  1.63525287e-02  1.23959994e-02
 -8.36997759e-03  8.59228708e-03  3.31111392e-03  2.05038153e-02
 -1.26527056e-01 -9.86075699e-02 -1.23645031e+00  2.43010119e-01
  2.45115042e-01  7.74028659e-01 -1.96964860e-01 -1.69576526e-01
 -2.57041395e-01  4.02316600e-02  6.10128231e-03  1.63369719e-03
 -2.37209238e-02 -2.20480375e-03  2.17209067e-02 -2.31280774e-02
 -3.08240503e-02 -4.17093113e-02  2.92440336e-02 -2.04310585e-02
 -1.02154659e-02 -1.96927451e-02 -1.12233246e-02 -3.26675177e-03
  1.80199422e-04 -5.32711158e-03 -1.41538810e-02 -9.53705050e-04
  1.52872130e-02  1.41187734e-03 -3.78202600e-03  5.29026473e-03
 -4.06710505e-01 -6.44216418e-01 -3.41568851e+00  1.03624332e+00
  4.22241688e-01  4.82032180e-01 -2.44451463e-02  2.05629587e-01
  1.74809039e-01 -1.18793488e-01  1.81233138e-03  2.00980492e-02
  2.33190283e-02  4.86061350e-03  6.47744909e-02 -1.08934261e-01
 -1.26882326e-02 -8.63807648e-03  1.93030447e-01  2.00583637e-02
  1.09065482e-02 -4.69553545e-02  4.78085279e-02  2.01517157e-02
  4.18573208e-02 -1.28955627e-03  3.57049182e-02  2.48807874e-02
  2.56492421e-02  1.50080165e-03  1.37367155e-02  3.53711583e-02]","[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]"
32,48875,2,"[ 6.54023699e-03  3.99770066e-02 -2.17240140e-01  7.75766745e-02
  2.83412989e-02  1.16431370e-01 -8.16567242e-03  2.59185731e-02
  1.23253502e-01 -6.99882358e-02  4.34278846e-02  2.08097510e-03
 -2.45095305e-02  1.92732252e-02 -2.13391744e-02  5.55508509e-02
 -2.42545661e-02 -1.53834652e-02 -4.73914202e-03  2.04127729e-02
  1.61643606e-03 -1.93192456e-02  3.09172901e-03 -6.55757543e-03
 -1.32807735e-02  6.47597015e-04  3.29759251e-03  6.78246841e-02
 -8.04908760e-03 -1.39095820e-03  6.86306804e-02 -3.10255494e-03
 -1.38547234e-02 -4.18373570e-03  2.69183010e-01 -8.70930925e-02
 -3.68918851e-03  5.61612025e-02 -6.50303736e-02  1.03629448e-01
  4.96940017e-02 -1.43374711e-01  2.49366928e-03 -3.00492756e-02
 -6.60556853e-02 -6.78459033e-02 -2.11674068e-02 -1.18006244e-01
 -2.06414387e-02 -2.77257822e-02  6.43356331e-03 -3.00265364e-02
 -2.57537588e-02 -1.64623633e-02 -1.40928207e-02 -2.21065618e-02
 -1.00858519e-02 -5.15498500e-03 -1.89569555e-02 -1.32236164e-02
  1.43988114e-02  1.02748163e-04 -1.21168280e-02 -1.57391913e-02
  3.12539227e-02 -3.00390143e-02  3.20307851e-01 -1.09386161e-01
 -7.95143321e-02 -2.94704854e-01  4.64946702e-02 -6.95339963e-02
 -2.44466573e-01  6.33963197e-02  1.08752092e-02 -7.98335969e-02
  2.37968229e-02  3.78146470e-02  1.08050024e-02  2.76325047e-02
 -6.87886402e-03 -1.08273458e-02  3.10961697e-02 -1.38548827e-02
  1.42502151e-02  6.22415915e-03  1.08956229e-02  2.99812108e-02
  4.46620584e-03  1.79473404e-02  1.70889869e-03  1.09921042e-02
 -1.96440499e-02  6.77214656e-03 -6.73864409e-03  1.32119022e-02
  7.72883371e-03  1.60753369e-01  1.38100255e+00 -4.18601334e-01
 -2.25724161e-01 -9.77609754e-02 -1.79356515e-01 -9.68543962e-02
 -1.74676582e-01  1.58908181e-02 -1.02917716e-01 -7.99419060e-02
  3.01449150e-02  3.75421681e-02 -2.33131163e-02 -9.31713879e-02
 -1.89597346e-02 -2.39823610e-02 -1.24409199e-01 -2.37241760e-02
 -3.67207453e-02 -4.37801741e-02 -1.19358897e-02 -1.47925662e-02
  1.33868065e-02  7.37430435e-03 -6.45089895e-04 -3.78153007e-03
 -5.21568861e-03 -8.79715476e-03 -9.10550915e-03 -8.64858367e-03]",4,audio/signals_f,"[ 2.21129954e-01  5.66463619e-02  5.30099213e-01 -8.99451971e-02
 -5.06965667e-02  7.26365894e-02 -5.96723780e-02 -6.65837824e-02
 -2.82993689e-02  3.51079088e-03  7.01381862e-02 -3.45204026e-02
  1.84539817e-02 -6.46317676e-02  1.11309206e-02 -5.01082614e-02
  4.93194489e-03 -2.79838666e-02  6.66664094e-02  6.27922220e-03
  6.46432047e-04 -2.78495438e-03  1.40538635e-02 -1.47068482e-02
  1.90871973e-02  4.74954769e-03 -1.00553287e-02 -3.82364634e-03
  3.51381637e-02 -2.62093190e-02 -1.24939056e-02  2.31869891e-02
  3.72710899e-02  1.74487278e-01  6.93696320e-01 -1.78400636e-01
 -6.17303587e-02 -7.28189945e-03 -1.86705608e-02  6.10658992e-03
  5.51488549e-02 -8.84923860e-02 -3.09656616e-02 -3.55793815e-03
 -2.25365050e-02 -4.51564929e-03  9.56477132e-03 -7.21882954e-02
 -1.06787831e-02 -4.86641098e-03  2.27664988e-02  8.56765173e-03
 -2.51224078e-03  8.04462587e-04  4.49467078e-03  3.05125769e-03
  1.21612838e-02  3.54019646e-03  1.63525287e-02  1.23959994e-02
 -8.36997759e-03  8.59228708e-03  3.31111392e-03  2.05038153e-02
 -1.26527056e-01 -9.86075699e-02 -1.23645031e+00  2.43010119e-01
  2.45115042e-01  7.74028659e-01 -1.96964860e-01 -1.69576526e-01
 -2.57041395e-01  4.02316600e-02  6.10128231e-03  1.63369719e-03
 -2.37209238e-02 -2.20480375e-03  2.17209067e-02 -2.31280774e-02
 -3.08240503e-02 -4.17093113e-02  2.92440336e-02 -2.04310585e-02
 -1.02154659e-02 -1.96927451e-02 -1.12233246e-02 -3.26675177e-03
  1.80199422e-04 -5.32711158e-03 -1.41538810e-02 -9.53705050e-04
  1.52872130e-02  1.41187734e-03 -3.78202600e-03  5.29026473e-03
 -4.06710505e-01 -6.44216418e-01 -3.41568851e+00  1.03624332e+00
  4.22241688e-01  4.82032180e-01 -2.44451463e-02  2.05629587e-01
  1.74809039e-01 -1.18793488e-01  1.81233138e-03  2.00980492e-02
  2.33190283e-02  4.86061350e-03  6.47744909e-02 -1.08934261e-01
 -1.26882326e-02 -8.63807648e-03  1.93030447e-01  2.00583637e-02
  1.09065482e-02 -4.69553545e-02  4.78085279e-02  2.01517157e-02
  4.18573208e-02 -1.28955627e-03  3.57049182e-02  2.48807874e-02
  2.56492421e-02  1.50080165e-03  1.37367155e-02  3.53711583e-02]","[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]"
32,49264,3,"[-5.33943549e-02  1.44101083e-02 -8.17905068e-02  9.92445946e-02
  7.18368366e-02  3.61214429e-01 -1.66368946e-01 -5.83828315e-02
  1.15891546e-02 -7.39840418e-02  4.57462184e-02 -3.81229632e-02
  1.59533955e-02 -1.04539162e-02 -4.54123132e-03 -4.90455590e-02
 -1.24956258e-02 -2.75708102e-02  1.07663814e-02 -1.94129478e-02
 -1.76326353e-02 -3.07353772e-02 -1.20966900e-02 -1.45969540e-02
 -9.66085121e-04 -9.44103766e-03  1.27205579e-03 -7.57461116e-02
 -8.15027952e-03 -1.02379182e-02  1.10231452e-02 -6.53518643e-03
  7.36338645e-02  1.17721036e-03  1.11189365e-01 -6.96360171e-02
 -4.68933433e-02 -6.74724504e-02  7.06192106e-02  5.93931079e-02
  5.34765236e-02 -8.27934593e-02  3.02087404e-02  3.89925390e-03
 -1.24568623e-02 -1.90449022e-02 -2.78207101e-03 -7.56889731e-02
 -1.19905379e-02 -5.26590180e-03 -3.22805867e-02 -1.80996023e-04
 -7.59925228e-03 -1.09708933e-02 -3.02153546e-03  4.49302234e-03
 -7.38974754e-03 -7.91137200e-03 -1.05191488e-03 -7.35940598e-03
 -4.27087583e-03  2.69852225e-02 -1.83938257e-02  1.04384404e-02
  4.77217957e-02  2.89475992e-02  9.36491013e-01 -2.02486783e-01
 -8.47460926e-02 -6.66006804e-01  1.25053778e-01  1.84449106e-02
 -1.84811354e-01  7.16300756e-02  8.81164148e-02  1.01809263e-01
  5.96116669e-03  2.85225585e-02  3.69748920e-02 -6.30186871e-03
  4.07501776e-03 -6.38527796e-03 -1.01113115e-02  8.44787713e-03
 -1.75911747e-03  8.66008364e-03  7.36305397e-03  1.37567185e-02
 -1.35295559e-03  8.23303778e-03  1.28892250e-02 -1.66168548e-02
 -2.78929062e-03  1.01396553e-02 -9.40652657e-03 -7.92843755e-04
 -2.30971854e-02  1.06927603e-02 -2.61598110e-01  3.84090543e-02
 -1.91206664e-01 -6.10447943e-01  4.84538376e-01  1.82692289e-01
  1.53604329e-01  1.05628088e-01  1.15791500e-01  1.06860168e-01
  6.07835501e-03  9.01598334e-02  1.70493219e-02  1.23117395e-01
  4.42169011e-02  5.86603284e-02 -5.23893423e-02  5.69418930e-02
  2.85442322e-02  7.63710439e-02  1.88901331e-02 -5.30291814e-04
  1.66112427e-02  1.67672224e-02  2.71919575e-02  6.39432203e-03
 -6.98261801e-03 -4.23181765e-02  2.69684847e-03  3.12281903e-02]",4,audio/signals_f,"[ 6.4755321e-02  7.8823678e-03  1.7493105e-01 -1.8042130e-02
  3.5500769e-03  1.4318040e-01 -8.9672804e-02 -2.9302603e-02
  9.3702115e-03 -3.9563887e-02 -1.0799143e-01 -3.3618715e-02
  1.8186348e-02  3.9339356e-02 -1.1982955e-02  3.6455251e-02
  3.1327594e-02  7.8679584e-03  7.4091151e-02  1.2543725e-02
 -1.8791920e-02 -8.3579449e-03  1.1704178e-02  6.6061979e-03
  1.5533924e-02  2.6163924e-03  3.2016961e-04 -2.4173053e-02
 -1.7624395e-03  1.3324763e-02  1.9270303e-03  2.0291666e-03
 -1.4022660e-01 -1.7520306e-01 -7.5802332e-01  2.1101190e-01
  8.9916147e-02 -5.7039224e-02  6.9929361e-02  2.1843787e-02
 -2.9284813e-02  8.6852193e-02  1.4651325e-02  1.0712905e-02
  4.5126006e-02  2.7111391e-02  1.9567536e-02 -1.4096837e-02
  1.2859594e-02  1.1039388e-03  8.0597680e-03  1.5846264e-02
  2.8518299e-03 -9.2676636e-03  8.4895901e-03  7.3925271e-03
  3.5564569e-03 -4.1599036e-03  1.1763029e-02  1.8619075e-02
 -2.4405122e-03 -3.2221470e-02 -1.9271884e-03  6.7445934e-03
  2.5625363e-01  2.0520248e-01  2.4808946e+00 -3.1662282e-01
 -1.2608865e-01 -8.5488439e-02 -5.8101691e-02 -5.9391156e-02
 -1.6731402e-01 -2.7896635e-02 -5.0983805e-02 -1.8070003e-01
  4.6921026e-02  1.5592657e-02  4.4123083e-02  6.8638450e-03
 -8.9450935e-03  8.7049920e-03 -6.6073397e-03 -1.2235424e-02
 -1.9142864e-02  3.3462443e-03 -2.4008248e-03 -8.6735422e-03
  1.5330678e-03 -7.2997557e-03  4.5689885e-03 -1.0711639e-02
  6.1807223e-04  2.1972274e-02 -1.1329917e-02  6.8207271e-05
  2.7292043e-01  5.4709566e-01  2.0816612e+00 -4.1628075e-01
  2.7655512e-03  4.3261805e-01 -3.9341983e-01 -2.7172980e-01
 -1.5670379e-01 -2.7321868e-02  4.4053923e-02  3.4685157e-02
 -2.0075983e-01 -7.4951850e-02 -9.7391829e-02  4.8985764e-02
 -3.7517771e-02 -3.9427545e-02  1.2398818e-01  9.3599781e-03
 -4.0546987e-02 -5.7179786e-02 -5.2794483e-02 -1.5470615e-02
 -1.4674040e-02 -1.9800810e-02 -3.5926767e-02 -1.6017465e-02
 -1.3231057e-02  2.8561372e-03 -1.1800500e-02 -2.9641384e-02]","[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]"
32,50114,4,"[-4.7699541e-02  6.3565344e-02  5.0490808e-01 -1.0185780e-01
 -1.1640693e-01 -7.4215457e-02  1.9595474e-02  6.0118109e-02
  2.0021452e-01 -1.7295283e-01 -1.1032310e-01 -3.6596507e-02
 -5.5416338e-02 -5.0630692e-02 -2.9100697e-02 -6.4018138e-02
 -2.7814150e-02 -3.6054805e-02  5.5624829e-03 -1.8776510e-02
  4.6688411e-04 -6.4137675e-02 -8.6621242e-03  6.9938926e-03
 -3.6015883e-02 -1.7582085e-02 -1.1067385e-02 -2.2728346e-01
  1.4362186e-03  1.0390113e-02 -6.4873728e-03 -1.6223464e-02
  4.4927925e-02  7.9413734e-02  5.1047951e-01 -1.6872407e-01
 -6.6276595e-02 -4.5031104e-02 -4.4948045e-02 -5.5568766e-02
 -4.2795606e-02  9.2483982e-03  1.0110296e-02  8.2389796e-03
 -5.5639900e-02 -6.3500330e-02 -7.3339259e-03 -7.1341150e-02
 -1.3854264e-02 -1.4569744e-02 -5.0956756e-02 -6.7297174e-03
 -1.3647597e-02 -3.5684102e-03 -1.5715215e-02 -2.3709638e-03
  4.5606624e-03 -2.1330826e-02  3.9677694e-04 -3.3882027e-03
 -5.1256088e-03 -1.4982938e-02 -2.7987808e-02 -9.2121866e-03
  5.8438439e-02  1.4725381e-01  1.7339036e+00 -1.9967493e-01
 -9.5832333e-02  7.9611391e-02 -1.1556033e-01 -1.0493908e-01
 -3.1899744e-01  2.6674919e-02 -1.4639571e-02  2.0762655e-01
 -7.1921304e-02 -6.9889180e-02 -2.3376752e-02 -3.0712143e-02
 -4.5117494e-02 -1.7169155e-02 -7.3519945e-03 -2.7511194e-02
 -2.5276711e-02 -1.2191281e-02 -1.8722665e-02 -1.8199440e-02
 -1.7593620e-02 -1.1753732e-02 -1.3500340e-03 -4.4057291e-02
 -1.8958049e-02 -1.6137689e-02 -2.0305930e-02  1.7149579e-03
  1.7112169e-01  1.9103453e-01  2.3442264e+00 -8.7361211e-01
 -3.5774940e-01 -1.9927737e-01 -2.6439095e-01 -2.7911422e-01
 -3.0839640e-01  2.3687065e-02 -4.7094584e-02 -5.2720457e-03
 -1.4051440e-01 -1.4767185e-01 -5.8841407e-02 -1.5584074e-01
 -7.3228300e-02 -8.8244900e-02  2.1853472e-01 -2.6660018e-02
 -5.2251931e-02  1.1570089e-02 -4.9346179e-02 -1.9849166e-02
 -2.9672965e-02 -2.7041962e-02 -3.2901026e-02 -9.7683944e-02
 -1.3571575e-02 -5.0432160e-03 -3.0093495e-02 -2.3728823e-02]",4,audio/signals_f,"[-5.52320331e-02  5.75823709e-03 -3.08994710e-01  3.73184234e-02
  7.49264508e-02  9.19528827e-02 -3.73662971e-02 -5.56764193e-03
 -4.65319455e-02  5.80908917e-02  9.69052762e-02  2.08549630e-02
  1.67057961e-02  5.94936647e-02  3.22168134e-02  2.24654563e-02
  7.96370208e-04  2.73250812e-03  4.22390550e-03 -3.79293226e-04
  2.85685784e-03  1.10620884e-02  8.14017002e-03  1.10889301e-02
  5.75848715e-03 -9.07003414e-05  1.68651417e-02 -7.63981044e-02
  2.12010695e-04  2.57327524e-03 -2.81191878e-02 -9.40186717e-03
  1.01433687e-01  2.89173052e-02  3.32653105e-01 -1.91498473e-02
  2.17558183e-02  1.16538100e-01 -8.14746022e-02 -1.14755124e-01
 -4.35109437e-03 -3.21161896e-02  4.08938788e-02 -8.17818195e-03
 -2.29131225e-02 -3.45528498e-02 -8.14112276e-03 -3.38758007e-02
 -5.47672622e-03 -3.01598338e-05 -2.88720671e-02  2.94776447e-03
 -7.15339091e-04  1.52420187e-02  4.67030145e-03 -4.61941492e-03
  3.62389255e-04  4.76508122e-03  1.91893661e-04  2.08823290e-02
  1.80167519e-03  3.79853789e-03  8.63674190e-03  2.17375644e-02
  3.17262709e-01  5.03173888e-01  5.20467758e+00 -5.97013474e-01
 -2.31364697e-01 -6.00940585e-01  5.16962484e-02  2.67167054e-02
  1.88428402e-01 -4.55781147e-02  6.60703331e-02 -3.57276946e-03
 -4.84719221e-03 -4.46354821e-02  1.84704759e-03  2.68220324e-02
  1.32979220e-02  6.31403551e-02 -3.37819941e-03  1.27641764e-03
 -9.15371813e-03  1.16341095e-03  3.48387659e-03  7.79769477e-03
  1.45705100e-02  8.64993781e-04  1.75118707e-02 -2.62929574e-02
 -5.12668956e-03 -8.99594277e-04  2.22297721e-02 -3.90895456e-03
 -3.32887530e-01 -4.21492100e-01 -2.62525225e+00  8.11743617e-01
  3.75716686e-01  5.49447954e-01 -1.80742025e-01 -3.73051316e-03
 -6.69759959e-02  8.11702162e-02 -4.38534506e-02 -6.04668856e-02
  2.17184186e-01  5.73346391e-02  6.59247041e-02  5.05988747e-02
  5.31901605e-03  3.88631895e-02 -1.93228424e-02  1.08442977e-02
  1.59989279e-02 -1.18031204e-02  3.37596908e-02  4.97131273e-02
  3.71616371e-02  3.66447978e-02  4.58589010e-02  4.12840694e-02
  1.08521301e-02  3.69242355e-02  1.79414935e-02  2.61209961e-02]","[ 187  406  625  812 1031 1250 1468 1687 1906 2093 2312 2531 2750 2968
 3156 3375 3593 3812 4031 4218 4437 4656 4875 5093 5312 5500 5718 5937
 6156 6375 6562 6781]"
