n_mics,signals_imag_vect,timestamp,signals_real_vect,frequencies,index,n_frequencies,topic
4,"[-2.42267346e+00 -2.86548972e-01 -5.90392798e-02  3.40675950e-01
  1.15069509e-01  9.51358080e-02 -1.10627808e-01 -1.29896492e-01
  2.04233155e-01 -1.04797378e-01  1.37226120e-01  2.77799726e-01
 -3.82537469e-02 -1.07674524e-01  7.64908865e-02 -2.25494370e-01
  1.22714974e-01  1.39575332e-01  2.63090059e-02  7.62295872e-02
 -1.80634737e-01 -6.87552616e-02  1.28676146e-01 -2.04377249e-02
 -5.65209277e-02  3.99188921e-02  8.69810209e-02  7.27541745e-02
 -5.10348976e-02  3.31821218e-02 -1.09364644e-01  7.30733722e-02
 -9.46449995e-01  3.53852451e-01  1.75464022e+00 -3.20454836e-01
 -2.20239258e+00 -5.90087950e-01  6.95116401e-01  1.30382419e-01
 -1.66552275e-01  9.43097174e-02 -1.00874253e-01 -5.33298254e-02
  6.45600855e-01  6.23725206e-02 -9.74097177e-02 -2.24303812e-01
  3.86312246e-01  2.04477787e-01 -3.71908963e-01 -2.88192853e-02
 -5.26596785e-01  1.73830837e-02  1.90333784e-01  3.94817561e-01
  2.45152861e-02 -4.85525019e-02 -9.75085050e-03  2.95330957e-02
  3.44602764e-03 -4.33527566e-02  5.64247817e-02  3.22244838e-02
  7.20909929e+00  2.27505398e+00  3.08550000e-01 -5.41565228e+00
  1.01321608e-01  2.07890892e+00 -1.71641201e-01  1.35389555e+00
 -1.90161574e+00  9.80205059e-01 -1.15635586e+00 -1.82728589e+00
  2.20768198e-01  7.66957998e-01 -7.54724622e-01 -5.15092432e-01
 -1.10507712e-01 -1.65411204e-01  2.89822519e-01 -6.09053493e-01
  3.08261245e-01  6.50981545e-01 -8.05837512e-02  2.24337816e-01
  5.86021841e-01 -4.79311943e-01  1.32041562e+00 -2.42079630e-01
  5.12145638e-01 -3.40856016e-01  2.63064921e-01 -1.19598955e-03
 -6.91053772e+00  3.21392322e+00 -5.73458672e+00 -1.32218122e+00
  2.68524599e+00  1.18433940e+00  7.23930407e+00  1.30079246e+00
 -7.70423234e-01  8.60686302e-01 -4.84633029e-01  1.87371358e-01
 -1.30170262e+00  7.04612374e-01 -3.75071347e-01  4.45982873e-01
  1.09873521e+00 -6.62957072e-01  7.97948658e-01 -3.18978339e-01
  2.59351075e-01  5.69895744e-01  1.01556063e+00 -6.94061935e-01
  4.94689703e-01 -2.08100766e-01  1.17730319e-01 -2.82799751e-01
  5.02308726e-01 -2.57430911e-01  9.70705003e-02 -9.58980978e-01]",77388,"[-4.64123344e+00 -4.10232723e-01  2.25832716e-01  5.53866982e-01
  1.41103673e+00 -5.15118361e-01 -2.56048501e-01 -2.38106623e-01
  2.19768420e-01 -1.68690443e-01  1.49110854e-01  5.57443500e-01
  1.66526139e-01 -1.10840522e-01  1.14423215e-01 -8.82192314e-01
 -1.62371606e-01 -1.30806789e-01 -2.28900462e-01  6.76951334e-02
  1.59292281e-01 -7.32764155e-02  8.36925954e-03  9.30174887e-02
 -6.55054972e-02  8.26525763e-02  2.31755495e-01 -1.61070004e-03
 -5.67057058e-02  4.19818796e-02  1.09636530e-01 -2.37277560e-02
 -1.08886242e+00  1.65839314e-01  1.19690955e+00 -2.42014676e-01
 -1.33160937e+00 -4.59478855e-01  1.01563466e+00  4.62217629e-02
 -1.35103866e-01 -6.97261095e-03 -1.41238242e-01 -1.66591719e-01
  3.86076391e-01 -2.69163996e-02 -1.18788317e-01 -4.32549834e-01
 -6.67217433e-01 -1.19978637e-01 -2.62525856e-01 -9.83860940e-02
  2.41988257e-01 -5.43341264e-02 -3.04390758e-01  2.35760897e-01
 -5.32293245e-02 -1.00914128e-01 -8.93743411e-02 -1.03032477e-01
 -3.21403742e-02 -1.06857039e-01  3.79314274e-02 -2.64372956e-02
  2.77387381e+00  1.01018119e+00  3.31825435e-01 -2.80535007e+00
  4.68062073e-01 -4.98696518e+00  4.65306118e-02  5.11189401e-01
 -1.02381027e+00  3.15040648e-01 -6.75911367e-01  3.40927541e-02
  2.25465268e-01  2.47583687e-01 -5.03696144e-01  6.55108094e-02
  1.67131722e-02 -2.25859031e-01 -4.56547529e-01 -4.30721402e-01
 -5.38255930e-01  1.25069082e-01  2.06829250e-01  1.61463514e-01
  1.36713058e-01 -3.71018320e-01 -7.17801601e-02 -2.63687849e-01
  9.39965025e-02 -3.02470207e-01 -1.99252188e-01  1.42373145e-02
  8.84394932e+00 -4.61684895e+00  3.86962557e+00  2.02972674e+00
 -1.30483091e+00 -6.58932805e-01  6.31220341e-02 -1.80423546e+00
  1.24747264e+00 -1.13318694e+00  8.90628517e-01 -1.29723489e-01
  7.00562000e-01 -8.09170604e-01  7.03467011e-01 -1.80696145e-01
  9.21240449e-02  8.58698249e-01 -5.13395786e-01  6.08984828e-01
 -4.92055088e-01 -6.03842437e-01 -3.67005885e-01  3.37003261e-01
 -5.23419559e-01  5.22655308e-01 -6.18871041e-02  6.25362754e-01
 -4.90032434e-01  4.51779604e-01  7.79801011e-02 -3.45649719e-01]","[ 656  625  687 1343 1312 1281 2000  593  718  562 1375  750  531 1937
 2656  500 1968 1906  781  468 1406 1250  312  343  437 1000  812  406
 2562 1437  375 1218]",0,32,audio/signals_f
4,"[-4.79640818e+00 -4.99544621e-01  8.69605988e-02  4.24192995e-01
  1.21167982e+00 -1.65561423e-01  1.99884623e-02 -2.61678755e-01
  1.88637435e-01 -1.77103430e-01 -9.39354897e-02  1.06822453e-01
  2.45309472e-01 -1.22203521e-01  3.15250829e-02  1.06740020e-01
 -1.05832145e-01 -5.66767007e-02 -1.16027296e-01  1.49846166e-01
  3.06209549e-03 -1.01878852e-01  4.97735478e-02 -1.62888348e-01
  2.48565793e-01 -1.02358006e-01 -5.77912591e-02 -8.00814629e-02
  2.04598680e-02  4.96576726e-03  6.50481358e-02 -2.39590909e-02
 -2.34160042e+00  6.31582379e-01  1.86721087e-02 -2.83037215e-01
  1.29255056e-02  2.20986307e-02  7.33990490e-01  2.66763657e-01
 -1.74764499e-01  1.96996525e-01  4.96071577e-03 -1.09559208e-01
 -9.53774154e-02  1.29046276e-01  4.51163650e-02 -8.27903077e-02
  4.32316363e-02 -4.76114362e-01  8.22798759e-02  4.09022689e-01
 -2.25517213e-01  9.58674476e-02 -4.12607789e-02  2.00680941e-02
 -1.07651092e-01  5.47572821e-02  7.35385269e-02  2.72816271e-02
  1.65253431e-02  5.65186739e-02 -3.25800590e-02 -3.42889316e-03
 -3.76834321e+00 -9.11304057e-01 -3.36856246e-01  2.70181131e+00
 -7.08128572e-01  4.45587444e+00 -1.57005057e-01 -5.50528944e-01
  9.40799475e-01 -3.99004400e-01 -6.26839459e-01  5.48899770e-01
 -2.02068180e-01 -2.80903786e-01 -2.43226022e-01  4.12171513e-01
  3.10601741e-01 -2.04195842e-01 -2.98976451e-01 -1.67588800e-01
 -1.60369277e-02 -2.26460919e-01  3.13137025e-01  1.30238295e-01
  8.78385752e-02  1.23213455e-01 -1.81220785e-01  3.79975915e-01
 -1.88631833e-01 -1.34892210e-01  2.01665834e-01 -1.06814153e-01
  1.14040318e+01 -7.02400398e+00 -4.20390940e+00  3.13453150e+00
  1.11065400e+00  1.47835881e-01 -3.50839376e-01 -2.74891210e+00
  1.65435123e+00 -1.71288788e+00 -2.64347494e-01  1.15606797e+00
 -1.32880062e-01 -1.26521063e+00 -1.04593086e+00  8.19758296e-01
  2.63086557e-02 -6.39841497e-01 -9.66123521e-01 -5.14087260e-01
 -6.36556745e-01 -8.41180861e-01  6.57116234e-01 -2.43560329e-01
  3.61118257e-01 -8.81018192e-02 -7.03264594e-01 -1.99121028e-01
 -7.23513722e-01 -2.20306933e-01  5.48244953e-01  1.84035629e-01]",77612,"[ 8.99702835e+00  8.17902684e-01 -1.86006039e-01 -9.92053092e-01
 -1.46058750e+00  3.55071574e-01  9.32941772e-03  4.38827336e-01
 -4.86760229e-01  2.77115256e-01 -6.08291700e-02 -3.33292276e-01
  2.81871736e-01  2.22124070e-01 -6.53262213e-02 -2.28057444e-01
  1.92755580e-01  4.01239574e-01  2.13052183e-01  4.69799265e-02
 -1.20448723e-01  1.82976618e-01 -2.18055710e-01 -5.43972254e-02
 -1.76052332e-01  1.09630622e-01  1.56559482e-01 -1.87450387e-02
 -4.64016572e-02  5.37645184e-02 -1.54911354e-01 -1.02837570e-03
 -7.40776777e-01  4.11401033e-01 -1.25170577e+00 -2.26100206e-01
  1.33187866e+00  4.02327269e-01  9.73639131e-01  1.78985775e-01
 -1.27648503e-01  1.43239170e-01 -1.36245802e-01 -9.75458473e-02
 -3.32375228e-01  1.09533772e-01 -4.32708204e-01 -7.34461397e-02
  2.58892477e-01  5.05219519e-01  7.46873766e-02 -8.76169801e-01
 -5.61592460e-01  1.00240931e-01 -3.37857604e-02 -5.11741340e-02
  1.14842206e-02  1.76923305e-01  6.19048476e-02 -2.79867072e-02
 -2.35603735e-01  1.15261674e-01 -4.91920561e-02  4.64851782e-02
  5.12370682e+00  1.44069552e+00  2.97457457e-01 -4.05243397e+00
  3.44625533e-01 -3.30467033e+00 -1.90451741e-02  8.84794950e-01
 -1.46622884e+00  5.51837981e-01 -4.53218579e-01 -9.27769005e-01
  2.42509440e-01  4.59667623e-01  1.95671633e-01 -6.66355968e-01
 -1.46124452e-01 -2.75861025e-01  3.52086782e-01  1.61656737e-02
  9.03086543e-01  2.68314183e-01 -5.32172799e-01 -1.41804874e-01
 -3.76400232e-01 -8.90062749e-03  2.44205073e-01 -7.22874224e-01
  1.77378386e-01 -6.52309507e-03 -4.98516411e-01  8.15266967e-02
  1.50025344e+00 -6.24131322e-01 -3.44173908e-01  4.44642246e-01
  9.07444954e-02  1.63017392e-01  4.96494579e+00 -2.64444500e-01
  3.27744901e-01 -1.73061386e-01  2.64831722e-01  2.11812228e-01
  5.49944699e-01 -9.49501991e-02 -8.48313570e-02  1.89798743e-01
  5.33192754e-02 -7.88272917e-03 -5.25455400e-02 -8.10206175e-01
 -7.37251401e-01 -3.58580649e-02  1.58055335e-01 -1.04477823e-01
  2.37021327e-01  5.90805113e-02 -2.45825015e-02 -8.48930776e-02
  3.07473242e-02 -6.09090805e-01  1.63468987e-01  5.71270585e-01]","[ 656  687 1343  625 1312 1281 2000  718  593  750  562 1937 1375  781
  531 1968 2656  343 1250  500  968  812 1000 1406  843  468 1906  375
  875  437 2562 2687]",1,32,audio/signals_f
4,"[-4.79640818e+00 -4.99544621e-01  8.69605988e-02  4.24192995e-01
  1.21167982e+00 -1.65561423e-01  1.99884623e-02 -2.61678755e-01
  1.88637435e-01 -1.77103430e-01 -9.39354897e-02  1.06822453e-01
  2.45309472e-01 -1.22203521e-01  3.15250829e-02  1.06740020e-01
 -1.05832145e-01 -5.66767007e-02 -1.16027296e-01  1.49846166e-01
  3.06209549e-03 -1.01878852e-01  4.97735478e-02 -1.62888348e-01
  2.48565793e-01 -1.02358006e-01 -5.77912591e-02 -8.00814629e-02
  2.04598680e-02  4.96576726e-03  6.50481358e-02 -2.39590909e-02
 -2.34160042e+00  6.31582379e-01  1.86721087e-02 -2.83037215e-01
  1.29255056e-02  2.20986307e-02  7.33990490e-01  2.66763657e-01
 -1.74764499e-01  1.96996525e-01  4.96071577e-03 -1.09559208e-01
 -9.53774154e-02  1.29046276e-01  4.51163650e-02 -8.27903077e-02
  4.32316363e-02 -4.76114362e-01  8.22798759e-02  4.09022689e-01
 -2.25517213e-01  9.58674476e-02 -4.12607789e-02  2.00680941e-02
 -1.07651092e-01  5.47572821e-02  7.35385269e-02  2.72816271e-02
  1.65253431e-02  5.65186739e-02 -3.25800590e-02 -3.42889316e-03
 -3.76834321e+00 -9.11304057e-01 -3.36856246e-01  2.70181131e+00
 -7.08128572e-01  4.45587444e+00 -1.57005057e-01 -5.50528944e-01
  9.40799475e-01 -3.99004400e-01 -6.26839459e-01  5.48899770e-01
 -2.02068180e-01 -2.80903786e-01 -2.43226022e-01  4.12171513e-01
  3.10601741e-01 -2.04195842e-01 -2.98976451e-01 -1.67588800e-01
 -1.60369277e-02 -2.26460919e-01  3.13137025e-01  1.30238295e-01
  8.78385752e-02  1.23213455e-01 -1.81220785e-01  3.79975915e-01
 -1.88631833e-01 -1.34892210e-01  2.01665834e-01 -1.06814153e-01
  1.14040318e+01 -7.02400398e+00 -4.20390940e+00  3.13453150e+00
  1.11065400e+00  1.47835881e-01 -3.50839376e-01 -2.74891210e+00
  1.65435123e+00 -1.71288788e+00 -2.64347494e-01  1.15606797e+00
 -1.32880062e-01 -1.26521063e+00 -1.04593086e+00  8.19758296e-01
  2.63086557e-02 -6.39841497e-01 -9.66123521e-01 -5.14087260e-01
 -6.36556745e-01 -8.41180861e-01  6.57116234e-01 -2.43560329e-01
  3.61118257e-01 -8.81018192e-02 -7.03264594e-01 -1.99121028e-01
 -7.23513722e-01 -2.20306933e-01  5.48244953e-01  1.84035629e-01]",77691,"[ 8.99702835e+00  8.17902684e-01 -1.86006039e-01 -9.92053092e-01
 -1.46058750e+00  3.55071574e-01  9.32941772e-03  4.38827336e-01
 -4.86760229e-01  2.77115256e-01 -6.08291700e-02 -3.33292276e-01
  2.81871736e-01  2.22124070e-01 -6.53262213e-02 -2.28057444e-01
  1.92755580e-01  4.01239574e-01  2.13052183e-01  4.69799265e-02
 -1.20448723e-01  1.82976618e-01 -2.18055710e-01 -5.43972254e-02
 -1.76052332e-01  1.09630622e-01  1.56559482e-01 -1.87450387e-02
 -4.64016572e-02  5.37645184e-02 -1.54911354e-01 -1.02837570e-03
 -7.40776777e-01  4.11401033e-01 -1.25170577e+00 -2.26100206e-01
  1.33187866e+00  4.02327269e-01  9.73639131e-01  1.78985775e-01
 -1.27648503e-01  1.43239170e-01 -1.36245802e-01 -9.75458473e-02
 -3.32375228e-01  1.09533772e-01 -4.32708204e-01 -7.34461397e-02
  2.58892477e-01  5.05219519e-01  7.46873766e-02 -8.76169801e-01
 -5.61592460e-01  1.00240931e-01 -3.37857604e-02 -5.11741340e-02
  1.14842206e-02  1.76923305e-01  6.19048476e-02 -2.79867072e-02
 -2.35603735e-01  1.15261674e-01 -4.91920561e-02  4.64851782e-02
  5.12370682e+00  1.44069552e+00  2.97457457e-01 -4.05243397e+00
  3.44625533e-01 -3.30467033e+00 -1.90451741e-02  8.84794950e-01
 -1.46622884e+00  5.51837981e-01 -4.53218579e-01 -9.27769005e-01
  2.42509440e-01  4.59667623e-01  1.95671633e-01 -6.66355968e-01
 -1.46124452e-01 -2.75861025e-01  3.52086782e-01  1.61656737e-02
  9.03086543e-01  2.68314183e-01 -5.32172799e-01 -1.41804874e-01
 -3.76400232e-01 -8.90062749e-03  2.44205073e-01 -7.22874224e-01
  1.77378386e-01 -6.52309507e-03 -4.98516411e-01  8.15266967e-02
  1.50025344e+00 -6.24131322e-01 -3.44173908e-01  4.44642246e-01
  9.07444954e-02  1.63017392e-01  4.96494579e+00 -2.64444500e-01
  3.27744901e-01 -1.73061386e-01  2.64831722e-01  2.11812228e-01
  5.49944699e-01 -9.49501991e-02 -8.48313570e-02  1.89798743e-01
  5.33192754e-02 -7.88272917e-03 -5.25455400e-02 -8.10206175e-01
 -7.37251401e-01 -3.58580649e-02  1.58055335e-01 -1.04477823e-01
  2.37021327e-01  5.90805113e-02 -2.45825015e-02 -8.48930776e-02
  3.07473242e-02 -6.09090805e-01  1.63468987e-01  5.71270585e-01]","[ 656  687 1343  625 1312 1281 2000  718  593  750 1937  562 1968  781
 1375  531 1250  968  812 2656 1000  843  500  343  312 1218  875 2562
 1406 2031  468 2687]",2,32,audio/signals_f
4,"[-4.79640818e+00 -4.99544621e-01  8.69605988e-02  4.24192995e-01
  1.21167982e+00 -1.65561423e-01  1.99884623e-02 -2.61678755e-01
  1.88637435e-01 -1.77103430e-01 -9.39354897e-02  1.06822453e-01
  2.45309472e-01 -1.22203521e-01  3.15250829e-02  1.06740020e-01
 -1.05832145e-01 -5.66767007e-02 -1.16027296e-01  1.49846166e-01
  3.06209549e-03 -1.01878852e-01  4.97735478e-02 -1.62888348e-01
  2.48565793e-01 -1.02358006e-01 -5.77912591e-02 -8.00814629e-02
  2.04598680e-02  4.96576726e-03  6.50481358e-02 -2.39590909e-02
 -2.34160042e+00  6.31582379e-01  1.86721087e-02 -2.83037215e-01
  1.29255056e-02  2.20986307e-02  7.33990490e-01  2.66763657e-01
 -1.74764499e-01  1.96996525e-01  4.96071577e-03 -1.09559208e-01
 -9.53774154e-02  1.29046276e-01  4.51163650e-02 -8.27903077e-02
  4.32316363e-02 -4.76114362e-01  8.22798759e-02  4.09022689e-01
 -2.25517213e-01  9.58674476e-02 -4.12607789e-02  2.00680941e-02
 -1.07651092e-01  5.47572821e-02  7.35385269e-02  2.72816271e-02
  1.65253431e-02  5.65186739e-02 -3.25800590e-02 -3.42889316e-03
 -3.76834321e+00 -9.11304057e-01 -3.36856246e-01  2.70181131e+00
 -7.08128572e-01  4.45587444e+00 -1.57005057e-01 -5.50528944e-01
  9.40799475e-01 -3.99004400e-01 -6.26839459e-01  5.48899770e-01
 -2.02068180e-01 -2.80903786e-01 -2.43226022e-01  4.12171513e-01
  3.10601741e-01 -2.04195842e-01 -2.98976451e-01 -1.67588800e-01
 -1.60369277e-02 -2.26460919e-01  3.13137025e-01  1.30238295e-01
  8.78385752e-02  1.23213455e-01 -1.81220785e-01  3.79975915e-01
 -1.88631833e-01 -1.34892210e-01  2.01665834e-01 -1.06814153e-01
  1.14040318e+01 -7.02400398e+00 -4.20390940e+00  3.13453150e+00
  1.11065400e+00  1.47835881e-01 -3.50839376e-01 -2.74891210e+00
  1.65435123e+00 -1.71288788e+00 -2.64347494e-01  1.15606797e+00
 -1.32880062e-01 -1.26521063e+00 -1.04593086e+00  8.19758296e-01
  2.63086557e-02 -6.39841497e-01 -9.66123521e-01 -5.14087260e-01
 -6.36556745e-01 -8.41180861e-01  6.57116234e-01 -2.43560329e-01
  3.61118257e-01 -8.81018192e-02 -7.03264594e-01 -1.99121028e-01
 -7.23513722e-01 -2.20306933e-01  5.48244953e-01  1.84035629e-01]",77780,"[ 8.99702835e+00  8.17902684e-01 -1.86006039e-01 -9.92053092e-01
 -1.46058750e+00  3.55071574e-01  9.32941772e-03  4.38827336e-01
 -4.86760229e-01  2.77115256e-01 -6.08291700e-02 -3.33292276e-01
  2.81871736e-01  2.22124070e-01 -6.53262213e-02 -2.28057444e-01
  1.92755580e-01  4.01239574e-01  2.13052183e-01  4.69799265e-02
 -1.20448723e-01  1.82976618e-01 -2.18055710e-01 -5.43972254e-02
 -1.76052332e-01  1.09630622e-01  1.56559482e-01 -1.87450387e-02
 -4.64016572e-02  5.37645184e-02 -1.54911354e-01 -1.02837570e-03
 -7.40776777e-01  4.11401033e-01 -1.25170577e+00 -2.26100206e-01
  1.33187866e+00  4.02327269e-01  9.73639131e-01  1.78985775e-01
 -1.27648503e-01  1.43239170e-01 -1.36245802e-01 -9.75458473e-02
 -3.32375228e-01  1.09533772e-01 -4.32708204e-01 -7.34461397e-02
  2.58892477e-01  5.05219519e-01  7.46873766e-02 -8.76169801e-01
 -5.61592460e-01  1.00240931e-01 -3.37857604e-02 -5.11741340e-02
  1.14842206e-02  1.76923305e-01  6.19048476e-02 -2.79867072e-02
 -2.35603735e-01  1.15261674e-01 -4.91920561e-02  4.64851782e-02
  5.12370682e+00  1.44069552e+00  2.97457457e-01 -4.05243397e+00
  3.44625533e-01 -3.30467033e+00 -1.90451741e-02  8.84794950e-01
 -1.46622884e+00  5.51837981e-01 -4.53218579e-01 -9.27769005e-01
  2.42509440e-01  4.59667623e-01  1.95671633e-01 -6.66355968e-01
 -1.46124452e-01 -2.75861025e-01  3.52086782e-01  1.61656737e-02
  9.03086543e-01  2.68314183e-01 -5.32172799e-01 -1.41804874e-01
 -3.76400232e-01 -8.90062749e-03  2.44205073e-01 -7.22874224e-01
  1.77378386e-01 -6.52309507e-03 -4.98516411e-01  8.15266967e-02
  1.50025344e+00 -6.24131322e-01 -3.44173908e-01  4.44642246e-01
  9.07444954e-02  1.63017392e-01  4.96494579e+00 -2.64444500e-01
  3.27744901e-01 -1.73061386e-01  2.64831722e-01  2.11812228e-01
  5.49944699e-01 -9.49501991e-02 -8.48313570e-02  1.89798743e-01
  5.33192754e-02 -7.88272917e-03 -5.25455400e-02 -8.10206175e-01
 -7.37251401e-01 -3.58580649e-02  1.58055335e-01 -1.04477823e-01
  2.37021327e-01  5.90805113e-02 -2.45825015e-02 -8.48930776e-02
  3.07473242e-02 -6.09090805e-01  1.63468987e-01  5.71270585e-01]","[ 656  687 1343  625 1312 1281 2000  718  593  750 1937  562 1968  781
 1375  531 1250  968  812 2656 1000  843  500  343  312 1218  875 2562
 1406 2031  468 2687]",3,32,audio/signals_f
4,"[ 6.23397541e+00  4.26391184e-01 -4.44872022e-01 -3.14162999e-01
 -2.98609543e+00  5.79272151e-01 -4.89731953e-02  2.50075400e-01
 -1.84406102e-01  1.61176592e-01 -1.08098134e-01  6.47367984e-02
 -1.71070859e-01 -3.13477010e-01  1.62204698e-01  9.20033902e-02
 -5.27356751e-02  2.96464682e-01  1.03035226e-01 -2.36519620e-01
 -2.74813101e-02  1.89414933e-01  9.53823701e-02  3.55673507e-02
 -3.30626294e-02 -1.06574535e-01  1.88998550e-01 -3.56984437e-02
  1.06133983e-01  2.25305587e-01 -5.47331236e-02  5.68340644e-02
 -3.59131408e+00  1.15491796e+00 -6.33953571e-01 -9.03816521e-01
  1.28476131e+00  3.33214819e-01  4.12032157e-01  4.89660382e-01
 -3.49867314e-01  3.42843920e-01 -2.27520257e-01 -1.26518160e-02
 -2.85127282e-01 -3.21815014e-02  2.39924133e-01 -8.44983220e-01
 -1.70584679e-01  2.16887608e-01  2.29036987e-01 -3.39404121e-02
 -1.14561558e-01 -1.89962946e-02  1.63407534e-01  4.84286249e-03
 -1.17088839e-01 -1.41832054e-01  1.86952740e-01  1.38012525e-02
  1.81103319e-01  3.81662667e-01 -8.09728578e-02  1.47603258e-01
 -1.18807411e+00  1.41059339e-01  2.38258839e-02 -1.62275419e-01
 -1.92507207e-01  2.08925152e+00  4.99415398e-01  3.18101048e-02
 -1.44365430e-02  4.43816185e-03  1.42129660e-02  2.60990477e+00
 -1.12730861e-01  6.34232223e-01  4.92766500e-02 -3.82853672e-02
  9.18507576e-04  1.11509204e-01  4.73894179e-02 -1.17425650e-01
  2.96716094e-02  9.61312056e-02  1.40610337e-03 -1.44399893e+00
 -1.88504755e-02 -9.80091617e-02  2.82736570e-02  1.18877661e+00
  1.22672617e-02 -2.77021527e-01 -3.48973155e-01  6.48942143e-02
  8.84971046e+00 -4.68517017e+00  2.02652311e+00 -3.14966059e+00
  6.48625970e-01  1.12413406e-01  2.44968057e-01 -1.79962051e+00
  1.14345789e+00 -1.21191120e+00  7.49767005e-01 -2.87928671e-01
 -7.40793347e-01 -3.34387988e-01 -8.53544831e-01 -1.02674031e+00
  5.71764708e-01  1.92841589e-02 -6.58148229e-01  8.86592269e-02
  4.64889944e-01  3.88671815e-01 -5.87913811e-01 -2.61942357e-01
  4.11456883e-01 -4.53824222e-01 -3.74793112e-02 -1.98152974e-01
 -4.73690033e-01  1.05833560e-02 -5.56426287e-01 -4.50417459e-01]",77844,"[-1.30765820e+00 -1.94860116e-01  8.90955627e-02  2.90284485e-01
  2.04350948e+00 -3.45139325e-01  3.88694480e-02 -8.29251707e-02
  5.03007174e-02 -5.13522401e-02 -1.60662457e-02  1.80858374e-02
  1.27044588e-01  2.26500690e-01 -2.57315785e-02 -1.76363975e-01
 -1.42520517e-02 -1.86783016e-01 -3.73346396e-02  4.86972034e-02
 -7.46689737e-04 -7.79441893e-02 -3.44096497e-02  1.09893680e-02
  2.07933411e-03  6.55829981e-02 -1.05598085e-01  1.24464154e-01
 -4.60208580e-02 -1.70779303e-02 -3.76295708e-02 -5.33345044e-02
 -8.31671476e-01  6.37785435e-01 -3.05356443e-01  1.15076220e+00
 -1.30781770e+00 -3.65956187e-01  2.79664874e-01  2.19578356e-01
 -2.17965215e-01  1.07367739e-01 -1.59283251e-01 -8.42900649e-02
  3.78217757e-01 -2.60398358e-01  4.35782224e-02 -3.74651611e-01
 -1.22850895e-01 -2.40084454e-01  1.42000616e-02 -3.29957217e-01
 -9.21764076e-02  2.18305320e-01 -5.55291772e-04 -8.10220093e-03
 -8.42798203e-02  2.44280145e-01 -1.69001639e-01  3.77494395e-02
  3.51777673e-03  5.64457774e-02  4.83469009e-01 -5.96147776e-03
 -5.43762779e+00 -1.55629206e+00  4.53376627e+00 -1.71302587e-01
 -3.71639967e-01  2.30095935e+00  9.74963754e-02 -9.27687228e-01
  1.61955881e+00 -6.84788525e-01  1.00500131e+00  5.64649284e-01
 -1.47964224e-01  2.49250323e-01 -4.96729344e-01  1.26419023e-01
  7.08402514e-01  7.18049556e-02 -3.75453353e-01  3.71625870e-01
  6.11232996e-01  2.10166022e-01 -3.66556704e-01 -5.89734793e-01
  4.97274369e-01 -1.57671303e-01  3.54494005e-02 -6.43415272e-01
 -3.06293517e-01 -2.56106317e-01 -8.97835940e-02 -2.92885661e-01
  1.51539879e+01 -8.51524067e+00  4.15670586e+00 -1.31224871e-01
  4.16044116e-01  1.25575066e-03  1.07583880e+00 -3.20738626e+00
  2.47103024e+00 -1.91706252e+00  1.74450326e+00 -1.81190342e-01
 -4.43614155e-01 -1.97494313e-01 -1.35907042e+00 -6.76030338e-01
  1.38914335e+00 -5.82484901e-02 -1.07610476e+00  6.36124790e-01
  1.15082812e+00  3.64861578e-01 -8.33535016e-01 -1.20631173e-01
  1.02692449e+00 -2.81741202e-01 -8.92816186e-02 -1.31971657e-01
 -6.77040696e-01 -3.86047363e-02 -3.46337587e-01 -5.82252741e-01]","[ 656  687 1343  625 1312 1281 2000  718  593  750 1937  562 1968  781
 1375  531 1250  968  812 2656 1000  843  500  343  312 1218  875 2562
 1406 2031  468 2687]",4,32,audio/signals_f
