topic,timestamp,index,n_frequencies,signals_real_vect,frequencies,signals_imag_vect,n_mics
audio/signals_f,35575,0,32,"[ 5.39177322e+00 -4.91753960e+00  3.44546646e-01 -9.33432698e-01
 -4.43530142e-01 -3.23665351e-01  2.55937874e-01 -1.07627726e+00
  1.62873113e+00 -1.45218000e-01  2.46494070e-01  4.27301466e-01
 -5.17953992e-01  2.97867000e-01 -9.60401446e-02  1.85674369e-01
  7.26196647e-01  1.77341223e-01 -1.03711866e-01 -6.78241998e-02
 -1.94445029e-01  2.66686767e-01 -1.60618529e-01 -4.45835590e-01
  2.07977369e-01  1.76962495e-01  4.59284067e-01 -3.26822102e-01
 -1.74922585e-01  1.94493681e-03  1.83881491e-01  2.11079955e-01
  4.11647797e-01  5.41471481e-01 -1.15071058e-01 -1.81651068e+00
  2.28171349e-02  1.39491796e+00  2.14555264e-02  2.86188960e-01
  1.89518899e-01  8.02086294e-02  7.86862969e-02  1.95375502e-01
 -2.54767239e-01  2.29053080e-01  7.97461271e-02  7.57802278e-02
  1.35829851e-01  4.43748534e-02  3.44922662e-01  7.36806691e-02
 -1.58828095e-01 -4.33184952e-03  1.31072342e-01 -7.10891336e-02
 -4.93578166e-02  9.64862108e-02  1.14574268e-01 -1.14473723e-01
 -5.26698112e-01  9.57904831e-02  7.17656314e-02  1.10895507e-01
  3.50463390e-01  3.12759471e+00 -4.23562527e-03  8.30630779e-01
 -4.47980165e-02  1.68380216e-01 -3.76939178e-02  7.03901768e-01
 -1.40447831e+00 -6.91649914e-02 -4.31639403e-02 -3.68633926e-01
  4.40313876e-01  1.06758326e-01 -8.01732987e-02 -7.80130029e-02
 -6.10143304e-01 -1.08322710e-01  5.74509092e-02 -7.60751739e-02
  1.16856344e-01 -2.90067047e-01 -2.18659431e-01  4.94804204e-01
  1.22819886e-01 -5.76851666e-02 -3.95853758e-01  2.87305117e-01
  1.20386213e-01 -4.34709489e-02 -8.95551592e-02 -5.79061657e-02
  4.97786856e+00  4.09323335e-01 -2.48954153e+00 -1.89767230e+00
  1.23051667e+00 -2.35706043e+00 -9.07676339e-01 -2.19013765e-01
  1.69411957e-01  7.90532172e-01 -5.69642782e-01 -1.33674830e-01
 -2.74089575e-01 -5.45132756e-02  5.66434741e-01 -3.98716182e-01
  7.69273639e-02 -2.77480483e-01 -2.48715878e-01  4.00576770e-01
  2.33346537e-01  1.91957325e-01  3.10145557e-01  1.43654227e-01
  2.85195619e-01 -2.10243300e-01  5.12319654e-02 -1.79918319e-01
  2.22715095e-01  3.58137727e-01 -2.12423563e-01 -1.07518256e-01]","[ 656 1312  687 1343  625 2000  718 1968 1281  593  750 1937 1375  968
  562  781 1250  812 2687  531 2656 2593  343 2625  312  843 1218 1406
 2031  500  875  937]","[ 5.59521341e+00 -1.21795154e+00  6.70442581e-01 -2.44527414e-01
 -7.67383814e-01 -6.20253384e-04  3.28132570e-01  1.72408104e-01
  2.81107306e-01 -3.61961633e-01  2.66122192e-01 -1.55823573e-01
 -9.47382152e-02  3.33403230e-01 -2.58990735e-01  1.44337535e-01
  1.39898241e-01  1.58903390e-01  4.98385206e-02 -2.02899992e-01
  5.41757084e-02 -1.57730788e-01 -2.54542947e-01  1.95870936e-01
  3.00089091e-01  1.55366674e-01  7.56063238e-02 -5.14133722e-02
  4.01477441e-02 -1.49200782e-01  1.52617633e-01  1.21834606e-01
  3.35102272e+00 -1.92266926e-01 -2.58020496e+00  7.33553469e-02
  1.02551556e+00  1.27576089e+00 -9.63625431e-01  1.72243014e-01
 -9.94678587e-02  5.89773178e-01 -6.35498285e-01  3.95107269e-02
 -8.31853598e-04  2.07629651e-02  3.71650606e-01 -4.65454191e-01
 -1.24421209e-01 -3.72292697e-01  1.88381478e-01  3.14465225e-01
 -8.53198022e-02 -3.49014737e-02 -8.27780664e-02 -4.69882712e-02
  1.90534025e-01 -2.98155308e-01 -1.33823097e-01 -3.01791672e-02
 -3.39755893e-01  2.30545104e-01 -2.59000599e-01 -1.72497213e-01
  3.10483932e+00 -2.99727154e+00  3.11036915e-01 -5.59764743e-01
 -2.50232637e-01  1.78575456e-01  1.46223277e-01  5.34349382e-01
  1.23864651e+00 -8.26381817e-02  1.38465747e-01 -4.59400237e-01
 -3.38857949e-01 -9.80368257e-02 -7.27319270e-02  1.16574228e-01
  5.09203434e-01  9.06081945e-02 -8.96168128e-02 -2.15607285e-02
 -1.03961974e-01  4.59302604e-01  2.11236700e-01 -3.70186508e-01
 -2.36753777e-01  8.81750882e-02  3.35752159e-01 -2.47601479e-01
  4.82789874e-02  1.87410712e-02  1.16048962e-01  7.01549873e-02
 -1.34983301e+00  2.42595959e+00  9.06244516e-01 -6.52402449e+00
 -2.76430905e-01 -1.51803875e+00  4.57512200e-01 -3.12792838e-01
  1.07836211e+00 -1.20393217e-01  3.09906214e-01 -1.36164963e-01
 -1.33459485e+00  4.54759598e-03 -8.07317495e-02  2.31607378e-01
  6.57372475e-01  1.96859106e-01 -5.05803108e-01 -2.88902223e-02
  4.83459890e-01  4.69236821e-03  2.21414074e-01  1.72699764e-01
 -2.92806208e-01  1.94456056e-01  4.71428633e-01 -7.18406677e-01
  1.04847491e-01 -1.93827748e-02  1.62377656e-01  1.54613584e-01]",4
audio/signals_f,35655,1,32,"[-4.44759083e+00 -1.53613245e+00 -4.66704309e-01 -3.94251406e-01
  7.63504982e-01 -4.57322240e-01 -1.45459807e+00  5.85452199e-01
 -1.84378147e-01  3.68886054e-01 -2.13760227e-01 -1.12442300e-01
  8.34047675e-01  2.77566373e-01  5.52672625e-01  2.33122304e-01
 -2.35900998e-01 -6.08290881e-02  4.37669992e-01  2.77206182e-01
  2.30499715e-01 -2.74670959e-01 -1.25273049e-01 -1.39824897e-02
  1.38857290e-01 -8.82955551e-01 -1.12303346e-03  1.28135338e-01
  9.68290865e-01  2.42359921e-01  1.80389583e-02  7.16651082e-02
 -1.79783821e-01 -1.17245674e-01  2.28741050e-01  5.27173281e-01
 -1.01658106e-01  2.28318453e-01  2.74197459e-02 -2.45743990e-03
  1.04148865e-01 -6.41066730e-02  1.72821879e-02  2.50973701e-02
 -1.74129792e-02 -3.60634923e-02  1.51638880e-01 -1.65021122e-02
 -7.83483312e-02  4.45854366e-02  1.20343655e-01  1.52345955e-01
 -3.19390446e-02 -6.72928542e-02  1.41020864e-02  3.67865860e-02
 -1.79224014e-02 -1.97867118e-03  9.61869955e-05 -2.67609596e-01
  9.95586887e-02 -3.60302925e-02  5.42282313e-02  5.16554713e-03
 -3.46637058e+00 -2.08046246e+00 -4.91084725e-01 -3.53719026e-01
  6.53211594e-01 -6.98018521e-02 -3.17209423e-01  6.94678187e-01
 -2.52797782e-01  3.47661227e-01 -1.89079344e-01 -1.76553637e-01
  2.58334756e-01  2.16102272e-01 -5.42228818e-01  3.08689684e-01
 -2.26712972e-02 -1.48858473e-01 -2.33956113e-01 -9.56966728e-03
  1.52337745e-01  3.74923170e-01 -1.54502183e-01 -6.59208223e-02
  2.00357258e-01  1.94905788e-01 -6.42916858e-02 -2.64611859e-02
 -3.19839627e-01  1.63035721e-01 -7.05197901e-02  1.55293301e-01
  5.75246572e+00  2.05135894e+00 -3.16853142e+00 -4.91765785e+00
  1.63243413e+00  2.11042118e+00  8.41331780e-02  7.84933150e-01
 -1.13103032e+00  9.63384151e-01 -1.09116089e+00 -6.16714835e-01
  9.74388197e-02  6.93161666e-01 -1.99698344e-01  4.76079762e-01
  1.02135110e+00 -4.46955264e-01 -2.69663215e-01 -7.05951154e-01
  5.92592001e-01  8.13638449e-01 -6.64168239e-01 -2.91127861e-01
  3.40043575e-01 -1.75456494e-01 -2.28361279e-01  6.23854041e-01
 -2.22543761e-01  4.55087751e-01 -1.72361270e-01  2.26243556e-01]","[ 656 1312  687 1343  625 2000  718 1968 1281  593  750 1937 1375  968
  562  781 1250  812 2687  531 2656 2593  343 2625  312  843 1218 1406
 2031  500  875  937]","[ 2.63422680e+00  3.08387518e-01  1.81802839e-01  4.60117757e-02
 -3.57307702e-01 -6.19654432e-02 -1.63658917e-01  1.80483460e-02
  6.44844919e-02 -2.32725799e-01  3.65655422e-02  6.61808476e-02
  1.18102401e-01 -1.36576995e-01 -3.32352608e-01 -6.55323267e-04
  2.64788568e-01  3.23862806e-02 -3.03517699e-01  1.83209240e-01
 -1.42260522e-01  2.67009169e-01  4.51932847e-03  5.55516817e-02
  2.98386216e-02 -4.85547781e-01  4.04130258e-02  1.20969541e-01
  5.69898248e-01 -1.07214257e-01 -9.46283527e-03  3.61162424e-02
 -7.42003083e-01  3.90979424e-02  4.26768184e-01  2.13327378e-01
 -1.84945077e-01  3.81025016e-01  4.17229459e-02  5.90604283e-02
  1.80100441e-01 -1.11692935e-01 -5.92417270e-03  1.11669689e-01
 -7.08558224e-03 -7.48049468e-02 -3.54270846e-01  7.13778585e-02
  5.19721746e-01  8.25394839e-02  3.06897372e-01 -4.33231145e-02
 -4.34309989e-02 -1.50546581e-01  2.93164328e-02  1.05471902e-01
  5.31666502e-02 -2.19587497e-02  7.20113441e-02  1.47900254e-01
  4.14870977e-02 -3.32010835e-02 -2.59351730e-03  4.45126519e-02
 -2.47279406e-01 -9.42283392e-01  1.22949779e-01 -5.69324732e-01
 -6.71356320e-02 -9.95377526e-02 -1.12989470e-01  7.05866992e-01
  7.90938437e-02 -2.96563059e-02 -2.49002516e-01  5.53648621e-02
  9.96563286e-02 -2.93767750e-02  3.11811298e-01  2.74261951e-01
 -4.79529202e-01  6.25616312e-02 -6.86088055e-02  3.83036852e-01
  9.32825729e-03  1.01455107e-01 -1.83913380e-01  7.44148046e-02
  1.83063209e-01 -9.47541535e-01  5.21610528e-02  1.58796400e-01
  8.21715713e-01  9.81762260e-03  6.34487867e-02  1.13229737e-01
  5.45626307e+00 -1.27912784e+00 -2.85604858e+00  3.50559044e+00
  1.26051819e+00  5.07378578e+00  3.48106325e-01 -5.27775526e-01
 -1.18159020e+00  7.45343566e-01  5.79398215e-01 -7.22385764e-01
  1.85596570e-01  5.48566759e-01 -2.38443598e-01 -4.10277575e-01
 -5.14640473e-02 -5.85368395e-01  3.92736465e-01  2.14082181e-01
  3.93076509e-01  1.25788033e-01  2.90669143e-01 -4.76112515e-01
 -3.43540937e-01  1.09078586e-01 -3.64825070e-01 -1.07714266e-01
 -7.23407120e-02  3.22445184e-01 -3.53221476e-01 -3.03347141e-01]",4
audio/signals_f,35733,2,32,"[-4.44759083e+00 -1.53613245e+00 -4.66704309e-01 -3.94251406e-01
  7.63504982e-01 -4.57322240e-01 -1.45459807e+00  5.85452199e-01
 -1.84378147e-01  3.68886054e-01 -2.13760227e-01 -1.12442300e-01
  8.34047675e-01  2.77566373e-01  5.52672625e-01  2.33122304e-01
 -2.35900998e-01 -6.08290881e-02  4.37669992e-01  2.77206182e-01
  2.30499715e-01 -2.74670959e-01 -1.25273049e-01 -1.39824897e-02
  1.38857290e-01 -8.82955551e-01 -1.12303346e-03  1.28135338e-01
  9.68290865e-01  2.42359921e-01  1.80389583e-02  7.16651082e-02
 -1.79783821e-01 -1.17245674e-01  2.28741050e-01  5.27173281e-01
 -1.01658106e-01  2.28318453e-01  2.74197459e-02 -2.45743990e-03
  1.04148865e-01 -6.41066730e-02  1.72821879e-02  2.50973701e-02
 -1.74129792e-02 -3.60634923e-02  1.51638880e-01 -1.65021122e-02
 -7.83483312e-02  4.45854366e-02  1.20343655e-01  1.52345955e-01
 -3.19390446e-02 -6.72928542e-02  1.41020864e-02  3.67865860e-02
 -1.79224014e-02 -1.97867118e-03  9.61869955e-05 -2.67609596e-01
  9.95586887e-02 -3.60302925e-02  5.42282313e-02  5.16554713e-03
 -3.46637058e+00 -2.08046246e+00 -4.91084725e-01 -3.53719026e-01
  6.53211594e-01 -6.98018521e-02 -3.17209423e-01  6.94678187e-01
 -2.52797782e-01  3.47661227e-01 -1.89079344e-01 -1.76553637e-01
  2.58334756e-01  2.16102272e-01 -5.42228818e-01  3.08689684e-01
 -2.26712972e-02 -1.48858473e-01 -2.33956113e-01 -9.56966728e-03
  1.52337745e-01  3.74923170e-01 -1.54502183e-01 -6.59208223e-02
  2.00357258e-01  1.94905788e-01 -6.42916858e-02 -2.64611859e-02
 -3.19839627e-01  1.63035721e-01 -7.05197901e-02  1.55293301e-01
  5.75246572e+00  2.05135894e+00 -3.16853142e+00 -4.91765785e+00
  1.63243413e+00  2.11042118e+00  8.41331780e-02  7.84933150e-01
 -1.13103032e+00  9.63384151e-01 -1.09116089e+00 -6.16714835e-01
  9.74388197e-02  6.93161666e-01 -1.99698344e-01  4.76079762e-01
  1.02135110e+00 -4.46955264e-01 -2.69663215e-01 -7.05951154e-01
  5.92592001e-01  8.13638449e-01 -6.64168239e-01 -2.91127861e-01
  3.40043575e-01 -1.75456494e-01 -2.28361279e-01  6.23854041e-01
 -2.22543761e-01  4.55087751e-01 -1.72361270e-01  2.26243556e-01]","[ 656 1312  687 1343  625 2000 1968 1281  718  593 1375  750 1937  562
  968 1250 1000  781  343 2656  531  312 1406  812 1218 2593  843 2687
 2625  500  875 1187]","[ 2.63422680e+00  3.08387518e-01  1.81802839e-01  4.60117757e-02
 -3.57307702e-01 -6.19654432e-02 -1.63658917e-01  1.80483460e-02
  6.44844919e-02 -2.32725799e-01  3.65655422e-02  6.61808476e-02
  1.18102401e-01 -1.36576995e-01 -3.32352608e-01 -6.55323267e-04
  2.64788568e-01  3.23862806e-02 -3.03517699e-01  1.83209240e-01
 -1.42260522e-01  2.67009169e-01  4.51932847e-03  5.55516817e-02
  2.98386216e-02 -4.85547781e-01  4.04130258e-02  1.20969541e-01
  5.69898248e-01 -1.07214257e-01 -9.46283527e-03  3.61162424e-02
 -7.42003083e-01  3.90979424e-02  4.26768184e-01  2.13327378e-01
 -1.84945077e-01  3.81025016e-01  4.17229459e-02  5.90604283e-02
  1.80100441e-01 -1.11692935e-01 -5.92417270e-03  1.11669689e-01
 -7.08558224e-03 -7.48049468e-02 -3.54270846e-01  7.13778585e-02
  5.19721746e-01  8.25394839e-02  3.06897372e-01 -4.33231145e-02
 -4.34309989e-02 -1.50546581e-01  2.93164328e-02  1.05471902e-01
  5.31666502e-02 -2.19587497e-02  7.20113441e-02  1.47900254e-01
  4.14870977e-02 -3.32010835e-02 -2.59351730e-03  4.45126519e-02
 -2.47279406e-01 -9.42283392e-01  1.22949779e-01 -5.69324732e-01
 -6.71356320e-02 -9.95377526e-02 -1.12989470e-01  7.05866992e-01
  7.90938437e-02 -2.96563059e-02 -2.49002516e-01  5.53648621e-02
  9.96563286e-02 -2.93767750e-02  3.11811298e-01  2.74261951e-01
 -4.79529202e-01  6.25616312e-02 -6.86088055e-02  3.83036852e-01
  9.32825729e-03  1.01455107e-01 -1.83913380e-01  7.44148046e-02
  1.83063209e-01 -9.47541535e-01  5.21610528e-02  1.58796400e-01
  8.21715713e-01  9.81762260e-03  6.34487867e-02  1.13229737e-01
  5.45626307e+00 -1.27912784e+00 -2.85604858e+00  3.50559044e+00
  1.26051819e+00  5.07378578e+00  3.48106325e-01 -5.27775526e-01
 -1.18159020e+00  7.45343566e-01  5.79398215e-01 -7.22385764e-01
  1.85596570e-01  5.48566759e-01 -2.38443598e-01 -4.10277575e-01
 -5.14640473e-02 -5.85368395e-01  3.92736465e-01  2.14082181e-01
  3.93076509e-01  1.25788033e-01  2.90669143e-01 -4.76112515e-01
 -3.43540937e-01  1.09078586e-01 -3.64825070e-01 -1.07714266e-01
 -7.23407120e-02  3.22445184e-01 -3.53221476e-01 -3.03347141e-01]",4
audio/signals_f,36196,3,32,"[-3.05892110e+00 -5.01326513e+00 -1.14767909e+00 -2.81086653e-01
  1.64904028e-01  4.64401901e-01  7.67518759e-01 -1.14881411e-01
  1.79019809e+00  2.47441202e-01 -5.34195825e-02  2.32709095e-01
 -6.35233760e-01  1.88821390e-01 -2.47508183e-01  2.24367514e-01
 -6.81587160e-01 -2.52195504e-02  4.51049924e-01  7.65846014e-01
  2.13484280e-03  6.11475185e-02  7.62427449e-02 -1.71449274e-01
 -3.08553465e-02  1.48772731e-01  5.07632673e-01 -4.28044111e-01
 -2.09796205e-01 -2.61435136e-02  9.10774842e-02 -1.19924657e-02
  2.93037844e+00 -1.18907297e+00  4.82214069e+00 -1.97908819e+00
  7.64068127e-01  8.10651481e-01  4.05874103e-02 -7.66808033e-01
 -6.39267206e-01  4.64430928e-01 -4.91987646e-01 -9.89716768e-01
  8.41072917e-01 -9.45166498e-03 -1.84693158e-01  3.13587666e-01
  2.44204476e-02 -3.90584707e-01  5.55668026e-02 -4.30383474e-01
 -1.44637167e-01  6.40286282e-02  3.23275924e-02  5.91088198e-02
 -3.47845942e-01  2.39544734e-01 -3.47657919e-01  4.32428867e-01
  2.73923241e-02 -2.55948961e-01  1.84426159e-01  3.15124899e-01
 -4.19303370e+00 -6.44895124e+00 -1.26073277e+00 -1.95376933e-01
  8.94065201e-03  3.40369433e-01 -1.28525555e-01 -1.04750246e-02
  2.07945275e+00  2.24221826e-01 -3.39508057e-04  4.63597476e-01
 -7.28426576e-01  2.65215337e-02  3.36525947e-01  1.77656710e-01
 -5.15235662e-01  5.37558123e-02 -1.72713950e-01  8.47841024e-01
  3.03848647e-03  1.17382631e-02  5.20872921e-02  3.04605842e-01
  1.31477088e-01  1.87093481e-01  5.48179328e-01 -4.78065670e-01
 -9.84691158e-02  9.68838781e-02  1.22938305e-01 -6.35598227e-02
  3.90002203e+00 -1.70173550e+00  2.13849735e+00 -1.62379110e+00
 -2.16655922e+00  8.34560931e-01  7.19820261e-02 -6.64477706e-01
 -6.50375247e-01  5.32801509e-01 -4.68318611e-01 -8.47642064e-01
  6.69360638e-01 -1.58748940e-01 -2.45060083e-02  2.92704761e-01
  2.60019433e-02 -3.32072169e-01  4.79769111e-02 -4.53252077e-01
  1.81650162e-01 -7.75425255e-01  8.80768597e-02  1.74895808e-01
 -2.85401464e-01  2.53947854e-01 -2.88631350e-01  3.75264674e-01
 -4.32211980e-02 -2.36048996e-01  1.86607569e-01  3.77886355e-01]","[ 656 1312 1343  687 2000  625 1968  718 1281  593  750 1000 1375 2625
  968  562 1937  781  312 1250 2687 2656 2031  343  812  531 1218 1406
 2593  843  500 3343]","[-1.05448484e+00  5.68179846e-01  1.04428589e-01 -5.59351146e-02
  1.28658742e-01  2.26330042e-01  4.82491314e-01 -6.36288524e-02
  6.01881146e-02  1.03664577e-01 -2.01096088e-02 -1.35513037e-01
 -2.15507150e-02  4.26204652e-01  2.13672757e-01  1.35756135e-02
 -2.76227534e-01  4.28741276e-02 -1.71663091e-01 -3.84618640e-02
  1.09085470e-01  1.78473741e-01  5.50694615e-02  1.88256189e-01
  6.14592284e-02  5.46329021e-02 -3.60367298e-02 -8.76039267e-03
 -3.21344912e-01  5.50358742e-03  6.60621151e-02  2.30831578e-02
  1.84574914e+00 -3.79849821e-01  9.71599460e-01 -7.47478247e-01
 -3.14634830e-01  4.17974114e-01  8.75359029e-03 -3.40025008e-01
 -1.13164812e-01  2.44160175e-01 -2.17054576e-01 -1.15609467e-01
  1.81487337e-01 -1.11721065e-02  3.56212556e-01  1.59352183e-01
  1.69232339e-02 -1.14732891e-01  6.38218150e-02 -1.36377722e-01
  8.60701650e-02 -1.71032250e-01 -1.70096084e-01  8.48746300e-02
 -9.48296040e-02  1.62260890e-01 -1.09533034e-01  7.68601000e-02
 -7.12597668e-02 -1.20662495e-01  7.06223547e-02  4.22475785e-02
 -1.23528123e+00 -8.35283279e-01 -2.99451470e-01 -3.07091236e-01
  6.31960332e-02  3.77528399e-01  3.37247550e-01 -2.01667011e-01
  3.54922950e-01  1.86892375e-01 -1.11197636e-01 -4.99374568e-02
 -1.53606012e-01  7.41942525e-01 -3.46986771e-01  1.20055333e-01
 -3.80041003e-02 -1.23058923e-01  2.16136733e-03  1.17306232e-01
  6.19453713e-02  1.40604317e-01 -2.96482146e-02  3.21868807e-02
 -7.25631863e-02  9.02904570e-02  7.06329048e-02 -9.29660648e-02
 -4.79067028e-01 -6.19434305e-02  4.81944866e-02  2.93981507e-02
  3.88081574e+00  9.77965713e-01 -2.27792144e+00 -1.68773174e+00
 -8.54643345e+00  9.25730824e-01 -1.10059470e-01 -6.26784801e-01
  3.59035015e-01  4.37262118e-01 -4.24509466e-01  1.21271980e+00
 -6.04703546e-01  1.44782528e-01 -1.46608174e-01  3.40188563e-01
 -2.72732079e-01 -3.22527826e-01  8.03825855e-02  1.63838059e-01
 -1.79555595e-01  4.14263397e-01  1.52392298e-01  1.20093822e-02
 -1.78278089e-01  2.32438266e-01  7.06274062e-02 -3.97869825e-01
  1.09631196e-02 -2.32464284e-01  2.27797210e-01  2.07693696e-01]",4
audio/signals_f,36281,4,32,"[ 8.4084549e+00  1.3693690e-01 -1.1899680e-02  5.8503795e-01
  5.2492124e-01 -8.8311255e-01  2.0958703e+00  3.3764276e-01
 -1.0746735e-01 -4.6210733e-01  1.9221778e-01 -1.0226965e-02
 -8.5689694e-01 -3.7373424e-02 -2.9330072e-01  1.2149126e-01
 -8.6679116e-02  2.7254713e-01  2.6142836e-01 -3.9820033e-01
 -6.6698939e-03 -3.3486560e-03 -2.7287781e-02  2.7903162e-02
  3.1917311e-02 -2.3118454e-01  1.5856212e-01  1.3428730e-01
  2.9025298e-01 -2.4027035e-01 -3.3952641e-01  1.7594978e-02
  3.2309136e+00  2.5138545e-01 -2.0026069e+00 -2.5132494e+00
 -1.0419931e+00  1.0795069e+00 -2.2767763e-01 -8.8444054e-01
  1.4710501e-02  6.4806026e-01 -5.3819859e-01 -2.1818057e-01
 -1.3212076e-01  3.4846704e-02  4.7325021e-01 -3.6771709e-01
 -6.7582101e-02  2.7295870e-01  2.5509468e-01 -5.9177175e-02
  1.0651493e-01 -1.5237330e-01 -5.6264400e-03 -3.0087203e-01
 -3.0603516e-01  3.7287068e-01  3.1079995e-02 -2.0170188e-01
  3.7522325e-01  3.1220633e-01 -1.1009706e-01 -1.1490621e-01
  1.1774108e+01  8.6560547e-01  1.7655775e-01  8.9076716e-01
  1.9504309e-02 -1.2260830e+00  3.1325799e-01  4.6577135e-01
 -1.6244322e-01 -6.2002969e-01  3.3124068e-01  1.9189492e-02
 -5.9199512e-02  7.1332179e-02 -4.1852257e-01  2.1629098e-01
 -1.1670439e-01 -3.9731689e-02 -8.6114325e-02 -2.5979537e-01
  4.4920765e-02  1.4140770e-02 -9.5325410e-03  1.8717515e-01
  1.5274113e-02 -3.2732636e-01 -1.1649494e-01  9.8456480e-02
 -1.6803294e-04 -3.0284008e-01 -3.9247036e-02  4.0029593e-02
  1.7732468e+00  6.1529911e-01 -2.0280051e+00 -9.6594596e-01
 -5.8034551e-01  5.2558082e-01  8.6200759e-02 -3.1006223e-01
  1.8648395e-01  3.3880529e-01 -1.7045382e-01 -4.3038845e-01
 -1.4683063e-01 -2.7953669e-01  2.0907858e-01 -1.0161719e-01
 -3.6473930e-01 -3.9105654e-02 -1.2997091e-02  5.2451545e-01
 -7.5316817e-01 -2.2262327e-01  1.3507371e-01 -1.3905546e-01
  8.1142068e-01  2.1225527e-01 -1.7208864e-01 -6.6408917e-02
  9.0048224e-02  2.1795560e-01 -1.5559036e-01 -1.6763029e-01]","[ 656 1312 1343  687 2000  625 1968  718 1281  593  750 1000 1375 2625
  968  562 1937  781  312 1250 2687 2656 2031  343  812  531 1218 1406
 2593  843  500 3343]","[-4.10345221e+00 -3.71750474e-01 -2.41813481e-01 -2.07269862e-01
  2.01415494e-01  4.02649343e-01  5.21287322e-01 -1.76940635e-01
  1.40772253e-01  1.61652967e-01 -1.33107185e-01 -1.49516776e-01
 -3.78746837e-01  1.65280104e-02  7.80371949e-02 -1.42796859e-02
 -3.00875008e-01  5.41348279e-01  3.22195441e-01 -3.52084041e-01
  2.17245072e-02 -9.51313078e-02  2.27704495e-02  3.80720384e-02
  1.91580709e-02  5.49100488e-02 -7.44207650e-02 -8.95299166e-02
  5.66599742e-02 -6.20560348e-03 -1.69839874e-01 -7.62764513e-02
  2.51845026e+00 -1.28419131e-01  9.62769032e-01 -2.26875401e+00
 -1.42841399e+00  8.59292865e-01 -4.20757949e-01 -8.28189313e-01
 -1.46104842e-01  4.73385692e-01 -5.42010784e-01  1.97786763e-02
 -2.24193126e-01 -3.43971774e-02  3.42785478e-01 -3.65073740e-01
 -4.78616565e-01  6.59451336e-02 -9.40222144e-02  3.71648669e-02
 -2.85755098e-02 -3.86598147e-02 -1.32790774e-01 -3.13745320e-01
  1.24135494e-01  2.23647565e-01 -9.94456559e-03 -3.08353961e-01
  5.55048645e-01  1.98765263e-01 -1.78452253e-01 -4.10056859e-02
  1.45128441e+00 -2.18703210e-01  1.30509108e-01  5.55613935e-02
  5.81549227e-01 -9.65279341e-02  2.20169067e+00  3.69087905e-02
  7.01325536e-02 -4.60619330e-02 -2.40360349e-02 -2.06369311e-02
 -7.56099820e-01 -4.14497018e-01  1.54192150e-02  1.85918957e-02
  4.46322024e-01 -4.30938303e-01 -3.49648356e-01  3.76424044e-01
 -7.45387226e-02 -2.72425339e-02  5.33765852e-02 -3.78349572e-02
 -2.38747187e-02  1.20254606e-03  3.46904010e-01  2.42261589e-02
  2.94139832e-01  2.05879286e-02 -2.66033858e-01 -1.34486910e-02
  2.91191649e+00  2.86723077e-01  2.24764347e-02 -2.23719692e+00
  6.43960953e-01  1.04624677e+00  1.18279010e-01 -9.23751295e-01
  2.12997198e-02  5.74921846e-01 -5.05225539e-01 -1.90179229e-01
 -6.05089515e-02 -4.34063226e-01  4.38124269e-01 -3.90164793e-01
 -7.74683237e-01 -1.64050609e-01 -3.40950549e-01  1.61854818e-01
 -1.29651785e+00 -1.86669677e-01 -1.29748881e-02 -3.60031188e-01
  1.22315288e+00  3.19260776e-01 -2.86384463e-01 -3.11839759e-01
 -2.13312417e-01  2.41229728e-01 -7.75609985e-02 -1.26278311e-01]",4
