topic,index,signals_real_vect,n_frequencies,signals_imag_vect,timestamp,frequencies,n_mics
audio/signals_f,0,"[-1.9367474e-01  9.7414181e-02  3.9438263e-02  7.5161248e-02
  6.9167361e-02 -2.1727321e-01 -1.2550199e-01 -1.1683560e-01
  2.2017042e-01  3.1615868e-02  2.0639868e-02  7.0264846e-02
 -4.2478770e-02 -1.2923889e-02 -6.1572164e-02  1.8082082e-02
  8.8857552e-03 -1.0945157e-02 -1.2166805e-02 -2.2394298e-02
 -2.3781814e-02 -2.9522257e-02 -1.4251569e-02 -4.6094004e-03
  1.0921697e-02 -1.1235533e-02 -5.8559226e-03 -2.3844400e-02
 -4.2627561e-03 -9.5844007e-04  9.6708806e-03 -1.4530031e-02
  9.4042189e-02  9.1651298e-02 -3.0116579e-01 -2.9179467e-02
 -3.3860579e-02  1.1140091e-01  2.1314729e-02  3.5304591e-02
 -3.5373122e-01  2.9221736e-03 -1.1138765e-02  6.1000258e-02
 -1.6133035e-02  1.1443139e-02  5.0312579e-03 -3.4193151e-02
 -6.5311701e-03 -1.1551185e-02 -1.8349970e-03 -1.5427498e-03
  7.8568626e-03 -4.3164849e-02 -3.5019638e-04 -6.8268194e-03
 -1.5192183e-02 -8.1811417e-03  5.1492448e-03  4.3895994e-03
  3.1799469e-03  1.9597415e-02  2.0397462e-02  1.7407890e-03
  4.9940176e-02  1.4749322e-02  6.8097293e-02  1.2213182e-02
  2.0048526e-01 -2.8426528e-01 -2.9227901e-02 -3.4905642e-02
  7.0310898e-02  3.7554182e-02 -2.4781860e-03  2.9729325e-01
 -2.5914609e-04  3.0683273e-02  5.2517936e-02 -1.6213877e-02
  1.2230519e-03  6.0496815e-03 -1.2498783e-02 -1.7955168e-03
 -4.8016459e-03  1.6740210e-02 -2.0923102e-03  5.5084135e-03
 -2.2029970e-04 -4.4426452e-03 -2.8798589e-03  1.3563806e-02
  4.3317913e-03  2.4220534e-04 -1.0212985e-02 -7.3145553e-03
  1.3844444e-01  1.8741988e-02 -4.7140872e-01 -1.7788222e-01
 -1.5468299e-01  1.8907380e-01 -2.7351266e-02 -9.8277427e-02
  1.7469654e+00  9.3946919e-02  6.1436601e-02  2.3888549e-01
 -8.1774883e-02 -4.7145996e-02 -7.1119383e-02  1.7301530e-02
 -2.0771567e-02 -6.4817136e-03 -1.5040539e-02 -5.1886011e-03
 -7.1670953e-04 -2.6552263e-01 -1.6547861e-02 -4.8911851e-04
  3.2981135e-02 -1.1258926e-02 -2.3045393e-02 -3.9690077e-02
 -1.2211145e-02 -1.2428553e-02 -4.5501877e-02 -2.0453107e-02]",32,"[-4.1579619e-02 -7.8706905e-02  2.9100645e-01  4.8704058e-02
 -1.6186287e-01  3.7239665e-01  9.3957931e-02  1.6046196e-02
  2.8841037e-01  9.0786353e-02  6.1173454e-02  5.9017980e-01
  7.1869396e-02  5.6458008e-02  3.6950689e-02  6.3473269e-02
  7.5761355e-02  1.5367842e-02  5.3139295e-02  1.8057650e-02
  1.1957092e-02  2.4995960e-02  3.5095893e-02  2.4807788e-02
  4.1973881e-02  3.1418078e-02  6.8112686e-03  3.1310409e-02
  2.4009489e-02  1.5015001e-02  4.1371889e-02  1.6217405e-02
  4.6351407e-02  9.3495421e-02 -5.6062675e-01 -1.6097559e-01
 -1.0940148e-01  6.2473204e-02  5.8652572e-03  1.5696734e-03
  3.7229785e-01 -1.4710275e-02 -2.0712428e-02 -1.9106492e-02
 -6.5036379e-03 -9.7049577e-03 -2.8886274e-03 -4.8603754e-02
 -4.1701078e-02 -1.2019608e-02 -2.1454444e-02 -5.1272064e-03
 -8.0854297e-03 -6.0962457e-02 -1.1795276e-02 -1.4938483e-02
  9.4118053e-03 -3.4564519e-03 -1.9942563e-02  1.7774628e-02
 -1.5104932e-02 -4.3948698e-03  1.5713880e-04 -4.0563657e-03
 -5.1309310e-02  7.8509279e-02 -4.0160060e-02  4.4171479e-02
  1.2694791e-01 -3.7919661e-01 -1.7303714e-01 -1.7345145e-01
  1.8735933e-01 -1.0824293e-02 -1.9646108e-02 -4.1423568e-01
 -4.5513485e-02 -2.5660619e-03 -2.1444088e-02 -7.0621520e-03
 -2.3464154e-02  1.3303760e-02 -3.6391579e-02 -1.0393232e-02
  6.3660927e-04 -3.0162273e-02 -2.2278616e-02 -5.5729095e-03
 -9.4438642e-03 -2.0915121e-02 -1.6105911e-02  3.0770935e-03
 -6.8341587e-03 -1.0324082e-02 -4.6087056e-02 -1.0439941e-02
 -4.4552874e-02 -1.6778144e-01  9.4755280e-01  2.2770545e-01
  1.1775613e-02  1.3907576e-01  5.0573405e-03 -5.6227919e-02
  4.2765894e+00  2.5441799e-01  1.8077505e-01  1.8444893e-01
  9.4651125e-02  1.3428253e-01  9.0141013e-02 -3.4768835e-02
  2.1252012e-02  2.7076621e-02  6.9798432e-02  5.3615112e-02
  3.2074239e-02 -1.3062742e-01  4.0649898e-02  1.7741662e-02
 -3.8689334e-02  2.2917219e-02  2.4691803e-02  1.8898278e-02
  3.1044077e-02  4.7040001e-02  6.0097605e-02  1.6035035e-02]",581949,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]",4
audio/signals_f,1,"[-1.9367474e-01  9.7414181e-02  3.9438263e-02  7.5161248e-02
  6.9167361e-02 -2.1727321e-01 -1.2550199e-01 -1.1683560e-01
  2.2017042e-01  3.1615868e-02  2.0639868e-02  7.0264846e-02
 -4.2478770e-02 -1.2923889e-02 -6.1572164e-02  1.8082082e-02
  8.8857552e-03 -1.0945157e-02 -1.2166805e-02 -2.2394298e-02
 -2.3781814e-02 -2.9522257e-02 -1.4251569e-02 -4.6094004e-03
  1.0921697e-02 -1.1235533e-02 -5.8559226e-03 -2.3844400e-02
 -4.2627561e-03 -9.5844007e-04  9.6708806e-03 -1.4530031e-02
  9.4042189e-02  9.1651298e-02 -3.0116579e-01 -2.9179467e-02
 -3.3860579e-02  1.1140091e-01  2.1314729e-02  3.5304591e-02
 -3.5373122e-01  2.9221736e-03 -1.1138765e-02  6.1000258e-02
 -1.6133035e-02  1.1443139e-02  5.0312579e-03 -3.4193151e-02
 -6.5311701e-03 -1.1551185e-02 -1.8349970e-03 -1.5427498e-03
  7.8568626e-03 -4.3164849e-02 -3.5019638e-04 -6.8268194e-03
 -1.5192183e-02 -8.1811417e-03  5.1492448e-03  4.3895994e-03
  3.1799469e-03  1.9597415e-02  2.0397462e-02  1.7407890e-03
  4.9940176e-02  1.4749322e-02  6.8097293e-02  1.2213182e-02
  2.0048526e-01 -2.8426528e-01 -2.9227901e-02 -3.4905642e-02
  7.0310898e-02  3.7554182e-02 -2.4781860e-03  2.9729325e-01
 -2.5914609e-04  3.0683273e-02  5.2517936e-02 -1.6213877e-02
  1.2230519e-03  6.0496815e-03 -1.2498783e-02 -1.7955168e-03
 -4.8016459e-03  1.6740210e-02 -2.0923102e-03  5.5084135e-03
 -2.2029970e-04 -4.4426452e-03 -2.8798589e-03  1.3563806e-02
  4.3317913e-03  2.4220534e-04 -1.0212985e-02 -7.3145553e-03
  1.3844444e-01  1.8741988e-02 -4.7140872e-01 -1.7788222e-01
 -1.5468299e-01  1.8907380e-01 -2.7351266e-02 -9.8277427e-02
  1.7469654e+00  9.3946919e-02  6.1436601e-02  2.3888549e-01
 -8.1774883e-02 -4.7145996e-02 -7.1119383e-02  1.7301530e-02
 -2.0771567e-02 -6.4817136e-03 -1.5040539e-02 -5.1886011e-03
 -7.1670953e-04 -2.6552263e-01 -1.6547861e-02 -4.8911851e-04
  3.2981135e-02 -1.1258926e-02 -2.3045393e-02 -3.9690077e-02
 -1.2211145e-02 -1.2428553e-02 -4.5501877e-02 -2.0453107e-02]",32,"[-4.1579619e-02 -7.8706905e-02  2.9100645e-01  4.8704058e-02
 -1.6186287e-01  3.7239665e-01  9.3957931e-02  1.6046196e-02
  2.8841037e-01  9.0786353e-02  6.1173454e-02  5.9017980e-01
  7.1869396e-02  5.6458008e-02  3.6950689e-02  6.3473269e-02
  7.5761355e-02  1.5367842e-02  5.3139295e-02  1.8057650e-02
  1.1957092e-02  2.4995960e-02  3.5095893e-02  2.4807788e-02
  4.1973881e-02  3.1418078e-02  6.8112686e-03  3.1310409e-02
  2.4009489e-02  1.5015001e-02  4.1371889e-02  1.6217405e-02
  4.6351407e-02  9.3495421e-02 -5.6062675e-01 -1.6097559e-01
 -1.0940148e-01  6.2473204e-02  5.8652572e-03  1.5696734e-03
  3.7229785e-01 -1.4710275e-02 -2.0712428e-02 -1.9106492e-02
 -6.5036379e-03 -9.7049577e-03 -2.8886274e-03 -4.8603754e-02
 -4.1701078e-02 -1.2019608e-02 -2.1454444e-02 -5.1272064e-03
 -8.0854297e-03 -6.0962457e-02 -1.1795276e-02 -1.4938483e-02
  9.4118053e-03 -3.4564519e-03 -1.9942563e-02  1.7774628e-02
 -1.5104932e-02 -4.3948698e-03  1.5713880e-04 -4.0563657e-03
 -5.1309310e-02  7.8509279e-02 -4.0160060e-02  4.4171479e-02
  1.2694791e-01 -3.7919661e-01 -1.7303714e-01 -1.7345145e-01
  1.8735933e-01 -1.0824293e-02 -1.9646108e-02 -4.1423568e-01
 -4.5513485e-02 -2.5660619e-03 -2.1444088e-02 -7.0621520e-03
 -2.3464154e-02  1.3303760e-02 -3.6391579e-02 -1.0393232e-02
  6.3660927e-04 -3.0162273e-02 -2.2278616e-02 -5.5729095e-03
 -9.4438642e-03 -2.0915121e-02 -1.6105911e-02  3.0770935e-03
 -6.8341587e-03 -1.0324082e-02 -4.6087056e-02 -1.0439941e-02
 -4.4552874e-02 -1.6778144e-01  9.4755280e-01  2.2770545e-01
  1.1775613e-02  1.3907576e-01  5.0573405e-03 -5.6227919e-02
  4.2765894e+00  2.5441799e-01  1.8077505e-01  1.8444893e-01
  9.4651125e-02  1.3428253e-01  9.0141013e-02 -3.4768835e-02
  2.1252012e-02  2.7076621e-02  6.9798432e-02  5.3615112e-02
  3.2074239e-02 -1.3062742e-01  4.0649898e-02  1.7741662e-02
 -3.8689334e-02  2.2917219e-02  2.4691803e-02  1.8898278e-02
  3.1044077e-02  4.7040001e-02  6.0097605e-02  1.6035035e-02]",582029,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]",4
audio/signals_f,2,"[-1.9367474e-01  9.7414181e-02  3.9438263e-02  7.5161248e-02
  6.9167361e-02 -2.1727321e-01 -1.2550199e-01 -1.1683560e-01
  2.2017042e-01  3.1615868e-02  2.0639868e-02  7.0264846e-02
 -4.2478770e-02 -1.2923889e-02 -6.1572164e-02  1.8082082e-02
  8.8857552e-03 -1.0945157e-02 -1.2166805e-02 -2.2394298e-02
 -2.3781814e-02 -2.9522257e-02 -1.4251569e-02 -4.6094004e-03
  1.0921697e-02 -1.1235533e-02 -5.8559226e-03 -2.3844400e-02
 -4.2627561e-03 -9.5844007e-04  9.6708806e-03 -1.4530031e-02
  9.4042189e-02  9.1651298e-02 -3.0116579e-01 -2.9179467e-02
 -3.3860579e-02  1.1140091e-01  2.1314729e-02  3.5304591e-02
 -3.5373122e-01  2.9221736e-03 -1.1138765e-02  6.1000258e-02
 -1.6133035e-02  1.1443139e-02  5.0312579e-03 -3.4193151e-02
 -6.5311701e-03 -1.1551185e-02 -1.8349970e-03 -1.5427498e-03
  7.8568626e-03 -4.3164849e-02 -3.5019638e-04 -6.8268194e-03
 -1.5192183e-02 -8.1811417e-03  5.1492448e-03  4.3895994e-03
  3.1799469e-03  1.9597415e-02  2.0397462e-02  1.7407890e-03
  4.9940176e-02  1.4749322e-02  6.8097293e-02  1.2213182e-02
  2.0048526e-01 -2.8426528e-01 -2.9227901e-02 -3.4905642e-02
  7.0310898e-02  3.7554182e-02 -2.4781860e-03  2.9729325e-01
 -2.5914609e-04  3.0683273e-02  5.2517936e-02 -1.6213877e-02
  1.2230519e-03  6.0496815e-03 -1.2498783e-02 -1.7955168e-03
 -4.8016459e-03  1.6740210e-02 -2.0923102e-03  5.5084135e-03
 -2.2029970e-04 -4.4426452e-03 -2.8798589e-03  1.3563806e-02
  4.3317913e-03  2.4220534e-04 -1.0212985e-02 -7.3145553e-03
  1.3844444e-01  1.8741988e-02 -4.7140872e-01 -1.7788222e-01
 -1.5468299e-01  1.8907380e-01 -2.7351266e-02 -9.8277427e-02
  1.7469654e+00  9.3946919e-02  6.1436601e-02  2.3888549e-01
 -8.1774883e-02 -4.7145996e-02 -7.1119383e-02  1.7301530e-02
 -2.0771567e-02 -6.4817136e-03 -1.5040539e-02 -5.1886011e-03
 -7.1670953e-04 -2.6552263e-01 -1.6547861e-02 -4.8911851e-04
  3.2981135e-02 -1.1258926e-02 -2.3045393e-02 -3.9690077e-02
 -1.2211145e-02 -1.2428553e-02 -4.5501877e-02 -2.0453107e-02]",32,"[-4.1579619e-02 -7.8706905e-02  2.9100645e-01  4.8704058e-02
 -1.6186287e-01  3.7239665e-01  9.3957931e-02  1.6046196e-02
  2.8841037e-01  9.0786353e-02  6.1173454e-02  5.9017980e-01
  7.1869396e-02  5.6458008e-02  3.6950689e-02  6.3473269e-02
  7.5761355e-02  1.5367842e-02  5.3139295e-02  1.8057650e-02
  1.1957092e-02  2.4995960e-02  3.5095893e-02  2.4807788e-02
  4.1973881e-02  3.1418078e-02  6.8112686e-03  3.1310409e-02
  2.4009489e-02  1.5015001e-02  4.1371889e-02  1.6217405e-02
  4.6351407e-02  9.3495421e-02 -5.6062675e-01 -1.6097559e-01
 -1.0940148e-01  6.2473204e-02  5.8652572e-03  1.5696734e-03
  3.7229785e-01 -1.4710275e-02 -2.0712428e-02 -1.9106492e-02
 -6.5036379e-03 -9.7049577e-03 -2.8886274e-03 -4.8603754e-02
 -4.1701078e-02 -1.2019608e-02 -2.1454444e-02 -5.1272064e-03
 -8.0854297e-03 -6.0962457e-02 -1.1795276e-02 -1.4938483e-02
  9.4118053e-03 -3.4564519e-03 -1.9942563e-02  1.7774628e-02
 -1.5104932e-02 -4.3948698e-03  1.5713880e-04 -4.0563657e-03
 -5.1309310e-02  7.8509279e-02 -4.0160060e-02  4.4171479e-02
  1.2694791e-01 -3.7919661e-01 -1.7303714e-01 -1.7345145e-01
  1.8735933e-01 -1.0824293e-02 -1.9646108e-02 -4.1423568e-01
 -4.5513485e-02 -2.5660619e-03 -2.1444088e-02 -7.0621520e-03
 -2.3464154e-02  1.3303760e-02 -3.6391579e-02 -1.0393232e-02
  6.3660927e-04 -3.0162273e-02 -2.2278616e-02 -5.5729095e-03
 -9.4438642e-03 -2.0915121e-02 -1.6105911e-02  3.0770935e-03
 -6.8341587e-03 -1.0324082e-02 -4.6087056e-02 -1.0439941e-02
 -4.4552874e-02 -1.6778144e-01  9.4755280e-01  2.2770545e-01
  1.1775613e-02  1.3907576e-01  5.0573405e-03 -5.6227919e-02
  4.2765894e+00  2.5441799e-01  1.8077505e-01  1.8444893e-01
  9.4651125e-02  1.3428253e-01  9.0141013e-02 -3.4768835e-02
  2.1252012e-02  2.7076621e-02  6.9798432e-02  5.3615112e-02
  3.2074239e-02 -1.3062742e-01  4.0649898e-02  1.7741662e-02
 -3.8689334e-02  2.2917219e-02  2.4691803e-02  1.8898278e-02
  3.1044077e-02  4.7040001e-02  6.0097605e-02  1.6035035e-02]",582107,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]",4
audio/signals_f,3,"[ 1.23178445e-01  1.32690042e-01 -2.53461599e-01  5.56229055e-03
  4.85744476e-02 -8.10602009e-02  2.87138820e-02  9.62106436e-02
 -6.39131248e-01 -1.33336887e-01 -7.13703632e-02 -4.54771638e-01
 -6.26014769e-02 -6.67211041e-02 -2.84525808e-02 -2.38066912e-02
 -4.60498035e-02 -2.88206316e-03 -2.26898082e-02 -2.70811543e-02
 -1.29140224e-02  1.11816823e-03 -1.86234973e-02 -2.10513901e-02
 -2.96247806e-02 -1.69548094e-02 -9.36699007e-03 -1.21440571e-02
  1.89879676e-03 -2.32857149e-02  3.70924696e-02 -8.79697874e-03
  2.19072431e-01  3.28493685e-01 -1.55951786e+00 -3.49099070e-01
 -1.12310901e-01 -4.86378297e-02 -5.32553047e-02 -6.51912317e-02
  8.36699903e-01 -3.09522822e-03 -1.84764084e-03 -3.85315977e-02
 -8.94347206e-03  1.00461878e-02 -1.81312840e-02  2.99749710e-02
  3.14400718e-03 -1.11414678e-03  1.20354760e-02  3.46589135e-03
 -3.79972998e-03  1.17858909e-02 -3.26896645e-03 -2.61568557e-03
  4.47569974e-03 -5.56568522e-03 -1.49564445e-03 -2.29543056e-02
 -5.23316395e-03 -6.52057678e-03  9.95367579e-03  3.32680903e-03
 -1.22040957e-01 -2.75189757e-01  5.08613706e-01  2.71427333e-02
 -1.12513021e-01  3.00539941e-01  7.55930692e-02  5.84686548e-03
  2.70774603e-01  8.45384076e-02  7.65953958e-02 -4.16599065e-01
  1.65885538e-02  1.35130836e-02  4.95860055e-02 -1.59581024e-02
 -2.45462102e-03  4.95240558e-03  1.00669144e-02  6.62679318e-03
  1.03168599e-02 -1.16404239e-02  5.33170160e-03 -3.95856565e-03
  7.05911452e-03 -4.47059749e-03 -9.25251935e-03  1.02225468e-02
 -2.81071709e-03  1.36066414e-03 -3.06806322e-02  1.18713984e-02
  1.39767542e-01  4.55619633e-01 -1.53064728e+00 -2.20944673e-01
  1.07642591e-01 -7.50991821e-01 -2.43198410e-01 -2.14625508e-01
  2.96077156e+00  3.48047614e-02 -3.78376581e-02 -1.36803925e-01
  5.03257588e-02 -4.30470407e-02  3.61313820e-02 -3.10666710e-02
  1.35227945e-03  1.86824668e-02 -5.13766333e-03 -9.83692706e-04
  1.05659114e-02  1.32329226e-01 -5.06513892e-03 -9.96285118e-04
  1.77504942e-02 -6.94756978e-04  1.65209807e-02  9.72212874e-04
  8.06555618e-03  5.00775361e-03  1.44081023e-02  1.10761058e-02]",32,"[-9.34898481e-02 -7.17873648e-02  9.60632205e-01  2.68661380e-01
  2.80156016e-01 -2.36493468e-01 -2.97604501e-02 -7.17152506e-02
  3.17115486e-01  8.77649188e-02  4.50788438e-02  2.28979588e-01
  2.10819691e-02  9.53142196e-02  1.96131486e-02  3.15053649e-02
  4.95131165e-02  4.47954945e-02  9.47083347e-04  1.66689027e-02
  1.40636060e-02  5.07880654e-03  1.71472691e-02  2.30083317e-02
  2.37717070e-02  9.25712287e-03  1.45888198e-02  1.82730108e-02
  9.93635319e-03  2.13624686e-02 -1.21140685e-02  5.25759300e-03
 -3.94232422e-02 -1.25293955e-01  7.36565828e-01  1.57581523e-01
  1.37245268e-01 -1.62984908e-01  2.38446519e-03  2.92460620e-02
 -8.07768703e-02  7.22769648e-03  2.20321603e-02  8.97600502e-02
 -5.18194214e-03 -1.49704888e-02  2.37379968e-03  2.54379380e-02
  9.58343968e-03 -8.65096226e-04  1.23869600e-02  3.02731618e-03
  4.16316278e-03 -4.87143248e-02  1.92246214e-03  2.17267126e-03
 -4.95742820e-03  4.22174856e-03  8.74773972e-03  1.31976046e-02
  1.31434537e-02  7.40869017e-03 -4.74981684e-03 -8.30385648e-03
 -7.35094631e-03  7.42244646e-02 -4.60685253e-01 -9.94084030e-02
 -3.64529192e-02 -2.27032661e-01 -1.92971542e-01 -2.91358083e-01
  7.79536605e-01  1.34670585e-01  3.56427431e-02 -5.45074046e-02
  2.45443657e-02  3.86356562e-02  3.58863641e-03  6.37941435e-03
  1.97660886e-02  1.11109987e-02  8.10573623e-03 -2.12518498e-04
  1.01589002e-02  2.35938393e-02 -7.63003808e-03  1.33809429e-02
 -5.94991073e-03 -7.99047295e-03  2.14561727e-03  2.96254735e-03
  7.02277292e-03  8.65617767e-05  3.16454843e-03  2.02572718e-02
 -5.73549159e-02  8.45061019e-02 -6.42050385e-01 -9.73040164e-02
 -8.46328437e-02  9.77541506e-02  5.39910793e-02  5.51828891e-02
 -1.76190829e+00 -7.44394660e-02 -3.40669639e-02  1.08372286e-01
 -5.94532862e-02  1.88421160e-02 -1.62277538e-02 -3.16481665e-02
 -4.63796072e-02  4.82109562e-03 -6.64551929e-02 -2.96628103e-02
 -2.92335693e-02 -3.32829505e-02 -2.43414193e-02 -3.38266138e-03
  1.33874007e-02 -1.76058412e-02 -1.55002577e-02  3.95076070e-03
 -2.51059271e-02 -3.22357267e-02 -4.82489914e-03 -2.68060924e-03]",582183,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]",4
audio/signals_f,4,"[ 1.23178445e-01  1.32690042e-01 -2.53461599e-01  5.56229055e-03
  4.85744476e-02 -8.10602009e-02  2.87138820e-02  9.62106436e-02
 -6.39131248e-01 -1.33336887e-01 -7.13703632e-02 -4.54771638e-01
 -6.26014769e-02 -6.67211041e-02 -2.84525808e-02 -2.38066912e-02
 -4.60498035e-02 -2.88206316e-03 -2.26898082e-02 -2.70811543e-02
 -1.29140224e-02  1.11816823e-03 -1.86234973e-02 -2.10513901e-02
 -2.96247806e-02 -1.69548094e-02 -9.36699007e-03 -1.21440571e-02
  1.89879676e-03 -2.32857149e-02  3.70924696e-02 -8.79697874e-03
  2.19072431e-01  3.28493685e-01 -1.55951786e+00 -3.49099070e-01
 -1.12310901e-01 -4.86378297e-02 -5.32553047e-02 -6.51912317e-02
  8.36699903e-01 -3.09522822e-03 -1.84764084e-03 -3.85315977e-02
 -8.94347206e-03  1.00461878e-02 -1.81312840e-02  2.99749710e-02
  3.14400718e-03 -1.11414678e-03  1.20354760e-02  3.46589135e-03
 -3.79972998e-03  1.17858909e-02 -3.26896645e-03 -2.61568557e-03
  4.47569974e-03 -5.56568522e-03 -1.49564445e-03 -2.29543056e-02
 -5.23316395e-03 -6.52057678e-03  9.95367579e-03  3.32680903e-03
 -1.22040957e-01 -2.75189757e-01  5.08613706e-01  2.71427333e-02
 -1.12513021e-01  3.00539941e-01  7.55930692e-02  5.84686548e-03
  2.70774603e-01  8.45384076e-02  7.65953958e-02 -4.16599065e-01
  1.65885538e-02  1.35130836e-02  4.95860055e-02 -1.59581024e-02
 -2.45462102e-03  4.95240558e-03  1.00669144e-02  6.62679318e-03
  1.03168599e-02 -1.16404239e-02  5.33170160e-03 -3.95856565e-03
  7.05911452e-03 -4.47059749e-03 -9.25251935e-03  1.02225468e-02
 -2.81071709e-03  1.36066414e-03 -3.06806322e-02  1.18713984e-02
  1.39767542e-01  4.55619633e-01 -1.53064728e+00 -2.20944673e-01
  1.07642591e-01 -7.50991821e-01 -2.43198410e-01 -2.14625508e-01
  2.96077156e+00  3.48047614e-02 -3.78376581e-02 -1.36803925e-01
  5.03257588e-02 -4.30470407e-02  3.61313820e-02 -3.10666710e-02
  1.35227945e-03  1.86824668e-02 -5.13766333e-03 -9.83692706e-04
  1.05659114e-02  1.32329226e-01 -5.06513892e-03 -9.96285118e-04
  1.77504942e-02 -6.94756978e-04  1.65209807e-02  9.72212874e-04
  8.06555618e-03  5.00775361e-03  1.44081023e-02  1.10761058e-02]",32,"[-9.34898481e-02 -7.17873648e-02  9.60632205e-01  2.68661380e-01
  2.80156016e-01 -2.36493468e-01 -2.97604501e-02 -7.17152506e-02
  3.17115486e-01  8.77649188e-02  4.50788438e-02  2.28979588e-01
  2.10819691e-02  9.53142196e-02  1.96131486e-02  3.15053649e-02
  4.95131165e-02  4.47954945e-02  9.47083347e-04  1.66689027e-02
  1.40636060e-02  5.07880654e-03  1.71472691e-02  2.30083317e-02
  2.37717070e-02  9.25712287e-03  1.45888198e-02  1.82730108e-02
  9.93635319e-03  2.13624686e-02 -1.21140685e-02  5.25759300e-03
 -3.94232422e-02 -1.25293955e-01  7.36565828e-01  1.57581523e-01
  1.37245268e-01 -1.62984908e-01  2.38446519e-03  2.92460620e-02
 -8.07768703e-02  7.22769648e-03  2.20321603e-02  8.97600502e-02
 -5.18194214e-03 -1.49704888e-02  2.37379968e-03  2.54379380e-02
  9.58343968e-03 -8.65096226e-04  1.23869600e-02  3.02731618e-03
  4.16316278e-03 -4.87143248e-02  1.92246214e-03  2.17267126e-03
 -4.95742820e-03  4.22174856e-03  8.74773972e-03  1.31976046e-02
  1.31434537e-02  7.40869017e-03 -4.74981684e-03 -8.30385648e-03
 -7.35094631e-03  7.42244646e-02 -4.60685253e-01 -9.94084030e-02
 -3.64529192e-02 -2.27032661e-01 -1.92971542e-01 -2.91358083e-01
  7.79536605e-01  1.34670585e-01  3.56427431e-02 -5.45074046e-02
  2.45443657e-02  3.86356562e-02  3.58863641e-03  6.37941435e-03
  1.97660886e-02  1.11109987e-02  8.10573623e-03 -2.12518498e-04
  1.01589002e-02  2.35938393e-02 -7.63003808e-03  1.33809429e-02
 -5.94991073e-03 -7.99047295e-03  2.14561727e-03  2.96254735e-03
  7.02277292e-03  8.65617767e-05  3.16454843e-03  2.02572718e-02
 -5.73549159e-02  8.45061019e-02 -6.42050385e-01 -9.73040164e-02
 -8.46328437e-02  9.77541506e-02  5.39910793e-02  5.51828891e-02
 -1.76190829e+00 -7.44394660e-02 -3.40669639e-02  1.08372286e-01
 -5.94532862e-02  1.88421160e-02 -1.62277538e-02 -3.16481665e-02
 -4.63796072e-02  4.82109562e-03 -6.64551929e-02 -2.96628103e-02
 -2.92335693e-02 -3.32829505e-02 -2.43414193e-02 -3.38266138e-03
  1.33874007e-02 -1.76058412e-02 -1.55002577e-02  3.95076070e-03
 -2.51059271e-02 -3.22357267e-02 -4.82489914e-03 -2.68060924e-03]",582416,"[ 187  437  718  906 1156 1406 1593 1781 2031 2218 2406 2656 2843 3000
 3187 3437 3625 3812 4093 4281 4468 4718 4906 5093 5375 5562 5750 6031
 6218 6375 6625 6812]",4
