Timestamp,controller.yaw,gyro.z,mag.z,stabilizer.yaw,stateEstimate.yaw
75153,-73.90380096435547,0.07515034079551697,0.0,-73.90380096435547,-73.90380096435547
75163,-73.86174011230469,0.1337844580411911,0.0,-73.86174011230469,-73.86174011230469
75173,-73.73870086669922,0.13452334702014923,0.0,-73.73870086669922,-73.73870086669922
75183,-73.68533325195312,-0.14078837633132935,0.0,-73.68533325195312,-73.68533325195312
75193,-73.62583923339844,0.16723096370697021,0.0,-73.62583923339844,-73.62583923339844
75203,-73.57897186279297,0.014186354354023933,0.0,-73.57897186279297,-73.57897186279297
75213,-73.46002960205078,-0.027385490015149117,0.0,-73.46002960205078,-73.46002960205078
75223,-73.44108581542969,-0.017663830891251564,0.0,-73.44108581542969,-73.44108581542969
75233,-73.35498809814453,-0.11277066916227341,0.0,-73.35498809814453,-73.35498809814453
75243,-73.2471923828125,-0.19111323356628418,0.0,-73.2471923828125,-73.2471923828125
75253,-73.21936798095703,-0.02264315076172352,0.0,-73.21936798095703,-73.21936798095703
75263,-73.11007690429688,0.012137425132095814,0.0,-73.11007690429688,-73.11007690429688
75273,-73.05005645751953,0.32424619793891907,0.0,-73.05005645751953,-73.05005645751953
75283,-72.97016143798828,-0.5114473700523376,0.0,-72.97016143798828,-72.97016143798828
75293,-72.95890808105469,0.20901672542095184,0.0,-72.95890808105469,-72.95890808105469
75303,-72.8775405883789,0.4862428903579712,0.0,-72.8775405883789,-72.8775405883789
75313,-72.8102035522461,-0.7204084396362305,0.0,-72.8102035522461,-72.8102035522461
75323,-72.7339859008789,-0.5475046634674072,0.0,-72.7339859008789,-72.7339859008789
75333,-72.67909240722656,1.1133832931518555,0.0,-72.67909240722656,-72.67909240722656
75343,-72.59693145751953,0.0060181329026818275,0.0,-72.59693145751953,-72.59693145751953
75353,-72.48298645019531,-0.2650754153728485,0.0,-72.48298645019531,-72.48298645019531
75363,-72.41590118408203,-0.05915956571698189,0.0,-72.41590118408203,-72.41590118408203
75373,-72.40211486816406,-0.12231259793043137,0.0,-72.40211486816406,-72.40211486816406
75383,-72.32659149169922,0.30290549993515015,0.0,-72.32659149169922,-72.32659149169922
75393,-72.25885772705078,-0.5054855942726135,0.0,-72.25885772705078,-72.25885772705078
75403,-72.1066665649414,0.10504575818777084,0.0,-72.1066665649414,-72.1066665649414
75413,-72.09488677978516,-0.3161858022212982,0.0,-72.09488677978516,-72.09488677978516
75423,-71.97628021240234,0.0044563100673258305,0.0,-71.97628021240234,-71.97628021240234
75433,-72.01419067382812,0.3141334354877472,0.0,-72.01419067382812,-72.01419067382812
75443,-71.91471862792969,0.7864634394645691,0.0,-71.91471862792969,-71.91471862792969
75453,-71.89329528808594,-0.2878665328025818,0.0,-71.89329528808594,-71.89329528808594
75463,-71.77149963378906,-0.17447027564048767,0.0,-71.77149963378906,-71.77149963378906
75473,-71.75688171386719,-0.08044905215501785,0.0,-71.75688171386719,-71.75688171386719
75483,-71.70149230957031,0.21641869843006134,0.0,-71.70149230957031,-71.70149230957031
75493,-71.62571716308594,0.14713604748249054,0.0,-71.62571716308594,-71.62571716308594
75503,-71.54606628417969,-0.34382614493370056,0.0,-71.54606628417969,-71.54606628417969
75513,-71.47810363769531,0.043952472507953644,0.0,-71.47810363769531,-71.47810363769531
75523,-71.40797424316406,0.29967689514160156,0.0,-71.40797424316406,-71.40797424316406
75533,-71.30899047851562,0.2586195468902588,0.0,-71.30899047851562,-71.30899047851562
75543,-71.2674789428711,-0.4636046886444092,0.0,-71.2674789428711,-71.2674789428711
75553,-71.16696166992188,-0.24975591897964478,0.0,-71.16696166992188,-71.16696166992188
75563,-71.09474182128906,0.03665603697299957,0.0,-71.09474182128906,-71.09474182128906
75573,-71.07542419433594,0.1456887125968933,0.0,-71.07542419433594,-71.07542419433594
75583,-71.02507019042969,-0.04744459688663483,0.0,-71.02507019042969,-71.02507019042969
75593,-70.95917510986328,-0.18249157071113586,0.0,-70.95917510986328,-70.95917510986328
75603,-70.87873840332031,-0.09391608089208603,0.0,-70.87873840332031,-70.87873840332031
75613,-70.81979370117188,0.21124869585037231,0.0,-70.81979370117188,-70.81979370117188
75623,-70.75286102294922,0.07911138236522675,0.0,-70.75286102294922,-70.75286102294922
75633,-70.66413879394531,-0.2901204824447632,0.0,-70.66413879394531,-70.66413879394531
75643,-70.62139129638672,0.00033552266540937126,0.0,-70.62139129638672,-70.62139129638672
75653,-70.55948638916016,-0.2470601350069046,0.0,-70.55948638916016,-70.55948638916016
75663,-70.50077056884766,0.08491050451993942,0.0,-70.50077056884766,-70.50077056884766
75673,-70.3860092163086,0.06983181834220886,0.0,-70.3860092163086,-70.3860092163086
75683,-70.34304809570312,0.1868496537208557,0.0,-70.34304809570312,-70.34304809570312
75693,-70.27690124511719,-0.2630099058151245,0.0,-70.27690124511719,-70.27690124511719
75703,-70.13478088378906,0.1689196676015854,0.0,-70.13478088378906,-70.13478088378906
75713,-70.06930541992188,0.12820035219192505,0.0,-70.06930541992188,-70.06930541992188
75723,-70.05946350097656,0.06842247396707535,0.0,-70.05946350097656,-70.05946350097656
75733,-69.99031829833984,-0.21144068241119385,0.0,-69.99031829833984,-69.99031829833984
75743,-69.87940979003906,-0.23194706439971924,0.0,-69.87940979003906,-69.87940979003906
75753,-69.84917449951172,0.2761450707912445,0.0,-69.84917449951172,-69.84917449951172
75763,-69.79037475585938,0.19007471203804016,0.0,-69.79037475585938,-69.79037475585938
75773,-69.72245025634766,0.030543861910700798,0.0,-69.72245025634766,-69.72245025634766
75783,-69.66262817382812,0.04404643177986145,0.0,-69.66262817382812,-69.66262817382812
