dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction-deg,timestamp,topic,yaw_deg,z
0.0,0.0,,0,,,,,,0.0,109395,geometry/pose_raw,72.96044158935547,0.0
0.0,0.0,,1,,,,,,0.0,109402,geometry/pose_raw,72.9606704711914,0.0
0.0,0.0,,2,,,,,,0.0,109411,geometry/pose_raw,72.96131134033203,0.0
0.0,0.0,,3,,,,,,0.0,109434,geometry/pose_raw,72.96142578125,0.0
0.0,0.0,,4,,,,,,0.0,109440,geometry/pose_raw,72.96312713623047,0.0
0.0,0.0,,5,,,,,,0.0,109446,geometry/pose_raw,72.96190643310547,0.0
0.0,0.0,,6,,,,,,0.0,109454,geometry/pose_raw,72.96214294433594,0.0
0.0,0.0,,7,,,,,,0.0,109462,geometry/pose_raw,72.96163177490234,0.0
,,"[  375   812  1218  1656  2093  2500  2937  3343  3781  4218  4625  5062
  5500  5906  6343  6750  7187  7625  8031  8468  8906  9312  9750 10156
 10593 11031 11437 11875 12312 12718 13156 13562]",8,[ 0.054  0.054  0.054 -0.054 -0.054  0.054 -0.054 -0.054],32,4,"[-1.58573629e-03 -4.83371364e-03 -4.29493329e-03  2.11907740e-04
 -5.43902628e-04 -5.32803242e-04 -6.05080335e-04 -1.65559258e-03
  2.16295666e-04 -3.38423008e-04 -5.99855790e-04 -2.47485284e-03
  2.27393088e-04 -2.31504964e-05 -2.05691627e-04 -3.76588898e-04
  2.18899862e-04  3.87711712e-04  6.95241732e-04  3.92427697e-04
 -5.63824084e-04 -5.78859763e-04 -1.57046117e-04 -6.55881013e-06
  1.05987856e-04 -1.32114670e-04  9.53977433e-05 -4.64271376e-04
  4.95488988e-04 -4.53199144e-04  8.51481382e-05  6.58411009e-05
 -2.57845037e-03 -2.04959954e-03 -1.13927876e-03 -1.01866643e-03
  4.33596542e-05 -5.76111779e-04  1.42004035e-04 -7.77567679e-04
  5.00485912e-05  4.32412344e-04  2.33799292e-04  7.88000529e-04
  1.39213822e-04  2.77386425e-05 -5.56213316e-04  4.13088797e-04
  1.03570303e-04 -7.33059278e-06  2.76690953e-05  6.15963596e-04
 -6.73321658e-04 -5.05513337e-04 -1.12088223e-04 -7.13022077e-04
 -2.89124728e-04 -3.12314020e-04  4.62233642e-04  5.94580080e-04
 -1.86825884e-04 -3.56956356e-04 -3.87841312e-04 -2.39049812e-04
 -2.11979542e-03 -1.45710567e-02 -1.54168718e-02  3.50652402e-03
 -9.33861767e-04  5.06627141e-04 -8.60880071e-04 -1.50232681e-03
 -3.64800799e-05 -1.53914234e-03 -1.39859389e-03 -1.32496352e-03
  1.12183695e-03 -1.14552549e-03 -3.01291118e-04 -5.98695828e-04
 -1.13745678e-04 -6.96026254e-04  8.00637354e-04 -9.59216501e-04
 -6.38557016e-04 -3.04057059e-04  2.49014032e-04 -5.69560740e-04
  3.31829011e-04  2.64053670e-05 -6.61664671e-07  3.62499966e-04
 -5.91882199e-05  1.76380127e-06 -8.25373427e-05  3.56618169e-04
 -2.32291850e-03 -6.15907088e-03 -6.78902259e-03  2.57924246e-03
  5.47942880e-04 -1.77729293e-04  7.06197170e-04 -1.10543973e-03
  2.71581026e-04 -1.67568296e-03 -1.34579337e-03 -1.87611335e-03
 -1.68200990e-04 -7.71033578e-04 -1.48540945e-03 -5.49807039e-04
  5.20603789e-04 -1.04473613e-03 -1.77671958e-04 -1.40175602e-04
 -2.70317250e-04  4.78726870e-04 -1.18862558e-03  1.45490965e-04
 -1.78322633e-04  6.98155491e-04 -4.96835040e-04  1.08208937e-04
  6.57096854e-04 -1.19314114e-04 -8.50766199e-04  2.69494340e-04]","[ 9.7196607e-04  7.7130811e-05 -2.1870297e-03  7.8487641e-04
 -1.7443644e-03  2.4946552e-04 -3.5876624e-04  1.4400310e-03
  6.4186193e-04 -3.1826147e-04  1.0616917e-04 -6.3864345e-04
 -2.4004397e-04  9.0997142e-04 -5.7943712e-04  1.0514062e-04
  1.3622837e-03  1.3168850e-03 -2.9764930e-04 -7.3439663e-04
  3.9475842e-04  3.6374389e-04  8.0531184e-04 -2.4487264e-04
  5.6293805e-04  9.6893869e-05 -5.6943372e-05 -3.3501207e-04
  4.8870672e-05 -7.9166173e-05  3.2628598e-04 -3.0404830e-04
 -4.8135270e-04 -1.1679928e-03  3.7711111e-04  3.6532257e-04
 -1.3541061e-04 -6.4320542e-04  4.9866317e-04  5.5343588e-04
 -2.0849585e-04 -2.7438163e-04  2.8958768e-04  1.6113873e-04
 -9.9668943e-04  2.8513881e-04  2.6775233e-04 -7.2894763e-04
 -3.7992912e-04  4.0086095e-05 -3.6802073e-04 -2.7348392e-04
  3.7991122e-04 -3.6705282e-04 -5.7439407e-04  7.8762957e-04
 -1.1519721e-04  9.9747151e-05 -4.2886153e-04 -4.2413778e-04
  3.6537924e-05 -4.4775545e-05 -6.0029136e-04  1.4094614e-04
  1.3246944e-02 -2.3141024e-03 -8.8333003e-03  1.7359287e-03
 -3.4416704e-03  2.7783597e-03 -8.9895376e-04 -1.0094240e-03
  2.1428552e-03 -1.6928557e-03 -9.4835891e-04 -3.8310824e-04
 -8.9345762e-05 -5.0783803e-04  4.7691213e-04  2.1813884e-04
  9.3509170e-06  6.2684761e-04  6.8222953e-04 -6.8890350e-04
  1.7359764e-04 -5.3206917e-05 -6.8328902e-04 -2.5059629e-04
  2.7974491e-04  4.1488593e-04  4.4610082e-05 -8.6117609e-05
  9.1311359e-04  4.0388733e-04 -2.0639914e-04 -1.0572644e-03
  3.1322101e-03 -1.0276618e-03 -2.7057147e-03 -5.7309098e-04
 -1.3690309e-03  1.1443932e-03 -1.1118070e-03  3.7001478e-04
  9.2038815e-04 -1.3313440e-03  1.7928376e-04  4.2130443e-04
 -2.6835693e-04 -7.0179556e-04  7.4660039e-04 -3.8350761e-04
 -3.5959139e-04  7.4114354e-04  2.6719912e-04 -3.3178678e-04
 -9.6618023e-05  4.7538787e-04  2.3078249e-04  2.0035121e-04
 -2.0955400e-04 -2.9492774e-04 -2.3039248e-04  2.5661907e-04
  3.6808863e-04 -2.2112510e-04 -1.4226540e-04  1.7344435e-05]",,109473,audio/signals_f,,
0.0,0.0,,9,,,,,,0.0,109476,geometry/pose_raw,72.96245574951172,0.0
