audio_timestamp,dx,dy,frequencies,index,mic_positions,motors_pwm,motors_thrust,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,vbat,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,,,90.0,9934,geometry/pose_raw,,5.182839870452881,0.12024898827075958,0.0
,0.0,0.0,,1,,,,,,,,90.0,9940,geometry/pose_raw,,5.183761119842529,-0.044934943318367004,0.0
,0.0,0.0,,2,,,,,,,,90.0,9948,geometry/pose_raw,,5.183035373687744,-0.1766929030418396,0.0
,0.0,0.0,,3,,,,,,,,90.0,9954,geometry/pose_raw,,5.182318210601807,-0.0678253173828125,0.0
,0.0,0.0,,4,,,,,,,,90.0,9965,geometry/pose_raw,,5.182060718536377,0.04611175134778023,0.0
,0.0,0.0,,5,,,,,,,,90.0,9976,geometry/pose_raw,,5.182732105255127,0.1743955910205841,0.0
,0.0,0.0,,6,,,,,,,,90.0,9986,geometry/pose_raw,,5.18345832824707,-0.05836974456906319,0.0
801833779,,,"[  0  93 109 125 140 187 171 203 218 265 281 250 343 296 359 328 156 421
 375 437 531 406 515 453 500 234 562 484 578 312 609 593]",7,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,,32,4,"[ -1.71661377e-04   2.74244044e-02   2.90391967e-02  -4.37835697e-03
   1.90646038e-03  -2.41947966e-03  -2.91896309e-03   3.87442997e-04
  -1.92095991e-03   7.72627769e-04  -2.70829303e-03   9.14004724e-03
  -4.98267170e-03   8.39478057e-03   2.09266756e-04   2.84475321e-03
   5.43727260e-03  -1.04556810e-02  -3.05494410e-03  -3.12475651e-03
  -8.16054177e-04  -4.75967256e-03   8.26867111e-03  -2.62199622e-03
  -6.82420970e-04   5.88039262e-03   1.92691968e-03   4.98949317e-04
  -5.58466930e-03  -1.28448126e-03  -5.13765961e-03  -4.89803730e-03
  -1.56402588e-04   2.29384527e-02   2.70468406e-02   2.83439597e-03
   8.48727394e-03  -3.99347395e-04  -4.56450507e-05  -2.91101891e-03
  -3.93090118e-03  -5.81654371e-04  -1.80574250e-03   6.25941250e-03
  -5.23374695e-03   7.93133210e-03   2.23400304e-03   5.58021187e-04
   2.63441843e-03  -7.50070903e-03   5.60883665e-04  -3.24122724e-03
  -2.68264743e-03  -3.55791126e-05   3.44953802e-03  -1.84289436e-03
  -1.12501718e-03   5.87698864e-03   1.58490986e-03   7.38943927e-04
  -1.90856063e-03   5.96396043e-04  -2.02300306e-03   3.75183328e-04
   1.25885010e-04   2.46259365e-02   2.70372499e-02   1.25120860e-03
   8.34158994e-03  -5.57459798e-03   2.52183154e-03   2.18616147e-03
  -2.84476765e-03   7.25725759e-03  -5.68733644e-03   3.03350179e-03
  -2.77115870e-03   5.44012757e-03   1.73101691e-03   2.94433255e-03
   1.12625363e-03  -6.34861039e-03   8.64026952e-04  -1.60034874e-03
  -1.27381075e-03   2.68629956e-04   1.12196920e-03  -9.15240322e-04
  -8.01851857e-05   1.73127721e-03  -2.25093507e-04  -1.81369320e-03
  -1.06163369e-03   2.90209963e-03  -8.94102268e-04   1.23874180e-03
  -2.49862671e-04   1.85094085e-02   3.00168470e-02   1.38455490e-03
   6.19503483e-03  -2.19792454e-03   1.38688274e-03   3.59709142e-04
  -2.76306085e-03   3.83806834e-03  -2.83599435e-03   4.08574287e-03
  -4.07863036e-03   6.70882594e-03   2.27327831e-03   2.42538610e-03
   2.37079640e-03  -6.54575555e-03   4.21883492e-03  -2.03133351e-03
  -2.11267010e-03   1.13379583e-03   2.20458792e-03  -2.55525392e-03
  -3.01480468e-05   3.92628834e-03  -3.41514475e-04  -1.06926751e-03
  -1.40848942e-03   3.58344126e-03  -1.47367083e-03   1.89556857e-03]","[ -4.46751328e+01   1.76331758e+00   1.10628629e+00   5.98443866e-01
   2.16881603e-01  -1.24573372e-01  -1.22040637e-01  -1.11802340e-01
  -3.90218347e-02   2.80539319e-02   4.01635468e-02   3.39985564e-02
  -1.66259259e-02   1.06899794e-02  -1.23903528e-02  -1.06196813e-02
  -1.38746761e-02  -3.51052848e-03   8.38933606e-03   9.73048096e-04
  -1.61990486e-02   9.03771445e-03  -5.20176627e-03   1.07755475e-02
  -5.44028077e-03  -1.50794163e-04   8.27618595e-03  -9.65312822e-04
   4.33229934e-03   1.17873729e-04  -1.45011093e-03   2.26842146e-03
  -4.75386772e+01   1.86841154e+00   1.16515803e+00   6.32125556e-01
   2.34431863e-01  -1.32694840e-01  -1.27405494e-01  -1.15643486e-01
  -4.74290922e-02   3.19022238e-02   3.87486890e-02   3.57418656e-02
  -2.28376593e-02   1.49387158e-02  -1.27760526e-02  -1.42083149e-02
  -1.08139021e-02  -4.75427136e-03   9.49300267e-03   8.02849047e-03
  -9.47888475e-03   7.74214743e-03  -7.34573230e-03   6.58926181e-03
  -6.57986850e-03  -3.70878470e-03   5.15124016e-03  -3.55080049e-03
   4.76200413e-03  -2.12545157e-03   1.51929609e-03   6.28879294e-03
  -4.88460503e+01   1.92563832e+00   1.20024443e+00   6.44712329e-01
   2.44454980e-01  -1.36180475e-01  -1.31347269e-01  -1.19062565e-01
  -4.71548811e-02   3.60786840e-02   4.00847495e-02   3.35015953e-02
  -2.30983570e-02   2.08088085e-02  -1.25121269e-02  -1.39526175e-02
  -1.17220860e-02  -9.07669216e-03   1.07305013e-02   9.34371352e-03
  -6.49763271e-03   6.17830269e-03  -6.85123447e-03   5.24396356e-03
  -5.69482800e-03  -2.86118779e-03   3.62285017e-03  -4.54563601e-03
   3.46355140e-03   8.01978691e-04   3.47555848e-03   5.06643020e-03
  -4.80167618e+01   1.89075112e+00   1.18066847e+00   6.34331882e-01
   2.35621512e-01  -1.31720975e-01  -1.31790712e-01  -1.17413037e-01
  -4.68547940e-02   3.49908657e-02   3.84207554e-02   3.59175652e-02
  -2.30715685e-02   1.90600157e-02  -1.28059648e-02  -1.50437877e-02
  -1.11586545e-02  -1.00842062e-02   9.49001685e-03   9.87569429e-03
  -8.06196965e-03   8.47159140e-03  -6.31601643e-03   4.31077089e-03
  -5.16749267e-03  -2.49048625e-03   2.59311777e-03  -3.53820971e-03
   4.81730513e-03  -1.37560465e-03   2.58131255e-03   7.07723340e-03]",,9992,audio/signals_f,,,,
,0.0,0.0,,8,,,,,,,,90.0,9995,geometry/pose_raw,,5.183254718780518,-0.12115279585123062,0.0
,0.0,0.0,,9,,,,,,,,90.0,10007,geometry/pose_raw,,5.183143615722656,-0.09286285191774368,0.0
