audio_timestamp,dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,90.0,87304,geometry/pose_raw,-1.1029670238494873,-0.07559184730052948,0.0
,0.0,0.0,,1,,,,,,90.0,87316,geometry/pose_raw,-1.1021130084991455,0.2145969122648239,0.0
,0.0,0.0,,2,,,,,,90.0,87324,geometry/pose_raw,-1.101473331451416,0.04742937162518501,0.0
,0.0,0.0,,3,,,,,,90.0,87334,geometry/pose_raw,-1.1013818979263306,-0.044786468148231506,0.0
,0.0,0.0,,4,,,,,,90.0,87345,geometry/pose_raw,-1.101427674293518,0.17840667068958282,0.0
,0.0,0.0,,5,,,,,,90.0,87355,geometry/pose_raw,-1.1010048389434814,-0.028272369876503944,0.0
,0.0,0.0,,6,,,,,,90.0,87363,geometry/pose_raw,-1.1007152795791626,0.15580900013446808,0.0
,0.0,0.0,,7,,,,,,90.0,87376,geometry/pose_raw,-1.1009819507598877,0.06714876741170883,0.0
,0.0,0.0,,8,,,,,,90.0,87384,geometry/pose_raw,-1.1017036437988281,-0.13592161238193512,0.0
135333421,,,"[  93  234  359  500  625  765  906 1031 1171 1296 1437 1578 1703 1843
 1968 2109 2250 2375 2515 2640 2781 2906 3046 3187 3312 3453 3578 3718
 3859 3984 4125 4250]",9,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],32,4,"[ 2.74440404e-02  3.78590403e-03 -9.19620786e-03 -3.15785641e-03
  2.57170689e-03 -4.47276514e-03 -2.09060032e-03 -1.14954286e-03
 -2.83267302e-03 -4.30353684e-03  5.54247585e-04 -5.23781637e-04
  3.46437126e-04  5.21799084e-04 -9.68331005e-04 -7.87234530e-05
  1.79098267e-03 -4.48382925e-04  6.55398297e-04 -1.40064993e-04
 -3.52421805e-04  3.21616040e-04  6.92019239e-06  9.78550524e-04
  7.69241306e-04 -1.36643252e-03  1.99465174e-03  7.42111355e-04
  2.21872600e-04  1.45969610e-03  5.29140234e-04 -1.37564435e-03
  2.61133742e-02  4.16089734e-03 -4.81732562e-03 -1.15168875e-03
 -1.90834189e-03 -2.86690006e-03 -2.33717758e-04  3.62544262e-04
 -1.38992653e-03 -1.42444472e-03  5.95023506e-04 -9.45254345e-04
  7.53446657e-05 -6.22019696e-04  3.55793076e-04  4.50387961e-05
  1.21430773e-03  1.09866654e-04 -2.09252132e-04  5.02046314e-04
 -4.89713915e-04 -6.63547034e-05  1.45684317e-05  1.17348100e-04
  6.64861756e-04 -7.57577829e-04  3.55214986e-04  9.71140689e-05
  2.11093298e-04 -2.18795103e-05 -6.26124965e-05 -6.48890506e-04
  2.35552136e-02  1.13520387e-03 -7.36198900e-03 -2.91892421e-03
 -4.58850758e-04 -2.48074112e-03  2.24622912e-04  1.02603761e-03
  3.35859280e-04 -1.95923960e-03 -4.92489635e-05 -3.21984116e-05
 -1.37130919e-04 -6.56829798e-05  6.89325738e-04  1.42174249e-04
  2.23037627e-04  2.16028966e-05  9.00786661e-04 -8.99737992e-04
 -3.88249726e-04 -4.50958032e-05  1.40021730e-04  6.26334440e-06
 -4.28342988e-04 -1.12221634e-04  1.04995706e-04 -8.78369901e-04
  3.53189389e-04  3.97706841e-04 -6.41078805e-04  1.11592191e-04
  2.16990225e-02  4.32842271e-03 -4.96084336e-03 -1.46828347e-03
  5.09844162e-04 -1.64297631e-03  2.62517860e-04 -6.04397326e-04
 -4.79679555e-04 -3.85580264e-04  3.39966246e-05  5.32644917e-05
  4.78337533e-05  4.16965013e-05 -6.36568817e-04  4.06610343e-05
 -1.37139277e-05 -3.06149377e-05  1.03618368e-06  3.55466065e-04
  3.85871768e-04  9.31359245e-04 -3.59835976e-04 -2.87296192e-04
  8.56121071e-04  2.44800176e-04  7.65502162e-04 -2.99847161e-04
 -4.66288475e-04 -6.39219070e-05  2.09021760e-04  5.04224095e-04]","[ 1.76027858e+00 -7.97539856e-03 -1.86011251e-02 -6.54494110e-03
 -9.17877629e-03 -3.42867593e-03  6.61997881e-04  1.03894854e-03
 -1.31750514e-03 -1.59890996e-03  1.40853913e-03  1.00185210e-03
  5.44605660e-04  9.29973961e-04  5.64851944e-05 -1.49851534e-04
  1.63355784e-03 -4.97055189e-05 -1.07977947e-04 -9.31741088e-04
 -1.54351373e-03  1.82122400e-03  8.87441915e-04 -3.03304638e-04
  6.19798608e-04 -7.28819927e-04  1.99436327e-05  4.61026502e-06
  5.38004795e-04  3.38642945e-04 -2.01600196e-04  7.43029057e-04
  1.87553430e+00 -4.08001803e-03 -2.03935020e-02 -8.23500752e-03
 -5.56600234e-03  6.52001123e-04  1.16682763e-03  1.23082125e-03
  9.87982348e-05  5.19779511e-04  5.37903514e-04  7.77644105e-04
  2.38888650e-04  9.23513086e-04  1.01973965e-04 -2.96946615e-04
  7.29804160e-04  2.45013216e-04 -3.35990771e-04 -8.53076985e-04
  2.61316891e-05  1.80608185e-05  2.22987888e-04 -6.14069460e-04
  1.13116854e-04  4.21927543e-04  2.27222845e-04  2.06519995e-04
  5.88191615e-05  7.63153075e-04  2.41134170e-04  3.26174486e-05
  1.92373800e+00 -3.70763568e-03 -2.10577790e-02 -6.39324728e-03
 -9.13935830e-04 -9.48225206e-05  1.37698650e-03  1.07671702e-04
 -4.47994214e-04 -4.44385019e-04  1.28717700e-04 -4.57105489e-04
 -8.38963315e-04  3.56737000e-05 -6.01708365e-04  8.36524880e-04
  3.69592977e-04 -3.58492311e-04 -5.09805221e-04 -8.20592977e-04
 -6.15875586e-04  8.13160208e-04 -1.56478258e-04  9.83154605e-05
 -4.15419403e-04 -3.18249775e-04  7.09484681e-04  6.83439837e-04
 -4.34851463e-05  4.98184643e-04  4.64079232e-04 -2.67345051e-04
  1.89782500e+00 -2.33268086e-03 -2.05313675e-02 -7.54492451e-03
 -1.33706699e-03  7.28402636e-04  6.65481435e-04  1.32770088e-04
 -6.79207515e-05 -2.32546823e-04 -2.23235096e-04  5.92425931e-04
 -3.43581574e-04 -3.54743272e-04 -7.03677593e-04  6.48142945e-04
 -2.06245080e-04  6.85780396e-05 -3.83178151e-04 -8.71577766e-04
 -1.61598145e-04 -4.52580338e-04  5.80321299e-04  6.01472857e-05
  1.09156710e-04  4.35047259e-05  1.86960184e-04 -7.42021133e-04
  1.82559219e-04  7.60072144e-04 -3.87696520e-04 -9.78006865e-04]",,87391,audio/signals_f,,,
