audio_timestamp,dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,90.0,954890,geometry/pose_raw,52.47948455810547,0.22643853724002838,0.0
,0.0,0.0,,1,,,,,,90.0,954897,geometry/pose_raw,52.47866439819336,-0.11565926671028137,0.0
,0.0,0.0,,2,,,,,,90.0,954907,geometry/pose_raw,52.47837448120117,0.018519170582294464,0.0
,0.0,0.0,,3,,,,,,90.0,954914,geometry/pose_raw,52.477508544921875,-0.2878268361091614,0.0
2005907218,,,"[  93  234  359  500  625  765  906 1031 1171 1296 1437 1578 1703 1843
 1968 2109 2250 2375 2515 2640 2781 2906 3046 3187 3312 3453 3578 3718
 3859 3984 4125 4250]",4,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],32,4,"[ 1.6698211e-02  2.2396720e-03 -1.1654772e-02 -8.4021240e-03
 -9.1256555e-03  1.7711653e-03 -2.5072889e-03 -9.8555034e-04
 -1.2723908e-03  1.7087947e-03 -2.5974069e-04 -2.5098643e-04
  3.6893479e-04  4.3369940e-04 -1.1740308e-04 -2.5173707e-05
 -1.6076707e-03 -1.2419283e-03 -2.2945447e-04  5.6377630e-04
  2.4273216e-03  3.4436339e-04 -7.4875774e-05  3.2804979e-04
 -4.8079452e-04 -1.0851457e-03 -7.8243797e-04 -8.3688879e-05
  2.9600476e-04  8.6637028e-04 -5.2501715e-04  2.1929649e-04
  2.0708134e-02  5.2647362e-03 -7.5403610e-03 -1.4781470e-03
 -2.9672037e-03 -7.2685078e-05 -2.1475891e-03 -1.3680047e-04
  4.7800640e-05  1.7271179e-03 -3.3771366e-04  1.0750441e-04
  1.3469208e-03 -8.7053090e-04 -6.2185578e-04 -1.1407913e-03
 -6.1982207e-04 -1.8966811e-04 -2.6724132e-04  2.5443852e-04
  1.0889869e-03  4.2925312e-04  6.7073572e-04  3.6649435e-04
 -7.7276042e-04 -6.5422920e-04  6.2083866e-04  2.8519522e-04
  3.2647644e-04 -5.4140709e-04  1.0542476e-03  2.4230927e-05
  1.6920909e-02  5.0283928e-04 -5.8939215e-03  4.0452552e-04
 -8.0724142e-04 -1.1842229e-03 -9.7415026e-04 -9.0621994e-04
 -5.4003968e-04  6.2275177e-04 -1.5577055e-04 -6.6369324e-04
 -4.3846612e-04 -1.2021427e-03  6.0660625e-04  2.6355695e-04
 -8.2459080e-04 -6.9883530e-04 -6.9331459e-04 -1.2767379e-04
  2.6948290e-04  5.0550903e-04 -1.2390374e-04  5.7423586e-04
 -6.1018538e-04  4.3336159e-04 -4.4661635e-04 -2.2834033e-04
  4.6200078e-04 -5.1859929e-04 -8.9912012e-04  3.8464187e-04
  2.1427948e-02  1.3662733e-03 -6.6132485e-03  4.0714713e-04
  1.8290331e-04 -7.7447548e-05 -1.0739426e-03  2.7491024e-04
  3.4881035e-05  8.7072095e-04  4.4252037e-04  8.5282867e-05
  6.8845681e-04 -6.4441825e-05  5.3318043e-04 -4.4890449e-04
 -7.0164684e-04 -1.0587246e-04  6.7310320e-05 -3.2075008e-04
 -2.1029022e-04 -1.2453620e-05 -6.5101311e-04  4.5157282e-04
  3.3121789e-04 -5.1021721e-04 -7.0835411e-04 -8.9348076e-05
  9.7456708e-05 -9.5823780e-04 -4.8748494e-04  2.4001338e-04]","[ 1.7666513e+00  1.4593917e-02 -2.3856934e-02 -2.3675149e-03
 -3.7507545e-03  4.3256651e-03  3.6889417e-03 -8.4055275e-05
  3.4748446e-03 -4.8138347e-04 -7.6965487e-04 -1.3905069e-03
  7.6813612e-04 -1.4376878e-03  1.3687133e-03 -1.9943736e-04
 -7.2133774e-04  2.6025268e-04  4.9829425e-04 -2.8004710e-04
  8.9483714e-05 -1.1191971e-03 -6.2011834e-04 -7.7885948e-04
  8.6404686e-04 -2.5057734e-04 -8.7887212e-04 -4.3802557e-04
  5.9916620e-04  3.5815552e-05 -2.3223928e-04 -1.0109755e-03
  1.8796303e+00  7.8537492e-03 -2.1534948e-02 -3.8640972e-03
 -6.2253763e-04  2.6284701e-03  2.0455518e-03  3.2124226e-04
  1.4219133e-03 -1.7836022e-03 -2.2695212e-04  2.2984830e-04
 -9.1407215e-05 -5.6298717e-04 -3.4309749e-05 -4.2665517e-04
 -1.7586956e-04 -1.8171646e-04  6.4748031e-04  2.8778100e-05
  1.4786117e-04  1.6244446e-04 -1.9361119e-05 -6.7676877e-04
  9.6079726e-05 -3.6731083e-04 -6.2379244e-05 -3.1662229e-04
 -3.9529157e-05  1.2090780e-03 -1.1740030e-04 -1.1046414e-04
  1.9297180e+00  7.3292791e-03 -2.1395203e-02 -7.5932899e-03
 -2.0376532e-03  1.6180418e-03  4.2507565e-04  1.2109909e-03
  8.7171604e-05 -5.2475079e-04 -3.6136890e-04 -4.4322680e-04
 -2.0990653e-04  1.0829691e-03 -5.9734518e-04 -4.3853262e-04
 -6.9802394e-05 -4.8843800e-04  5.0649367e-04 -2.1243862e-04
 -5.8825657e-04 -3.5183877e-04 -2.0257001e-05 -3.3035642e-05
 -4.0116441e-04  2.1807830e-04  1.5404398e-04 -1.6345228e-04
  3.6072772e-04  5.3823914e-04 -5.7793065e-04 -1.0917527e-03
  1.9013333e+00  4.7618123e-03 -2.1406729e-02 -7.6168589e-03
 -2.4949654e-03  1.6663589e-03  2.3249467e-03  1.4240951e-03
  1.2840392e-03  4.4715984e-04 -4.9811095e-04  1.9608912e-04
  5.0984230e-04  7.2889357e-05 -2.5411238e-04 -9.7023178e-05
 -4.8420622e-04 -1.0762487e-03  2.0480760e-04  1.3861709e-03
  3.3782629e-04 -8.2909792e-05  3.6603370e-04 -5.9884944e-05
  1.3332591e-04  5.6073978e-04  1.6904305e-06  5.8741146e-04
 -4.2608374e-04  4.2567722e-04  2.6255276e-04  8.8464073e-04]",,954921,audio/signals_f,,,
,0.0,0.0,,5,,,,,,90.0,954928,geometry/pose_raw,52.47917556762695,0.1128392294049263,0.0
,0.0,0.0,,6,,,,,,90.0,954937,geometry/pose_raw,52.477684020996094,-0.13306626677513123,0.0
,0.0,0.0,,7,,,,,,90.0,954947,geometry/pose_raw,52.47882843017578,0.24493712186813354,0.0
,0.0,0.0,,8,,,,,,90.0,954959,geometry/pose_raw,52.479209899902344,-0.2573344111442566,0.0
,0.0,0.0,,9,,,,,,90.0,954971,geometry/pose_raw,52.479835510253906,0.0485956184566021,0.0
