audio_timestamp,dx,dy,frequencies,index,mic_positions,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
,0.0,0.0,,0,,,,,,90.0,1101867,geometry/pose_raw,1.5418064594268799,-0.033281709998846054,0.0
,0.0,0.0,,1,,,,,,90.0,1101879,geometry/pose_raw,1.5437426567077637,0.0073195574805140495,0.0
,0.0,0.0,,2,,,,,,90.0,1101885,geometry/pose_raw,1.5416285991668701,0.07438331842422485,0.0
,0.0,0.0,,3,,,,,,90.0,1101900,geometry/pose_raw,1.5423444509506226,-0.04591059312224388,0.0
,0.0,0.0,,4,,,,,,90.0,1101907,geometry/pose_raw,1.541448712348938,0.058830492198467255,0.0
,0.0,0.0,,5,,,,,,90.0,1101916,geometry/pose_raw,1.5429424047470093,0.0015925545012578368,0.0
,0.0,0.0,,6,,,,,,90.0,1101927,geometry/pose_raw,1.5419751405715942,0.1126982569694519,0.0
,0.0,0.0,,7,,,,,,90.0,1101936,geometry/pose_raw,1.5425184965133667,-0.15678979456424713,0.0
,0.0,0.0,,8,,,,,,90.0,1101946,geometry/pose_raw,1.5425169467926025,0.1591033637523651,0.0
4281960584,,,"[  93  234  359  500  625  765  906 1031 1171 1296 1437 1578 1703 1843
 1968 2109 2250 2375 2515 2640 2781 2906 3046 3187 3312 3453 3578 3718
 3859 3984 4125 4250]",9,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],32,4,"[-4.2130677e-03 -4.1865492e-03 -1.1891157e-02 -8.8168941e-03
  9.1887191e-03  2.1469917e-03 -7.4974506e-04 -5.2248751e-04
 -2.7654802e-03  1.6385885e-03 -2.6155321e-03 -1.1587667e-03
 -1.1049695e-03  1.1933621e-03  1.4528588e-03 -1.9684964e-04
  7.9834950e-04  4.7432561e-04  1.0563738e-03 -4.4963576e-04
 -2.1553598e-04  4.5815960e-04 -1.4352755e-04  4.4547574e-04
  1.8699598e-03 -1.2886732e-04 -2.3967480e-04  1.0322619e-05
 -1.2014588e-04 -2.3941605e-04 -2.2015220e-04 -2.0145130e-04
 -1.7274823e-03 -2.2810169e-03 -9.0087322e-04 -3.4723456e-03
  5.6976704e-03 -4.7556096e-04 -2.2158218e-03  8.1468193e-04
 -4.7091623e-03 -2.3429413e-04 -2.5492869e-03 -9.1779581e-04
 -8.0515740e-05 -5.1248207e-04  2.6895414e-04  4.2626227e-04
  7.6614175e-05 -9.2661176e-05  6.2581617e-05  5.6650554e-04
  3.4364261e-04 -6.0517516e-04 -3.1426898e-04 -5.1589130e-04
  1.0743035e-03  7.0877618e-04  1.3618821e-05  5.3548219e-04
 -3.5251022e-04 -4.9961312e-04 -7.4249343e-04 -2.8481544e-04
  8.8257752e-03  6.6080666e-04 -1.2298647e-02 -3.4613823e-04
  3.3617723e-03  5.1149860e-04 -6.9278432e-04 -3.6162196e-03
 -6.6954887e-04  7.0718606e-04  2.4638670e-03  8.8487090e-05
  1.3027689e-04 -1.7781454e-04 -4.7904934e-04  2.5173782e-05
  2.5205439e-04 -4.9185002e-04  5.2506838e-04 -6.0221087e-04
 -4.8617058e-04  2.8294383e-04  4.3523547e-04 -2.2618158e-04
 -3.8856268e-04  4.6138902e-04  4.2671897e-04 -6.9908623e-04
 -1.2960552e-03 -7.9631992e-04 -1.1414429e-04  3.8782152e-04
  5.4557268e-03  5.0804308e-03 -2.0305556e-04  2.2917413e-03
  1.4489791e-03 -1.8218203e-04  3.9695058e-04  1.8584373e-04
  4.3211345e-04  1.1502479e-03 -7.5228352e-05 -8.8434841e-04
 -2.5244316e-04  1.0882090e-03  5.5434450e-04 -7.0307119e-04
  9.8331273e-04 -1.4925332e-04 -1.5718790e-05  3.5455578e-04
 -1.9194916e-04 -1.4110905e-04 -8.3830568e-04  5.6845747e-04
  4.9274485e-04 -3.4039773e-04  3.2991709e-04  7.6702627e-04
  1.6844849e-04  1.3797202e-04 -1.4771865e-04 -5.4386019e-04]","[ 1.74405742e+00  6.92518987e-03 -1.31404344e-02 -7.14419596e-03
  5.24039567e-03 -1.40846241e-03  3.83261940e-03  1.58835144e-03
  4.33905836e-04  1.72285503e-03  1.93790020e-03 -1.17267846e-04
 -2.09753355e-03  3.33744654e-04  6.93989277e-04  1.28527772e-05
  8.57627747e-05 -8.12854676e-04  2.48589931e-04  3.72239389e-04
  2.53871479e-03 -1.00851804e-03  8.46087816e-04  1.48221312e-04
  3.99100973e-04 -4.28469153e-04  2.44788564e-04 -5.73564263e-04
  2.38389825e-04  5.41943882e-04 -3.28011345e-04  1.21220923e-03
  1.87410736e+00  1.29790157e-02 -1.57408267e-02 -3.57000413e-03
  3.37665295e-03 -2.66950636e-04  6.11604564e-03  1.48499641e-03
 -2.68436910e-04  3.41203529e-04  1.26311643e-04 -3.60914637e-05
 -8.89546762e-04 -2.81194865e-04  2.55808642e-04 -4.33378736e-04
 -1.07999262e-03 -1.68130005e-04  1.04363004e-04  2.32995699e-05
  1.19457243e-03 -6.09897950e-04  5.93202887e-04 -3.27677670e-04
 -3.58664140e-04  4.11509754e-05 -2.20964997e-04  4.54405497e-04
  5.84832305e-05 -6.42607774e-05  1.27823645e-04  5.06938901e-04
  1.89571977e+00  1.67573267e-03 -2.84221321e-02 -8.02050810e-03
 -8.85402609e-04  8.14225583e-04  6.42272271e-03 -7.54242123e-04
  1.50555000e-03  6.29440066e-04 -6.52653398e-06  1.52680586e-04
 -2.83356727e-04  1.21262972e-03  1.75739493e-04 -2.35388186e-04
  4.64978890e-04  1.99506641e-04  7.23803882e-04  1.06231666e-04
  6.52692630e-04 -3.18783386e-05 -3.90811358e-04  2.44184514e-04
  8.65410315e-04 -3.93209077e-04 -4.65245568e-04  2.02963725e-04
 -4.06178471e-04  4.68509679e-04 -5.94433048e-04 -1.36541639e-04
  1.89663982e+00  5.91870572e-04 -2.55413391e-02 -6.20912574e-03
 -1.35678193e-03  9.71566478e-04  4.34862264e-03 -2.18750653e-03
  4.74287139e-04 -1.23266553e-04 -3.41511768e-05  9.66204825e-05
  3.18907114e-05  1.70617132e-05  4.83574870e-04  3.34669603e-05
 -2.80531181e-04 -3.89645516e-04 -6.75379415e-04 -2.69136915e-04
  7.44562072e-04 -8.25428870e-05 -4.68190789e-04 -2.42702401e-04
 -4.36135597e-04  2.06215744e-04  5.64640155e-04 -4.32768138e-04
 -1.08954217e-03 -3.94153612e-05 -4.70032392e-04  3.72691080e-04]",,1101950,audio/signals_f,,,
