dx,dy,index,source_direction_deg,timestamp,topic,yaw_deg,yaw_rate_deg,z
0.0,0.0,0,90.0,1940265,geometry/pose_raw,-83.25642395019531,0.06467415392398834,0.0
0.0,0.0,1,90.0,1940276,geometry/pose_raw,-83.25659942626953,-0.13965649902820587,0.0
0.0,0.0,2,90.0,1940283,geometry/pose_raw,-83.25638580322266,0.14561326801776886,0.0
0.0,0.0,3,90.0,1940291,geometry/pose_raw,-83.25547790527344,-0.12006096541881561,0.0
0.0,0.0,4,90.0,1940303,geometry/pose_raw,-83.25519561767578,-0.08820539712905884,0.0
0.0,0.0,5,90.0,1940310,geometry/pose_raw,-83.25586700439453,-0.03013826161623001,0.0
0.0,0.0,6,90.0,1940323,geometry/pose_raw,-83.25569915771484,0.057966023683547974,0.0
0.0,0.0,7,90.0,1940331,geometry/pose_raw,-83.25582885742188,-0.023669540882110596,0.0
0.0,0.0,8,90.0,1940341,geometry/pose_raw,-83.25536346435547,0.25621727108955383,0.0
0.0,0.0,9,90.0,1940354,geometry/pose_raw,-83.25597381591797,-0.07203177362680435,0.0
0.0,0.0,10,90.0,1940363,geometry/pose_raw,-83.25642395019531,0.10046417266130447,0.0
0.0,0.0,11,90.0,1940373,geometry/pose_raw,-83.25662231445312,0.037189170718193054,0.0
0.0,0.0,12,90.0,1940383,geometry/pose_raw,-83.25726318359375,0.21274203062057495,0.0
0.0,0.0,13,90.0,1940393,geometry/pose_raw,-83.2552261352539,0.09781039506196976,0.0
0.0,0.0,14,90.0,1940403,geometry/pose_raw,-83.25653076171875,0.04138297587633133,0.0
0.0,0.0,15,90.0,1940413,geometry/pose_raw,-83.25658416748047,-0.07945224642753601,0.0
0.0,0.0,16,90.0,1940427,geometry/pose_raw,-83.25635528564453,-0.04315681755542755,0.0
0.0,0.0,17,90.0,1940434,geometry/pose_raw,-83.2565689086914,-0.15108095109462738,0.0
0.0,0.0,18,90.0,1940441,geometry/pose_raw,-83.25758361816406,0.17807263135910034,0.0
0.0,0.0,19,90.0,1940453,geometry/pose_raw,-83.25603485107422,0.06398873031139374,0.0
0.0,0.0,20,90.0,1940462,geometry/pose_raw,-83.25630187988281,0.011560764163732529,0.0
0.0,0.0,21,90.0,1940472,geometry/pose_raw,-83.25773620605469,-0.07555565237998962,0.0
0.0,0.0,22,90.0,1940481,geometry/pose_raw,-83.25736999511719,-0.08527769893407822,0.0
0.0,0.0,23,90.0,1940492,geometry/pose_raw,-83.25779724121094,0.03071603737771511,0.0
0.0,0.0,24,90.0,1940501,geometry/pose_raw,-83.25721740722656,-0.22435958683490753,0.0
0.0,0.0,25,90.0,1940513,geometry/pose_raw,-83.2573471069336,0.01404657494276762,0.0
0.0,0.0,26,90.0,1940522,geometry/pose_raw,-83.25697326660156,-0.03965704143047333,0.0
0.0,0.0,27,90.0,1940532,geometry/pose_raw,-83.25778198242188,-0.042259372770786285,0.0
0.0,0.0,28,90.0,1940541,geometry/pose_raw,-83.2575454711914,0.14524689316749573,0.0
0.0,0.0,29,90.0,1940552,geometry/pose_raw,-83.2568359375,0.04518923908472061,0.0
0.0,0.0,30,90.0,1940562,geometry/pose_raw,-83.2566909790039,-0.021807417273521423,0.0
0.0,0.0,31,90.0,1940572,geometry/pose_raw,-83.2564697265625,-0.08911532163619995,0.0
0.0,0.0,32,90.0,1940581,geometry/pose_raw,-83.25698852539062,0.18926003575325012,0.0
0.0,0.0,33,90.0,1940591,geometry/pose_raw,-83.25706481933594,0.05379657819867134,0.0
0.0,0.0,34,90.0,1940602,geometry/pose_raw,-83.25667572021484,-0.11208545416593552,0.0
0.0,0.0,35,90.0,1940614,geometry/pose_raw,-83.25674438476562,-0.1326718032360077,0.0
0.0,0.0,36,90.0,1940623,geometry/pose_raw,-83.25747680664062,0.046344105154275894,0.0
0.0,0.0,37,90.0,1940631,geometry/pose_raw,-83.25731658935547,0.11373737454414368,0.0
0.0,0.0,38,90.0,1940640,geometry/pose_raw,-83.25701141357422,-0.05205272138118744,0.0
0.0,0.0,39,90.0,1940650,geometry/pose_raw,-83.25714111328125,0.12322059273719788,0.0
0.0,0.0,40,90.0,1940662,geometry/pose_raw,-83.25660705566406,0.14169606566429138,0.0
0.0,0.0,41,90.0,1940670,geometry/pose_raw,-83.2568588256836,-0.059010185301303864,0.0
0.0,0.0,42,90.0,1940682,geometry/pose_raw,-83.25574493408203,0.2412887066602707,0.0
0.0,0.0,43,90.0,1940694,geometry/pose_raw,-83.25690460205078,-0.13755296170711517,0.0
0.0,0.0,44,90.0,1940702,geometry/pose_raw,-83.25663757324219,0.1577436774969101,0.0
0.0,0.0,45,90.0,1940709,geometry/pose_raw,-83.2555923461914,0.12054198980331421,0.0
0.0,0.0,46,90.0,1940721,geometry/pose_raw,-83.25439453125,0.0477115623652935,0.0
0.0,0.0,47,90.0,1940732,geometry/pose_raw,-83.25519561767578,0.05942300334572792,0.0
0.0,0.0,48,90.0,1940741,geometry/pose_raw,-83.2548599243164,-0.16086088120937347,0.0
0.0,0.0,49,90.0,1940753,geometry/pose_raw,-83.25409698486328,-0.08281448483467102,0.0
0.0,0.0,50,90.0,1940760,geometry/pose_raw,-83.25534057617188,-0.0855078175663948,0.0
0.0,0.0,51,90.0,1940771,geometry/pose_raw,-83.25537872314453,-0.028024088591337204,0.0
0.0,0.0,52,90.0,1940782,geometry/pose_raw,-83.25617218017578,-0.017524661496281624,0.0
0.0,0.0,53,90.0,1940792,geometry/pose_raw,-83.25479125976562,0.006122141145169735,0.0
0.0,0.0,54,90.0,1940800,geometry/pose_raw,-83.25457763671875,0.03199467062950134,0.0
0.0,0.0,55,90.0,1940811,geometry/pose_raw,-83.25430297851562,0.0611792653799057,0.0
0.0,0.0,56,90.0,1940822,geometry/pose_raw,-83.25418853759766,-0.18487852811813354,0.0
0.0,0.0,57,90.0,1940831,geometry/pose_raw,-83.25398254394531,0.03950763866305351,0.0
0.0,0.0,58,90.0,1940841,geometry/pose_raw,-83.25411224365234,-0.09288611263036728,0.0
0.0,0.0,59,90.0,1940851,geometry/pose_raw,-83.2538833618164,-0.05295140668749809,0.0
0.0,0.0,60,90.0,1940860,geometry/pose_raw,-83.2538833618164,-0.10206957906484604,0.0
0.0,0.0,61,90.0,1940872,geometry/pose_raw,-83.25425720214844,-0.07658054679632187,0.0
0.0,0.0,62,90.0,1940881,geometry/pose_raw,-83.2549057006836,0.13303408026695251,0.0
0.0,0.0,63,90.0,1940892,geometry/pose_raw,-83.25460815429688,0.13606798648834229,0.0
0.0,0.0,64,90.0,1940902,geometry/pose_raw,-83.25343322753906,0.1017819419503212,0.0
0.0,0.0,65,90.0,1940915,geometry/pose_raw,-83.25389862060547,-0.05488427355885506,0.0
0.0,0.0,66,90.0,1940926,geometry/pose_raw,-83.25428771972656,0.020063353702425957,0.0
0.0,0.0,67,90.0,1940937,geometry/pose_raw,-83.25376892089844,0.019325390458106995,0.0
0.0,0.0,68,90.0,1940948,geometry/pose_raw,-83.25432586669922,-0.02935693971812725,0.0
0.0,0.0,69,90.0,1940955,geometry/pose_raw,-83.25334167480469,0.16709280014038086,0.0
0.0,0.0,70,90.0,1940970,geometry/pose_raw,-83.25289916992188,-0.06678570061922073,0.0
0.0,0.0,71,90.0,1940977,geometry/pose_raw,-83.2527084350586,-0.0873682051897049,0.0
0.0,0.0,72,90.0,1940984,geometry/pose_raw,-83.25223541259766,0.16978098452091217,0.0
0.0,0.0,73,90.0,1940993,geometry/pose_raw,-83.25184631347656,-0.04268720746040344,0.0
0.0,0.0,74,90.0,1941003,geometry/pose_raw,-83.25218963623047,0.16502322256565094,0.0
0.0,0.0,75,90.0,1941010,geometry/pose_raw,-83.25203704833984,0.019644299522042274,0.0
0.0,0.0,76,90.0,1941024,geometry/pose_raw,-83.25305938720703,0.02310774475336075,0.0
0.0,0.0,77,90.0,1941033,geometry/pose_raw,-83.25267028808594,0.01671617478132248,0.0
0.0,0.0,78,90.0,1941042,geometry/pose_raw,-83.2535629272461,-0.21611134707927704,0.0
0.0,0.0,79,90.0,1941054,geometry/pose_raw,-83.25296020507812,-0.11474344879388809,0.0
0.0,0.0,80,90.0,1941063,geometry/pose_raw,-83.25247955322266,-0.05938272178173065,0.0
0.0,0.0,81,90.0,1941069,geometry/pose_raw,-83.2531509399414,-0.22500964999198914,0.0
0.0,0.0,82,90.0,1941082,geometry/pose_raw,-83.2535400390625,0.01617419719696045,0.0
0.0,0.0,83,90.0,1941092,geometry/pose_raw,-83.25354766845703,-0.027525780722498894,0.0
0.0,0.0,84,90.0,1941100,geometry/pose_raw,-83.25383758544922,0.06619888544082642,0.0
0.0,0.0,85,90.0,1941113,geometry/pose_raw,-83.25384521484375,-0.03489765152335167,0.0
0.0,0.0,86,90.0,1941120,geometry/pose_raw,-83.25218963623047,0.04677368327975273,0.0
0.0,0.0,87,90.0,1941130,geometry/pose_raw,-83.25225067138672,0.023994693532586098,0.0
0.0,0.0,88,90.0,1941142,geometry/pose_raw,-83.25199127197266,-0.23440727591514587,0.0
0.0,0.0,89,90.0,1941149,geometry/pose_raw,-83.25071716308594,-0.09789082407951355,0.0
0.0,0.0,90,90.0,1941163,geometry/pose_raw,-83.25027465820312,0.05232062190771103,0.0
0.0,0.0,91,90.0,1941174,geometry/pose_raw,-83.2510757446289,-0.06327925622463226,0.0
0.0,0.0,92,90.0,1941183,geometry/pose_raw,-83.24957275390625,0.062302496284246445,0.0
0.0,0.0,93,90.0,1941195,geometry/pose_raw,-83.24979400634766,-0.11351605504751205,0.0
0.0,0.0,94,90.0,1941209,geometry/pose_raw,-83.25078582763672,-0.1360860913991928,0.0
0.0,0.0,95,90.0,1941217,geometry/pose_raw,-83.25141143798828,-0.07792195677757263,0.0
0.0,0.0,96,90.0,1941226,geometry/pose_raw,-83.2514419555664,-0.011859343387186527,0.0
0.0,0.0,97,90.0,1941235,geometry/pose_raw,-83.25066375732422,0.13897190988063812,0.0
0.0,0.0,98,90.0,1941243,geometry/pose_raw,-83.24991607666016,0.11154793947935104,0.0
0.0,0.0,99,90.0,1941250,geometry/pose_raw,-83.25060272216797,-0.06322702765464783,0.0
0.0,0.0,100,90.0,1941261,geometry/pose_raw,-83.25148010253906,0.09026648849248886,0.0
0.0,0.0,101,90.0,1941270,geometry/pose_raw,-83.25223541259766,0.054559074342250824,0.0
0.0,0.0,102,90.0,1941282,geometry/pose_raw,-83.25363159179688,-0.032691679894924164,0.0
0.0,0.0,103,90.0,1941301,geometry/pose_raw,-83.25373077392578,0.20342247188091278,0.0
0.0,0.0,104,90.0,1941308,geometry/pose_raw,-83.2532958984375,0.01662268675863743,0.0
0.0,0.0,105,90.0,1941315,geometry/pose_raw,-83.2529067993164,-0.19365032017230988,0.0
0.0,0.0,106,90.0,1941327,geometry/pose_raw,-83.25100708007812,0.19195044040679932,0.0
0.0,0.0,107,90.0,1941336,geometry/pose_raw,-83.25160217285156,-0.02176838368177414,0.0
0.0,0.0,108,90.0,1941343,geometry/pose_raw,-83.25269317626953,-0.1542971432209015,0.0
0.0,0.0,109,90.0,1941351,geometry/pose_raw,-83.25306701660156,0.09167385846376419,0.0
0.0,0.0,110,90.0,1941361,geometry/pose_raw,-83.251953125,0.07601878046989441,0.0
0.0,0.0,111,90.0,1941370,geometry/pose_raw,-83.25251770019531,0.032438043504953384,0.0
0.0,0.0,112,90.0,1941383,geometry/pose_raw,-83.2510986328125,0.06024112552404404,0.0
0.0,0.0,113,90.0,1941389,geometry/pose_raw,-83.25060272216797,-0.16710451245307922,0.0
0.0,0.0,114,90.0,1941401,geometry/pose_raw,-83.2520523071289,-0.1408850997686386,0.0
0.0,0.0,115,90.0,1941413,geometry/pose_raw,-83.25176239013672,-0.14733219146728516,0.0
0.0,0.0,116,90.0,1941421,geometry/pose_raw,-83.25210571289062,0.03088887222111225,0.0
0.0,0.0,117,90.0,1941429,geometry/pose_raw,-83.2518539428711,-0.1450899839401245,0.0
0.0,0.0,118,90.0,1941442,geometry/pose_raw,-83.25194549560547,0.01953691802918911,0.0
0.0,0.0,119,90.0,1941451,geometry/pose_raw,-83.25128173828125,0.09532656520605087,0.0
0.0,0.0,120,90.0,1941461,geometry/pose_raw,-83.25220489501953,0.032528623938560486,0.0
0.0,0.0,121,90.0,1941475,geometry/pose_raw,-83.25180053710938,0.010927786119282246,0.0
0.0,0.0,122,90.0,1941486,geometry/pose_raw,-83.25191497802734,-0.16328389942646027,0.0
0.0,0.0,123,90.0,1941492,geometry/pose_raw,-83.2512435913086,-0.03872237727046013,0.0
0.0,0.0,124,90.0,1941503,geometry/pose_raw,-83.25093078613281,-0.08038011193275452,0.0
0.0,0.0,125,90.0,1941511,geometry/pose_raw,-83.25032806396484,-0.10513745248317719,0.0
0.0,0.0,126,90.0,1941521,geometry/pose_raw,-83.25138092041016,0.0857468917965889,0.0
0.0,0.0,127,90.0,1941532,geometry/pose_raw,-83.25121307373047,0.057807985693216324,0.0
0.0,0.0,128,90.0,1941545,geometry/pose_raw,-83.24911499023438,0.2402212917804718,0.0
0.0,0.0,129,90.0,1941552,geometry/pose_raw,-83.24938201904297,0.06485714018344879,0.0
0.0,0.0,130,90.0,1941563,geometry/pose_raw,-83.24942779541016,0.07688383758068085,0.0
0.0,0.0,131,90.0,1941574,geometry/pose_raw,-83.24922180175781,-0.07652781158685684,0.0
0.0,0.0,132,90.0,1941581,geometry/pose_raw,-83.24992370605469,-0.08025313913822174,0.0
0.0,0.0,133,90.0,1941595,geometry/pose_raw,-83.24861145019531,0.2635227143764496,0.0
0.0,0.0,134,90.0,1941603,geometry/pose_raw,-83.24922180175781,-0.1844424158334732,0.0
0.0,0.0,135,90.0,1941614,geometry/pose_raw,-83.25003051757812,0.06048398092389107,0.0
0.0,0.0,136,90.0,1941623,geometry/pose_raw,-83.24972534179688,-0.10413317382335663,0.0
0.0,0.0,137,90.0,1941630,geometry/pose_raw,-83.25032806396484,-0.07401778548955917,0.0
0.0,0.0,138,90.0,1941639,geometry/pose_raw,-83.25051879882812,0.21758003532886505,0.0
0.0,0.0,139,90.0,1941653,geometry/pose_raw,-83.2508544921875,0.1343333125114441,0.0
0.0,0.0,140,90.0,1941662,geometry/pose_raw,-83.2513427734375,-0.2020835131406784,0.0
0.0,0.0,141,90.0,1941670,geometry/pose_raw,-83.25159454345703,0.080074243247509,0.0
0.0,0.0,142,90.0,1941682,geometry/pose_raw,-83.25292205810547,-0.06871712952852249,0.0
0.0,0.0,143,90.0,1941689,geometry/pose_raw,-83.25333404541016,-0.07893866300582886,0.0
0.0,0.0,144,90.0,1941701,geometry/pose_raw,-83.25265502929688,0.002517116954550147,0.0
0.0,0.0,145,90.0,1941713,geometry/pose_raw,-83.2524642944336,0.0018423778237774968,0.0
0.0,0.0,146,90.0,1941722,geometry/pose_raw,-83.2518539428711,0.19087855517864227,0.0
0.0,0.0,147,90.0,1941731,geometry/pose_raw,-83.2510986328125,0.067247673869133,0.0
0.0,0.0,148,90.0,1941743,geometry/pose_raw,-83.25035095214844,0.10525741428136826,0.0
0.0,0.0,149,90.0,1941754,geometry/pose_raw,-83.24988555908203,0.034724701195955276,0.0
0.0,0.0,150,90.0,1941767,geometry/pose_raw,-83.24932861328125,-0.014692914672195911,0.0
0.0,0.0,151,90.0,1941835,geometry/pose_raw,-83.24967956542969,0.1320330798625946,0.0
0.0,0.0,152,90.0,1941841,geometry/pose_raw,-83.2503662109375,0.039678044617176056,0.0
0.0,0.0,153,90.0,1941850,geometry/pose_raw,-83.25050354003906,-0.025980215519666672,0.0
0.0,0.0,154,90.0,1941860,geometry/pose_raw,-83.25007629394531,0.10464999824762344,0.0
0.0,0.0,155,90.0,1941868,geometry/pose_raw,-83.2493667602539,0.1914474368095398,0.0
0.0,0.0,156,90.0,1941876,geometry/pose_raw,-83.24772644042969,0.12100856006145477,0.0
0.0,0.0,157,90.0,1941885,geometry/pose_raw,-83.24739837646484,0.0532168373465538,0.0
0.0,0.0,158,90.0,1941893,geometry/pose_raw,-83.24769592285156,0.04584868624806404,0.0
0.0,0.0,159,90.0,1941902,geometry/pose_raw,-83.24858093261719,-0.08516044914722443,0.0
0.0,0.0,160,90.0,1941912,geometry/pose_raw,-83.24897003173828,0.003658707719296217,0.0
0.0,0.0,161,90.0,1941920,geometry/pose_raw,-83.24871063232422,0.20375269651412964,0.0
0.0,0.0,162,90.0,1941928,geometry/pose_raw,-83.24833679199219,0.14901629090309143,0.0
0.0,0.0,163,90.0,1941938,geometry/pose_raw,-83.2479476928711,0.01621396653354168,0.0
0.0,0.0,164,90.0,1941947,geometry/pose_raw,-83.24925994873047,0.0033370163291692734,0.0
0.0,0.0,165,90.0,1941955,geometry/pose_raw,-83.25,-0.16734769940376282,0.0
0.0,0.0,166,90.0,1941965,geometry/pose_raw,-83.24907684326172,-0.052773065865039825,0.0
0.0,0.0,167,90.0,1941972,geometry/pose_raw,-83.24988555908203,-0.13744670152664185,0.0
0.0,0.0,168,90.0,1941979,geometry/pose_raw,-83.25064086914062,0.09354085475206375,0.0
0.0,0.0,169,90.0,1941989,geometry/pose_raw,-83.25074005126953,-0.010816515423357487,0.0
0.0,0.0,170,90.0,1941997,geometry/pose_raw,-83.25045776367188,-0.15487289428710938,0.0
0.0,0.0,171,90.0,1942005,geometry/pose_raw,-83.25141906738281,-0.04204675555229187,0.0
0.0,0.0,172,90.0,1942014,geometry/pose_raw,-83.25118255615234,-0.0352465845644474,0.0
0.0,0.0,173,90.0,1942022,geometry/pose_raw,-83.25084686279297,0.04211651533842087,0.0
0.0,0.0,174,90.0,1942033,geometry/pose_raw,-83.2511978149414,-0.03746500611305237,0.0
0.0,0.0,175,90.0,1942045,geometry/pose_raw,-83.25192260742188,-0.09471557289361954,0.0
0.0,0.0,176,90.0,1942054,geometry/pose_raw,-83.25263977050781,-0.24449314177036285,0.0
0.0,0.0,177,90.0,1942061,geometry/pose_raw,-83.25287628173828,-0.04485199600458145,0.0
0.0,0.0,178,90.0,1942072,geometry/pose_raw,-83.2535629272461,-0.06246192753314972,0.0
0.0,0.0,179,90.0,1942081,geometry/pose_raw,-83.25349426269531,0.06678814440965652,0.0
0.0,0.0,180,90.0,1942087,geometry/pose_raw,-83.25450897216797,-0.022801473736763,0.0
0.0,0.0,181,90.0,1942098,geometry/pose_raw,-83.25501251220703,0.06423485279083252,0.0
0.0,0.0,182,90.0,1942105,geometry/pose_raw,-83.255126953125,0.21854785084724426,0.0
0.0,0.0,183,90.0,1942114,geometry/pose_raw,-83.2545394897461,-0.1158636212348938,0.0
0.0,0.0,184,90.0,1942125,geometry/pose_raw,-83.2562255859375,-0.04160172864794731,0.0
0.0,0.0,185,90.0,1942132,geometry/pose_raw,-83.25667572021484,0.004763057921081781,0.0
0.0,0.0,186,90.0,1942141,geometry/pose_raw,-83.25694274902344,0.04094625636935234,0.0
0.0,0.0,187,90.0,1942155,geometry/pose_raw,-83.25640869140625,0.1690720170736313,0.0
0.0,0.0,188,90.0,1942163,geometry/pose_raw,-83.25653839111328,0.009224268607795238,0.0
0.0,0.0,189,90.0,1942171,geometry/pose_raw,-83.257080078125,-0.28275564312934875,0.0
0.0,0.0,190,90.0,1942179,geometry/pose_raw,-83.25724792480469,-0.013872012495994568,0.0
0.0,0.0,191,90.0,1942188,geometry/pose_raw,-83.25760650634766,-0.11024700105190277,0.0
0.0,0.0,192,90.0,1942195,geometry/pose_raw,-83.2577896118164,-0.05268266797065735,0.0
0.0,0.0,193,90.0,1942205,geometry/pose_raw,-83.25892639160156,-0.061187583953142166,0.0
0.0,0.0,194,90.0,1942211,geometry/pose_raw,-83.25786590576172,0.22668495774269104,0.0
0.0,0.0,195,90.0,1942220,geometry/pose_raw,-83.25759887695312,0.2796124219894409,0.0
0.0,0.0,196,90.0,1942232,geometry/pose_raw,-83.25646209716797,-0.029294326901435852,0.0
0.0,0.0,197,90.0,1942240,geometry/pose_raw,-83.255859375,-0.010642074048519135,0.0
0.0,0.0,198,90.0,1942248,geometry/pose_raw,-83.2559814453125,0.08714696764945984,0.0
0.0,0.0,199,90.0,1942258,geometry/pose_raw,-83.25614166259766,-0.06933968514204025,0.0
0.0,0.0,200,90.0,1942267,geometry/pose_raw,-83.2561264038086,0.1151810884475708,0.0
0.0,0.0,201,90.0,1942276,geometry/pose_raw,-83.25642395019531,0.002826135838404298,0.0
0.0,0.0,202,90.0,1942291,geometry/pose_raw,-83.25582122802734,-0.07274686545133591,0.0
0.0,0.0,203,90.0,1942301,geometry/pose_raw,-83.2572250366211,0.18676957488059998,0.0
0.0,0.0,204,90.0,1942311,geometry/pose_raw,-83.25625610351562,-0.19998501241207123,0.0
0.0,0.0,205,90.0,1942323,geometry/pose_raw,-83.25701141357422,-0.0005555323441512883,0.0
0.0,0.0,206,90.0,1942331,geometry/pose_raw,-83.25656127929688,-0.07382778078317642,0.0
0.0,0.0,207,90.0,1942338,geometry/pose_raw,-83.25682067871094,0.06081250309944153,0.0
0.0,0.0,208,90.0,1942347,geometry/pose_raw,-83.25614166259766,0.07690124958753586,0.0
0.0,0.0,209,90.0,1942355,geometry/pose_raw,-83.25624084472656,-0.024966422468423843,0.0
0.0,0.0,210,90.0,1942363,geometry/pose_raw,-83.25586700439453,0.09989058971405029,0.0
0.0,0.0,211,90.0,1942373,geometry/pose_raw,-83.25596618652344,-0.056351520121097565,0.0
0.0,0.0,212,90.0,1942381,geometry/pose_raw,-83.25547790527344,0.1326185017824173,0.0
0.0,0.0,213,90.0,1942389,geometry/pose_raw,-83.255126953125,0.11886415630578995,0.0
0.0,0.0,214,90.0,1942402,geometry/pose_raw,-83.25487518310547,0.06368887424468994,0.0
0.0,0.0,215,90.0,1942408,geometry/pose_raw,-83.25543212890625,-0.30289021134376526,0.0
0.0,0.0,216,90.0,1942418,geometry/pose_raw,-83.25547790527344,0.05950646847486496,0.0
0.0,0.0,217,90.0,1942433,geometry/pose_raw,-83.25523376464844,-0.012740764766931534,0.0
0.0,0.0,218,90.0,1942443,geometry/pose_raw,-83.25534057617188,0.006553901359438896,0.0
0.0,0.0,219,90.0,1942451,geometry/pose_raw,-83.25599670410156,-0.07174740731716156,0.0
0.0,0.0,220,90.0,1942460,geometry/pose_raw,-83.25433349609375,-0.026793207973241806,0.0
0.0,0.0,221,90.0,1942469,geometry/pose_raw,-83.25586700439453,-0.12258903682231903,0.0
0.0,0.0,222,90.0,1942480,geometry/pose_raw,-83.25530242919922,-0.0018271508160978556,0.0
0.0,0.0,223,90.0,1942490,geometry/pose_raw,-83.256103515625,-0.07673157751560211,0.0
0.0,0.0,224,90.0,1942499,geometry/pose_raw,-83.25586700439453,0.1796143352985382,0.0
0.0,0.0,225,90.0,1942510,geometry/pose_raw,-83.25591278076172,0.07930698990821838,0.0
0.0,0.0,226,90.0,1942520,geometry/pose_raw,-83.255859375,-0.009528139606118202,0.0
0.0,0.0,227,90.0,1942530,geometry/pose_raw,-83.2568130493164,0.17889365553855896,0.0
0.0,0.0,228,90.0,1942540,geometry/pose_raw,-83.25762939453125,0.2810288071632385,0.0
0.0,0.0,229,90.0,1942551,geometry/pose_raw,-83.25711059570312,0.1258239597082138,0.0
0.0,0.0,230,90.0,1942561,geometry/pose_raw,-83.25608825683594,0.1265449821949005,0.0
0.0,0.0,231,90.0,1942568,geometry/pose_raw,-83.25531768798828,0.2536461353302002,0.0
0.0,0.0,232,90.0,1942580,geometry/pose_raw,-83.25560760498047,0.07419665902853012,0.0
0.0,0.0,233,90.0,1942589,geometry/pose_raw,-83.25420379638672,0.1335606575012207,0.0
0.0,0.0,234,90.0,1942600,geometry/pose_raw,-83.2552490234375,-0.05711682140827179,0.0
0.0,0.0,235,90.0,1942611,geometry/pose_raw,-83.25611877441406,-0.012617864646017551,0.0
0.0,0.0,236,90.0,1942619,geometry/pose_raw,-83.25664520263672,-0.0589621439576149,0.0
0.0,0.0,237,90.0,1942630,geometry/pose_raw,-83.25617218017578,-0.0040550753474235535,0.0
0.0,0.0,238,90.0,1942641,geometry/pose_raw,-83.25665283203125,0.0037355979438871145,0.0
0.0,0.0,239,90.0,1942649,geometry/pose_raw,-83.25653839111328,0.002519081812351942,0.0
0.0,0.0,240,90.0,1942660,geometry/pose_raw,-83.255615234375,-0.0229619350284338,0.0
0.0,0.0,241,90.0,1942670,geometry/pose_raw,-83.25471496582031,-0.01842295192182064,0.0
0.0,0.0,242,90.0,1942680,geometry/pose_raw,-83.256103515625,-0.041673801839351654,0.0
0.0,0.0,243,90.0,1942689,geometry/pose_raw,-83.25515747070312,0.03448118269443512,0.0
0.0,0.0,244,90.0,1942699,geometry/pose_raw,-83.2552490234375,0.1280256062746048,0.0
0.0,0.0,245,90.0,1942709,geometry/pose_raw,-83.2547378540039,0.008029760792851448,0.0
0.0,0.0,246,90.0,1942718,geometry/pose_raw,-83.25360107421875,0.029512455686926842,0.0
0.0,0.0,247,90.0,1942731,geometry/pose_raw,-83.25407409667969,-0.1275862157344818,0.0
0.0,0.0,248,90.0,1942739,geometry/pose_raw,-83.25497436523438,-0.01985239051282406,0.0
0.0,0.0,249,90.0,1942749,geometry/pose_raw,-83.25526428222656,0.12344353646039963,0.0
0.0,0.0,250,90.0,1942763,geometry/pose_raw,-83.2545394897461,0.2078884094953537,0.0
0.0,0.0,251,90.0,1942770,geometry/pose_raw,-83.2537612915039,0.18214507400989532,0.0
0.0,0.0,252,90.0,1942779,geometry/pose_raw,-83.25373840332031,-0.040304891765117645,0.0
0.0,0.0,253,90.0,1942789,geometry/pose_raw,-83.25320434570312,0.16131386160850525,0.0
0.0,0.0,254,90.0,1942798,geometry/pose_raw,-83.25434875488281,-0.16124539077281952,0.0
0.0,0.0,255,90.0,1942808,geometry/pose_raw,-83.2540512084961,0.15559521317481995,0.0
0.0,0.0,256,90.0,1942822,geometry/pose_raw,-83.25432586669922,0.1084761843085289,0.0
0.0,0.0,257,90.0,1942830,geometry/pose_raw,-83.25397491455078,-0.025292467325925827,0.0
0.0,0.0,258,90.0,1942839,geometry/pose_raw,-83.2532958984375,0.09953804314136505,0.0
0.0,0.0,259,90.0,1942851,geometry/pose_raw,-83.25311279296875,0.13310423493385315,0.0
0.0,0.0,260,90.0,1942858,geometry/pose_raw,-83.25428771972656,-0.18853722512722015,0.0
0.0,0.0,261,90.0,1942868,geometry/pose_raw,-83.2534408569336,0.05146411806344986,0.0
0.0,0.0,262,90.0,1942883,geometry/pose_raw,-83.2532958984375,0.08106645941734314,0.0
0.0,0.0,263,90.0,1942891,geometry/pose_raw,-83.252197265625,0.1272771805524826,0.0
0.0,0.0,264,90.0,1942898,geometry/pose_raw,-83.2523193359375,-0.24764509499073029,0.0
0.0,0.0,265,90.0,1942910,geometry/pose_raw,-83.25198364257812,0.03783847764134407,0.0
0.0,0.0,266,90.0,1942918,geometry/pose_raw,-83.25138092041016,-0.09605828672647476,0.0
0.0,0.0,267,90.0,1942928,geometry/pose_raw,-83.25259399414062,-0.0022799395956099033,0.0
0.0,0.0,268,90.0,1942940,geometry/pose_raw,-83.25170135498047,0.014855091460049152,0.0
0.0,0.0,269,90.0,1942948,geometry/pose_raw,-83.25126647949219,0.010064095258712769,0.0
0.0,0.0,270,90.0,1942959,geometry/pose_raw,-83.25092315673828,-0.006146963685750961,0.0
0.0,0.0,271,90.0,1942972,geometry/pose_raw,-83.25094604492188,0.002812220947816968,0.0
0.0,0.0,272,90.0,1942980,geometry/pose_raw,-83.25079345703125,-0.07685651630163193,0.0
0.0,0.0,273,90.0,1942991,geometry/pose_raw,-83.25117492675781,0.10435140132904053,0.0
0.0,0.0,274,90.0,1942999,geometry/pose_raw,-83.25068664550781,0.02316751889884472,0.0
0.0,0.0,275,90.0,1943009,geometry/pose_raw,-83.2511978149414,-0.026053793728351593,0.0
