audio_timestamp,dx,dy,frequencies,index,mic_positions,motors_pwm,motors_thrust,n_frequencies,n_mics,signals_imag_vect,signals_real_vect,source_direction_deg,timestamp,topic,vbat,yaw_deg,yaw_rate_deg,z
,5.0,7.0,,0,,,,,,,,90.0,13926,geometry/pose_raw,,0.09340748935937881,-0.1477898359298706,10.0
,-3.0,-8.0,,1,,,,,,,,90.0,13933,geometry/pose_raw,,0.08552812784910202,-0.07408224046230316,10.0
,-1.0,0.0,,2,,,,,,,,90.0,13943,geometry/pose_raw,,0.08457157015800476,0.03461316600441933,10.0
,0.0,4.0,,3,,,,,,,,90.0,13955,geometry/pose_raw,,0.08788572996854782,-0.21701595187187195,10.0
,2.0,4.0,,4,,,,,,,,90.0,13963,geometry/pose_raw,,0.08736489713191986,-0.06574550271034241,10.0
,-2.0,-4.0,,5,,,,,,,,90.0,13973,geometry/pose_raw,,0.09136676043272018,0.13528883457183838,10.0
175308176,,,"[   0 4000 4203 4015 1296 4171 1062 1156 4140 1421 4093 1203 1109 1031 4156
 4046 1046 1250 1140 1375 1000 4187 1234 1562 1218 1796 2671 4125 1125 3984
 4031 2640]",6,[-0.054 -0.054  0.054 -0.054 -0.054  0.054  0.054  0.054],,,32,4,"[ -1.06811523e-04   5.56293293e-04   4.27038089e-04  -2.13179644e-03
   1.17111842e-04  -4.25402599e-04   4.16931172e-04  -3.79159697e-04
   4.62417840e-04   2.97876599e-04  -3.54788877e-04   1.66168422e-04
   4.43492230e-04   3.71608243e-04  -6.37440826e-04   3.98444594e-04
   3.82221566e-04  -2.30474470e-04   2.81607965e-04   2.03990843e-04
   3.71879316e-04   3.33902746e-04   6.51880284e-04   1.95808476e-04
  -5.85366157e-04  -7.71289051e-04   6.71773159e-05   5.16832690e-04
  -2.19144073e-04   4.00887686e-04  -3.71224189e-04   8.89620744e-04
   3.41415405e-04   2.55576079e-03  -1.73793221e-03  -1.05257262e-03
  -6.51502341e-04  -3.16272199e-04  -6.01575186e-04  -4.82401985e-04
   1.41666690e-03   5.28055825e-04  -9.51379654e-04   3.34977551e-04
   2.36547363e-04   1.61783828e-04   1.06103625e-03   4.59760813e-05
   5.69417432e-04  -9.20789898e-04  -1.66723432e-04  -4.26439336e-04
  -8.10352794e-04  -3.38698563e-04  -9.95723996e-04  -3.06969101e-04
   1.09845714e-03  -2.91464996e-04   5.00360038e-04  -1.29218213e-04
  -2.85136513e-04   9.39011807e-05  -5.42458030e-04  -8.51527671e-04
   2.38418579e-04  -2.61321984e-05   2.33414164e-03  -3.22472944e-04
   8.93649529e-04   1.04420033e-04   3.28663475e-04   3.06798203e-04
  -4.16245050e-04   7.70386949e-04   6.02149172e-04   8.73643730e-05
   4.79338050e-04   1.12202542e-03  -1.15839706e-04   2.59013788e-04
  -5.09653531e-04   2.38881490e-04  -3.69856221e-04  -5.41130867e-05
   1.58063587e-04  -8.63971247e-04  -3.78175391e-05  -4.11428991e-05
   2.21582668e-04   1.91345389e-04  -5.52298588e-05  -4.05247440e-04
   1.54303998e-04   2.15851862e-04  -2.65864015e-04   4.68531332e-04
   6.65664673e-04   2.18370836e-03   1.44657271e-04  -1.48633821e-03
  -7.73704262e-04  -1.18083064e-03  -5.94581186e-04   3.79003963e-04
   1.14814402e-03   1.83340872e-03  -1.08973170e-03   7.49412749e-04
   1.00915800e-04  -3.46690067e-04   7.90718477e-04  -3.06755828e-04
   3.52327712e-04  -1.51077518e-03  -2.98586790e-04  -1.27275789e-03
  -3.82887316e-04   2.78872525e-04   1.55076175e-03   6.82778889e-04
   7.88723919e-05   2.83880829e-04   2.00871058e-04   3.61927203e-04
  -2.93059384e-05   3.47300083e-04  -1.36599512e-04  -2.54551764e-04]","[ -5.32375488e+01  -4.27646888e-03  -7.49203493e-04   1.30269746e-03
  -1.10184285e-03   7.49757397e-04   9.74437105e-04  -1.48160511e-03
  -3.63316707e-04  -5.28008386e-04   2.42680180e-04   8.04304145e-04
  -3.28360416e-04  -6.92472560e-04  -1.14514201e-04   1.18429528e-03
   1.03906984e-03   6.22214720e-05  -3.83062521e-04   1.38715585e-03
  -5.99672203e-04   4.63461009e-04  -4.37705719e-04   2.38130771e-04
   1.27312483e-03  -7.71153718e-04  -1.15470146e-03  -2.79391505e-04
  -4.95007960e-04  -1.34302391e-04   6.01662323e-04   9.54770308e-04
  -5.09150467e+01  -1.27502647e-03   1.11692538e-03  -2.53696053e-05
  -4.19985372e-05  -1.77362887e-03   1.53286755e-03  -2.48499273e-04
   9.49333044e-05   1.45335129e-04   6.64132647e-04   9.15790850e-04
  -9.11329640e-04   1.53132295e-03  -1.72471424e-04   1.41784694e-04
   1.08128332e-03  -3.54471267e-04  -9.62417282e-04   6.34614611e-04
  -1.04215380e-03  -4.79837676e-04  -3.68074077e-04   9.56094475e-04
   3.16982419e-04   2.75712286e-04   5.75716316e-04   8.31626705e-04
  -1.10609934e-03   2.08108278e-04   3.40657833e-04  -8.39817920e-04
  -4.67347641e+01  -1.38422218e-03  -5.40938636e-04   1.09217444e-03
  -1.47516094e-03   8.54821468e-04   8.86780967e-04  -3.98735108e-04
  -7.26912986e-04  -3.67353205e-04  -4.87154524e-04   1.39538443e-03
   3.78054210e-05   6.11539348e-04  -1.53841844e-04   6.11623342e-04
   2.76205101e-04  -8.03050789e-05  -6.91890018e-04   3.89712834e-04
  -1.24365580e-03   2.18119443e-04  -3.18878563e-04  -5.92887460e-04
   7.71753403e-05   1.55277574e-03   2.84998474e-04   9.46498476e-05
  -5.45293791e-04   8.84823035e-04  -9.03277687e-05  -4.02248756e-04
  -5.14821167e+01  -2.24464294e-03   1.66284037e-03   1.42350385e-04
  -1.86212466e-03  -1.59323518e-03   7.81614159e-04  -2.07105814e-03
   1.96616631e-04  -1.34769292e-03   2.70045770e-04   2.80139328e-04
  -1.16550736e-03   5.92206721e-04  -1.97504240e-04  -1.20131532e-03
   8.94781086e-04   5.29770390e-04   1.20892291e-04   2.32486971e-04
  -2.79313012e-04   2.49736302e-04   3.71653005e-04  -9.62209073e-04
   4.85326396e-04  -1.02969341e-03   1.06245963e-04   1.02394808e-03
  -8.52287776e-05   1.09124067e-03   8.65170499e-04  -1.92579479e-04]",,13975,audio/signals_f,,,,
,0.0,-3.0,,7,,,,,,,,90.0,13984,geometry/pose_raw,,0.08712171763181686,0.04890966787934303,10.0
,0.0,-3.0,,8,,,,,,,,90.0,13993,geometry/pose_raw,,0.08527804911136627,-0.014589741826057434,10.0
,-4.0,0.0,,9,,,,,,,,90.0,14004,geometry/pose_raw,,0.08246902376413345,0.09530974179506302,10.0
